standardDur,testDurS,deltaDurS,logDeltaDur,logDeltaDurMs,unbiasedVisualStandardDur,unbiasedVisualTestDur,audNoise,conflictDur,chose_test,chose_standard,responses
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,0.1,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,0.1,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,0.1,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.32999999999999996,0.02206999999999998,1.2,-0.17,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.5,0.02206999999999998,1.2,0.0,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,1,0,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.02206999999999998,-0.47793,-3.1203888781535474,-3.1203888781535474,0.75,0.02206999999999998,1.2,0.25,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,0.1,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,0.1,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.42,0.022729999999999972,1.2,-0.08,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,1.2,0.17,1,0,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,1.2,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,1.2,0.17,0,1,1
0.5,0.022729999999999972,-0.47727,-3.0909224605577412,-3.090922460557741,0.67,0.022729999999999972,1.2,0.17,0,1,1
