,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
0,0.5,0.1,2,0.55833,0.475,0.66667,0,2.3,-0.8,-0.4,0.1,5,lapse_rate,2.0,False,21.518,0,False,right,0.3,3.3328,3.483,0.1502,0.616,2.1993,1.5833,A
1,0.5,0.85,1,0.46667,0.55,0.61667,1,2.93334,0.6,0.3,0.8,5,1D1U,2.0,False,11.168,0,False,right,-0.3,0.5673,1.8837,1.3164,3.3178,3.7011,0.3833,A
2,0.5,0.85,1,0.5,0.55,0.50833,2,2.25833,-0.6,-0.3,0.2,5,1U1D,1.0,False,4.254,0,False,left,0.3,0.6684,0.9691,0.3008,1.5352,2.8559,1.3207,A
