,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
0,0.5,0.85,1,0.4083,0.6167,0.8583,0,2.4833,-0.8,-0.4,0.1,5,2U1D,1.0,False,4.617,0,False,left,-0.05,0.7482,0.5151,-0.2331,1.7314,1.8814,0.15,V
1,0.5,0.85,2,0.4083,0.625,0.85,1,3.3333,0.9,0.45,0.95,5,lapse_rate,2.0,True,0.16,0,False,right,0.05,2.0923,2.7132,0.6209,0.7144,0.9135,0.1991,V
