,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
519,0.50116,0.1,1,0.26729,0.39258,0.7768,519,2.59769,0.316,0.1587,0.65986,5,2D1U,1.0,True,0.331,56,True,left,0.25058,0.1859,1.0109,0.825,1.578,2.4944,0.9164,A
520,0.50116,0.1,1,0.42599,0.34246,0.86868,520,2.79815,0.316,0.1587,0.65986,5,2D1U,2.0,False,0.388,56,True,right,0.0,0.3368,1.1614,0.8246,1.9447,2.6118,0.6671,A
521,0.50116,0.1,1,0.32575,0.20882,0.76009,521,2.48074,0.37,0.18376,0.68492,5,2D1U,1.0,True,0.132,57,True,left,-0.16705,0.237,1.0876,0.8506,1.845,2.3452,0.5002,A
522,0.50116,1.2,1,0.43434,0.39258,0.41763,522,2.10487,-0.274,-0.13364,0.35916,5,2U1D,2.0,True,0.318,63,True,right,0.25058,0.3636,0.8639,0.5003,1.0883,1.9801,0.8918,A
523,0.50116,1.2,1,0.39258,0.26729,0.6348,523,2.48075,0.37,0.18376,0.68492,5,2D1U,2.0,False,0.559,57,True,right,0.0,0.326,1.1507,0.8247,1.7169,2.3589,0.642,A
524,0.50116,1.2,1,0.44269,0.35081,0.4761,524,2.16334,-0.22,-0.10858,0.39258,5,2U1D,2.0,True,0.595,63,False,right,-0.16705,0.3748,0.9079,0.5331,1.4001,1.8754,0.4753,A
525,0.50116,0.1,2,0.3007,0.43434,0.85197,525,2.48075,-0.22,-0.10858,0.39258,5,2U1D,1.0,True,0.225,63,False,left,0.25058,1.9455,2.2529,0.3074,0.0947,1.0119,0.9171,A
526,0.50116,0.1,1,0.27564,0.27564,0.43434,526,2.19676,0.424,0.20882,0.70998,5,2D1U,1.0,True,0.338,57,False,left,0.0,0.1874,1.0628,0.8754,1.413,2.0792,0.6662,A
527,0.50116,0.1,1,0.35081,0.29234,0.55128,527,2.40557,0.424,0.20882,0.70998,5,2D1U,2.0,False,0.329,57,False,right,-0.16705,0.2638,1.1386,0.8748,1.69,2.1886,0.4987,A
528,0.50116,1.2,1,0.21717,0.42599,0.43434,528,1.99629,-0.166,-0.08353,0.41763,5,2U1D,2.0,True,0.304,63,False,right,0.25058,0.1488,0.7069,0.5581,0.9488,1.8406,0.8919,A
529,0.50116,1.2,1,0.45104,0.26729,0.73503,529,2.68955,0.478,0.24223,0.73503,5,2D1U,1.0,True,1.99,57,False,left,0.0,0.3831,1.2581,0.875,1.9248,2.5664,0.6416,A
530,0.50116,1.2,1,0.40928,0.22552,0.4594,530,2.33039,0.478,0.24223,0.73503,5,2D1U,1.0,True,0.883,57,False,left,-0.16705,0.3443,1.2189,0.8746,1.694,2.1691,0.4751,A
531,0.50116,0.1,2,0.25893,0.33411,0.67657,531,2.1884,-0.166,-0.08353,0.41763,5,2U1D,1.0,True,1.08,63,False,left,0.25058,1.7283,2.0606,0.3322,0.0523,0.9686,0.9163,A
532,0.50116,0.1,1,0.29234,0.39258,0.52622,532,2.15499,-0.112,-0.05847,0.44269,5,2U1D,1.0,False,0.732,63,False,left,0.0,0.204,0.8123,0.6083,1.254,1.9212,0.6673,A
533,0.50116,0.1,2,0.3007,0.45104,0.81021,533,2.48074,-0.166,-0.08353,0.41763,5,2U1D,2.0,False,0.449,64,True,right,-0.16705,1.6877,2.0211,0.3334,0.2964,0.7966,0.5002,A
534,0.50116,1.2,1,0.43434,0.28399,0.65986,534,2.27193,-0.22,-0.10858,0.39258,5,2U1D,2.0,True,0.112,64,False,right,0.25058,0.3681,0.9016,0.5334,1.368,2.2606,0.8926,A
535,0.50116,1.2,2,0.3007,0.39258,0.45104,535,2.35546,0.424,0.20882,0.70998,5,2D1U,2.0,True,0.149,58,True,right,0.0,1.3934,2.027,0.6336,0.2354,0.8773,0.6419,A
536,0.50116,1.2,2,0.3007,0.20882,0.60974,536,2.3304,0.424,0.20882,0.70998,5,2D1U,2.0,True,0.112,58,True,right,-0.16705,1.4641,2.098,0.6339,0.3145,0.7892,0.4746,A
537,0.50116,0.1,1,0.30905,0.3174,0.45104,537,2.26357,0.37,0.18376,0.68492,5,2D1U,1.0,True,0.75,58,False,left,0.25058,0.2228,1.072,0.8492,1.3146,2.231,0.9164,A
538,0.50116,0.1,2,0.23387,0.34246,0.6348,538,2.10487,-0.22,-0.10858,0.39258,5,2U1D,2.0,False,1.436,64,False,right,0.0,1.5363,1.8445,0.3082,0.1525,0.8189,0.6664,A
539,0.50116,0.1,2,0.40093,0.20882,0.58469,539,2.05476,-0.274,-0.13364,0.35916,5,2U1D,1.0,True,0.209,64,False,left,-0.16705,1.564,1.8393,0.2753,0.3971,0.8972,0.5001,A
540,0.50116,1.2,1,0.42599,0.43434,0.55963,540,2.60604,0.37,0.18376,0.68492,5,2D1U,1.0,True,0.107,58,False,left,0.25058,0.3584,1.1829,0.8245,1.5495,2.4413,0.8919,A
541,0.50116,1.2,2,0.36752,0.37587,0.86868,541,2.77309,0.316,0.1587,0.65986,5,2D1U,2.0,True,1.879,58,False,right,0.0,1.8706,2.4534,0.5827,0.2951,0.937,0.6419,A
542,0.50116,1.2,1,0.25058,0.21717,0.74339,542,2.07146,-0.274,-0.13364,0.35916,5,2U1D,2.0,True,0.818,64,False,right,-0.16705,0.1816,0.6818,0.5002,1.4403,1.916,0.4757,A
543,0.50116,0.1,2,0.20046,0.30905,0.4594,543,2.12993,0.316,0.1587,0.65986,5,2D1U,1.0,False,93.307,58,False,left,0.25058,1.4461,2.0206,0.5744,999,0.904,-998.096,A
544,0.50116,0.1,1,0.43434,0.29234,0.40928,544,2.0297,-0.22,-0.10858,0.39258,5,2U1D,2.0,True,0.347,65,True,right,0.0,0.3482,0.9064,0.5581,1.2312,1.8983,0.667,A
545,0.50116,0.1,1,0.26729,0.32575,0.62645,545,2.40557,0.37,0.18376,0.68492,5,2D1U,2.0,False,0.255,59,True,right,-0.16705,0.1862,1.0367,0.8505,1.6611,2.1615,0.5004,A
546,0.50116,1.2,1,0.40928,0.35081,0.60974,546,2.26357,-0.22,-0.10858,0.39258,5,2U1D,2.0,True,0.257,65,True,right,0.25058,0.3421,0.8758,0.5337,1.292,2.1845,0.8924,A
547,0.50116,1.2,2,0.40928,0.40928,0.49281,547,2.52251,0.424,0.20882,0.70998,5,2D1U,2.0,True,0.574,59,False,right,0.0,1.543,2.1767,0.6337,0.3426,0.9846,0.642,A
548,0.50116,1.2,1,0.37587,0.25058,0.4761,548,2.02134,-0.166,-0.08353,0.41763,5,2U1D,2.0,True,0.462,65,False,right,-0.16705,0.3076,0.8658,0.5582,1.3577,1.8327,0.4751,A
549,0.50116,0.1,2,0.37587,0.38422,0.66821,549,2.63944,0.424,0.20882,0.70998,5,2D1U,2.0,True,1.85,59,False,right,0.25058,1.8306,2.4552,0.6246,0.1638,1.0807,0.9169,A
550,0.50116,0.1,1,0.30905,0.41763,0.48445,550,2.12992,-0.166,-0.08353,0.41763,5,2U1D,2.0,True,0.272,65,False,right,0.0,0.2243,0.8076,0.5833,1.2077,1.8739,0.6661,A
551,0.50116,0.1,2,0.36752,0.30905,0.86868,551,2.73133,0.37,0.18376,0.68492,5,2D1U,1.0,False,1.039,60,True,left,-0.16705,1.8179,2.4177,0.5998,0.368,0.8681,0.5002,A
552,0.50116,1.2,2,0.20046,0.32575,0.82691,552,2.29697,-0.112,-0.05847,0.44269,5,2U1D,2.0,False,1.365,65,False,right,0.25058,1.7888,2.1561,0.3672,0.0057,0.8975,0.8918,A
553,0.50116,1.2,2,0.33411,0.38422,0.48445,553,2.41392,0.424,0.20882,0.70998,5,2D1U,2.0,True,0.109,61,True,right,0.0,1.4563,2.09,0.6338,0.2652,0.9062,0.641,A
554,0.50116,1.2,1,0.25893,0.25893,0.4761,554,2.2051,0.424,0.20882,0.70998,5,2D1U,2.0,False,0.457,61,True,right,-0.16705,0.1937,1.0438,0.8501,1.5347,2.0098,0.4752,A
555,0.50116,0.1,2,0.30905,0.29234,0.81021,555,2.33039,-0.166,-0.08353,0.41763,5,2U1D,2.0,False,0.433,66,True,right,0.25058,1.9084,2.2421,0.3337,0.1005,1.0175,0.917,A
556,0.50116,0.1,1,0.39258,0.22552,0.78515,556,2.63944,0.478,0.24223,0.73503,5,2D1U,2.0,False,1.884,61,False,right,0.0,0.3044,1.2038,0.8993,1.9036,2.571,0.6674,A
