,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
27,0.50119,1.2,1,0.42601,0.2673,0.54296,27,2.38066,0.286,0.142,0.6432,5,2D1U,1.0,True,0.284,2,True,left,-0.16706,0.395,1.1115,0.7165,1.7032,2.1116,0.4083,A
28,0.50119,0.1,1,0.42601,0.30072,0.76014,28,2.89021,0.8,0.40095,0.90215,5,lapse_rate,1.0,True,0.225,0,False,left,0.2506,0.4927,1.2502,0.7576,1.9499,2.5589,0.609,A
29,0.50119,0.1,1,0.37589,0.43437,0.50955,29,2.18019,-0.286,-0.142,0.35919,5,2U1D,1.0,False,0.333,2,True,left,-0.2506,0.4363,0.653,0.2167,1.3538,1.4614,0.1077,A
30,0.50119,0.1,2,0.25895,0.33413,0.84367,30,2.84009,0.8,0.40095,0.90215,5,lapse_rate,2.0,True,0.283,0,False,right,0.0,1.5925,2.4176,0.8251,0.3264,0.6843,0.3578,A
31,0.50119,0.1,2,0.41766,0.25895,0.52625,31,2.34725,0.286,0.142,0.6432,5,2D1U,2.0,True,0.562,2,True,right,-0.16706,1.3465,1.9133,0.5668,0.5628,0.7546,0.1917,A
32,0.50119,0.1,1,0.2506,0.21718,0.57637,32,2.44749,0.8,0.40095,0.90215,5,lapse_rate,1.0,True,0.272,0,False,left,0.2506,0.3166,1.0756,0.759,1.5923,2.1998,0.6076,A
33,0.50119,0.1,1,0.2506,0.24224,0.66826,33,2.28043,0.232,0.11694,0.61814,5,2D1U,1.0,True,0.331,2,False,left,-0.2506,0.3144,0.7898,0.4753,1.6477,1.7573,0.1096,A
34,0.50119,0.1,2,0.43437,0.42601,0.76014,34,2.45584,-0.34,-0.16706,0.33413,5,2U1D,1.0,True,0.241,3,True,left,0.0,1.6806,1.9391,0.2585,0.4971,0.8554,0.3583,A
35,0.50119,1.2,2,0.45107,0.20883,0.70167,35,2.76491,0.8,0.40095,0.90215,5,lapse_rate,2.0,True,0.326,0,False,right,-0.16706,1.6391,2.4971,0.8581,0.4982,0.9061,0.4079,A
36,0.50119,1.2,2,0.30072,0.41766,0.43437,36,1.98807,-0.34,-0.16706,0.33413,5,2U1D,1.0,True,0.239,3,True,left,0.2506,1.4335,1.7249,0.2915,0.1419,0.9671,0.8252,A
37,0.50119,1.2,2,0.42601,0.24224,0.70167,37,2.48925,0.232,0.11694,0.61814,5,2D1U,2.0,True,0.302,2,False,right,-0.2506,1.5713,2.1463,0.575,0.5136,0.8381,0.3246,A
38,0.50119,1.2,2,0.20883,0.23389,0.66826,38,1.71241,-0.8,-0.40095,0.10024,5,lapse_rate,1.0,True,0.299,0,False,left,0.0,1.4454,1.5043,0.0588,0.1714,0.7455,0.5741,A
39,0.50119,1.2,2,0.33413,0.38425,0.6599,39,2.23866,-0.286,-0.142,0.35919,5,2U1D,1.0,True,0.246,4,True,left,-0.16706,1.4784,1.7955,0.3171,0.3782,0.787,0.4088,A
40,0.50119,1.2,1,0.40931,0.28401,0.87709,40,2.66468,0.178,0.09189,0.59308,5,2D1U,1.0,True,0.349,2,False,left,0.2506,0.3709,1.0377,0.6668,1.755,2.5793,0.8243,A
41,0.50119,0.1,2,0.27566,0.35919,0.62649,41,2.35561,0.178,0.09189,0.59308,5,2D1U,2.0,True,0.949,2,False,right,-0.2506,1.2664,1.7833,0.5169,0.4668,0.5754,0.1086,A
42,0.50119,0.1,1,0.35919,0.28401,0.67661,42,2.72315,0.8,0.40095,0.90215,5,lapse_rate,1.0,True,0.254,0,False,left,0.0,0.4215,1.1799,0.7584,1.922,2.28,0.358,A
43,0.50119,0.1,2,0.33413,0.20883,0.77685,43,2.18019,-0.286,-0.142,0.35919,5,2U1D,1.0,True,0.808,4,True,left,-0.16706,1.5141,1.7975,0.2833,0.4811,0.6724,0.1913,A
