,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue,VisualPSE
501,0.49958,1.2,2,0.41631,0.44129,0.60782,501,2.27307,-0.39,-0.1915,0.30807,5,1D2U,1.0,True,0.482,55,False,left,-0.44962,1.3021,1.8103,0.5082,0.5434,0.7936,0.2503,A,0.2
502,0.49958,0.1,2,0.39966,0.48292,1.29057,502,3.31385,0.29,0.14155,0.64112,5,2D1U,2.0,True,0.441,66,False,right,0.44962,2.4115,3.2702,0.8587,0.0616,1.2286,1.1669,A,0.22
503,0.49958,0.1,2,0.32472,0.28309,0.70773,503,2.13984,-0.35,-0.17485,0.32472,5,1D2U,1.0,True,1.341,56,True,left,-0.44962,1.3056,1.8474,0.5419,0.4387,0.7058,0.2672,A,0.22
504,0.49958,1.2,2,0.51623,0.32472,1.05744,504,3.03909,0.29,0.14155,0.64112,5,2D1U,2.0,True,0.774,66,False,right,0.44962,2.2957,3.1369,0.8412,0.1872,1.3372,1.15,A,0.2
505,0.49958,1.2,2,0.19983,0.40799,0.69941,505,2.43128,0.25,0.12489,0.62447,5,2D1U,2.0,True,0.305,67,True,right,-0.44962,1.1755,2.0002,0.8247,0.3252,0.5754,0.2503,A,0.2
506,0.49958,0.1,1,0.46627,0.36636,1.06576,506,3.02244,0.25,0.12489,0.62447,5,2D1U,1.0,True,0.114,67,True,left,0.44962,0.357,1.1987,0.8417,1.9318,3.0984,1.1666,A,0.22
507,0.49958,0.1,1,0.24146,0.3164,0.68275,507,2.06491,-0.35,-0.17485,0.32472,5,1D2U,1.0,False,1.248,56,True,left,-0.44962,0.1326,0.6743,0.5417,1.4735,1.7399,0.2664,A,0.22
508,0.49958,1.2,2,0.4746,0.54953,1.31555,508,3.44708,0.21,0.10824,0.60782,5,2D1U,2.0,True,0.466,67,False,right,0.44962,2.5173,3.326,0.8087,0.1514,1.3009,1.1494,A,0.2
509,0.49958,1.2,2,0.38301,0.36636,0.53288,509,2.38965,0.21,0.10824,0.60782,5,2D1U,2.0,True,0.242,67,False,right,-0.44962,1.1892,1.9976,0.8084,0.5062,0.7557,0.2495,A,0.2
510,0.49958,0.1,2,0.52456,0.45795,0.97417,510,2.76433,-0.39,-0.1915,0.30807,5,1D2U,1.0,True,0.309,57,True,left,0.44962,2.2223,2.7475,0.5252,0.1893,1.3555,1.1663,A,0.22
511,0.49958,0.1,2,0.43297,0.36636,0.6661,511,2.54785,0.17,0.08326,0.58284,5,2D1U,2.0,True,0.524,67,False,right,-0.44962,1.37,2.1701,0.8001,0.5447,0.8115,0.2668,A,0.22
512,0.49958,1.2,1,0.37468,0.35803,0.62447,512,2.16483,-0.39,-0.1915,0.30807,5,1D2U,2.0,True,0.741,57,True,right,0.44962,0.2705,0.7792,0.5087,1.0793,2.2288,1.1495,A,0.2
513,0.49958,1.2,2,0.35803,0.39966,0.48292,513,2.32303,0.17,0.08326,0.58284,5,2D1U,1.0,False,0.814,67,False,left,-0.44962,1.1128,1.8962,0.7834,0.4796,0.7296,0.2501,A,0.2
514,0.49958,0.1,1,0.3164,0.40799,1.31555,514,2.86424,-0.35,-0.17485,0.32472,5,1D2U,2.0,True,0.642,58,True,right,0.44962,0.2049,0.7468,0.5419,1.7303,2.897,1.1666,A,0.22
515,0.49958,0.1,2,0.36636,0.29142,0.51623,515,2.28141,0.21,0.10824,0.60782,5,2D1U,2.0,True,1.491,68,True,right,-0.44962,1.1566,1.9816,0.8249,0.4817,0.7482,0.2665,A,0.22
516,0.49958,1.2,2,0.39966,0.54121,0.88259,516,2.93086,0.21,0.10824,0.60782,5,2D1U,1.0,False,0.574,68,True,left,0.44962,2.0063,2.8149,0.8086,0.0729,1.2232,1.1502,A,0.2
517,0.49958,1.2,1,0.36636,0.35803,0.83263,517,2.38132,-0.35,-0.17485,0.32472,5,1D2U,2.0,True,0.19,58,True,right,-0.44962,0.2609,0.7861,0.5251,1.7442,1.9942,0.25,A,0.2
518,0.49958,0.1,1,0.60782,0.37468,1.12405,518,2.94751,-0.31,-0.1582,0.34138,5,1D2U,2.0,True,0.942,58,False,right,0.44962,0.4964,1.0549,0.5585,1.8462,3.0211,1.1749,A,0.22
519,0.49958,0.1,1,0.25811,0.37468,0.61614,519,2.08989,-0.31,-0.1582,0.34138,5,1D2U,1.0,False,0.133,58,False,left,-0.44962,0.1479,0.7063,0.5584,1.4392,1.7064,0.2672,A,0.22
520,0.49958,1.2,1,0.44962,0.60782,0.64945,520,2.83094,0.25,0.12489,0.62447,5,2D1U,1.0,True,0.524,68,False,left,0.44962,0.349,1.174,0.8251,1.4984,2.649,1.1506,A,0.2
521,0.49958,1.2,1,0.32472,0.44129,0.74104,521,2.33135,-0.35,-0.17485,0.32472,5,1D2U,2.0,True,0.867,59,True,right,-0.44962,0.2252,0.7505,0.5253,1.6176,1.867,0.2495,A,0.2
522,0.49958,0.1,2,0.40799,0.44962,0.65778,522,2.63944,0.25,0.12489,0.62447,5,2D1U,1.0,False,0.549,68,False,left,0.44962,1.7912,2.6327,0.8415,0.0744,1.241,1.1665,A,0.22
523,0.49958,0.1,1,0.35803,0.24979,0.87426,523,2.62278,0.29,0.14155,0.64112,5,2D1U,1.0,True,2.091,68,False,left,-0.44962,0.2489,1.1074,0.8584,2.0985,2.3655,0.267,A,0.22
524,0.49958,1.2,2,0.38301,0.6661,1.19066,524,3.38047,0.29,0.14155,0.64112,5,2D1U,2.0,True,0.508,68,False,right,0.44962,2.2962,3.1381,0.842,0.0542,1.2049,1.1507,A,0.2
525,0.49958,1.2,1,0.26644,0.33305,0.64112,525,2.06491,-0.35,-0.17485,0.32472,5,1D2U,2.0,True,1.464,59,True,right,-0.44962,0.164,0.6894,0.5254,1.4552,1.705,0.2498,A,0.2
526,0.49958,0.1,2,0.34138,0.37468,0.44962,526,2.28973,0.25,0.12489,0.62447,5,2D1U,1.0,False,0.3,69,True,left,0.44962,1.5146,2.3646,0.85,0.0063,1.1733,1.167,A,0.22
527,0.49958,0.1,1,0.29975,0.36636,0.68275,527,2.48956,0.29,0.14155,0.64112,5,2D1U,1.0,True,0.706,70,True,left,-0.44962,0.1894,1.0474,0.858,1.8476,2.1142,0.2666,A,0.22
528,0.49958,1.2,1,0.54121,0.35803,1.32388,528,3.06408,-0.31,-0.1582,0.34138,5,1D2U,2.0,True,0.449,60,True,right,0.44962,0.4401,0.9813,0.5412,1.9818,3.1318,1.15,A,0.2
529,0.49958,1.2,1,0.24979,0.27477,0.46627,529,2.13153,0.29,0.14155,0.64112,5,2D1U,1.0,True,0.675,70,True,left,-0.44962,0.1532,0.9953,0.842,1.5867,1.8364,0.2497,A,0.2
530,0.49958,0.1,2,0.58284,0.40799,0.75769,530,2.58948,-0.31,-0.1582,0.34138,5,1D2U,2.0,False,0.658,60,True,right,0.44962,2.065,2.6315,0.5665,0.2484,1.415,1.1666,A,0.22
531,0.49958,0.1,1,0.20816,0.24146,0.76602,531,2.33969,0.25,0.12489,0.62447,5,2D1U,1.0,True,0.404,71,True,left,-0.44962,0.0982,0.9401,0.8419,1.8233,2.0901,0.2668,A,0.22
532,0.49958,1.2,2,0.37468,0.32472,1.09074,532,2.61444,-0.35,-0.17485,0.32472,5,1D2U,1.0,True,0.114,61,True,left,0.44962,2.1896,2.7235,0.5339,0.0483,1.198,1.1497,A,0.2
533,0.49958,1.2,2,0.24979,0.42464,0.45795,533,2.25643,0.25,0.12489,0.62447,5,2D1U,2.0,True,0.136,71,True,right,-0.44962,0.9824,1.8073,0.8249,0.3733,0.6237,0.2504,A,0.2
