,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue,VisualPSE
0,0.49883,1.2,2,0.50714,0.39906,1.2637,0,3.61651,0.9,0.44895,0.94778,5,lapse_rate,2.0,True,0.731,0,False,right,0.44895,2.4955,3.7291,1.2335,0.1372,1.3706,1.2333,A,0.2795
1,0.49883,1.2,1,0.36581,0.34918,0.83138,1,2.07014,-0.95,-0.47389,0.02494,5,2D1U,2.0,True,1.65,0,False,right,-0.44895,0.2208,0.5293,0.3085,1.4457,1.7793,0.3336,A,0.2795
2,0.49883,1.2,1,0.40738,0.51546,1.13899,2,2.66874,-0.79,-0.39906,0.10808,5,2D1U,2.0,True,9.566,0,False,right,0.44895,0.2641,0.6551,0.3911,1.4304,2.6632,1.2328,A,0.2795
3,0.49883,0.1,1,0.37412,0.25773,0.57365,3,1.72927,-0.95,-0.47389,0.02494,5,1D2U,2.0,True,0.616,0,False,right,-0.44895,0.2321,0.5404,0.3084,1.1987,1.5323,0.3336,A,0.2835
4,0.49883,0.1,1,0.58197,0.4822,1.12237,4,2.71031,-0.95,-0.47389,0.02494,5,lapse_rate,2.0,True,1.191,0,False,right,0.44895,0.4446,0.7531,0.3085,1.512,2.7451,1.233,A,0.2835
5,0.49883,0.1,1,0.38244,0.2411,0.66511,5,1.97038,-0.63,-0.31593,0.1829,5,2D1U,2.0,True,2.458,0,False,right,-0.44895,0.2382,0.7045,0.4663,1.4549,1.7882,0.3333,A,0.2835
