,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
28,0.49721,1.2,1,0.3729,0.42262,0.4392,28,2.63519,0.8,0.39776,0.90326,5,lapse_rate,2.0,False,0.114,0,False,right,0.0,0.3382,1.3121,0.974,1.7213,2.2874,0.5661,A
29,0.49721,1.2,1,0.41434,0.43091,0.67951,29,2.71806,0.39,0.19888,0.69609,5,2D1U,2.0,False,1.538,3,True,right,-0.16574,0.3785,1.1458,0.7673,1.8788,2.2789,0.4,A
30,0.49721,0.1,1,0.24032,0.33976,0.58007,30,1.87282,-0.57,-0.28175,0.21546,5,2U1D,2.0,True,0.291,1,False,right,0.2486,0.3703,0.312,-0.0583,0.9039,1.3781,0.4742,A
31,0.49721,0.1,1,0.21546,0.34804,0.48063,31,2.4446,0.8,0.39776,0.90326,5,lapse_rate,1.0,True,0.344,0,False,left,0.0,0.3469,0.9794,0.6325,1.5972,1.8218,0.2246,A
32,0.49721,0.1,1,0.41434,0.26518,0.43091,32,1.84796,-0.516,-0.25689,0.24032,5,2U1D,2.0,True,0.667,2,True,right,-0.16574,0.5461,0.5132,-0.0328,1.1623,1.2211,0.0589,A
33,0.49721,0.1,2,0.32318,0.38119,0.40605,33,2.32858,0.444,0.22374,0.72095,5,2D1U,2.0,True,1.017,3,False,right,0.2486,1.3476,1.9309,0.5833,0.3304,0.8054,0.475,A
34,0.49721,0.1,2,0.33976,0.24032,0.84525,34,2.02198,-0.8,-0.39776,0.09944,5,lapse_rate,1.0,True,0.333,0,False,left,0.0,1.6781,1.6377,-0.0404,0.4709,0.6956,0.2248,A
35,0.49721,1.2,1,0.34804,0.27346,0.82039,35,2.17942,-0.516,-0.25689,0.24032,5,2U1D,2.0,True,0.209,2,True,right,-0.16574,0.3148,0.6231,0.3083,1.498,1.8981,0.4001,A
36,0.49721,1.2,1,0.28175,0.33147,0.45577,36,2.28715,0.444,0.22374,0.72095,5,2D1U,1.0,True,0.257,3,False,left,0.2486,0.248,1.0393,0.7914,1.3396,2.1562,0.8166,A
37,0.49721,0.1,1,0.36462,0.41434,0.80382,37,2.17943,-0.8,-0.39776,0.09944,5,lapse_rate,2.0,True,0.267,0,False,right,0.0,0.5017,0.3278,-0.1738,1.2692,1.4932,0.224,A
