,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
547,0.50002,0.1,2,0.37502,0.20001,0.7917,547,2.30844,-0.118,-0.05834,0.44169,5,2U1D,1.0,True,0.566,65,True,left,-0.25001,1.5442,1.8529,0.3087,0.6358,0.6197,-0.0161,A
548,0.50002,1.2,1,0.33335,0.32501,0.44169,548,2.15009,0.094,0.05,0.55002,5,2D1U,2.0,False,0.242,70,False,right,0.08334,0.2954,0.9125,0.6171,1.2791,1.9291,0.65,A
549,0.50002,1.2,1,0.35002,0.40835,0.51669,549,2.35011,0.148,0.075,0.57503,5,2D1U,1.0,True,0.113,71,True,left,-0.25001,0.3194,0.96,0.6407,1.5684,1.8852,0.3168,A
550,0.50002,0.1,1,0.28335,0.25834,0.55002,550,2.05842,-0.064,-0.03333,0.46669,5,2U1D,1.0,False,0.245,66,True,left,0.08334,0.4155,0.6154,0.1998,1.2572,1.5734,0.3162,A
551,0.50002,0.1,1,0.34168,0.37502,0.85004,551,2.50845,-0.118,-0.05834,0.44169,5,2U1D,1.0,False,0.554,67,True,left,-0.25001,0.4783,0.6537,0.1754,1.761,1.7449,-0.0161,A
552,0.50002,1.2,1,0.25001,0.24168,0.75837,552,2.16677,-0.172,-0.08334,0.41669,5,2U1D,2.0,True,0.23,67,False,right,0.08334,0.2186,0.702,0.4834,1.3864,2.0358,0.6494,A
553,0.50002,1.2,1,0.26668,0.35002,0.7417,553,2.43345,0.148,0.075,0.57503,5,2D1U,2.0,False,0.258,71,True,right,-0.25001,0.232,0.873,0.6411,1.7071,2.0235,0.3164,A
554,0.50002,0.1,2,0.25834,0.34168,0.89171,554,2.40844,-0.172,-0.08334,0.41669,5,2U1D,1.0,True,0.399,67,False,left,0.08334,1.693,1.9771,0.2841,0.3512,0.668,0.3168,A
555,0.50002,0.1,2,0.43335,0.24168,0.80004,555,2.41678,-0.118,-0.05834,0.44169,5,2U1D,1.0,True,0.475,68,True,left,-0.25001,1.6057,1.9143,0.3086,0.6888,0.6728,-0.016,A
556,0.50002,1.2,2,0.20001,0.23334,0.61669,556,2.15009,0.202,0.1,0.60003,5,2D1U,2.0,True,0.11,71,False,right,0.08334,1.4251,1.9918,0.5666,0.1242,0.7755,0.6513,A
557,0.50002,1.2,1,0.25001,0.23334,0.7167,557,2.3001,0.202,0.1,0.60003,5,2D1U,1.0,True,0.302,71,False,left,-0.25001,0.2171,0.884,0.6669,1.6923,2.0087,0.3165,A
558,0.50002,0.1,1,0.43335,0.20834,0.53336,558,2.2501,0.148,0.075,0.57503,5,2D1U,2.0,False,0.212,72,True,right,0.08334,0.5645,0.873,0.3085,1.4982,1.8148,0.3166,A
559,0.50002,0.1,2,0.26668,0.38335,0.78337,559,2.37511,-0.118,-0.05834,0.44169,5,2U1D,1.0,True,0.224,68,True,left,-0.25001,1.4213,1.7301,0.3087,0.5213,0.5046,-0.0167,A
560,0.50002,1.2,1,0.39168,0.33335,0.46669,560,2.29177,0.202,0.1,0.60003,5,2D1U,1.0,True,0.198,73,True,left,0.08334,0.3568,1.0241,0.6673,1.415,2.0658,0.6508,A
561,0.50002,1.2,2,0.44169,0.35002,0.48335,561,2.24177,-0.064,-0.03333,0.46669,5,2U1D,2.0,False,0.107,68,False,right,-0.25001,1.3623,1.7957,0.4334,0.529,0.8463,0.3173,A
562,0.50002,0.1,1,0.35002,0.30001,0.80837,562,2.55845,0.202,0.1,0.60003,5,2D1U,1.0,True,0.334,73,True,left,0.08334,0.4804,0.8127,0.3322,1.7128,2.0307,0.3179,A
563,0.50002,0.1,1,0.25001,0.38335,0.56669,563,2.2751,0.148,0.075,0.57503,5,2D1U,2.0,False,0.216,74,True,right,-0.25001,0.3798,0.6893,0.3095,1.5142,1.4973,-0.0169,A
564,0.50002,1.2,1,0.40002,0.20834,0.72503,564,2.43344,0.202,0.1,0.60003,5,2D1U,2.0,False,0.442,75,True,right,0.08334,0.3671,1.0346,0.6675,1.6845,2.3337,0.6492,A
565,0.50002,1.2,2,0.25834,0.35835,0.53336,565,2.09176,-0.118,-0.05834,0.44169,5,2U1D,1.0,True,0.234,69,True,left,-0.25001,1.2364,1.6451,0.4087,0.3527,0.6697,0.317,A
566,0.50002,0.1,1,0.24168,0.20834,0.48335,566,1.87508,-0.118,-0.05834,0.44169,5,2U1D,2.0,True,0.359,69,True,right,0.08334,0.3772,0.552,0.1748,1.127,1.4439,0.3169,A
567,0.50002,0.1,1,0.27501,0.37502,0.44169,567,2.21677,0.256,0.12501,0.62503,5,2D1U,1.0,True,0.328,75,False,left,-0.25001,0.4048,0.7628,0.358,1.4627,1.4462,-0.0165,A
568,0.50002,1.2,1,0.20001,0.38335,0.50836,568,2.05843,-0.064,-0.03333,0.46669,5,2U1D,2.0,True,0.296,70,True,right,0.08334,0.1678,0.701,0.5332,1.1351,1.7849,0.6498,A
569,0.50002,1.2,1,0.28335,0.33335,0.77503,569,2.35844,-0.064,-0.03333,0.46669,5,2U1D,1.0,False,0.291,70,True,left,-0.25001,0.2482,0.7819,0.5337,1.6484,1.9651,0.3166,A
570,0.50002,0.1,1,0.27501,0.40835,0.7667,570,2.39177,-0.118,-0.05834,0.44169,5,2U1D,2.0,True,0.427,71,True,right,0.08334,0.4074,0.5826,0.1752,1.4413,1.7574,0.316,A
571,0.50002,0.1,1,0.30001,0.39168,0.42502,571,2.24176,0.256,0.12501,0.62503,5,2D1U,2.0,False,0.571,75,False,right,-0.25001,0.4348,0.7925,0.3577,1.4766,1.4597,-0.0168,A
572,0.50002,1.2,1,0.35002,0.40002,0.70836,572,2.61678,0.31,0.15834,0.65836,5,2D1U,2.0,False,0.228,75,False,right,0.08334,0.3158,1.0414,0.7256,1.6742,2.3243,0.6501,A
573,0.50002,1.2,1,0.20834,0.31668,0.43335,573,1.90008,-0.118,-0.05834,0.44169,5,2U1D,1.0,False,0.226,71,True,left,-0.25001,0.1738,0.6822,0.5084,1.2073,1.5237,0.3164,A
574,0.50002,0.1,1,0.35002,0.20001,0.52502,574,1.99176,-0.172,-0.08334,0.41669,5,2U1D,2.0,True,0.268,71,False,right,0.08334,0.4809,0.6307,0.1498,1.2472,1.5637,0.3165,A
575,0.50002,0.1,1,0.32501,0.25834,0.40835,575,1.90841,-0.172,-0.08334,0.41669,5,2U1D,2.0,True,0.457,71,False,right,-0.25001,0.4536,0.6041,0.1505,1.2702,1.2533,-0.0169,A
576,0.50002,1.2,2,0.27501,0.21668,0.75837,576,2.43344,0.364,0.18334,0.68336,5,2D1U,1.0,False,0.979,75,False,left,0.08334,1.6365,2.2868,0.6503,0.1949,0.8458,0.6509,A
577,0.50002,1.2,1,0.23334,0.32501,0.61669,577,2.38342,0.418,0.20834,0.70836,5,2D1U,1.0,True,0.121,75,False,left,-0.25001,0.1968,0.9717,0.7749,1.6807,1.9967,0.316,A
578,0.50002,0.1,1,0.24168,0.24168,0.61669,578,2.30843,0.418,0.20834,0.70836,5,2D1U,2.0,False,0.15,75,False,right,0.08334,0.3704,0.8126,0.4422,1.5214,1.8378,0.3163,A
579,0.50002,0.1,1,0.36668,0.27501,0.85837,579,2.44177,-0.118,-0.05834,0.44169,5,2U1D,2.0,True,0.332,72,True,right,-0.25001,0.4952,0.6703,0.1751,1.7877,1.7707,-0.017,A
580,0.50002,1.2,2,0.21668,0.22501,0.58336,580,1.96676,-0.118,-0.05834,0.44169,5,2U1D,1.0,True,0.155,72,True,left,0.08334,1.4087,1.817,0.4082,0.1415,0.792,0.6505,A
581,0.50002,1.2,1,0.40835,0.20834,0.68336,581,2.53344,0.472,0.23334,0.73337,5,2D1U,2.0,False,0.171,75,False,right,-0.25001,0.371,1.1703,0.7993,1.9457,2.2622,0.3164,A
582,0.50002,0.1,1,0.27501,0.32501,0.8417,582,2.40843,-0.064,-0.03333,0.46669,5,2U1D,1.0,False,0.156,72,False,left,0.08334,0.4039,0.6038,0.1999,1.5371,1.8548,0.3177,A
583,0.50002,0.1,1,0.40002,0.25001,0.51669,583,2.43344,0.526,0.26668,0.7667,5,2D1U,1.0,True,0.536,75,False,left,-0.25001,0.529,1.0295,0.5005,1.804,1.7873,-0.0167,A
584,0.50002,1.2,2,0.41669,0.36668,0.45002,584,2.1751,-0.118,-0.05834,0.44169,5,2U1D,1.0,True,0.632,73,True,left,0.08334,1.4705,1.8789,0.4084,0.3371,0.9872,0.65,A
585,0.50002,1.2,1,0.36668,0.32501,0.7417,585,2.70011,0.526,0.26668,0.7667,5,2D1U,2.0,False,0.112,75,False,right,-0.25001,0.3357,1.1691,0.8334,2.0032,2.3193,0.3161,A
586,0.50002,0.1,2,0.42502,0.44169,0.63336,586,2.44178,-0.118,-0.05834,0.44169,5,2U1D,1.0,True,0.28,73,True,left,0.08334,1.5996,1.908,0.3083,0.5153,0.8327,0.3174,A
587,0.50002,0.1,1,0.31668,0.30001,0.59169,587,2.17509,-0.064,-0.03333,0.46669,5,2U1D,2.0,True,0.211,74,True,right,-0.25001,0.4513,0.6518,0.2006,1.501,1.4847,-0.0163,A
588,0.50002,1.2,2,0.38335,0.27501,0.65003,588,2.60011,0.58,0.29168,0.7917,5,2D1U,2.0,True,0.108,75,False,right,0.08334,1.6418,2.3997,0.758,0.3085,0.9584,0.6499,A
