,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
408,0.49781,1.2,1,0.43144,0.33188,0.7965,408,2.77946,0.438,0.21572,0.72183,5,2D1U,1.0,True,0.277,50,False,left,0.16594,0.3456,1.2448,0.8992,1.8789,2.72,0.841,A
409,0.49781,1.2,1,0.44803,0.44803,0.63886,409,2.45587,-0.154,-0.07467,0.42314,5,2U1D,2.0,True,0.355,54,True,right,-0.08297,0.3649,0.9652,0.6003,1.5648,2.1564,0.5915,A
410,0.49781,0.1,2,0.40655,0.24061,0.42314,410,1.99125,-0.154,-0.07467,0.42314,5,2U1D,1.0,True,0.111,54,True,left,0.16594,1.4516,1.86,0.4084,0.3098,1.0099,0.7001,A
411,0.49781,0.1,1,0.33188,0.28209,0.5476,411,2.35632,0.402,0.19913,0.69694,5,2D1U,1.0,True,0.767,50,False,left,-0.08297,0.3127,1.046,0.7334,1.621,2.0709,0.4499,A
412,0.49781,1.2,1,0.23231,0.24891,0.59738,412,2.27335,0.402,0.19913,0.69694,5,2D1U,2.0,False,0.634,50,False,right,0.16594,0.1441,1.0189,0.8749,1.4523,999,997.5477,A
413,0.49781,1.2,1,0.29039,0.23231,0.58908,413,2.33142,0.438,0.21572,0.72183,5,2D1U,1.0,True,0.356,51,True,left,-0.08297,0.2054,1.1056,0.9002,1.6556,2.2472,0.5916,A
414,0.49781,0.1,1,0.37336,0.29039,0.8131,414,2.4144,-0.118,-0.05808,0.43974,5,2U1D,1.0,False,0.298,54,False,left,0.16594,0.3578,0.8332,0.4755,1.5499,2.25,0.7001,A
415,0.49781,0.1,2,0.2572,0.36506,0.43974,415,1.98295,-0.154,-0.07467,0.42314,5,2U1D,1.0,True,0.257,55,True,left,-0.08297,1.1927,1.6009,0.4082,0.2851,0.7349,0.4498,A
416,0.49781,1.2,2,0.38995,0.34847,0.84628,416,2.80434,0.438,0.21572,0.72183,5,2D1U,2.0,True,0.57,51,True,right,0.16594,1.997,2.6303,0.6333,0.2221,1.0637,0.8416,A
417,0.49781,1.2,2,0.24891,0.29039,0.51441,417,1.97466,-0.154,-0.07467,0.42314,5,2U1D,1.0,True,0.368,55,True,left,-0.08297,1.3957,1.7291,0.3334,0.204,0.7957,0.5917,A
418,0.49781,0.1,1,0.33188,0.29039,0.87118,418,2.6882,0.402,0.19913,0.69694,5,2D1U,1.0,True,0.336,52,True,left,0.16594,0.3123,1.0456,0.7333,1.8208,2.5208,0.7,A
