,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
10,0.49642,1.2,1,0.24821,0.25649,0.65362,10,2.53175,0.75,0.37232,0.87701,5,2D1U,2.0,False,0.393,0,False,right,0.0,0.1641,1.2144,1.0502,1.7891,2.4559,0.6668,A
11,0.49642,0.1,2,0.30613,0.30613,0.52952,11,2.49039,0.7,0.3475,0.85219,5,lapse_rate,1.0,False,2.925,0,False,left,-0.16547,1.3969,2.1799,0.783,0.3217,0.7973,0.4756,A
12,0.49642,1.2,2,0.43023,0.27303,0.786,12,2.91234,0.85,0.42196,0.92666,5,2D1U,2.0,True,0.209,0,False,right,0.24821,2.0159,2.8662,0.8503,0.2244,1.1405,0.9161,A
13,0.49642,1.2,2,0.35577,0.38886,0.64535,13,2.15943,-0.45,-0.22339,0.27303,5,2U1D,1.0,True,0.976,0,False,left,0.0,1.6754,1.8665,0.1911,0.2756,0.9424,0.6668,A
14,0.49642,1.2,2,0.35577,0.3475,0.79428,14,2.84616,0.7,0.3475,0.85219,5,lapse_rate,2.0,True,0.111,0,False,right,-0.16547,1.7399,2.5156,0.7758,0.3574,0.8574,0.5,A
15,0.49642,0.1,1,0.38059,0.38059,0.67017,15,2.85443,0.85,0.42196,0.92666,5,2D1U,1.0,True,0.113,0,False,left,0.24821,0.3167,1.3923,1.0756,1.8762,2.7675,0.8913,A
16,0.49642,0.1,2,0.3144,0.22339,0.60398,16,1.91122,-0.45,-0.22339,0.27303,5,2U1D,1.0,True,0.267,0,False,left,0.0,1.565,1.7655,0.2005,0.2486,0.8904,0.6418,A
17,0.49642,0.1,2,0.37232,0.37232,0.5047,17,2.59795,0.7,0.3475,0.85219,5,lapse_rate,2.0,True,0.467,0,False,right,-0.16547,1.4385,2.2217,0.7832,0.3882,0.863,0.4747,A
18,0.49642,0.1,1,0.3475,0.21512,0.77773,18,2.15945,-0.35,-0.17375,0.32268,5,2U1D,2.0,True,1.199,0,False,right,0.24821,0.2813,0.7478,0.4665,1.3392,999,997.6608,A
19,0.49642,1.2,2,0.32268,0.38886,0.69499,19,2.79651,0.79,0.39714,0.89356,5,2D1U,2.0,True,0.601,1,True,right,0.0,1.6895,2.5061,0.8167,0.2395,0.906,0.6665,A
20,0.49642,1.2,2,0.37232,0.22339,0.90184,20,2.88753,0.79,0.39714,0.89356,5,2D1U,2.0,True,0.433,1,True,right,-0.16547,1.8643,2.6786,0.8143,0.3706,0.8713,0.5007,A
21,0.49642,1.2,1,0.27303,0.32268,0.40541,21,1.82022,-0.35,-0.17375,0.32268,5,2U1D,2.0,True,0.242,0,False,right,0.24821,0.1939,0.6853,0.4913,0.886,1.8026,0.9166,A
22,0.49642,0.1,2,0.33922,0.37232,0.54607,22,1.90296,-0.7,-0.3475,0.14893,5,lapse_rate,1.0,True,0.742,0,False,left,0.0,1.5328,1.6079,0.0751,0.2745,0.9166,0.6421,A
23,0.49642,0.1,1,0.40541,0.27303,0.47988,23,2.02706,-0.25,-0.12411,0.37232,5,2U1D,2.0,True,0.309,0,False,right,-0.16547,0.3438,0.8606,0.5168,1.3606,1.8354,0.4748,A
24,0.49642,1.2,2,0.21512,0.40541,0.49642,24,1.7623,-0.7,-0.3475,0.14893,5,lapse_rate,2.0,False,1.634,0,False,right,0.24821,1.5058,1.5729,0.0671,0.0071,0.9228,0.9156,A
25,0.49642,0.1,1,0.37232,0.42196,0.64535,25,2.80479,0.73,0.36404,0.86874,5,2D1U,2.0,False,0.475,1,False,right,0.0,0.3052,1.3217,1.0165,1.9049,2.5465,0.6416,A
26,0.49642,0.1,1,0.40541,0.41369,0.71154,26,2.39938,-0.25,-0.12411,0.37232,5,2U1D,2.0,True,0.609,0,False,right,-0.16547,0.3411,0.8576,0.5165,1.5919,2.0659,0.474,A
27,0.49642,1.2,1,0.26476,0.23994,0.47988,27,2.36629,0.766,0.38059,0.88529,5,2D1U,2.0,False,0.341,2,True,right,0.24821,0.1815,1.2401,1.0587,1.5149,999,997.4851,A
28,0.49642,0.1,2,0.39714,0.28131,0.61226,28,1.93606,-0.7,-0.3475,0.14893,5,lapse_rate,2.0,False,0.649,0,False,right,0.0,1.6557,1.7307,0.0749,0.331,0.9723,0.6413,A
29,0.49642,1.2,1,0.22339,0.22339,0.43023,29,2.27527,0.802,0.39714,0.90184,5,2D1U,1.0,True,0.716,2,False,left,-0.16547,0.1396,1.2135,1.0739,1.6476,2.1476,0.5,A
30,0.49642,0.1,2,0.30613,0.22339,0.73636,30,2.61449,0.7,0.3475,0.85219,5,lapse_rate,2.0,True,0.767,0,False,right,0.24821,1.8137,2.5978,0.7841,0.1141,1.0053,0.8912,A
31,0.49642,1.2,2,0.41369,0.19857,0.83565,31,2.36629,-0.15,-0.07446,0.42196,5,2U1D,2.0,False,0.425,0,False,right,0.0,1.9226,2.2642,0.3416,0.3309,0.9975,0.6665,A
32,0.49642,0.1,2,0.33922,0.37232,0.68672,32,2.29182,-0.21,-0.10756,0.39714,5,2U1D,1.0,True,0.308,1,True,left,-0.16547,1.5946,1.9197,0.3251,0.3616,0.8366,0.475,A
33,0.49642,0.1,2,0.35577,0.3144,0.83565,33,2.90408,0.802,0.39714,0.90184,5,2D1U,2.0,True,0.134,2,False,right,0.24821,1.9678,2.8017,0.8338,0.1679,1.0601,0.8922,A
34,0.49642,1.2,2,0.22339,0.24821,0.62053,34,2.44074,0.7,0.3475,0.85219,5,lapse_rate,2.0,True,0.15,0,False,right,0.0,1.5194,2.2939,0.7745,0.1438,0.811,0.6672,A
35,0.49642,0.1,1,0.23994,0.3144,0.79428,35,2.69723,0.7,0.3475,0.85219,5,lapse_rate,1.0,True,0.401,0,False,left,-0.16547,0.1726,1.1728,1.0002,1.9896,2.4648,0.4752,A
36,0.49642,0.1,2,0.32268,0.19857,0.45505,36,1.86986,-0.21,-0.10756,0.39714,5,2U1D,2.0,False,0.633,1,True,right,0.24821,1.5474,1.8718,0.3244,0.1303,1.022,0.8918,A
37,0.49642,1.2,1,0.20684,0.30613,0.44678,37,2.34146,0.766,0.38059,0.88529,5,2D1U,2.0,False,0.267,3,True,right,0.0,0.1223,1.1807,1.0584,1.548,2.2132,0.6652,A
38,0.49642,1.2,1,0.37232,0.3144,0.81082,38,2.8958,0.802,0.39714,0.90184,5,2D1U,1.0,True,1.083,4,True,left,-0.16547,0.2939,1.3684,1.0746,2.1852,2.6856,0.5004,A
39,0.49642,0.1,1,0.41369,0.29785,0.64535,39,2.00224,-0.7,-0.3475,0.14893,5,lapse_rate,2.0,True,0.217,0,False,right,0.24821,0.3474,0.6384,0.2911,1.097,1.9887,0.8918,A
40,0.49642,1.2,1,0.44678,0.38059,0.73636,40,2.42419,-0.27,-0.13238,0.36404,5,2U1D,2.0,True,0.2,1,False,right,0.0,0.3637,0.8966,0.5329,1.5548,2.222,0.6672,A
41,0.49642,0.1,2,0.32268,0.3144,0.58743,41,2.08497,-0.27,-0.13238,0.36404,5,2U1D,2.0,False,1.791,1,False,right,-0.16547,1.476,1.7674,0.2913,0.3429,0.8183,0.4754,A
42,0.49642,0.1,2,0.41369,0.37232,0.89356,42,2.32492,-0.7,-0.3475,0.14893,5,lapse_rate,1.0,True,0.293,0,False,left,0.24821,2.0854,2.1602,0.0748,0.2268,1.1188,0.892,A
43,0.49642,0.1,2,0.30613,0.29785,0.80255,43,2.80479,0.802,0.39714,0.90184,5,2D1U,2.0,True,0.208,4,True,right,0.0,1.756,2.5895,0.8335,0.2397,0.8811,0.6415,A
44,0.49642,0.1,1,0.39714,0.37232,0.69499,44,2.29182,-0.33,-0.16547,0.33095,5,2U1D,2.0,True,1.0,1,False,right,-0.16547,0.3295,0.8045,0.4749,1.5209,1.9961,0.4752,A
45,0.49642,1.2,1,0.24821,0.28958,0.67017,45,1.85331,-0.7,-0.3475,0.14893,5,lapse_rate,2.0,True,0.489,0,False,right,0.24821,0.1647,0.4811,0.3165,0.948,1.8647,0.9167,A
46,0.49642,1.2,2,0.23994,0.33095,0.49642,46,2.44902,0.766,0.38059,0.88529,5,2D1U,2.0,True,0.5,5,True,right,0.0,1.4062,2.2144,0.8083,0.1562,0.8224,0.6663,A
47,0.49642,1.2,1,0.3475,0.26476,0.85219,47,2.84616,0.766,0.38059,0.88529,5,2D1U,2.0,False,0.734,5,True,right,-0.16547,0.2623,1.3207,1.0583,2.1794,2.6795,0.5001,A
48,0.49642,1.2,1,0.36404,0.33095,0.75291,48,2.27527,-0.33,-0.16547,0.33095,5,2U1D,2.0,True,0.526,1,False,right,0.24821,0.2791,0.7793,0.5002,1.3293,2.246,0.9167,A
49,0.49642,0.1,1,0.26476,0.43851,0.82737,49,2.17599,-0.7,-0.3475,0.14893,5,lapse_rate,2.0,True,0.725,0,False,right,0.0,0.1984,0.4891,0.2907,1.2563,1.8978,0.6415,A
50,0.49642,0.1,2,0.25649,0.41369,0.81082,50,2.33319,-0.294,-0.14893,0.35577,5,2U1D,2.0,False,0.5,2,True,right,-0.16547,1.6364,1.9199,0.2834,0.2782,0.7531,0.4749,A
51,0.49642,1.2,2,0.39714,0.33922,0.72809,51,2.1098,-0.7,-0.3475,0.14893,5,lapse_rate,1.0,True,0.584,0,False,left,0.24821,1.9262,1.993,0.0669,0.1927,1.1094,0.9167,A
52,0.49642,0.1,1,0.21512,0.26476,0.84392,52,2.72206,0.802,0.39714,0.90184,5,2D1U,1.0,True,1.009,6,True,left,0.0,0.1527,1.203,1.0503,1.9861,2.6276,0.6415,A
53,0.49642,0.1,2,0.30613,0.23994,0.52124,53,2.46557,0.802,0.39714,0.90184,5,2D1U,2.0,True,0.116,6,True,right,-0.16547,1.3874,2.2207,0.8333,0.3213,0.796,0.4746,A
54,0.49642,1.2,1,0.41369,0.28131,0.64535,54,1.9857,-0.7,-0.3475,0.14893,5,lapse_rate,2.0,True,0.208,0,False,right,0.24821,0.3313,0.6485,0.3172,1.0902,999,997.9098,A
55,0.49642,1.2,2,0.21512,0.22339,0.6288,55,1.89468,-0.33,-0.16547,0.33095,5,2U1D,1.0,True,0.383,3,True,left,0.0,1.514,1.7635,0.2495,0.1306,0.7969,0.6663,A
56,0.49642,1.2,1,0.25649,0.40541,0.56261,56,2.60622,0.766,0.38059,0.88529,5,2D1U,1.0,True,0.533,7,True,left,-0.16547,0.1737,1.2319,1.0582,1.7992,2.2984,0.4992,A
57,0.49642,0.1,1,0.38886,0.3475,0.74463,57,2.12634,-0.7,-0.3475,0.14893,5,lapse_rate,2.0,True,0.267,0,False,right,0.24821,0.323,0.6143,0.2913,1.1725,2.0641,0.8917,A
58,0.49642,1.2,2,0.37232,0.35577,0.60398,58,2.15944,-0.33,-0.16547,0.33095,5,2U1D,1.0,True,1.775,3,True,left,0.0,1.6522,1.9012,0.249,0.2939,0.9605,0.6667,A
59,0.49642,1.2,2,0.21512,0.43851,0.44678,59,1.74576,-0.7,-0.3475,0.14893,5,lapse_rate,2.0,False,2.309,0,False,right,-0.16547,1.2533,1.3201,0.0668,0.2202,0.7192,0.499,A
60,0.49642,0.1,2,0.23994,0.22339,0.68672,60,2.00224,-0.294,-0.14893,0.35577,5,2U1D,1.0,True,1.034,4,True,left,0.24821,1.6972,1.9801,0.283,0.0463,0.9382,0.8919,A
61,0.49642,0.1,1,0.41369,0.21512,0.46333,61,2.47385,0.766,0.38059,0.88529,5,2D1U,1.0,True,2.151,7,True,left,0.0,0.3486,1.3815,1.033,1.7819,2.4238,0.6419,A
62,0.49642,1.2,2,0.23994,0.3475,0.60398,62,2.54003,0.7,0.3475,0.85219,5,lapse_rate,2.0,True,0.114,0,False,right,-0.16547,1.4327,2.2081,0.7754,0.2408,0.741,0.5003,A
63,0.49642,0.1,1,0.23166,0.33922,0.56261,63,1.98568,-0.294,-0.14893,0.35577,5,2U1D,1.0,False,0.242,4,True,left,0.24821,0.1625,0.6626,0.5002,1.0377,1.9295,0.8918,A
64,0.49642,1.2,1,0.43023,0.33095,0.786,64,2.91234,0.73,0.36404,0.86874,5,2D1U,2.0,False,0.342,7,False,right,0.0,0.346,1.3882,1.0421,2.096,2.7627,0.6667,A
65,0.49642,1.2,2,0.43851,0.39714,0.71981,65,2.93717,0.766,0.38059,0.88529,5,2D1U,2.0,True,0.434,8,True,right,-0.16547,1.7501,2.5585,0.8085,0.4418,0.9418,0.5,A
66,0.49642,1.2,1,0.38886,0.36404,0.67017,66,2.25044,-0.33,-0.16547,0.33095,5,2U1D,2.0,True,0.233,5,True,right,0.24821,0.3059,0.806,0.5001,1.2726,2.189,0.9164,A
67,0.49642,1.2,2,0.33922,0.29785,0.56261,67,1.84503,-0.7,-0.3475,0.14893,5,lapse_rate,1.0,True,1.079,0,False,left,0.0,1.573,1.64,0.0671,0.2566,0.923,0.6664,A
68,0.49642,0.1,2,0.25649,0.33922,0.71154,68,2.13462,-0.33,-0.16547,0.33095,5,2U1D,1.0,True,0.667,5,True,left,-0.16547,1.5349,1.7932,0.2583,0.2766,0.7516,0.475,A
69,0.49642,1.2,1,0.33922,0.20684,0.65362,69,1.84503,-0.7,-0.3475,0.14893,5,lapse_rate,2.0,True,0.542,0,False,right,0.24821,0.2591,0.5759,0.3168,1.0258,999,997.9742,A
70,0.49642,0.1,2,0.27303,0.20684,0.52124,70,2.38282,0.766,0.38059,0.88529,5,2D1U,2.0,True,0.115,8,True,right,0.0,1.4397,2.2564,0.8167,0.2066,0.8485,0.6419,A
71,0.49642,0.1,2,0.33922,0.38886,0.47988,71,2.06015,-0.294,-0.14893,0.35577,5,2U1D,1.0,True,0.241,6,True,left,-0.16547,1.3847,1.6692,0.2845,0.3606,0.836,0.4754,A
72,0.49642,1.2,2,0.41369,0.32268,0.58743,72,2.68896,0.73,0.36404,0.86874,5,2D1U,2.0,True,0.114,9,True,right,0.24821,1.8001,2.5919,0.7919,0.2088,1.1252,0.9164,A
73,0.49642,0.1,2,0.38059,0.38059,0.82737,73,2.93716,0.7,0.3475,0.85219,5,lapse_rate,2.0,True,0.458,0,False,right,0.0,1.8538,2.6371,0.7833,0.3126,0.9543,0.6417,A
74,0.49642,0.1,2,0.29785,0.28131,0.86047,74,2.78824,0.7,0.3475,0.85219,5,lapse_rate,2.0,True,0.276,0,False,right,-0.16547,1.7229,2.506,0.7831,0.3145,0.7894,0.475,A
75,0.49642,1.2,2,0.42196,0.36404,0.82737,75,2.97853,0.73,0.36404,0.86874,5,2D1U,2.0,True,0.114,9,True,right,0.24821,2.0522,2.8439,0.7917,0.2189,1.1355,0.9166,A
76,0.49642,1.2,1,0.38059,0.27303,0.69499,76,2.2008,-0.294,-0.14893,0.35577,5,2U1D,2.0,True,0.235,6,True,right,0.0,0.3015,0.8265,0.525,1.4432,2.1098,0.6666,A
77,0.49642,0.1,1,0.33095,0.33922,0.71981,77,2.73032,0.694,0.3475,0.84392,5,2D1U,1.0,True,0.216,9,False,left,-0.16547,0.2637,1.2553,0.9916,1.9965,2.4715,0.4749,A
78,0.49642,0.1,1,0.41369,0.36404,0.41369,78,2.06016,-0.258,-0.13238,0.37232,5,2U1D,2.0,True,0.113,6,False,right,0.24821,0.3482,0.8649,0.5167,1.0899,1.9817,0.8918,A
79,0.49642,1.2,1,0.41369,0.43023,0.6288,79,2.82133,0.7,0.3475,0.85219,5,lapse_rate,2.0,False,0.559,0,False,right,0.0,0.3298,1.3549,1.025,1.9049,2.5718,0.667,A
80,0.49642,1.2,2,0.21512,0.37232,0.43851,80,1.6713,-0.7,-0.3475,0.14893,5,lapse_rate,2.0,False,0.519,0,False,right,-0.16547,1.2391,1.3048,0.0657,0.2134,0.7137,0.5003,A
81,0.49642,0.1,2,0.43851,0.26476,0.60398,81,2.64759,0.694,0.3475,0.84392,5,2D1U,2.0,True,0.626,9,False,right,0.24821,1.8161,2.5896,0.7735,0.2487,1.1401,0.8913,A
82,0.49642,1.2,1,0.24821,0.33922,0.63708,82,2.09325,-0.258,-0.13238,0.37232,5,2U1D,2.0,True,0.441,6,False,right,0.0,0.1631,0.7045,0.5414,1.2627,1.929,0.6663,A
83,0.49642,1.2,2,0.41369,0.28958,0.49642,83,2.52348,0.658,0.33095,0.82737,5,2D1U,2.0,True,0.776,9,False,right,-0.16547,1.4977,2.2478,0.7501,0.4147,0.9149,0.5003,A
84,0.49642,1.2,2,0.21512,0.27303,0.59571,84,1.72921,-0.7,-0.3475,0.14893,5,lapse_rate,1.0,True,1.799,0,False,left,0.24821,1.605,1.6713,0.0663,0.0065,0.921,0.9146,A
85,0.49642,1.2,2,0.3144,0.23994,0.67017,85,2.10979,-0.222,-0.10756,0.38886,5,2U1D,2.0,False,0.531,6,False,right,0.0,1.6549,1.964,0.3091,0.2295,0.897,0.6674,A
86,0.49642,1.2,2,0.27303,0.3475,0.43023,86,2.39937,0.7,0.3475,0.85219,5,lapse_rate,2.0,True,0.176,0,False,right,-0.16547,1.2944,2.07,0.7756,0.2785,0.7776,0.4991,A
87,0.49642,0.1,1,0.42196,0.40541,0.6288,87,2.32491,-0.258,-0.13238,0.37232,5,2U1D,2.0,True,0.114,7,True,right,0.24821,0.3573,0.8741,0.5167,1.3148,2.2074,0.8925,A
88,0.49642,0.1,2,0.25649,0.30613,0.72809,88,2.6145,0.658,0.33095,0.82737,5,2D1U,2.0,True,0.114,9,False,right,0.0,1.635,2.393,0.7581,0.1934,0.8351,0.6417,A
89,0.49642,0.1,1,0.21512,0.36404,0.69499,89,1.9195,-0.7,-0.3475,0.14893,5,lapse_rate,2.0,True,0.183,0,False,right,-0.16547,0.1519,0.4434,0.2914,1.1601,1.6344,0.4742,A
90,0.49642,0.1,1,0.20684,0.30613,0.48815,90,1.86986,-0.258,-0.13238,0.37232,5,2U1D,2.0,True,1.733,7,True,right,0.24821,0.1383,0.6543,0.5161,0.9547,1.8466,0.8919,A
91,0.49642,1.2,1,0.40541,0.27303,0.57916,91,2.56484,0.622,0.3144,0.81082,5,2D1U,2.0,False,0.333,9,False,right,0.0,0.3266,1.3099,0.9832,1.8095,2.4765,0.667,A
92,0.49642,0.1,2,0.25649,0.28958,0.52124,92,1.71266,-0.7,-0.3475,0.14893,5,lapse_rate,1.0,True,0.498,0,False,left,-0.16547,1.3431,1.4181,0.0751,0.2764,0.752,0.4756,A
93,0.49642,1.2,1,0.41369,0.25649,0.6288,93,2.62277,0.658,0.33095,0.82737,5,2D1U,2.0,False,2.292,10,True,right,0.24821,0.3316,1.3322,1.0006,1.7572,999,997.2428,A
94,0.49642,1.2,1,0.38886,0.42196,0.71981,94,2.41591,-0.222,-0.10756,0.38886,5,2U1D,2.0,True,0.242,8,True,right,0.0,0.3041,0.8629,0.5588,1.5042,2.171,0.6669,A
95,0.49642,0.1,1,0.36404,0.20684,0.86874,95,2.78823,0.7,0.3475,0.85219,5,lapse_rate,2.0,False,0.6,0,False,right,-0.16547,0.2958,1.2959,1.0001,2.1875,2.6624,0.475,A
96,0.49642,0.1,2,0.28131,0.26476,0.87701,96,2.30836,-0.222,-0.10756,0.38886,5,2U1D,1.0,True,1.242,8,True,left,0.24821,1.9368,2.2529,0.3161,0.0948,0.9866,0.8917,A
97,0.49642,0.1,1,0.33922,0.37232,0.59571,97,2.64759,0.694,0.3475,0.84392,5,2D1U,1.0,True,0.113,10,False,left,0.0,0.2785,1.2699,0.9913,1.8028,2.4448,0.642,A
98,0.49642,0.1,1,0.25649,0.27303,0.53779,98,2.41592,0.7,0.3475,0.85219,5,lapse_rate,1.0,True,0.112,0,False,left,-0.16547,0.1898,1.1903,1.0004,1.7482,2.2239,0.4757,A
99,0.49642,0.1,1,0.32268,0.38886,0.89356,99,2.50693,-0.186,-0.09101,0.40541,5,2U1D,2.0,True,0.55,8,False,right,0.24821,0.2592,0.8097,0.5505,1.518,2.4095,0.8915,A
100,0.49642,1.2,2,0.38886,0.33922,0.80255,100,2.87097,0.694,0.3475,0.84392,5,2D1U,2.0,True,0.113,10,False,right,0.0,1.8695,2.6363,0.7668,0.3115,0.9781,0.6665,A
101,0.49642,1.2,1,0.33095,0.22339,0.86874,101,2.32491,-0.186,-0.09101,0.40541,5,2U1D,2.0,True,0.234,8,False,right,-0.16547,0.2482,0.8227,0.5745,1.6982,2.1973,0.4991,A
102,0.49642,1.2,2,0.41369,0.33095,0.43023,102,2.49866,0.658,0.33095,0.82737,5,2D1U,2.0,True,0.591,11,True,right,0.24821,1.6423,2.3921,0.7497,0.209,1.1255,0.9166,A
103,0.49642,1.2,2,0.22339,0.39714,0.5047,103,1.77058,-0.7,-0.3475,0.14893,5,lapse_rate,1.0,True,0.226,0,False,left,0.0,1.4028,1.4696,0.0668,0.1439,0.8115,0.6676,A
104,0.49642,1.2,1,0.28131,0.38059,0.45505,104,1.7623,-0.7,-0.3475,0.14893,5,lapse_rate,2.0,True,0.112,0,False,right,-0.16547,0.1997,0.5164,0.3167,0.9743,1.4745,0.5002,A
105,0.49642,0.1,2,0.3144,0.23166,0.73636,105,2.60621,0.658,0.33095,0.82737,5,2D1U,2.0,True,0.113,11,True,right,0.24821,1.8223,2.5812,0.7589,0.1226,1.0151,0.8925,A
106,0.49642,0.1,1,0.33922,0.41369,0.67017,106,2.34146,-0.15,-0.07446,0.42196,5,2U1D,2.0,True,1.057,8,False,right,0.0,0.2712,0.8376,0.5664,1.446,2.0878,0.6419,A
107,0.49642,0.1,2,0.40541,0.27303,0.54607,107,2.53175,0.622,0.3144,0.81082,5,2D1U,2.0,True,0.601,11,False,right,-0.16547,1.5148,2.2572,0.7424,0.4237,0.8984,0.4746,A
108,0.49642,1.2,2,0.43023,0.22339,0.83565,108,2.13462,-0.7,-0.3475,0.14893,5,lapse_rate,1.0,True,0.559,0,False,left,0.24821,2.0636,2.1303,0.0668,0.2221,1.1388,0.9167,A
109,0.49642,1.2,2,0.23994,0.37232,0.42196,109,1.9526,-0.15,-0.07446,0.42196,5,2U1D,2.0,False,0.409,8,False,right,0.0,1.3326,1.6747,0.3421,0.1573,0.8238,0.6665,A
110,0.49642,1.2,1,0.26476,0.44678,0.89356,110,2.91234,0.622,0.3144,0.81082,5,2D1U,1.0,True,1.217,11,False,left,-0.16547,0.1835,1.1669,0.9834,2.0674,2.5674,0.5,A
111,0.49642,1.2,2,0.29785,0.42196,0.67017,111,2.29181,-0.186,-0.09101,0.40541,5,2U1D,1.0,True,1.293,9,True,left,0.24821,1.7646,2.0897,0.3251,0.0896,1.0063,0.9167,A
112,0.49642,1.2,2,0.26476,0.36404,0.72809,112,2.7055,0.7,0.3475,0.85219,5,lapse_rate,1.0,False,1.493,0,False,left,0.0,1.668,2.4424,0.7744,0.1847,0.8514,0.6667,A
113,0.49642,0.1,1,0.24821,0.3475,0.70327,113,2.20081,-0.186,-0.09101,0.40541,5,2U1D,2.0,True,0.111,9,True,right,-0.16547,0.1795,0.7289,0.5493,1.455,1.9292,0.4742,A
114,0.49642,1.2,2,0.40541,0.24821,0.76118,114,2.76341,0.7,0.3475,0.85219,5,lapse_rate,2.0,True,0.115,0,False,right,0.24821,1.9691,2.7438,0.7747,0.2027,1.1179,0.9152,A
115,0.49642,0.1,1,0.32268,0.20684,0.67845,115,2.49867,0.586,0.28958,0.79428,5,2D1U,1.0,True,2.25,11,False,left,0.0,0.257,1.1987,0.9417,1.8154,2.457,0.6416,A
116,0.49642,0.1,1,0.30613,0.32268,0.40541,116,2.32492,0.586,0.28958,0.79428,5,2D1U,1.0,True,1.05,11,False,left,-0.16547,0.246,1.1875,0.9415,1.6128,2.0876,0.4748,A
117,0.49642,1.2,1,0.28131,0.35577,0.70327,117,2.68896,0.7,0.3475,0.85219,5,lapse_rate,2.0,False,0.267,0,False,right,0.24821,0.2014,1.2265,1.0251,1.726,2.643,0.917,A
118,0.49642,1.2,2,0.30613,0.25649,0.76946,118,2.25046,-0.15,-0.07446,0.42196,5,2U1D,1.0,True,0.751,10,True,left,0.0,1.7518,2.0934,0.3416,0.2266,0.8936,0.667,A
119,0.49642,1.2,2,0.28958,0.23994,0.62053,119,2.49866,0.7,0.3475,0.85219,5,lapse_rate,2.0,True,0.158,0,False,right,-0.16547,1.4993,2.274,0.7747,0.29,0.7901,0.5001,A
120,0.49642,1.2,2,0.33922,0.23166,0.43023,120,2.27526,0.55,0.27303,0.77773,5,2D1U,2.0,True,0.226,11,False,right,0.24821,1.5683,2.2684,0.7001,0.1349,1.0518,0.9169,A
121,0.49642,1.2,2,0.32268,0.22339,0.80255,121,2.267,-0.15,-0.07446,0.42196,5,2U1D,1.0,True,0.392,10,True,left,0.0,1.7957,2.1375,0.3417,0.2377,0.9046,0.6669,A
122,0.49642,1.2,1,0.21512,0.30613,0.79428,122,2.66414,0.7,0.3475,0.85219,5,lapse_rate,1.0,True,0.484,0,False,left,-0.16547,0.1364,1.1602,1.0238,1.9598,2.4607,0.5009,A
