,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue,VisualPSE
17,0.50154,0.1,1,0.38452,0.35944,0.83591,17,3.03435,0.9,0.45139,0.95294,5,lapse_rate,1.0,True,0.512,0,False,left,-0.45139,0.2706,1.4369,1.1662,2.387,2.654,0.267,A,0.22
18,0.50154,0.1,1,0.30929,0.64365,0.97801,18,2.55788,-0.75,-0.37616,0.12539,5,2D1U,2.0,True,0.866,2,False,right,0.45139,0.1983,0.5404,0.3422,1.1819,2.3486,1.1666,A,0.22
19,0.50154,1.2,2,0.44303,0.40959,0.41795,19,1.95601,-0.63,-0.31765,0.1839,5,1D2U,1.0,True,2.439,0,False,left,-0.45139,1.1355,1.5187,0.3832,0.5683,0.8187,0.2503,A,0.2
20,0.50154,1.2,1,0.46811,0.51826,1.17027,20,2.80028,-0.71,-0.35108,0.1421,5,2D1U,2.0,True,1.116,2,False,right,0.45139,0.3637,0.7058,0.3421,1.5476,2.6971,1.1495,A,0.2
21,0.50154,0.1,2,0.25077,0.34272,0.45975,21,1.82227,-0.47,-0.23405,0.26749,5,1D2U,1.0,True,0.173,0,False,left,-0.45139,0.981,1.4645,0.4835,0.3645,0.631,0.2664,A,0.22
22,0.50154,0.1,2,0.326,0.66037,1.06996,22,3.51081,0.9,0.45139,0.95294,5,lapse_rate,2.0,True,0.517,0,False,right,0.45139,2.1201,3.2867,1.1667,999,1.1617,-997.8383,A,0.22
23,0.50154,0.1,1,0.33436,0.41795,0.61021,23,2.03124,-0.67,-0.33436,0.16718,5,2D1U,1.0,False,5.53,2,False,left,-0.45139,0.2259,0.6089,0.383,1.3343,1.6005,0.2662,A,0.22
24,0.50154,0.1,1,0.3678,0.41795,0.98637,24,2.29874,-0.95,-0.47647,0.02508,5,lapse_rate,2.0,True,1.134,0,False,right,0.45139,0.2535,0.4953,0.2418,1.145,2.3236,1.1786,A,0.22
25,0.50154,1.2,2,0.29257,0.20898,0.71888,25,1.98946,-0.47,-0.23405,0.26749,5,1D2U,1.0,True,4.235,0,False,left,-0.45139,1.2792,1.7457,0.4665,0.4125,0.6625,0.25,A,0.2
26,0.50154,1.2,1,0.43467,0.50154,1.32909,26,3.71978,0.9,0.45139,0.95294,5,lapse_rate,1.0,True,0.624,0,False,left,0.45139,0.3322,1.4815,1.1493,2.4814,3.6314,1.1499,A,0.2
27,0.50154,1.2,1,0.28421,0.20898,0.67709,27,2.01454,-0.31,-0.15882,0.34272,5,1D2U,1.0,False,0.47,0,False,left,-0.45139,0.1826,0.7242,0.5416,1.5242,1.7739,0.2497,A,0.2
28,0.50154,0.1,2,0.54334,0.31765,1.32909,28,2.8588,-0.67,-0.33436,0.16718,5,2D1U,1.0,True,0.241,2,False,left,0.45139,2.5942,2.9773,0.3831,0.2108,1.3771,1.1664,A,0.22
29,0.50154,0.1,2,0.20898,0.35108,0.57678,29,1.82228,-0.63,-0.31765,0.1839,5,2D1U,1.0,True,0.441,2,False,left,-0.45139,1.0544,1.4542,0.3999,0.3214,0.5879,0.2665,A,0.22
30,0.50154,0.1,1,0.45975,0.34272,0.79411,30,2.1232,-0.95,-0.47647,0.02508,5,lapse_rate,2.0,True,17.308,0,False,right,0.45139,0.3474,0.589,0.2416,1.0473,2.2142,1.1669,A,0.22
31,0.50154,1.2,1,0.35944,0.44303,0.45975,31,2.06469,-0.39,-0.19226,0.30093,5,1D2U,2.0,True,0.369,1,True,right,-0.45139,0.2549,0.7554,0.5005,1.3385,1.5886,0.2501,A,0.2
32,0.50154,1.2,2,0.38452,0.38452,0.76904,32,2.99256,0.9,0.45139,0.95294,5,lapse_rate,2.0,True,0.517,0,False,right,0.45139,1.8777,3.0276,1.1499,0.0606,1.2106,1.1499,A,0.2
33,0.50154,1.2,2,0.26749,0.28421,0.53498,33,1.88915,-0.39,-0.19226,0.30093,5,1D2U,1.0,True,5.271,1,True,left,-0.45139,1.0752,1.5751,0.4999,0.3921,0.6418,0.2497,A,0.2
34,0.50154,0.1,2,0.56006,0.3678,0.63529,34,2.27367,-0.59,-0.29257,0.20898,5,2D1U,2.0,False,0.259,2,False,right,0.45139,1.9148,2.348,0.4333,0.2227,1.3893,1.1666,A,0.22
35,0.50154,0.1,1,0.30929,0.39288,0.85263,35,2.38234,-0.35,-0.17554,0.326,5,1D2U,1.0,False,1.55,2,True,left,-0.45139,0.2021,0.744,0.5419,1.7107,1.9773,0.2666,A,0.22
36,0.50154,1.2,2,0.3678,0.46811,0.70216,36,2.99255,0.9,0.45139,0.95294,5,lapse_rate,2.0,True,0.114,0,False,right,0.45139,1.7896,2.9401,1.1505,0.0403,1.1898,1.1495,A,0.2
37,0.50154,1.2,2,0.23405,0.25913,0.5517,37,1.7554,-0.59,-0.29257,0.20898,5,2D1U,1.0,True,0.959,2,False,left,-0.45139,1.0564,1.4643,0.4079,0.3556,0.606,0.2503,A,0.2
38,0.50154,1.2,1,0.37616,0.40124,1.34581,38,2.85045,-0.55,-0.27585,0.2257,5,2D1U,2.0,True,0.392,2,False,right,0.45139,0.2716,0.697,0.4254,1.7131,2.8631,1.15,A,0.2
39,0.50154,0.1,2,0.35108,0.40124,0.63529,39,2.84209,0.9,0.45139,0.95294,5,lapse_rate,2.0,True,0.115,0,False,right,-0.45139,1.2598,2.4261,1.1663,0.4677,0.7348,0.2671,A,0.22
40,0.50154,0.1,1,0.45139,0.34272,0.48483,40,2.08141,-0.39,-0.19226,0.30093,5,1D2U,2.0,True,0.114,3,True,right,0.45139,0.3379,0.8546,0.5167,1.005,2.1716,1.1667,A,0.22
41,0.50154,1.2,1,0.34272,0.27585,0.40124,41,1.54643,-0.95,-0.47647,0.02508,5,lapse_rate,1.0,False,0.373,0,False,left,-0.45139,0.2399,0.4654,0.2255,0.9902,1.2402,0.25,A,0.2
42,0.50154,0.1,2,0.34272,0.66037,1.26222,42,3.00926,-0.51,-0.25913,0.24241,5,2D1U,2.0,False,0.7,2,False,right,0.45139,2.3229,2.7816,0.4587,0.0067,1.173,1.1663,A,0.22
43,0.50154,1.2,2,0.3678,0.3678,0.45975,43,1.99782,-0.39,-0.19226,0.30093,5,1D2U,2.0,False,0.645,3,True,right,-0.45139,1.0989,1.5992,0.5003,0.4905,0.7405,0.25,A,0.2
44,0.50154,1.2,2,0.38452,0.40124,1.19535,44,2.72506,-0.51,-0.25913,0.24241,5,2D1U,2.0,False,0.674,2,False,right,0.45139,2.2985,2.7419,0.4434,0.0565,1.2071,1.1505,A,0.2
45,0.50154,0.1,2,0.42631,0.27585,0.62693,45,2.78357,0.9,0.45139,0.95294,5,lapse_rate,2.0,True,0.25,0,False,right,-0.45139,1.3264,2.4936,1.1672,0.5433,0.8102,0.2668,A,0.22
46,0.50154,0.1,1,0.35108,0.34272,0.53498,46,2.01453,-0.43,-0.21734,0.28421,5,1D2U,2.0,True,0.558,3,False,right,0.45139,0.2398,0.74,0.5002,0.9399,2.1151,1.1752,A,0.22
47,0.50154,0.1,1,0.326,0.24241,0.45975,47,1.7554,-0.55,-0.27585,0.2257,5,2D1U,2.0,True,0.223,3,True,right,-0.45139,0.2136,0.6557,0.4421,1.2303,1.4971,0.2668,A,0.22
48,0.50154,1.2,1,0.33436,0.66037,0.60185,48,3.05106,0.9,0.45139,0.95294,5,lapse_rate,1.0,True,1.408,0,False,left,0.45139,0.2352,1.385,1.1498,1.6599,2.8095,1.1495,A,0.2
49,0.50154,1.2,2,0.42631,0.25077,0.80247,49,2.2653,-0.43,-0.21734,0.28421,5,1D2U,1.0,True,1.359,3,False,left,-0.45139,1.4964,1.9795,0.4831,0.5462,0.7966,0.2503,A,0.2
50,0.50154,1.2,2,0.33436,0.49319,1.23714,50,2.59131,-0.95,-0.47647,0.02508,5,lapse_rate,1.0,True,0.113,0,False,left,0.45139,2.2899,2.5141,0.2243,0.0054,1.1559,1.1505,A,0.2
51,0.50154,1.2,2,0.23405,0.38452,0.7356,51,2.15664,-0.39,-0.19226,0.30093,5,1D2U,2.0,False,0.266,4,True,right,-0.45139,1.2427,1.7424,0.4996,0.3595,0.6091,0.2496,A,0.2
52,0.50154,0.1,1,0.61021,0.48483,0.71052,52,2.54951,-0.51,-0.25913,0.24241,5,2D1U,2.0,True,0.216,4,True,right,0.45139,0.5015,0.96,0.4585,1.3349,2.5013,1.1665,A,0.22
53,0.50154,0.1,1,0.29257,0.43467,0.79411,53,2.29038,-0.47,-0.23405,0.26749,5,2D1U,2.0,True,0.658,4,False,right,-0.45139,0.1791,0.662,0.4829,1.5703,1.8371,0.2668,A,0.22
54,0.50154,1.2,2,0.38452,0.43467,0.81083,54,2.41577,-0.43,-0.21734,0.28421,5,1D2U,1.0,True,0.967,5,True,left,0.45139,1.9186,2.4024,0.4838,0.0602,1.2103,1.1501,A,0.2
55,0.50154,1.2,1,0.31765,0.34272,0.74396,55,2.85881,0.9,0.45139,0.95294,5,lapse_rate,1.0,True,0.347,0,False,left,-0.45139,0.2124,1.3627,1.1503,2.2291,2.4792,0.2502,A,0.2
56,0.50154,1.2,1,0.43467,0.3678,0.74396,56,2.33218,-0.43,-0.21734,0.28421,5,2D1U,1.0,False,0.224,4,False,left,0.45139,0.3342,0.8175,0.4834,1.2343,2.384,1.1497,A,0.2
57,0.50154,0.1,1,0.2257,0.2257,0.7356,57,1.97275,-0.43,-0.21734,0.28421,5,1D2U,2.0,True,2.853,5,True,right,-0.45139,0.1137,0.6135,0.4998,1.4634,1.7303,0.2668,A,0.22
58,0.50154,1.2,1,0.34272,0.54334,0.71888,58,3.05942,0.9,0.45139,0.95294,5,lapse_rate,1.0,True,0.249,0,False,left,0.45139,0.2387,1.3887,1.15,1.7801,2.9299,1.1498,A,0.2
59,0.50154,0.1,1,0.20062,0.21734,0.84427,59,1.78885,-0.95,-0.47647,0.02508,5,lapse_rate,2.0,True,0.393,0,False,right,-0.45139,0.0926,0.3343,0.2417,1.2925,1.5593,0.2669,A,0.22
60,0.50154,0.1,1,0.56006,0.40959,0.96129,60,2.71669,-0.43,-0.21734,0.28421,5,2D1U,2.0,True,0.566,4,False,right,0.45139,0.4498,0.9491,0.4993,1.5744,2.7495,1.1751,A,0.22
61,0.50154,1.2,2,0.35108,0.20062,0.44303,61,1.7972,-0.39,-0.19226,0.30093,5,1D2U,1.0,True,1.076,6,True,left,-0.45139,1.0616,1.5617,0.5001,0.4702,0.7201,0.2499,A,0.2
62,0.50154,1.2,1,0.45975,0.51826,0.60185,62,2.38233,-0.39,-0.19226,0.30093,5,1D2U,2.0,True,0.608,6,True,right,0.45139,0.3576,0.8579,0.5003,1.1326,2.2833,1.1507,A,0.2
63,0.50154,0.1,2,0.24241,0.43467,0.48483,63,2.61639,0.9,0.45139,0.95294,5,lapse_rate,2.0,True,0.11,0,False,right,-0.45139,0.9954,2.1621,1.1667,0.3535,0.6203,0.2668,A,0.22
64,0.50154,0.1,2,0.42631,0.35944,1.12848,64,2.7167,-0.39,-0.19226,0.30093,5,2D1U,1.0,True,0.725,4,False,left,0.45139,2.274,2.7905,0.5165,0.0904,1.2577,1.1673,A,0.22
65,0.50154,0.1,1,0.27585,0.20898,0.40959,65,1.72196,-0.35,-0.17554,0.326,5,2D1U,2.0,True,0.228,4,False,right,-0.45139,0.1693,0.7114,0.5421,1.2361,1.5025,0.2664,A,0.22
66,0.50154,1.2,2,0.60185,0.46811,0.66873,66,2.56623,-0.35,-0.17554,0.326,5,1D2U,1.0,True,0.733,6,False,left,0.45139,1.9877,2.513,0.5253,0.2713,1.4215,1.1502,A,0.2
67,0.50154,0.1,2,0.39288,0.28421,0.81083,67,2.9424,0.9,0.45139,0.95294,5,lapse_rate,2.0,True,1.881,0,False,right,-0.45139,1.4729,2.6393,1.1664,0.5064,0.7728,0.2664,A,0.22
68,0.50154,1.2,2,0.40959,0.40959,1.2873,68,3.56096,0.9,0.45139,0.95294,5,lapse_rate,2.0,True,0.367,0,False,right,0.45139,2.4142,3.5644,1.1501,0.0808,1.231,1.1502,A,0.2
69,0.50154,1.2,1,0.38452,0.29257,0.44303,69,1.94766,-0.35,-0.17554,0.326,5,1D2U,2.0,True,0.507,6,False,right,-0.45139,0.281,0.8058,0.5249,1.3731,1.6229,0.2498,A,0.2
70,0.50154,0.1,2,0.42631,0.66873,0.98637,70,2.92567,-0.31,-0.15882,0.34272,5,2D1U,1.0,True,3.109,4,False,left,0.45139,2.1368,2.6946,0.5578,0.0953,1.2616,1.1664,A,0.22
71,0.50154,0.1,1,0.35108,0.34272,0.7356,71,2.29874,-0.27,-0.13375,0.3678,5,2D1U,2.0,True,2.579,4,False,right,-0.45139,0.2463,0.8295,0.5832,1.6796,1.946,0.2664,A,0.22
72,0.50154,1.2,2,0.33436,0.52662,1.17027,72,2.87551,-0.31,-0.15882,0.34272,5,1D2U,2.0,False,2.766,6,False,right,0.45139,2.2276,2.7695,0.5419,0.0118,1.1612,1.1493,A,0.2
73,0.50154,1.2,1,0.20898,0.25077,0.85263,73,1.839,-0.95,-0.47647,0.02508,5,lapse_rate,1.0,False,1.682,0,False,left,-0.45139,0.1074,0.332,0.2245,1.307,1.5572,0.2501,A,0.2
74,0.50154,1.2,2,0.48483,0.46811,0.81919,74,2.59967,-0.35,-0.17554,0.326,5,1D2U,2.0,False,0.133,7,True,right,0.45139,2.0241,2.5488,0.5248,0.1573,1.3074,1.15,A,0.2
75,0.50154,0.1,1,0.30929,0.23405,0.62693,75,1.69689,-0.95,-0.47647,0.02508,5,lapse_rate,2.0,True,0.622,0,False,right,-0.45139,0.202,0.444,0.2419,1.1856,1.4521,0.2665,A,0.22
76,0.50154,0.1,1,0.50154,0.49319,0.96965,76,2.85044,-0.23,-0.11703,0.38452,5,2D1U,2.0,True,0.113,4,False,right,0.45139,0.3951,0.9947,0.5997,1.628,2.795,1.167,A,0.22
77,0.50154,0.1,1,0.20062,0.20062,0.75232,77,2.05634,-0.19,-0.09195,0.40124,5,2D1U,1.0,False,0.877,4,False,left,-0.45139,0.0894,0.7061,0.6167,1.5729,1.8391,0.2662,A,0.22
78,0.50154,1.2,1,0.326,0.52662,1.02817,78,2.68326,-0.39,-0.19226,0.30093,5,1D2U,2.0,True,1.083,7,False,right,0.45139,0.2232,0.7234,0.5003,1.4232,2.5732,1.1499,A,0.2
79,0.50154,1.2,1,0.31765,0.23405,0.67709,79,1.75541,-0.95,-0.47647,0.02508,5,lapse_rate,2.0,True,0.402,0,False,right,-0.45139,0.2152,0.44,0.2248,1.24,1.4901,0.2501,A,0.2
80,0.50154,1.2,1,0.35108,0.40959,0.61021,80,2.27366,-0.19,-0.09195,0.40124,5,2D1U,2.0,True,0.441,4,False,right,0.45139,0.253,0.8529,0.5999,1.136,2.2861,1.15,A,0.2
81,0.50154,0.1,1,0.2257,0.34272,0.78575,81,1.88079,-0.95,-0.47647,0.02508,5,lapse_rate,2.0,True,0.414,0,False,right,-0.45139,0.1143,0.3558,0.2416,1.2561,1.5224,0.2663,A,0.22
82,0.50154,0.1,2,0.41795,0.45139,0.81083,82,2.48264,-0.39,-0.19226,0.30093,5,1D2U,2.0,False,1.575,7,False,right,0.45139,1.9479,2.4641,0.5162,0.0808,1.2474,1.1666,A,0.22
83,0.50154,1.2,2,0.35944,0.21734,0.76068,83,1.86408,-0.95,-0.47647,0.02508,5,lapse_rate,1.0,True,0.966,0,False,left,-0.45139,1.3944,1.6191,0.2247,0.4859,0.7362,0.2503,A,0.2
84,0.50154,0.1,2,0.42631,0.40959,1.12848,84,2.89223,-0.15,-0.07523,0.42631,5,2D1U,1.0,True,0.675,4,False,left,0.45139,2.2721,2.9139,0.6418,0.089,1.2556,1.1667,A,0.22
85,0.50154,1.2,1,0.27585,0.39288,0.89442,85,2.3489,-0.43,-0.21734,0.28421,5,1D2U,1.0,False,0.542,7,False,left,-0.45139,0.1727,0.6564,0.4837,1.6729,1.923,0.2502,A,0.2
86,0.50154,1.2,2,0.60185,0.45139,1.18699,86,3.00926,-0.47,-0.23405,0.26749,5,1D2U,1.0,True,0.875,7,False,left,0.45139,2.5068,2.9734,0.4665,0.2737,1.4239,1.1501,A,0.2
87,0.50154,1.2,2,0.30929,0.37616,0.63529,87,2.77522,0.9,0.45139,0.95294,5,lapse_rate,1.0,False,0.468,0,False,left,-0.45139,1.2125,2.3627,1.1502,0.4296,0.6794,0.2498,A,0.2
88,0.50154,0.1,2,0.48483,0.38452,1.33745,88,3.15137,-0.11,-0.05851,0.44303,5,2D1U,1.0,True,0.958,4,False,left,0.45139,2.5423,3.2005,0.6581,0.151,1.3174,1.1663,A,0.22
89,0.50154,0.1,1,0.25913,0.37616,0.66037,89,1.82228,-0.95,-0.47647,0.02508,5,lapse_rate,2.0,True,0.288,0,False,right,-0.45139,0.1533,0.3942,0.2409,1.1691,1.4362,0.267,A,0.22
90,0.50154,0.1,1,0.46811,0.44303,0.71052,90,2.59131,-0.07,-0.03344,0.46811,5,2D1U,1.0,False,2.324,4,False,left,0.45139,0.3573,1.0407,0.6834,1.4156,2.5822,1.1667,A,0.22
91,0.50154,1.2,1,0.35944,0.41795,0.41795,91,1.96437,-0.47,-0.23405,0.26749,5,1D2U,2.0,True,2.567,7,False,right,-0.45139,0.2547,0.7216,0.4668,1.2632,1.513,0.2498,A,0.2
92,0.50154,1.2,1,0.43467,0.44303,0.57678,92,2.24023,-0.43,-0.21734,0.28421,5,1D2U,2.0,True,0.666,8,True,right,0.45139,0.3355,0.8194,0.4839,1.069,2.2194,1.1504,A,0.2
93,0.50154,0.1,1,0.34272,0.25913,0.46811,93,1.59658,-0.95,-0.47647,0.02508,5,lapse_rate,2.0,True,2.89,0,False,right,-0.45139,0.2352,0.4775,0.2423,1.0603,1.3268,0.2665,A,0.22
94,0.50154,0.1,1,0.44303,0.40124,0.90278,94,2.7167,-0.07,-0.03344,0.46811,5,2D1U,1.0,False,2.741,4,False,left,0.45139,0.3303,1.0133,0.6831,1.58,2.7467,1.1667,A,0.22
95,0.50154,0.1,2,0.21734,0.30929,0.80247,95,2.11485,-0.43,-0.21734,0.28421,5,1D2U,1.0,True,0.384,8,True,left,-0.45139,1.2881,1.7882,0.5002,0.3297,0.5961,0.2664,A,0.22
96,0.50154,1.2,2,0.326,0.57678,1.27058,96,3.11793,-0.11,-0.05851,0.44303,5,2D1U,1.0,True,0.541,5,True,left,0.45139,2.3194,2.9612,0.6418,0.0014,1.1527,1.1512,A,0.2
97,0.50154,1.2,1,0.2257,0.39288,0.82755,97,1.97275,-0.95,-0.47647,0.02508,5,lapse_rate,1.0,False,5.266,0,False,left,-0.45139,0.1269,0.3523,0.2254,1.3017,1.5518,0.2501,A,0.2
98,0.50154,1.2,2,0.41795,0.33436,0.86099,98,2.13992,-0.95,-0.47647,0.02508,5,lapse_rate,1.0,True,0.875,0,False,left,0.45139,1.9952,2.2199,0.2248,0.0862,1.2367,1.1504,A,0.2
99,0.50154,1.2,1,0.31765,0.2257,0.49319,99,2.00619,-0.07,-0.03344,0.46811,5,2D1U,2.0,True,1.18,6,True,right,-0.45139,0.2184,0.8848,0.6664,1.5012,1.7511,0.2499,A,0.2
100,0.50154,0.1,1,0.326,0.64365,1.30402,100,3.07614,-0.39,-0.19226,0.30093,5,1D2U,2.0,True,0.783,8,False,right,0.45139,0.2125,0.7294,0.5169,1.6957,2.8623,1.1666,A,0.22
101,0.50154,0.1,2,0.35944,0.42631,0.86099,101,2.44921,-0.39,-0.19226,0.30093,5,1D2U,1.0,True,0.336,8,False,left,-0.45139,1.488,2.0049,0.5168,0.4711,0.7379,0.2668,A,0.22
102,0.50154,1.2,2,0.43467,0.44303,0.76904,102,2.63311,-0.03,-0.01672,0.48483,5,2D1U,2.0,False,4.683,6,False,right,0.45139,1.9204,2.6037,0.6833,0.104,1.2538,1.1498,A,0.2
103,0.50154,1.2,2,0.44303,0.34272,0.48483,103,2.72506,0.9,0.45139,0.95294,5,lapse_rate,2.0,True,0.628,0,False,right,-0.45139,1.1984,2.3485,1.1501,0.5651,0.8149,0.2498,A,0.2
104,0.50154,1.2,2,0.40124,0.56842,0.6938,104,3.11794,0.9,0.45139,0.95294,5,lapse_rate,2.0,True,0.7,0,False,right,0.45139,1.8184,2.9684,1.15,0.0769,1.2265,1.1496,A,0.2
105,0.50154,1.2,2,0.20898,0.23405,0.40959,105,1.83899,-0.03,-0.01672,0.48483,5,2D1U,2.0,False,0.604,6,False,right,-0.45139,0.8934,1.5775,0.6841,0.335,0.5852,0.2501,A,0.2
106,0.50154,0.1,1,0.41795,0.41795,0.7356,106,2.39904,-0.35,-0.17554,0.326,5,1D2U,2.0,True,0.175,8,False,right,0.45139,0.3048,0.8471,0.5423,1.2468,2.4221,1.1753,A,0.22
107,0.50154,0.1,2,0.20062,0.326,0.53498,107,1.58822,-0.95,-0.47647,0.02508,5,lapse_rate,1.0,True,0.76,0,False,left,-0.45139,1.0095,1.2512,0.2417,0.3178,0.5846,0.2668,A,0.22
108,0.50154,0.1,2,0.46811,0.5517,0.99473,108,2.84208,-0.35,-0.17554,0.326,5,1D2U,1.0,True,1.899,8,False,left,0.45139,2.1798,2.7215,0.5418,0.1303,1.2966,1.1663,A,0.22
109,0.50154,1.2,1,0.42631,0.3678,0.43467,109,2.19843,-0.07,-0.03344,0.46811,5,2D1U,1.0,False,3.584,7,True,left,-0.45139,0.3225,0.9893,0.6668,1.5472,1.7975,0.2503,A,0.2
110,0.50154,1.2,1,0.46811,0.60185,0.88606,110,2.80028,-0.31,-0.15882,0.34272,5,1D2U,2.0,True,0.113,8,False,right,0.45139,0.368,0.9092,0.5412,1.4675,2.618,1.1504,A,0.2
111,0.50154,1.2,2,0.20062,0.29257,0.61857,111,2.56624,0.9,0.45139,0.95294,5,lapse_rate,2.0,True,0.224,0,False,right,-0.45139,1.0925,2.2424,1.1499,0.3258,0.5764,0.2506,A,0.2
112,0.50154,0.1,1,0.34272,0.3678,0.63529,112,2.31546,-0.07,-0.03344,0.46811,5,2D1U,2.0,True,0.541,7,True,right,0.45139,0.2291,0.9127,0.6835,1.2126,2.3789,1.1664,A,0.22
113,0.50154,0.1,1,0.26749,0.34272,0.77739,113,2.37397,-0.03,-0.01672,0.48483,5,2D1U,1.0,False,0.401,8,True,left,-0.45139,0.1589,0.8584,0.6995,1.7504,2.0173,0.2669,A,0.22
114,0.50154,1.2,1,0.41795,0.44303,0.59349,114,1.98109,-0.95,-0.47647,0.02508,5,lapse_rate,2.0,True,0.342,0,False,right,0.45139,0.314,0.5392,0.2252,0.8057,1.9556,1.1498,A,0.2
115,0.50154,1.2,2,0.37616,0.3678,0.88606,115,2.47428,-0.31,-0.15882,0.34272,5,1D2U,1.0,True,0.401,8,False,left,-0.45139,1.5321,2.0735,0.5413,0.4985,0.7486,0.2501,A,0.2
116,0.50154,1.2,1,0.61021,0.3678,1.17027,116,3.13465,-0.03,-0.01672,0.48483,5,2D1U,2.0,True,0.733,8,True,right,0.45139,0.5047,1.1873,0.6826,2.029,3.1791,1.15,A,0.2
117,0.50154,1.2,2,0.24241,0.40959,0.7356,117,1.91422,-0.95,-0.47647,0.02508,5,lapse_rate,1.0,True,0.805,0,False,left,-0.45139,1.2453,1.4703,0.225,0.362,0.6122,0.2501,A,0.2
