,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
0,0.5,0.85,1,0.45833,0.44167,0.61667,0,2.21667,-0.6,-0.3,0.2,5,1U1D,2.0,True,0.53,0,False,right,-0.05,0.4611,0.6971,0.236,1.3089,1.899,0.59,A
