,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
81,81,0.50017,0.1,1,0.35012,0.36679,0.51685,81,1.96734,-0.54,-0.26676,0.23341,5,1D2U,2.0,True,1.268,4,True,right,0.0,0.3478,0.5808,0.233,1.0977,1.5979,0.5002,A
82,82,0.50017,1.2,1,0.20841,0.21674,0.72525,82,1.70059,-0.9,-0.45016,0.05002,5,lapse_rate,2.0,True,0.824,0,False,right,0.0,0.2041,0.2546,0.0505,0.9797,1.4792,0.4994,A
83,83,0.50017,1.2,2,0.34178,0.26676,0.53352,83,2.33414,0.38,0.19173,0.69191,5,3D1U,2.0,True,0.274,2,False,right,0.0,1.3748,2.0659,0.691,0.3415,0.8412,0.4997,V
84,84,0.50017,0.1,1,0.40014,0.24175,0.62522,84,2.01737,-0.5,-0.25009,0.25009,5,1D2U,2.0,True,0.194,4,False,right,0.0,0.4011,0.6499,0.2487,1.2755,1.7752,0.4997,A
85,85,0.50017,1.2,1,0.42515,0.32511,0.54185,85,2.48419,0.38,0.19173,0.69191,5,2D1U,2.0,False,0.269,1,False,right,0.0,0.4238,1.1158,0.692,1.6567,2.1572,0.5005,A
86,86,0.50017,0.1,1,0.41681,0.25009,0.6669,86,1.96735,-0.74,-0.36679,0.13338,5,1D3U,2.0,True,0.157,3,True,right,0.0,0.4193,0.5529,0.1337,1.2196,1.719,0.4994,V
87,87,0.50017,1.2,1,0.33345,0.30844,0.62522,87,1.91733,-0.7,-0.35012,0.15005,5,1D3U,2.0,True,0.232,4,True,right,0.0,0.3364,0.486,0.1496,1.1114,1.6104,0.499,V
88,88,0.50017,0.1,2,0.3001,0.30844,0.45016,88,2.25078,0.38,0.19173,0.69191,5,3D1U,2.0,True,1.101,2,False,right,0.0,1.2508,1.9435,0.6927,0.301,0.8018,0.5008,V
89,89,0.50017,1.2,2,0.25842,0.42515,0.63355,89,2.52587,0.42,0.20841,0.70858,5,2D1U,2.0,True,0.531,2,True,right,0.0,1.3878,2.0964,0.7086,0.2545,0.7552,0.5007,A
90,90,0.50017,0.1,1,0.36679,0.25009,0.89197,90,2.25911,-0.5,-0.25009,0.25009,5,1D2U,2.0,True,0.295,4,False,right,0.0,0.3641,0.6148,0.2506,1.5069,2.006,0.4991,V
