,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
36,36,0.50397,0.1,2,0.2809,0.41309,0.65268,36,1.91673,-0.86,-0.42961,0.06609,5,1D2U,1.0,True,0.25,2,True,left,0.0,1.4493,1.515,0.0657,0.2818,0.7898,0.508,V
37,37,0.50397,1.2,1,0.30569,0.27264,0.76009,37,1.90848,-0.86,-0.42961,0.06609,5,1D2U,1.0,False,1.034,2,True,left,0.0,0.3098,0.3764,0.0667,1.1432,1.6517,0.5085,A
38,38,0.50397,1.2,1,0.39657,0.29743,0.58659,38,2.73467,0.9,0.44614,0.95011,5,lapse_rate,1.0,True,0.292,0,False,left,0.0,0.3982,1.3566,0.9584,1.9485,2.4573,0.5088,V
39,39,0.50397,0.1,2,0.39657,0.41309,0.63616,39,2.47855,0.06,0.03305,0.52876,5,2D1U,2.0,True,1.833,0,False,right,0.0,1.5494,2.0826,0.5332,0.3999,0.9078,0.5079,V
40,40,0.50397,1.2,1,0.25612,0.39657,0.72704,40,2.49507,0.22,0.1074,0.61137,5,3D1U,1.0,True,0.292,0,False,left,0.0,0.2537,0.8711,0.6174,1.6045,2.1128,0.5082,A
41,41,0.50397,0.1,1,0.24785,0.26438,0.7353,41,1.84238,-0.82,-0.41309,0.09088,5,1D3U,2.0,True,0.516,1,True,right,0.0,0.2499,0.3417,0.0918,1.0834,1.5921,0.5087,V
42,42,0.50397,1.2,1,0.41309,0.28916,0.76009,42,2.57768,0.22,0.1074,0.61137,5,3D1U,1.0,True,1.0,0,False,left,0.0,0.4149,1.0319,0.6169,1.7983,2.3069,0.5086,V
43,43,0.50397,0.1,1,0.39657,0.33047,0.43788,43,1.71846,-0.9,-0.44614,0.04957,5,1D2U,2.0,True,0.292,3,True,right,0.0,0.3993,0.4485,0.0493,0.8903,1.3991,0.5089,A
44,44,0.50397,1.2,2,0.33047,0.26438,0.85923,44,2.04893,-0.82,-0.41309,0.09088,5,1D3U,1.0,True,0.308,1,True,left,0.0,1.7082,1.7985,0.0903,0.3321,0.8412,0.5091,A
45,45,0.50397,0.1,1,0.42135,0.29743,0.87575,45,2.62726,0.06,0.03305,0.52876,5,2D1U,2.0,False,1.757,0,False,right,0.0,0.4226,0.9572,0.5346,1.8392,2.3491,0.5099,A
46,46,0.50397,0.1,1,0.36352,0.27264,0.71878,46,1.90848,-0.9,-0.44614,0.04957,5,lapse_rate,2.0,True,0.109,0,False,right,0.0,0.3638,0.4142,0.0503,1.1385,1.6473,0.5088,A
