,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue,VisualPSE
14,0.49799,1.2,2,0.2905,0.43159,0.86319,14,2.29077,-0.58,-0.2905,0.2075,5,1D2U,2.0,False,0.463,0,False,right,0.083,1.711,1.9867,0.2757,0.1201,0.9787,0.8586,A,0.27
15,0.49799,1.2,2,0.2075,0.38179,0.53949,15,2.57295,0.9,0.44819,0.94618,5,lapse_rate,2.0,True,0.377,0,False,right,-0.249,1.1359,1.4107,0.2748,0.2028,0.7276,0.5248,A,0.27
16,0.49799,0.1,2,0.2324,0.38179,0.73869,16,2.05837,-0.58,-0.2905,0.2075,5,2D1U,1.0,True,0.376,0,False,left,0.083,1.5225,1.7975,0.275,0.0553,0.9145,0.8592,A,0.275
17,0.49799,0.1,2,0.2407,0.31539,0.68889,17,2.03347,-0.42,-0.2075,0.2905,5,2D1U,1.0,True,0.377,0,False,left,-0.249,1.3165,1.5914,0.2749,0.2336,0.7591,0.5255,A,0.275
18,0.49799,1.2,2,0.34029,0.39839,0.87149,18,2.15796,-0.9,-0.44819,0.0498,5,lapse_rate,1.0,True,0.503,0,False,left,0.083,1.7628,2.0388,0.2759,0.1634,1.0219,0.8585,A,0.27
19,0.49799,1.2,1,0.36519,0.34859,0.43159,19,1.80936,-0.66,-0.33199,0.166,5,1D2U,1.0,False,0.509,1,True,left,-0.249,0.2308,0.6725,0.4416,1.0973,1.6224,0.5251,A,0.27
20,0.49799,1.2,2,0.36519,0.2739,0.81339,20,2.08327,-0.74,-0.37349,0.1328,5,1D2U,1.0,True,1.324,1,False,left,0.083,1.7319,2.007,0.2751,0.1896,1.0488,0.8592,A,0.27
21,0.49799,0.1,1,0.40669,0.2739,0.73869,21,2.29076,-0.26,-0.1328,0.37349,5,2D1U,2.0,True,0.531,0,False,right,-0.249,0.2711,0.9204,0.6493,1.6551,2.1789,0.5238,A,0.275
22,0.49799,0.1,2,0.40669,0.39839,0.46479,22,2.71404,0.9,0.44819,0.94618,5,lapse_rate,2.0,True,0.225,0,False,right,0.083,1.4268,1.7012,0.2743,0.234,1.0921,0.8581,A,0.275
23,0.49799,0.1,1,0.39839,0.34029,0.43159,23,2.11645,-0.1,-0.0498,0.44819,5,2D1U,2.0,True,0.423,0,False,right,-0.249,0.267,0.9917,0.7247,1.4168,1.9416,0.5248,A,0.275
24,0.49799,1.2,2,0.29879,0.35689,0.51459,24,1.80106,-0.74,-0.37349,0.1328,5,1D2U,1.0,True,0.355,1,False,left,0.083,1.3632,1.6394,0.2762,0.1219,0.9808,0.859,A,0.27
25,0.49799,0.1,1,0.41499,0.34029,0.48139,25,1.78446,-0.9,-0.44819,0.0498,5,lapse_rate,2.0,True,0.292,0,False,right,-0.249,0.2816,0.6065,0.3249,1.0809,1.6063,0.5254,A,0.275
26,0.49799,1.2,2,0.36519,0.43989,0.43159,26,2.26585,0.06,0.0332,0.53119,5,2D1U,1.0,False,0.331,0,False,left,0.083,1.3466,1.6227,0.2761,0.1884,1.0472,0.8588,A,0.27
27,0.49799,0.1,2,0.41499,0.2905,0.48969,27,2.63935,0.9,0.44819,0.94618,5,lapse_rate,2.0,True,0.342,0,False,right,-0.249,1.2897,1.5647,0.275,0.4064,0.9315,0.5251,A,0.275
28,0.49799,0.1,1,0.2407,0.41499,0.65569,28,1.95877,-0.7,-0.34859,0.1494,5,1D2U,2.0,True,0.198,2,True,right,0.083,0.1058,0.5303,0.4245,1.0135,1.8724,0.8588,A,0.275
29,0.49799,0.1,1,0.2656,0.2905,0.87149,29,2.07498,-0.7,-0.34859,0.1494,5,1D2U,2.0,True,0.642,2,True,right,-0.249,0.1341,0.5585,0.4245,1.4256,1.9508,0.5252,A,0.275
30,0.49799,1.2,2,0.2905,0.43989,0.78019,30,2.05837,-0.9,-0.44819,0.0498,5,lapse_rate,1.0,True,0.409,0,False,left,0.083,1.625,1.9,0.275,0.1168,0.9744,0.8577,A,0.27
31,0.49799,1.2,1,0.1992,0.39839,0.69719,31,2.39866,0.22,0.1079,0.60589,5,2D1U,2.0,False,1.081,0,False,right,-0.249,0.0669,0.9498,0.8829,1.6423,2.1672,0.5249,A,0.27
32,0.49799,1.2,1,0.39839,0.33199,0.53119,32,1.92556,-0.66,-0.33199,0.166,5,1D2U,2.0,True,0.342,2,False,right,0.083,0.266,0.7062,0.4402,1.0649,1.9227,0.8578,A,0.27
33,0.49799,0.1,2,0.2822,0.38179,0.42329,33,1.63507,-0.9,-0.44819,0.0498,5,lapse_rate,1.0,True,0.38,0,False,left,-0.249,1.0931,1.3692,0.2761,0.2761,0.8009,0.5248,A,0.275
34,0.49799,0.1,2,0.31539,0.29879,0.68889,34,2.48995,0.38,0.1909,0.68889,5,2D1U,1.0,False,0.4,0,False,left,0.083,1.5608,1.8363,0.2756,0.1444,1.0024,0.858,A,0.275
35,0.49799,0.1,1,0.36519,0.43989,0.41499,35,2.48995,0.54,0.2739,0.77189,5,2D1U,1.0,True,0.285,0,False,left,-0.249,0.2367,1.2869,1.0502,1.6943,2.2205,0.5262,A,0.275
36,0.49799,1.2,2,0.29879,0.33199,0.52289,36,2.59784,0.9,0.44819,0.94618,5,lapse_rate,2.0,True,0.264,0,False,right,0.083,1.3739,1.6482,0.2743,0.1229,0.9813,0.8584,A,0.27
37,0.49799,1.2,2,0.39009,0.2822,0.77189,37,2.10817,-0.66,-0.33199,0.166,5,1D2U,1.0,True,0.358,2,False,left,-0.249,1.5524,1.8279,0.2755,0.3864,0.9113,0.5249,A,0.27
38,0.49799,1.2,2,0.40669,0.1992,0.56439,38,2.61445,0.9,0.44819,0.94618,5,lapse_rate,2.0,True,0.297,0,False,right,0.083,1.5231,1.7973,0.2742,0.2309,1.0896,0.8587,A,0.27
39,0.49799,1.2,2,0.43159,0.43159,0.42329,39,1.97536,-0.62,-0.30709,0.1909,5,1D2U,1.0,True,0.517,2,False,left,-0.249,1.2427,1.5177,0.2751,0.4264,0.9517,0.5252,A,0.27
40,0.49799,0.1,1,0.30709,0.44819,0.63909,40,2.66425,0.54,0.2739,0.77189,5,2D1U,1.0,True,0.285,0,False,left,0.083,0.1714,1.2207,1.0493,1.6881,2.5463,0.8582,A,0.275
41,0.49799,0.1,1,0.42329,0.36519,0.72209,41,2.19946,-0.62,-0.30709,0.1909,5,1D2U,2.0,True,0.484,2,False,right,-0.249,0.2901,0.7573,0.4672,1.4734,2.0,0.5266,A,0.275
42,0.49799,1.2,1,0.249,0.42329,0.63909,42,2.53976,0.46,0.2324,0.73039,5,2D1U,2.0,False,0.459,1,True,right,0.083,0.1155,1.1236,1.0081,1.5906,2.4479,0.8573,A,0.27
43,0.49799,0.1,2,0.33199,0.42329,0.63909,43,1.94216,-0.9,-0.44819,0.0498,5,lapse_rate,1.0,True,0.4,0,False,left,-0.249,1.3603,1.6345,0.2742,0.3265,0.8518,0.5253,A,0.275
44,0.49799,1.2,1,0.31539,0.38179,0.48139,44,2.42355,0.5,0.249,0.74699,5,2D1U,2.0,False,0.689,2,True,right,0.083,0.1841,1.2092,1.025,1.5178,2.3754,0.8576,A,0.27
45,0.49799,1.2,1,0.37349,0.1992,0.51459,45,2.53145,0.9,0.44819,0.94618,5,lapse_rate,1.0,True,0.393,0,False,left,-0.249,0.2399,1.4639,1.224,1.973,2.4976,0.5246,A,0.27
46,0.49799,0.1,2,0.34859,0.249,0.60589,46,1.90897,-0.58,-0.2905,0.2075,5,1D2U,1.0,True,0.48,2,False,left,0.083,1.5044,1.779,0.2745,0.1707,1.0286,0.8579,A,0.275
47,0.49799,0.1,2,0.2241,0.2407,0.87979,47,2.61447,0.54,0.2739,0.77189,5,2D1U,1.0,False,0.287,2,False,left,-0.249,1.4864,1.7615,0.2751,0.2111,0.7367,0.5256,A,0.275
48,0.49799,1.2,2,0.29879,0.2158,0.83829,48,2.79705,0.9,0.44819,0.94618,5,lapse_rate,2.0,True,0.532,0,False,right,0.083,1.6928,1.9672,0.2744,0.1264,0.9841,0.8576,A,0.27
49,0.49799,1.2,2,0.40669,0.2407,0.73039,49,2.08327,-0.58,-0.2905,0.2075,5,1D2U,1.0,True,0.365,2,False,left,-0.249,1.527,1.8023,0.2753,0.4017,0.9271,0.5254,A,0.27
50,0.49799,1.2,1,0.43159,0.33199,0.82999,50,2.32396,-0.54,-0.2739,0.2324,5,1D2U,2.0,True,0.357,2,False,right,0.083,0.3025,0.8114,0.509,1.4701,2.3276,0.8575,A,0.27
51,0.49799,1.2,1,0.2075,0.33199,0.87149,51,1.95877,-0.9,-0.44819,0.0498,5,lapse_rate,2.0,True,0.256,0,False,right,-0.249,0.072,0.3969,0.3249,1.2647,1.7895,0.5248,A,0.27
52,0.49799,0.1,1,0.2241,0.2241,0.73869,52,2.47337,0.58,0.2905,0.78849,5,2D1U,2.0,False,0.414,2,False,right,0.083,0.0896,1.1564,1.0668,1.7236,999,997.2764,A,0.275
53,0.49799,0.1,1,0.2241,0.38179,0.55609,53,2.47336,0.62,0.30709,0.81339,5,2D1U,1.0,True,0.357,2,False,left,-0.249,0.0945,1.1864,1.0919,1.7352,2.2605,0.5253,A,0.275
54,0.49799,1.2,1,0.2241,0.2905,0.51459,54,1.75958,-0.54,-0.2739,0.2324,5,1D2U,2.0,True,0.466,2,False,right,0.083,0.0879,0.5966,0.5088,0.9383,999,998.0617,A,0.27
55,0.49799,1.2,2,0.2075,0.34029,0.63079,55,2.62275,0.9,0.44819,0.94618,5,lapse_rate,2.0,True,0.334,0,False,right,-0.249,1.2282,1.5031,0.2749,0.2025,0.7281,0.5256,A,0.27
56,0.49799,1.2,1,0.29879,0.2656,0.57269,56,2.44846,0.62,0.30709,0.81339,5,2D1U,2.0,False,0.75,2,False,right,0.083,0.1635,1.2551,1.0915,1.6552,999,997.3448,A,0.27
57,0.49799,0.1,2,0.29879,0.29879,0.65569,57,2.00026,-0.5,-0.249,0.249,5,1D2U,1.0,True,0.265,2,False,left,-0.249,1.3416,1.6172,0.2756,0.2915,0.8169,0.5254,A,0.275
58,0.49799,0.1,1,0.29879,0.29879,0.46479,58,2.50654,0.9,0.44819,0.94618,5,lapse_rate,1.0,True,0.311,0,False,left,0.083,0.1642,1.3888,1.2246,1.6802,999,997.3198,A,0.275
59,0.49799,0.1,1,0.30709,0.43159,0.82999,59,2.89665,0.66,0.33199,0.82999,5,2D1U,1.0,True,0.297,2,False,left,-0.249,0.1737,1.2819,1.1082,2.107,2.6316,0.5246,A,0.275
60,0.49799,1.2,2,0.2075,0.29879,0.67229,60,2.62275,0.9,0.44819,0.94618,5,lapse_rate,1.0,False,1.198,0,False,left,0.083,1.4306,1.7056,0.275,0.0303,0.8889,0.8587,A,0.27
61,0.49799,1.2,2,0.29879,0.42329,0.42329,61,1.89236,-0.5,-0.249,0.249,5,1D2U,1.0,True,0.4,2,False,left,-0.249,1.1107,1.3856,0.2749,0.2945,0.8199,0.5253,A,0.27
62,0.49799,1.2,1,0.29879,0.40669,0.44819,62,2.48165,0.66,0.33199,0.82999,5,2D1U,2.0,False,0.275,2,False,right,0.083,0.1643,1.2737,1.1095,1.549,2.4062,0.8573,A,0.27
63,0.49799,1.2,1,0.37349,0.31539,0.50629,63,1.74296,-0.9,-0.44819,0.0498,5,lapse_rate,2.0,True,0.333,0,False,right,-0.249,0.2441,0.5688,0.3247,1.0698,1.5947,0.5249,A,0.27
64,0.49799,0.1,2,0.2822,0.249,0.82999,64,2.13308,-0.46,-0.2324,0.2739,5,1D2U,1.0,True,0.376,2,False,left,0.083,1.6704,1.9456,0.2752,0.1112,0.9713,0.8601,A,0.275
65,0.49799,1.2,1,0.29879,0.41499,0.57269,65,1.83426,-0.9,-0.44819,0.0498,5,lapse_rate,2.0,True,0.317,0,False,right,-0.249,0.1663,0.4913,0.325,1.0578,1.5831,0.5253,A,0.27
66,0.49799,0.1,2,0.43989,0.31539,0.41499,66,1.94216,-0.46,-0.2324,0.2739,5,1D2U,1.0,True,0.304,2,False,left,0.083,1.4073,1.6817,0.2744,0.2654,1.1234,0.858,A,0.275
67,0.49799,1.2,2,0.39009,0.38179,0.66399,67,2.78045,0.7,0.34859,0.84659,5,2D1U,1.0,False,0.213,2,False,left,-0.249,1.4392,1.7149,0.2756,0.3808,0.9057,0.5249,A,0.27
68,0.49799,1.2,1,0.2407,0.43159,0.42329,68,1.64337,-0.9,-0.44819,0.0498,5,lapse_rate,2.0,True,0.29,0,False,right,0.083,0.1071,0.4327,0.3256,0.6818,1.5401,0.8583,A,0.27
69,0.49799,1.2,1,0.2822,0.2573,0.78019,69,2.10818,-0.42,-0.2075,0.2905,5,1D2U,1.0,False,0.376,2,False,left,-0.249,0.1513,0.7188,0.5675,1.4939,2.0186,0.5247,A,0.27
70,0.49799,0.1,2,0.33199,0.33199,0.59759,70,2.63105,0.74,0.37349,0.87149,5,2D1U,1.0,False,0.608,2,False,left,0.083,1.4801,1.7546,0.2745,0.1554,1.0139,0.8585,A,0.275
71,0.49799,0.1,1,0.2407,0.35689,0.78019,71,2.14967,-0.46,-0.2324,0.2739,5,1D2U,2.0,True,0.291,3,True,right,-0.249,0.1096,0.6601,0.5505,1.4343,1.9592,0.5249,A,0.275
72,0.49799,1.2,2,0.2905,0.2739,0.50629,72,2.51486,0.9,0.44819,0.94618,5,lapse_rate,2.0,True,0.296,0,False,right,0.083,1.3484,1.6232,0.2748,0.1155,0.9739,0.8584,A,0.27
73,0.49799,1.2,2,0.249,0.40669,0.73869,73,2.78046,0.78,0.39009,0.88809,5,2D1U,2.0,True,0.281,2,False,right,-0.249,1.376,1.6504,0.2744,0.2418,0.7669,0.5251,A,0.27
74,0.49799,1.2,2,0.2075,0.2324,0.53119,74,2.35717,0.78,0.39009,0.88809,5,2D1U,2.0,True,0.442,2,False,right,0.083,1.2898,1.5653,0.2755,0.0314,0.8905,0.8591,A,0.27
75,0.49799,0.1,1,0.43159,0.249,0.43989,75,1.89237,-0.46,-0.2324,0.2739,5,1D2U,2.0,True,0.626,3,True,right,-0.249,0.2979,0.8475,0.5496,1.2811,1.8061,0.5249,A,0.275
76,0.49799,0.1,2,0.2573,0.2158,0.79679,76,2.71406,0.9,0.44819,0.94618,5,lapse_rate,2.0,True,0.299,0,False,right,0.083,1.6039,1.8784,0.2746,0.079,0.9373,0.8583,A,0.275
77,0.49799,1.2,1,0.2158,0.2407,0.59759,77,2.49826,0.9,0.44819,0.94618,5,lapse_rate,1.0,True,0.4,0,False,left,-0.249,0.0821,1.3066,1.2245,1.898,2.4232,0.5252,A,0.27
78,0.49799,0.1,2,0.39839,0.2241,0.53119,78,2.52316,0.74,0.37349,0.87149,5,2D1U,2.0,True,0.329,3,True,right,0.083,1.4805,1.7559,0.2754,0.2228,1.0806,0.8579,A,0.275
79,0.49799,1.2,2,0.30709,0.38179,0.53119,79,2.00856,-0.42,-0.2075,0.2905,5,1D2U,1.0,True,0.933,4,True,left,-0.249,1.2231,1.4979,0.2747,0.2985,0.8226,0.5241,A,0.27
80,0.49799,1.2,2,0.34029,0.44819,0.64739,80,2.22436,-0.42,-0.2075,0.2905,5,1D2U,1.0,True,0.279,4,True,left,0.083,1.5383,1.8126,0.2743,0.1634,1.0213,0.8578,A,0.27
81,0.49799,0.1,2,0.2656,0.2158,0.75529,81,2.60617,0.74,0.37349,0.87149,5,2D1U,2.0,True,0.616,3,True,right,-0.249,1.4083,1.6835,0.2752,0.2589,0.7829,0.524,A,0.275
82,0.49799,1.2,2,0.39839,0.42329,0.43159,82,2.69744,0.9,0.44819,0.94618,5,lapse_rate,1.0,False,0.291,0,False,left,0.083,1.3786,1.6544,0.2758,0.2205,1.0787,0.8582,A,0.27
83,0.49799,0.1,2,0.39839,0.2407,0.41499,83,1.85916,-0.38,-0.1909,0.30709,5,1D2U,1.0,True,0.317,4,False,left,-0.249,1.2022,1.4778,0.2756,0.3941,0.9195,0.5254,A,0.275
84,0.49799,0.1,2,0.30709,0.38179,0.68059,84,2.81364,0.9,0.44819,0.94618,5,lapse_rate,2.0,True,0.272,0,False,right,0.083,1.5395,1.8134,0.2739,0.1314,0.9891,0.8577,A,0.275
85,0.49799,1.2,1,0.2822,0.2241,0.74699,85,2.59787,0.7,0.34859,0.84659,5,2D1U,2.0,False,0.317,3,False,right,-0.249,0.1469,1.2731,1.1262,2.0138,2.5385,0.5248,A,0.27
86,0.49799,0.1,2,0.2822,0.2905,0.56439,86,2.58126,0.9,0.44819,0.94618,5,lapse_rate,2.0,True,0.25,0,False,right,0.083,1.4018,1.6758,0.274,0.11,0.9674,0.8574,A,0.275
87,0.49799,1.2,1,0.36519,0.31539,0.52289,87,2.57295,0.74,0.37349,0.87149,5,2D1U,1.0,True,0.31,4,True,left,-0.249,0.2319,1.3812,1.1493,1.8986,2.4235,0.5249,A,0.27
88,0.49799,0.1,2,0.41499,0.249,0.65569,88,2.12476,-0.38,-0.1909,0.30709,5,1D2U,1.0,True,0.371,4,False,left,0.083,1.6231,1.8973,0.2743,0.239,1.098,0.8591,A,0.275
89,0.49799,0.1,1,0.29879,0.31539,0.66399,89,2.64765,0.74,0.37349,0.87149,5,2D1U,1.0,True,0.268,4,True,left,-0.249,0.1646,1.3152,1.1506,1.9728,2.498,0.5252,A,0.275
90,0.49799,0.1,2,0.41499,0.34029,0.81339,90,2.11646,-0.9,-0.44819,0.0498,5,lapse_rate,1.0,True,0.35,0,False,left,0.083,1.787,2.062,0.275,0.2443,1.1032,0.8588,A,0.275
91,0.49799,1.2,1,0.2573,0.39009,0.58099,91,2.05836,-0.34,-0.166,0.33199,5,1D2U,2.0,True,0.265,4,False,right,-0.249,0.1226,0.7307,0.6081,1.3057,1.8308,0.5251,A,0.27
92,0.49799,1.2,2,0.2822,0.39839,0.73039,92,2.24096,-0.34,-0.166,0.33199,5,1D2U,1.0,True,0.207,4,False,left,0.083,1.5669,1.8411,0.2742,0.1078,0.9667,0.8589,A,0.27
93,0.49799,0.1,2,0.32369,0.39009,0.41499,93,2.47335,0.7,0.34859,0.84659,5,2D1U,2.0,True,0.146,5,True,right,-0.249,1.1216,1.3971,0.2756,0.313,0.8385,0.5255,A,0.275
94,0.49799,0.1,1,0.43159,0.42329,0.81339,94,3.11244,0.9,0.44819,0.94618,5,lapse_rate,1.0,True,0.155,0,False,left,0.083,0.2986,1.5244,1.2258,2.1652,3.0237,0.8585,A,0.275
95,0.49799,0.1,1,0.2407,0.30709,0.74699,95,2.63936,0.7,0.34859,0.84659,5,2D1U,1.0,True,0.203,5,True,left,-0.249,0.106,1.2303,1.1243,1.9735,2.4969,0.5234,A,0.275
96,0.49799,1.2,1,0.33199,0.2407,0.61419,96,2.63105,0.9,0.44819,0.94618,5,lapse_rate,1.0,True,0.917,0,False,left,0.083,0.1978,1.4227,1.2248,1.8637,999,997.1363,A,0.27
97,0.49799,1.2,1,0.36519,0.39839,0.84659,97,2.45675,-0.3,-0.1494,0.34859,5,1D2U,2.0,True,0.284,4,False,right,-0.249,0.2336,0.8587,0.6251,1.7017,2.2252,0.5236,A,0.27
98,0.49799,1.2,2,0.42329,0.44819,0.80509,98,3.00455,0.66,0.33199,0.82999,5,2D1U,2.0,True,0.249,5,False,right,0.083,1.7838,2.059,0.2751,0.2501,1.109,0.8589,A,0.27
99,0.49799,0.1,1,0.42329,0.2656,0.83829,99,2.07497,-0.9,-0.44819,0.0498,5,lapse_rate,2.0,True,0.325,0,False,right,-0.249,0.2903,0.6143,0.324,1.4476,1.9734,0.5258,A,0.275
100,0.49799,0.1,2,0.2241,0.39009,0.63079,100,2.09156,-0.3,-0.1494,0.34859,5,1D2U,2.0,False,0.718,4,False,right,0.083,1.41,1.6857,0.2757,0.0525,0.9099,0.8574,A,0.275
101,0.49799,1.2,1,0.2324,0.43989,0.50629,101,1.72637,-0.9,-0.44819,0.0498,5,lapse_rate,2.0,True,0.304,0,False,right,-0.249,0.0975,0.423,0.3255,0.9224,1.4478,0.5254,A,0.27
102,0.49799,0.1,1,0.2324,0.43159,0.79679,102,2.29076,-0.34,-0.166,0.33199,5,1D2U,2.0,True,0.409,5,True,right,0.083,0.0993,0.7077,0.6084,1.3323,2.191,0.8587,A,0.275
103,0.49799,1.2,1,0.39009,0.41499,0.58099,103,2.71405,0.66,0.33199,0.82999,5,2D1U,1.0,True,0.265,5,False,left,-0.249,0.2536,1.3626,1.1089,1.9375,2.4618,0.5243,A,0.27
104,0.49799,0.1,2,0.2822,0.44819,0.53119,104,1.80937,-0.9,-0.44819,0.0498,5,lapse_rate,1.0,True,0.342,0,False,left,0.083,1.3663,1.6417,0.2754,0.1075,0.9667,0.8592,A,0.275
105,0.49799,1.2,1,0.39839,0.36519,0.63079,105,2.70575,0.62,0.30709,0.81339,5,2D1U,1.0,True,0.334,5,False,left,-0.249,0.2702,1.3618,1.0916,1.9866,2.512,0.5254,A,0.27
106,0.49799,0.1,2,0.31539,0.35689,0.58099,106,2.08325,-0.34,-0.166,0.33199,5,1D2U,1.0,True,0.891,5,True,left,0.083,1.4521,1.727,0.2748,0.1443,1.0015,0.8571,A,0.275
107,0.49799,0.1,2,0.41499,0.43989,0.72209,107,3.02114,0.9,0.44819,0.94618,5,lapse_rate,2.0,True,0.25,0,False,right,-0.249,1.5269,1.8016,0.2748,0.41,0.935,0.5249,A,0.275
108,0.49799,0.1,1,0.30709,0.2407,0.54779,108,2.40696,0.62,0.30709,0.81339,5,2D1U,1.0,True,1.155,5,False,left,0.083,0.1772,1.269,1.0918,1.6435,999,997.3565,A,0.275
109,0.49799,1.2,2,0.43159,0.2573,0.50629,109,2.04176,-0.3,-0.1494,0.34859,5,1D2U,1.0,True,0.3,6,True,left,-0.249,1.3251,1.6006,0.2755,0.4258,0.9508,0.525,A,0.27
110,0.49799,1.2,1,0.2573,0.35689,0.56439,110,2.02516,-0.3,-0.1494,0.34859,5,1D2U,2.0,True,0.282,6,True,right,0.083,0.1242,0.7495,0.6254,1.1401,1.9992,0.859,A,0.27
111,0.49799,0.1,2,0.40669,0.2656,0.70549,111,2.66426,0.58,0.2905,0.78849,5,2D1U,2.0,True,0.276,5,False,right,-0.249,1.4967,1.7723,0.2756,0.3971,0.9226,0.5255,A,0.275
112,0.49799,0.1,1,0.2739,0.2656,0.74699,112,1.83428,-0.9,-0.44819,0.0498,5,lapse_rate,2.0,True,0.243,0,False,right,0.083,0.1402,0.4655,0.3253,1.0406,999,997.9594,A,0.275
113,0.49799,0.1,1,0.41499,0.2075,0.65569,113,2.56466,0.58,0.2905,0.78849,5,2D1U,1.0,True,0.275,5,False,left,-0.249,0.2864,1.352,1.0657,2.0037,2.5281,0.5244,A,0.275
114,0.49799,0.1,2,0.2822,0.2158,0.48139,114,1.52718,-0.9,-0.44819,0.0498,5,lapse_rate,1.0,True,0.523,0,False,left,0.083,1.3188,999,997.6812,0.1099,0.9681,0.8583,A,0.275
115,0.49799,1.2,2,0.42329,0.2407,0.72209,115,2.25756,-0.26,-0.1328,0.37349,5,1D2U,1.0,True,0.446,6,False,left,-0.249,1.5313,1.8067,0.2754,0.4147,0.9403,0.5256,A,0.27
116,0.49799,1.2,2,0.2656,0.35689,0.59759,116,2.66425,0.9,0.44819,0.94618,5,lapse_rate,2.0,True,0.263,0,False,right,0.083,1.4149,1.69,0.2751,0.09,0.9497,0.8597,A,0.27
117,0.49799,1.2,1,0.1992,0.2573,0.51459,117,1.84257,-0.26,-0.1328,0.37349,5,1D2U,1.0,False,0.349,6,False,left,-0.249,0.0643,0.7142,0.65,1.2233,1.7482,0.5249,A,0.27
118,0.49799,0.1,1,0.2656,0.32369,0.73869,118,2.59786,0.54,0.2739,0.77189,5,2D1U,1.0,True,0.688,5,False,left,0.083,0.1319,1.1821,1.0502,1.7487,2.6072,0.8586,A,0.275
119,0.49799,0.1,2,0.42329,0.38179,0.78019,119,2.85515,0.54,0.2739,0.77189,5,2D1U,2.0,True,0.283,5,False,right,-0.249,1.5893,1.8642,0.2749,0.4142,0.9381,0.524,A,0.275
