,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
37,37,0.49813,0.1,1,0.35699,0.4068,0.49813,37,2.70649,0.9,0.44831,0.94644,5,lapse_rate,1.0,True,0.51,0,False,left,0.0,0.3561,1.3058,0.9496,1.8063,2.3063,0.5,V
38,38,0.49813,1.2,2,0.24906,0.34869,0.74719,38,2.17515,-0.34,-0.16604,0.33208,5,2D1U,2.0,False,1.325,1,True,right,0.0,1.5033,1.8362,0.3329,0.2522,0.7529,0.5007,A
39,39,0.49813,0.1,1,0.31548,0.44001,0.7804,39,2.08383,-0.9,-0.44831,0.04981,5,1D3U,2.0,True,0.408,0,False,right,0.0,0.3177,0.3676,0.0499,1.1509,1.6504,0.4995,V
40,40,0.49813,1.2,2,0.20755,0.25737,0.68907,40,2.02571,-0.26,-0.13283,0.37359,5,1D2U,1.0,True,1.975,0,False,left,0.0,1.3972,1.7725,0.3754,0.2053,0.7054,0.5001,V
41,41,0.49813,0.1,1,0.30718,0.4068,0.85512,41,2.51554,-0.1,-0.04981,0.44831,5,3D1U,1.0,False,2.158,0,False,left,0.0,0.3107,0.7604,0.4498,1.6192,2.1198,0.5006,V
42,42,0.49813,1.2,1,0.4068,0.20755,0.49813,42,2.05892,-0.1,-0.04981,0.44831,5,3D1U,1.0,False,0.951,0,False,left,0.0,0.4077,0.8579,0.4502,1.3576,1.8579,0.5003,V
43,43,0.49813,0.1,2,0.37359,0.44001,0.84681,43,2.44911,-0.42,-0.20755,0.29057,5,2D1U,1.0,True,2.229,1,False,left,0.0,1.7273,2.0188,0.2916,0.3772,0.8767,0.4995,A
44,44,0.49813,1.2,2,0.24076,0.4151,0.81361,44,2.34119,-0.26,-0.13283,0.37359,5,1D2U,2.0,False,0.98,0,False,right,0.0,1.556,1.9302,0.3742,0.2385,0.7387,0.5002,A
45,45,0.49813,0.1,1,0.32378,0.30718,0.7804,45,1.9593,-0.9,-0.44831,0.04981,5,1D3U,2.0,True,0.934,0,False,right,0.0,0.324,0.3746,0.0506,1.158,1.6578,0.4997,V
46,46,0.49813,0.1,2,0.35699,0.44001,0.55624,46,2.79781,0.9,0.44831,0.94644,5,lapse_rate,2.0,True,0.359,0,False,right,0.0,1.4204,2.3703,0.9499,0.3614,0.8621,0.5007,A
47,47,0.49813,1.2,2,0.28227,0.33208,0.55624,47,2.0008,-0.34,-0.16604,0.33208,5,1D2U,1.0,True,0.501,1,True,left,0.0,1.3415,1.6751,0.3336,0.2833,0.7825,0.4992,A
48,48,0.49813,0.1,1,0.3902,0.30718,0.43171,48,1.71854,-0.82,-0.4068,0.09132,5,1D3U,1.0,False,2.677,1,True,left,0.0,0.3894,0.4804,0.091,0.9139,1.4139,0.4999,A
49,49,0.49813,1.2,1,0.44831,0.27397,0.83851,49,2.50723,-0.1,-0.04981,0.44831,5,3D1U,2.0,True,2.602,0,False,right,0.0,0.4454,0.8951,0.4497,1.7376,2.2376,0.5,A
50,50,0.49813,0.1,2,0.44831,0.3985,0.84681,50,2.49893,-0.38,-0.19095,0.30718,5,2D1U,1.0,True,0.343,2,True,left,0.0,1.7992,2.1076,0.3084,0.4488,0.9495,0.5007,A
51,51,0.49813,1.2,1,0.30718,0.30718,0.83021,51,1.99251,-0.9,-0.44831,0.04981,5,lapse_rate,2.0,True,1.736,0,False,right,0.0,0.3062,0.3564,0.0501,1.1896,1.6894,0.4998,A
52,52,0.49813,1.2,2,0.22416,0.37359,0.67247,52,2.29968,0.06,0.03321,0.53133,5,3D1U,2.0,True,1.525,0,False,right,0.0,1.3994,1.9329,0.5334,0.224,0.7245,0.5005,V
53,53,0.49813,1.2,2,0.34869,0.21585,0.47322,53,1.5857,-0.9,-0.44831,0.04981,5,lapse_rate,2.0,False,1.751,0,False,right,0.0,1.3281,1.378,0.0499,0.3529,0.8529,0.5001,V
54,54,0.49813,0.1,1,0.31548,0.3985,0.56454,54,2.10873,-0.34,-0.16604,0.33208,5,2D1U,2.0,True,0.408,2,False,right,0.0,0.3165,0.6491,0.3327,1.2165,1.7162,0.4997,V
55,55,0.49813,1.2,2,0.28227,0.31548,0.69738,55,1.85968,-0.86,-0.43171,0.06642,5,1D3U,1.0,True,1.668,2,True,left,0.0,1.4866,1.5532,0.0665,0.2863,0.7864,0.5001,V
56,56,0.49813,0.1,2,0.29057,0.4151,0.49813,56,2.03401,-0.34,-0.16604,0.33208,5,1D2U,1.0,True,0.973,1,True,left,0.0,1.2888,1.6221,0.3333,0.2885,0.7887,0.5003,A
57,57,0.49813,1.2,1,0.32378,0.29888,0.797,57,2.44912,0.06,0.03321,0.53133,5,3D1U,1.0,True,1.626,0,False,left,0.0,0.3241,0.8574,0.5333,1.6577,2.1576,0.5,A
58,58,0.49813,0.1,1,0.44831,0.28227,0.68077,58,2.25817,-0.3,-0.14944,0.34869,5,2D1U,2.0,True,0.308,2,False,right,0.0,0.453,0.8033,0.3504,1.4865,1.9874,0.5009,V
59,59,0.49813,1.2,2,0.3902,0.42341,0.55624,59,2.81442,0.9,0.44831,0.94644,5,lapse_rate,2.0,True,0.601,0,False,right,0.0,1.4478,2.3978,0.95,0.3899,0.8896,0.4997,V
60,60,0.49813,1.2,1,0.3985,0.29888,0.68077,60,1.9427,-0.86,-0.43171,0.06642,5,1D3U,1.0,False,1.137,2,True,left,0.0,0.4004,0.4667,0.0663,1.1501,1.6506,0.5004,V
61,61,0.49813,0.1,2,0.36529,0.30718,0.797,61,2.31629,-0.3,-0.14944,0.34869,5,1D2U,2.0,False,0.541,2,True,right,0.0,1.6701,2.0194,0.3494,0.3693,0.8701,0.5008,V
62,62,0.49813,1.2,2,0.3902,0.44831,0.65587,62,2.32459,-0.34,-0.16604,0.33208,5,1D2U,1.0,True,1.384,3,True,left,0.0,1.5529,1.887,0.3341,0.3945,0.8941,0.4995,A
63,63,0.49813,0.1,1,0.35699,0.42341,0.58945,63,2.39931,0.06,0.03321,0.53133,5,3D1U,2.0,False,0.25,0,False,right,0.0,0.3558,0.8886,0.5328,1.4815,1.9812,0.4997,V
64,64,0.49813,1.2,1,0.22416,0.44001,0.84681,64,2.05892,-0.9,-0.44831,0.04981,5,1D3U,2.0,True,2.092,2,False,right,0.0,0.221,0.271,0.05,1.1214,1.6209,0.4995,V
65,65,0.49813,0.1,1,0.31548,0.34039,0.7721,65,1.97591,-0.9,-0.44831,0.04981,5,lapse_rate,2.0,True,0.967,0,False,right,0.0,0.3147,0.3652,0.0505,1.1395,1.639,0.4995,A
66,66,0.49813,0.1,1,0.4151,0.44831,0.50643,66,2.24156,-0.26,-0.13283,0.37359,5,2D1U,2.0,True,0.374,2,False,right,0.0,0.4127,0.7876,0.3749,1.2958,1.7961,0.5003,V
67,67,0.49813,1.2,1,0.25737,0.20755,0.68077,67,2.03402,-0.22,-0.10793,0.3902,5,2D1U,1.0,False,1.434,2,False,left,0.0,0.2596,0.6519,0.3923,1.3354,1.8353,0.4999,V
68,68,0.49813,0.1,2,0.29057,0.29057,0.68907,68,2.10042,-0.34,-0.16604,0.33208,5,1D2U,1.0,True,0.808,3,True,left,0.0,1.4846,1.8181,0.3336,0.2928,0.7929,0.5001,V
69,69,0.49813,0.1,2,0.32378,0.3985,0.43171,69,1.70193,-0.9,-0.44831,0.04981,5,lapse_rate,1.0,True,0.546,0,False,left,0.0,1.2617,1.3115,0.0498,0.3283,0.8284,0.5001,A
70,70,0.49813,1.2,2,0.34039,0.43171,0.44001,70,2.31629,0.22,0.10793,0.60605,5,3D1U,2.0,True,0.346,0,False,right,0.0,1.2866,1.8943,0.6077,0.3445,0.8455,0.501,A
