,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys
98,98,0.5,0.1,1,0.3,0.2833,0.6667,98,2.3833,0.26,0.1333,0.6333,5,3D1U,1.0,True,0.434,2,False,left
99,99,0.5,0.1,1,0.3333,0.2667,0.7667,99,2.1,-0.54,-0.2667,0.2333,5,1D2U,1.0,False,0.716,6,True,left
100,100,0.5,0.1,2,0.3667,0.4,0.7,100,2.45,-0.02,-0.0167,0.4833,5,2D1U,2.0,False,0.425,4,True,right
101,101,0.5,0.1,1,0.2333,0.2,0.8167,101,2.2167,-0.06,-0.0333,0.4667,5,2D1U,2.0,True,0.517,5,True,right
102,102,0.5,0.1,2,0.2167,0.3167,0.85,102,2.1334,-0.5,-0.25,0.25,5,1D3U,1.0,True,0.634,3,True,left
103,103,0.5,0.1,1,0.4333,0.45,0.4833,103,2.0833,-0.58,-0.2833,0.2167,5,1D2U,2.0,True,0.534,7,True,right
104,104,0.5,0.1,2,0.25,0.2,0.4167,104,1.85,-0.02,-0.0167,0.4833,5,2D1U,1.0,True,0.858,6,True,left
105,105,0.5,0.1,2,0.3833,0.2833,0.4333,105,2.1166,0.02,0.0167,0.5167,5,2D1U,1.0,False,1.1,6,False,left
106,106,0.5,0.1,1,0.2667,0.3833,0.7167,106,2.5,0.26,0.1333,0.6333,5,3D1U,1.0,True,0.65,2,False,left
107,107,0.5,0.1,1,0.3667,0.3333,0.75,107,2.4833,0.06,0.0333,0.5333,5,2D1U,2.0,False,0.759,6,False,right
108,108,0.5,0.1,1,0.3333,0.4333,0.8833,108,2.3999,-0.5,-0.25,0.25,5,1D3U,1.0,False,1.466,3,True,left
109,109,0.5,0.1,1,0.35,0.2167,0.75,109,2.05,-0.54,-0.2667,0.2333,5,1D3U,1.0,False,1.051,4,True,left
110,110,0.5,0.1,1,0.3,0.25,0.4667,110,2.1334,0.22,0.1167,0.6167,5,3D1U,1.0,True,0.417,3,True,left
111,111,0.5,0.1,1,0.4167,0.45,0.5667,111,2.1501,-0.58,-0.2833,0.2167,5,1D2U,1.0,False,0.616,7,True,left
112,112,0.5,0.1,1,0.2,0.3,0.8667,112,2.4834,0.22,0.1167,0.6167,5,3D1U,1.0,True,0.418,3,True,left
113,113,0.5,0.1,2,0.3333,0.35,0.8667,113,2.2333,-0.62,-0.3167,0.1833,5,1D2U,1.0,True,0.642,7,False,left
114,114,0.5,0.1,1,0.3833,0.2,0.6833,114,1.9833,-0.58,-0.2833,0.2167,5,1D3U,1.0,False,0.784,4,False,left
115,115,0.5,0.1,1,0.2,0.3333,0.6833,115,2.2666,0.1,0.05,0.55,5,2D1U,1.0,True,0.492,6,False,left
116,116,0.5,0.1,1,0.2667,0.3,0.8,116,2.4834,0.22,0.1167,0.6167,5,3D1U,1.0,True,0.758,3,True,left
117,117,0.5,0.1,2,0.2833,0.4,0.8833,117,2.2499,-0.62,-0.3167,0.1833,5,1D2U,1.0,True,0.566,7,False,left
118,118,0.5,0.1,1,0.3,0.3,0.8333,118,2.1166,-0.62,-0.3167,0.1833,5,1D3U,1.0,False,1.016,4,False,left
119,119,0.5,0.1,1,0.45,0.4167,0.4167,119,2.3334,0.1,0.05,0.55,5,2D1U,2.0,False,1.832,6,False,right
120,120,0.5,0.1,2,0.3,0.4,0.6667,120,2.45,0.18,0.0833,0.5833,5,3D1U,1.0,False,1.125,3,False,left
121,121,0.5,0.1,1,0.4167,0.3,0.4333,121,1.8667,-0.58,-0.2833,0.2167,5,1D2U,2.0,True,0.666,8,True,right
122,122,0.5,0.1,1,0.3167,0.3667,0.5667,122,2.3668,0.22,0.1167,0.6167,5,3D1U,2.0,False,1.532,4,True,right
123,123,0.5,0.1,2,0.3667,0.3833,0.7333,123,2.15,-0.66,-0.3333,0.1667,5,1D3U,1.0,True,0.766,4,False,left
124,124,0.5,0.1,2,0.35,0.4167,0.5667,124,2.4001,0.14,0.0667,0.5667,5,2D1U,2.0,True,0.525,6,False,right
125,125,0.5,0.1,2,0.4167,0.3667,0.8833,125,2.3834,-0.58,-0.2833,0.2167,5,1D2U,1.0,True,0.517,8,True,left
126,126,0.5,0.1,2,0.3167,0.4167,0.7333,126,2.6,0.26,0.1333,0.6333,5,3D1U,1.0,False,0.917,4,False,left
127,127,0.5,0.1,1,0.2333,0.45,0.6,127,2.0166,-0.54,-0.2667,0.2333,5,1D2U,2.0,True,0.958,8,False,right
128,128,0.5,0.1,2,0.3167,0.3167,0.7333,128,2.0334,-0.66,-0.3333,0.1667,5,1D3U,1.0,True,0.583,4,False,left
129,129,0.5,0.1,2,0.2667,0.3667,0.5,129,2.2834,0.3,0.15,0.65,5,3D1U,1.0,False,0.841,4,False,left
130,130,0.5,0.1,2,0.4167,0.2333,0.7667,130,2.4834,0.14,0.0667,0.5667,5,2D1U,2.0,True,0.568,6,False,right
131,131,0.5,0.1,2,0.3667,0.3833,0.6833,131,2.4833,0.1,0.05,0.55,5,2D1U,2.0,True,2.391,7,True,right
132,132,0.5,0.1,2,0.3167,0.2167,0.7833,132,2.4834,0.34,0.1667,0.6667,5,3D1U,2.0,True,0.559,4,False,right
133,133,0.5,0.1,1,0.4,0.2833,0.6,133,2.3333,0.1,0.05,0.55,5,2D1U,1.0,True,0.741,7,True,left
134,134,0.5,0.1,2,0.2333,0.3833,0.8667,134,2.15,-0.66,-0.3333,0.1667,5,1D3U,1.0,True,0.658,4,False,left
135,135,0.5,0.1,2,0.35,0.3333,0.85,135,2.2166,-0.62,-0.3167,0.1833,5,1D3U,1.0,True,0.733,5,True,left
136,136,0.5,0.1,1,0.3833,0.3833,0.6333,136,2.1332,-0.54,-0.2667,0.2333,5,1D2U,1.0,False,0.717,8,False,left
137,137,0.5,0.1,1,0.3833,0.3,0.6667,137,2.3833,0.06,0.0333,0.5333,5,2D1U,2.0,False,0.576,7,False,right
138,138,0.5,0.1,2,0.4333,0.4333,0.5333,138,2.5666,0.34,0.1667,0.6667,5,3D1U,1.0,False,0.824,4,False,left
139,139,0.5,0.1,1,0.3,0.3833,0.4667,139,1.8333,-0.62,-0.3167,0.1833,5,1D3U,1.0,False,1.232,5,True,left
140,140,0.5,0.1,1,0.4167,0.3667,0.4833,140,1.9334,-0.66,-0.3333,0.1667,5,1D3U,1.0,False,0.725,6,True,left
141,141,0.5,0.1,1,0.3,0.2833,0.6167,141,1.9167,-0.58,-0.2833,0.2167,5,1D2U,1.0,False,0.808,9,True,left
142,142,0.5,0.1,1,0.3667,0.4167,0.8667,142,2.7001,0.1,0.05,0.55,5,2D1U,2.0,False,0.658,8,True,right
143,143,0.5,0.1,1,0.25,0.2,0.4,143,1.5333,-0.62,-0.3167,0.1833,5,1D2U,1.0,False,1.242,9,False,left
144,144,0.5,0.1,1,0.3167,0.2,0.4833,144,1.6667,-0.66,-0.3333,0.1667,5,1D2U,1.0,False,1.475,9,False,left
145,145,0.5,0.1,1,0.3167,0.25,0.6667,145,1.8834,-0.7,-0.35,0.15,5,1D3U,2.0,True,0.867,6,False,right
146,146,0.5,0.1,2,0.35,0.4333,0.8833,146,2.8499,0.38,0.1833,0.6833,5,3D1U,2.0,True,0.567,4,False,right
147,147,0.5,0.1,1,0.2333,0.3167,0.4333,147,2.1666,0.38,0.1833,0.6833,5,3D1U,2.0,False,1.158,4,False,right
148,148,0.5,0.1,2,0.25,0.3333,0.5333,148,1.7666,-0.7,-0.35,0.15,5,1D3U,1.0,True,0.583,6,False,left
149,149,0.5,0.1,2,0.25,0.2333,0.7,149,1.8333,-0.7,-0.35,0.15,5,1D3U,1.0,True,1.034,6,False,left
150,150,0.5,0.1,2,0.2333,0.4167,0.4333,150,1.7333,-0.7,-0.35,0.15,5,1D2U,1.0,True,0.559,9,False,left
151,151,0.5,0.1,1,0.3333,0.3167,0.5833,151,2.45,0.42,0.2167,0.7167,5,3D1U,2.0,False,0.491,4,False,right
152,152,0.5,0.1,1,0.35,0.3833,0.6,152,2.5666,0.46,0.2333,0.7333,5,3D1U,2.0,False,1.733,4,False,right
153,153,0.5,0.1,2,0.2167,0.2667,0.8833,153,2.0167,-0.7,-0.35,0.15,5,1D2U,1.0,True,0.758,9,False,left
