,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
56,56,0.49922,0.1,1,0.28289,0.24961,0.42434,56,2.26314,0.618,0.30785,0.80708,5,2D1U,1.0,True,0.459,3,False,left,0.0,0.2935,1.1022,0.8087,1.5266,2.0275,0.5009,A
57,57,0.49922,1.2,1,0.22465,0.43266,0.46594,57,2.35467,0.47,0.23297,0.7322,5,3D1U,1.0,True,0.492,1,False,left,0.0,0.2352,0.9674,0.7322,1.4349,1.9352,0.5003,A
58,58,0.49922,0.1,2,0.30785,0.3661,0.72387,58,2.16329,-0.474,-0.23297,0.26625,5,2U1D,1.0,True,0.309,3,True,left,0.0,1.5416,1.8082,0.2667,0.3162,0.8165,0.5003,A
59,59,0.49922,1.2,1,0.29953,0.25793,0.59907,59,2.46283,0.618,0.30785,0.80708,5,2D1U,1.0,True,0.651,3,False,left,0.0,0.3075,1.1171,0.8096,1.7168,2.2171,0.5003,A
60,60,0.49922,0.1,1,0.37442,0.33282,0.78212,60,2.0385,-0.9,-0.4493,0.04992,5,lapse_rate,2.0,True,0.983,0,False,right,0.0,0.38,0.4298,0.0498,1.2129,1.7132,0.5003,V
61,61,0.49922,0.1,1,0.39106,0.33282,0.83204,61,2.32139,-0.474,-0.23297,0.26625,5,3U1D,2.0,True,0.434,2,True,right,0.0,0.3993,0.6667,0.2673,1.4994,1.999,0.4996,A
62,62,0.49922,1.2,1,0.19969,0.24129,0.69891,62,2.58764,0.9,0.4493,0.94853,5,lapse_rate,2.0,False,1.475,0,False,right,0.0,0.2082,1.1583,0.9501,1.8582,2.3577,0.4995,A
63,63,0.49922,1.2,2,0.4077,0.3245,0.64899,63,2.1633,-0.438,-0.21633,0.28289,5,2U1D,1.0,True,0.392,4,True,left,0.0,1.5652,1.8488,0.2836,0.4155,0.9154,0.4999,A
64,64,0.49922,0.1,1,0.22465,0.28289,0.87364,64,2.67084,0.582,0.29121,0.79044,5,2D1U,1.0,True,0.384,3,False,left,0.0,0.2342,1.026,0.7918,1.9008,2.4007,0.4999,A
65,65,0.49922,1.2,1,0.21633,0.27457,0.78212,65,2.50444,0.47,0.23297,0.7322,5,3D1U,1.0,True,0.358,1,False,left,0.0,0.2219,0.9555,0.7336,1.7388,2.2387,0.4999,A
