,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys
143,143,0.5,0.1,1,0.4333,0.2167,0.8833,143,2.0833,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.64,2,False,right
144,144,0.5,0.1,1,0.4,0.3,0.8,144,2.05,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.491,0,False,right
145,145,0.5,0.1,1,0.4,0.3333,0.7167,145,2.0,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.509,0,False,right
146,146,0.5,0.1,2,0.45,0.3833,0.8167,146,2.2,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.408,0,False,left
147,147,0.5,0.1,2,0.4167,0.25,0.8167,147,2.0334,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.4,2,False,left
148,148,0.5,0.1,1,0.3667,0.4333,0.4,148,1.75,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.458,2,False,right
149,149,0.5,0.1,1,0.3,0.4333,0.5333,149,1.8166,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.491,0,False,right
150,150,0.5,0.1,2,0.3667,0.2333,0.5,150,1.65,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.458,0,False,left
151,151,0.5,0.1,1,0.3167,0.45,0.4667,151,1.7834,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.491,0,False,right
152,152,0.5,0.1,1,0.4,0.2667,0.7833,152,2.0,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.451,2,False,right
153,153,0.5,0.1,2,0.2333,0.2667,0.6333,153,1.6833,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.592,2,False,left
