,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys
66,66,0.5,0.1,2,0.3333,0.2667,0.4667,66,2.4667,0.8,0.4,0.9,5,lapse_rate,2.0,True,0.366,0,False,right
67,67,0.5,0.1,2,0.3333,0.3333,0.4167,67,1.8333,-0.5,-0.25,0.25,5,1D2U,1.0,True,0.309,5,True,left
68,68,0.5,0.1,1,0.2667,0.4333,0.75,68,2.85,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.616,0,False,left
69,69,0.5,0.1,2,0.3,0.3,0.8333,69,2.45,0.02,0.0167,0.5167,5,2D1U,1.0,False,0.416,2,False,left
70,70,0.5,0.1,1,0.3833,0.2167,0.75,70,2.5333,0.38,0.1833,0.6833,5,3D1U,1.0,True,0.408,0,False,left
71,71,0.5,0.1,2,0.3333,0.2833,0.5333,71,1.8166,-0.66,-0.3333,0.1667,5,1D3U,1.0,True,0.474,3,True,left
72,72,0.5,0.1,2,0.45,0.25,0.5833,72,2.05,-0.46,-0.2333,0.2667,5,1D2U,1.0,True,0.417,6,True,left
73,73,0.5,0.1,1,0.2333,0.2333,0.8667,73,2.1,-0.46,-0.2333,0.2667,5,1D2U,2.0,True,0.258,6,True,right
74,74,0.5,0.1,1,0.4167,0.2667,0.8667,74,2.7001,0.3,0.15,0.65,5,3D1U,2.0,False,0.616,1,True,right
75,75,0.5,0.1,2,0.2667,0.3667,0.4667,75,2.1334,0.06,0.0333,0.5333,5,2D1U,1.0,False,0.548,2,False,left
76,76,0.5,0.1,1,0.3333,0.2667,0.4167,76,1.6834,-0.66,-0.3333,0.1667,5,1D3U,2.0,True,0.783,3,True,right
77,77,0.5,0.1,1,0.2833,0.3833,0.6,77,2.3166,0.1,0.05,0.55,5,2D1U,1.0,True,0.474,2,False,left
78,78,0.5,0.1,2,0.3167,0.35,0.5333,78,2.3667,0.34,0.1667,0.6667,5,3D1U,1.0,False,1.033,2,True,left
79,79,0.5,0.1,2,0.3667,0.35,0.8333,79,2.2167,-0.66,-0.3333,0.1667,5,1D3U,1.0,True,0.449,3,True,left
80,80,0.5,0.1,1,0.4167,0.3833,0.75,80,2.3333,-0.42,-0.2167,0.2833,5,1D2U,1.0,False,0.532,6,False,left
81,81,0.5,0.1,1,0.4167,0.2667,0.6333,81,2.3667,0.1,0.05,0.55,5,2D1U,1.0,True,0.825,2,False,left
82,82,0.5,0.1,1,0.3,0.3,0.4,82,1.7667,-0.46,-0.2333,0.2667,5,1D2U,2.0,True,0.475,7,True,right
83,83,0.5,0.1,1,0.3333,0.2167,0.7667,83,2.0,-0.62,-0.3167,0.1833,5,1D3U,2.0,True,0.375,4,True,right
84,84,0.5,0.1,1,0.25,0.2667,0.5667,84,2.1167,0.06,0.0333,0.5333,5,2D1U,2.0,False,1.101,3,True,right
85,85,0.5,0.1,2,0.4,0.35,0.45,85,2.3833,0.38,0.1833,0.6833,5,3D1U,2.0,True,0.308,2,False,right
86,86,0.5,0.1,2,0.4,0.3833,0.65,86,2.2,-0.46,-0.2333,0.2667,5,1D2U,1.0,True,0.366,7,True,left
87,87,0.5,0.1,1,0.2,0.2333,0.7333,87,2.3499,0.38,0.1833,0.6833,5,3D1U,1.0,True,0.658,2,False,left
88,88,0.5,0.1,2,0.4,0.3333,0.5667,88,2.0833,-0.42,-0.2167,0.2833,5,1D2U,1.0,True,0.675,8,True,left
89,89,0.5,0.1,2,0.25,0.2333,0.6667,89,2.2,0.1,0.05,0.55,5,2D1U,2.0,True,0.525,4,True,right
