,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue,VisualPSE
13,0.50017,1.2,2,0.30844,0.42514,0.47516,13,2.14239,-0.136,-0.06669,0.43348,5,2D1U,1.0,True,1.182,0,False,left,0.0,1.2835,2.0009,0.7174,0.1667,0.9505,0.7838,A,0.28
14,0.50017,0.1,2,0.35012,0.34178,0.64188,14,2.18407,-0.296,-0.15005,0.35012,5,1D2U,2.0,False,1.9,0,False,right,-0.16672,1.4146,2.0392,0.6246,0.2977,0.906,0.6083,A,0.275
15,0.50017,0.1,1,0.57519,0.64188,1.12538,15,3.35113,0.024,0.00834,0.50851,5,2D1U,2.0,False,0.7,0,False,right,0.25008,0.444,1.227,0.7831,2.094,3.1192,1.0253,A,0.275
16,0.50017,1.2,2,0.56686,0.45849,0.85862,16,2.57587,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,1.0,True,0.399,0,False,left,0.0,1.9229,2.3979,0.475,0.4234,1.2072,0.7839,A,0.28
17,0.50017,0.1,2,0.30844,0.33345,0.52518,17,1.97568,-0.376,-0.19173,0.30844,5,1D2U,1.0,True,0.425,1,True,left,-0.16672,1.2601,1.8436,0.5835,0.26,0.8685,0.6084,A,0.275
18,0.50017,1.2,2,0.7836,0.47516,0.86696,18,3.21776,0.184,0.0917,0.59187,5,2D1U,1.0,False,0.241,0,False,left,0.25008,2.2729,3.1487,0.8757,0.5153,1.5481,1.0328,A,0.28
19,0.50017,0.1,1,0.77526,0.47516,1.60054,19,3.54286,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.342,0,False,right,0.0,0.6394,1.1061,0.4667,2.5727,3.3481,0.7754,A,0.275
20,0.50017,1.2,2,0.37513,0.31677,0.40014,20,1.90065,-0.376,-0.19173,0.30844,5,1D2U,1.0,True,0.125,1,True,left,-0.16672,1.1917,1.7838,0.5921,0.3172,0.933,0.6158,A,0.28
21,0.50017,1.2,1,0.8753,0.65022,1.60888,21,4.3098,0.344,0.17506,0.67523,5,2D1U,1.0,True,0.476,0,False,left,0.25008,0.732,1.69,0.958,3.0315,4.0645,1.033,A,0.28
22,0.50017,1.2,1,0.6919,0.50017,1.33378,22,3.97634,0.9,0.45015,0.95032,5,lapse_rate,1.0,True,0.433,0,False,left,0.0,0.5511,1.7847,1.2336,2.9759,3.7602,0.7844,A,0.28
23,0.50017,0.1,2,0.37513,0.34178,0.80027,23,2.3508,-0.336,-0.16672,0.33345,5,1D2U,1.0,True,0.434,2,True,left,-0.16672,1.6002,2.2086,0.6084,0.3253,0.9337,0.6084,A,0.275
24,0.50017,0.1,2,0.65856,0.80861,1.66723,24,4.3098,0.344,0.17506,0.67523,5,2D1U,2.0,True,0.112,0,False,right,0.25008,2.9539,3.9035,0.9496,0.3959,1.4207,1.0248,A,0.275
25,0.50017,1.2,1,0.4835,0.53351,1.19207,25,3.65957,0.9,0.45015,0.95032,5,lapse_rate,1.0,True,0.416,0,False,left,0.0,0.3409,1.5741,1.2333,2.6241,3.4075,0.7834,A,0.28
26,0.50017,1.2,1,0.23341,0.33345,0.77526,26,2.03402,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.183,0,False,right,-0.16672,0.09,0.5646,0.4746,1.2818,1.898,0.6162,A,0.28
27,0.50017,0.1,2,0.83362,0.44182,1.50884,27,3.918,0.264,0.13338,0.63355,5,2D1U,2.0,True,0.408,1,True,right,0.25008,2.9745,3.8828,0.9082,0.5739,1.5996,1.0257,A,0.275
28,0.50017,1.2,2,0.38346,0.37513,0.65022,28,2.24243,-0.336,-0.16672,0.33345,5,1D2U,1.0,True,0.742,2,True,left,0.0,1.5359,2.1529,0.617,0.2442,1.0276,0.7833,A,0.28
29,0.50017,1.2,2,0.35012,0.41681,0.55019,29,2.45084,0.264,0.13338,0.63355,5,2D1U,2.0,True,0.399,1,True,right,-0.16672,1.3151,2.2318,0.9167,0.2896,0.9063,0.6167,A,0.28
30,0.50017,1.2,2,0.80027,0.77526,0.85862,30,3.28444,-0.296,-0.15005,0.35012,5,1D2U,1.0,True,0.492,2,False,left,0.25008,2.2803,2.9135,0.6332,0.5303,1.5635,1.0332,A,0.28
31,0.50017,0.1,2,0.41681,0.60854,1.00034,31,3.47618,0.9,0.45015,0.95032,5,lapse_rate,2.0,True,0.375,0,False,right,0.0,1.9212,3.1459,1.2247,0.2795,1.0548,0.7754,A,0.275
32,0.50017,0.1,1,0.42514,0.25008,0.76693,32,2.29244,-0.296,-0.15005,0.35012,5,1D2U,1.0,False,0.392,2,False,left,-0.16672,0.2905,0.9151,0.6246,1.6321,2.2407,0.6086,A,0.275
33,0.50017,1.2,1,0.85029,0.9003,1.22541,33,4.42649,0.9,0.45015,0.95032,5,lapse_rate,1.0,True,0.441,0,False,left,0.25008,0.7091,1.9428,1.2336,2.9012,3.9342,1.033,A,0.28
34,0.50017,0.1,2,0.3918,0.43348,0.67523,34,2.59255,0.184,0.0917,0.59187,5,2D1U,2.0,True,0.475,1,False,right,0.0,1.5725,2.439,0.8665,0.2557,1.0312,0.7755,A,0.275
35,0.50017,0.1,1,0.27509,0.44182,0.66689,35,2.21742,-0.336,-0.16672,0.33345,5,1D2U,2.0,True,0.376,3,True,right,-0.16672,0.1398,0.748,0.6082,1.3648,1.9729,0.6081,A,0.275
36,0.50017,1.2,2,0.40847,0.65022,0.86696,36,3.01769,0.184,0.0917,0.59187,5,2D1U,2.0,True,0.458,1,False,right,0.25008,1.8983,2.7733,0.875,0.1399,1.1726,1.0327,A,0.28
37,0.50017,0.1,1,0.53351,0.55852,1.34212,37,3.12605,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.409,0,False,right,0.0,0.4008,0.8669,0.4661,2.0762,2.8508,0.7747,A,0.275
38,0.50017,1.2,2,0.21674,0.35845,0.6919,38,2.31745,0.104,0.05002,0.55019,5,2D1U,2.0,True,0.384,1,False,right,-0.16672,1.3232,2.1564,0.8333,0.1558,0.7731,0.6173,A,0.28
39,0.50017,1.2,1,0.55019,0.65022,1.50884,39,3.54287,-0.336,-0.16672,0.33345,5,1D2U,2.0,True,0.316,3,True,right,0.25008,0.4044,1.0211,0.6167,2.2627,3.2962,1.0336,A,0.28
40,0.50017,1.2,2,0.52518,0.70857,1.00867,40,3.69291,0.9,0.45015,0.95032,5,lapse_rate,1.0,False,0.426,0,False,left,0.0,2.0347,3.268,1.2334,0.3847,1.1676,0.7829,A,0.28
41,0.50017,0.1,1,0.32511,0.26676,0.66689,41,1.95066,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.484,0,False,right,-0.16672,0.1949,0.6618,0.4669,1.279,1.8871,0.6081,A,0.275
42,0.50017,0.1,2,0.83362,0.52518,1.07536,42,3.28445,-0.296,-0.15005,0.35012,5,1D2U,1.0,True,0.433,4,True,left,0.25008,2.5386,3.1635,0.6249,0.5718,1.5967,1.0248,A,0.275
43,0.50017,0.1,2,0.42514,0.3918,0.51684,43,2.38414,0.104,0.05002,0.55019,5,2D1U,2.0,True,0.483,1,False,right,0.0,1.4491,2.2743,0.8253,0.2912,1.0658,0.7746,A,0.275
44,0.50017,0.1,1,0.34178,0.33345,0.71691,44,2.40082,0.024,0.00834,0.50851,5,2D1U,2.0,False,0.425,1,False,right,-0.16672,0.2045,0.9885,0.7841,1.655,2.2633,0.6084,A,0.275
45,0.50017,1.2,2,0.66689,0.72525,1.50884,45,3.59288,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,1.0,True,0.358,0,False,left,0.25008,2.7976,3.2724,0.4748,0.3973,1.431,1.0338,A,0.28
46,0.50017,1.2,1,0.55852,0.89197,0.91698,46,3.21776,-0.296,-0.15005,0.35012,5,1D2U,1.0,False,0.467,4,True,left,0.0,0.4166,1.0503,0.6337,1.8254,2.6088,0.7834,A,0.28
47,0.50017,1.2,1,0.31677,0.26676,0.67523,47,1.95066,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.426,0,False,right,-0.16672,0.178,0.6531,0.4751,1.2696,1.8856,0.616,A,0.28
48,0.50017,1.2,2,0.53351,0.76693,1.64222,48,3.97634,0.064,0.03334,0.53351,5,2D1U,2.0,True,0.341,2,True,right,0.25008,2.8027,3.62,0.8172,0.2695,1.3027,1.0332,A,0.28
49,0.50017,1.2,1,0.35845,0.34178,0.75025,49,2.2841,-0.336,-0.16672,0.33345,5,1D2U,2.0,True,0.267,5,True,right,0.0,0.2144,0.8312,0.6168,1.4398,2.2233,0.7835,A,0.28
50,0.50017,1.2,2,0.3918,0.44182,0.52518,50,2.80929,0.9,0.45015,0.95032,5,lapse_rate,2.0,True,0.342,0,False,right,-0.16672,1.3314,2.5648,1.2334,0.3313,0.9485,0.6172,A,0.28
51,0.50017,0.1,1,0.45015,0.86696,0.96699,51,3.31778,0.064,0.03334,0.53351,5,2D1U,1.0,True,0.399,2,True,left,0.25008,0.3169,1.1248,0.8079,1.8336,2.8585,1.0249,A,0.275
52,0.50017,0.1,1,0.84195,0.55019,1.70057,52,3.92633,-0.336,-0.16672,0.33345,5,1D2U,2.0,True,0.408,5,True,right,0.0,0.7095,1.318,0.6086,2.8851,3.6597,0.7746,A,0.275
53,0.50017,0.1,1,0.21674,0.43348,0.81694,53,2.31745,-0.296,-0.15005,0.35012,5,1D2U,2.0,True,0.384,6,True,right,-0.16672,0.0841,0.7098,0.6257,1.4764,2.0847,0.6083,A,0.275
54,0.50017,1.2,2,0.4835,0.80861,1.35046,54,3.65125,0.024,0.00834,0.50851,5,2D1U,1.0,False,0.308,3,True,left,0.25008,2.4573,3.2491,0.7918,0.216,1.2493,1.0333,A,0.28
55,0.50017,1.2,1,0.73358,0.51684,1.61721,55,4.31812,0.9,0.45015,0.95032,5,lapse_rate,1.0,True,0.268,0,False,left,0.0,0.5953,1.8292,1.2339,3.3032,4.0871,0.7839,A,0.28
56,0.50017,1.2,2,0.42514,0.35845,0.70024,56,2.51751,0.064,0.03334,0.53351,5,2D1U,2.0,True,0.408,4,True,right,-0.16672,1.5394,2.3561,0.8166,0.364,0.9813,0.6173,A,0.28
57,0.50017,0.1,1,0.70857,0.42514,1.45883,57,3.28444,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.35,0,False,right,0.25008,0.5776,1.0441,0.4665,2.2441,3.2685,1.0244,A,0.275
58,0.50017,1.2,2,0.40014,0.86696,1.36713,58,3.48452,-0.296,-0.15005,0.35012,5,1D2U,1.0,True,0.258,6,True,left,0.0,2.2694,2.9027,0.6334,0.2606,1.0444,0.7838,A,0.28
59,0.50017,0.1,2,0.25842,0.22508,0.70857,59,2.22575,0.064,0.03334,0.53351,5,2D1U,2.0,True,0.408,4,True,right,-0.16672,1.394,2.2025,0.8085,0.2101,0.8192,0.6091,A,0.275
60,0.50017,0.1,2,0.8753,0.72525,1.62555,60,3.918,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,1.0,True,0.65,0,False,left,0.25008,3.1346,3.6008,0.4662,0.6181,1.643,1.0248,A,0.275
61,0.50017,0.1,2,0.6919,0.50017,0.80861,61,2.87598,-0.256,-0.12504,0.37513,5,1D2U,1.0,True,0.259,6,False,left,0.0,2.0083,2.6583,0.6501,0.5583,1.3338,0.7755,A,0.275
62,0.50017,0.1,2,0.3001,0.41681,0.71691,62,2.88431,0.9,0.45015,0.95032,5,lapse_rate,2.0,True,0.392,0,False,right,-0.16672,1.4431,2.6676,1.2246,0.251,0.8594,0.6083,A,0.275
63,0.50017,0.1,2,0.42514,0.8753,1.55052,63,3.72626,-0.256,-0.12504,0.37513,5,1D2U,1.0,True,0.112,6,False,left,0.25008,2.6068,3.2573,0.6505,0.1651,1.1896,1.0245,A,0.275
64,0.50017,1.2,2,0.40847,0.34178,0.86696,64,2.62589,0.024,0.00834,0.50851,5,2D1U,2.0,True,0.283,5,True,right,0.0,1.7719,2.5636,0.7916,0.2636,1.0468,0.7832,A,0.28
65,0.50017,1.2,1,0.37513,0.31677,0.77526,65,2.15906,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.35,0,False,right,-0.16672,0.231,0.7055,0.4744,1.4226,2.0397,0.6171,A,0.28
66,0.50017,1.2,1,0.8753,0.88363,1.07536,66,3.84297,0.024,0.00834,0.50851,5,2D1U,2.0,False,0.275,5,True,right,0.25008,0.73,1.5218,0.7918,2.3303,3.3634,1.0331,A,0.28
67,0.50017,1.2,2,0.6002,0.43348,0.89197,67,2.81762,-0.216,-0.10837,0.3918,5,1D2U,1.0,True,0.284,6,False,left,0.0,1.9903,2.6656,0.6754,0.4576,1.2405,0.7828,A,0.28
68,0.50017,0.1,1,0.31677,0.40014,0.9003,68,2.30911,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.225,0,False,right,-0.16672,0.1854,0.6523,0.4669,1.502,2.1105,0.6085,A,0.275
69,0.50017,0.1,2,0.63355,0.7836,0.85029,69,3.30112,0.064,0.03334,0.53351,5,2D1U,2.0,True,0.366,6,True,right,0.25008,2.1167,2.9256,0.8089,0.3755,1.4001,1.0246,A,0.275
70,0.50017,0.1,1,0.40014,0.73358,1.24209,70,3.26778,-0.216,-0.10837,0.3918,5,1D2U,2.0,True,0.375,6,False,right,0.0,0.2654,0.932,0.6666,2.0408,2.8161,0.7753,A,0.275
71,0.50017,0.1,1,0.27509,0.30844,0.62521,71,2.24242,0.064,0.03334,0.53351,5,2D1U,1.0,True,0.359,6,True,left,-0.16672,0.1388,0.947,0.8082,1.5224,2.1306,0.6083,A,0.275
72,0.50017,1.2,2,0.44182,0.55019,1.21708,72,3.65958,0.9,0.45015,0.95032,5,lapse_rate,2.0,True,0.258,0,False,right,0.25008,2.2857,3.5192,1.2335,0.1776,1.2107,1.0332,A,0.28
73,0.50017,1.2,1,0.44182,0.42514,0.82528,73,2.60088,-0.176,-0.0917,0.40847,5,1D2U,2.0,True,0.367,6,False,right,0.0,0.298,0.9894,0.6914,1.6727,2.4564,0.7837,A,0.28
74,0.50017,1.2,1,0.29177,0.40014,0.62521,74,2.00902,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,1.0,False,0.45,0,False,left,-0.16672,0.1453,0.6205,0.4752,1.187,1.804,0.617,A,0.28
75,0.50017,1.2,2,0.84195,0.46682,0.89197,75,3.10938,-0.176,-0.0917,0.40847,5,1D2U,1.0,True,0.292,6,False,left,0.25008,2.3543,3.0455,0.6912,0.5707,1.6039,1.0332,A,0.28
76,0.50017,1.2,2,0.49183,0.83362,1.00867,76,3.3428,0.024,0.00834,0.50851,5,2D1U,2.0,True,0.293,7,True,right,0.0,2.0018,2.7934,0.7915,0.3516,1.1347,0.7831,A,0.28
77,0.50017,0.1,1,0.27509,0.38346,0.49183,77,2.15906,0.024,0.00834,0.50851,5,2D1U,2.0,False,0.292,7,True,right,-0.16672,0.1437,0.9272,0.7835,1.3691,1.9783,0.6093,A,0.275
78,0.50017,1.2,2,0.72525,0.74192,0.97533,78,3.89299,0.9,0.45015,0.95032,5,lapse_rate,2.0,True,0.425,0,False,right,0.25008,2.3234,3.5569,1.2335,0.4568,1.4908,1.034,A,0.28
79,0.50017,0.1,2,0.45015,0.30844,0.72525,79,2.41749,-0.136,-0.06669,0.43348,5,1D2U,2.0,False,0.425,6,False,right,0.0,1.6859,2.3946,0.7088,0.3193,1.0942,0.7749,A,0.275
80,0.50017,0.1,1,0.3001,0.45015,0.80861,80,2.59254,0.064,0.03334,0.53351,5,2D1U,2.0,False,0.358,8,True,right,-0.16672,0.1635,0.9721,0.8086,1.7307,2.3386,0.6079,A,0.275
81,0.50017,1.2,2,0.84195,0.68356,1.06703,81,3.50118,-0.176,-0.0917,0.40847,5,1D2U,1.0,True,0.334,7,True,left,0.25008,2.5351,3.2257,0.6906,0.5764,1.6105,1.0341,A,0.28
82,0.50017,1.2,1,0.41681,0.55852,1.70891,82,3.37614,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.375,0,False,right,0.0,0.2732,0.7485,0.4753,2.3152,3.0986,0.7834,A,0.28
83,0.50017,0.1,1,0.25842,0.37513,0.77526,83,2.10071,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.617,0,False,right,-0.16672,0.122,0.5884,0.4664,1.3136,1.9217,0.6081,A,0.275
84,0.50017,1.2,2,0.9003,0.82528,1.35046,84,4.1264,0.104,0.05002,0.55019,5,2D1U,2.0,True,0.317,8,False,right,0.25008,2.8717,3.706,0.8343,0.6307,1.6641,1.0334,A,0.28
85,0.50017,1.2,2,0.52518,0.83362,1.14205,85,3.40949,-0.176,-0.0917,0.40847,5,1D2U,1.0,True,0.318,7,True,left,0.0,2.1637,2.8554,0.6917,0.3808,1.1638,0.7831,A,0.28
86,0.50017,0.1,2,0.31677,0.21674,0.79193,86,2.3758,0.104,0.05002,0.55019,5,2D1U,2.0,True,0.284,8,False,right,-0.16672,1.5288,2.3537,0.8249,0.2624,0.8699,0.6076,A,0.275
87,0.50017,0.1,1,0.75859,0.89197,1.62555,87,4.20976,-0.136,-0.06669,0.43348,5,1D2U,1.0,False,0.192,8,True,left,0.25008,0.6267,1.3348,0.7081,2.7017,3.7271,1.0254,A,0.275
88,0.50017,0.1,2,0.35845,0.45015,0.41681,88,2.6759,0.9,0.45015,0.95032,5,lapse_rate,2.0,True,0.275,0,False,right,0.0,1.2809,2.5055,1.2245,0.2223,0.9971,0.7748,A,0.275
89,0.50017,0.1,2,0.30844,0.33345,0.76693,89,2.4425,0.064,0.03334,0.53351,5,2D1U,2.0,True,0.242,9,True,right,-0.16672,1.5017,2.3101,0.8084,0.2604,0.868,0.6076,A,0.275
90,0.50017,1.2,2,0.62521,0.8753,1.02535,90,3.4345,-0.176,-0.0917,0.40847,5,1D2U,1.0,True,0.309,9,True,left,0.25008,2.2727,2.9638,0.6911,0.3563,1.3895,1.0332,A,0.28
91,0.50017,1.2,1,0.58353,0.45015,1.20041,91,2.92599,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.384,0,False,right,0.0,0.4443,0.9189,0.4746,1.9776,2.761,0.7834,A,0.28
92,0.50017,1.2,1,0.24175,0.3918,0.86696,92,2.40915,-0.176,-0.0917,0.40847,5,1D2U,1.0,False,0.234,9,True,left,-0.16672,0.0978,0.7893,0.6915,1.5976,2.2142,0.6166,A,0.28
93,0.50017,1.2,2,0.50017,0.6002,1.02535,93,3.57621,0.9,0.45015,0.95032,5,lapse_rate,2.0,True,0.325,0,False,right,0.25008,2.1484,3.4065,1.2582,0.2314,1.2648,1.0334,A,0.28
94,0.50017,1.2,2,0.30844,0.42514,0.45849,94,2.22575,0.064,0.03334,0.53351,5,2D1U,2.0,True,0.158,9,True,right,0.0,1.2655,2.0818,0.8163,0.1655,0.9484,0.7829,A,0.28
95,0.50017,0.1,1,0.32511,0.44182,0.4835,95,2.1424,-0.216,-0.10837,0.3918,5,1D2U,2.0,True,0.267,9,False,right,-0.16672,0.1943,0.8603,0.666,1.2943,1.9019,0.6076,A,0.275
96,0.50017,1.2,1,0.60854,0.89197,1.26709,96,3.4595,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.35,0,False,right,0.25008,0.4674,0.9427,0.4753,1.9428,2.9762,1.0334,A,0.28
97,0.50017,0.1,1,0.33345,0.44182,0.55852,97,2.34247,0.024,0.00834,0.50851,5,2D1U,1.0,True,0.367,9,False,left,0.0,0.197,0.9801,0.7831,1.4054,2.1804,0.775,A,0.275
98,0.50017,0.1,1,0.24175,0.35845,0.51684,98,1.80894,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.4,0,False,right,-0.16672,0.1071,0.5743,0.4672,1.0403,1.6492,0.6089,A,0.275
99,0.50017,0.1,2,0.64188,0.45849,1.6839,99,3.67624,-0.216,-0.10837,0.3918,5,1D2U,1.0,True,0.234,9,False,left,0.25008,2.9563,3.623,0.6668,0.3819,1.4072,1.0252,A,0.275
100,0.50017,1.2,2,0.38346,0.28343,0.74192,100,2.41749,0.024,0.00834,0.50851,5,2D1U,2.0,True,0.111,9,False,right,0.0,1.6282,2.4198,0.7916,0.2448,1.0275,0.7827,A,0.28
101,0.50017,1.2,1,0.29177,0.24175,0.50851,101,2.03403,-0.016,-0.00834,0.49183,5,2D1U,2.0,True,0.333,9,False,right,-0.16672,0.1474,0.9223,0.7749,1.3728,1.9901,0.6172,A,0.28
102,0.50017,1.2,2,0.55019,0.63355,0.92531,102,2.80095,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,1.0,True,0.114,0,False,left,0.25008,2.0987,2.5741,0.4754,0.2827,1.315,1.0323,A,0.28
103,0.50017,1.2,1,0.43348,0.40014,0.86696,103,2.60922,-0.176,-0.0917,0.40847,5,1D2U,2.0,True,0.568,10,True,right,0.0,0.2904,0.9821,0.6917,1.7066,2.4907,0.7841,A,0.28
104,0.50017,0.1,1,0.33345,0.29177,0.57519,104,2.10905,-0.176,-0.0917,0.40847,5,1D2U,2.0,True,0.434,10,True,right,-0.16672,0.1965,0.8793,0.6828,1.405,2.0132,0.6083,A,0.275
105,0.50017,1.2,1,0.45849,0.56686,0.81694,105,2.53419,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.401,0,False,right,0.25008,0.3187,0.793,0.4743,1.3428,2.3765,1.0337,A,0.28
106,0.50017,0.1,1,0.51684,0.45015,1.33378,106,3.30945,0.024,0.00834,0.50851,5,2D1U,1.0,True,0.358,10,True,left,0.0,0.381,1.1643,0.7833,2.3643,3.1391,0.7747,A,0.275
107,0.50017,0.1,2,0.32511,0.21674,0.58353,107,2.05903,-0.136,-0.06669,0.43348,5,1D2U,1.0,True,0.408,10,False,left,-0.16672,1.3261,2.0314,0.7053,0.2732,0.8751,0.6019,A,0.275
108,0.50017,0.1,2,0.50017,0.82528,1.42548,108,4.20142,0.9,0.45015,0.95032,5,lapse_rate,2.0,True,0.225,0,False,right,0.25008,2.5565,3.7816,1.2251,0.2399,1.2649,1.025,A,0.275
109,0.50017,1.2,1,0.50851,0.68356,1.72558,109,3.92633,0.024,0.00834,0.50851,5,2D1U,2.0,False,0.258,10,True,right,0.0,0.3629,1.1543,0.7914,2.7379,3.5209,0.7831,A,0.28
110,0.50017,0.1,1,0.29177,0.27509,0.68356,110,1.94232,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,2.0,True,0.442,0,False,right,-0.16672,0.1571,0.6238,0.4667,1.2572,1.8654,0.6082,A,0.275
111,0.50017,1.2,2,0.51684,0.65856,1.19207,111,3.40115,0.064,0.03334,0.53351,5,2D1U,2.0,True,0.458,10,False,right,0.25008,2.3287,3.1456,0.8169,0.2458,1.279,1.0332,A,0.28
112,0.50017,1.2,2,0.34178,0.35845,0.53351,112,2.16739,-0.136,-0.06669,0.43348,5,1D2U,2.0,False,0.5,10,False,right,0.0,1.3739,2.0906,0.7167,0.1995,0.9825,0.783,A,0.28
113,0.50017,1.2,2,0.38346,0.37513,0.75025,113,2.20074,-0.6159999999999999,-0.30844,0.19173,5,lapse_rate,1.0,True,0.483,0,False,left,-0.16672,1.5515,2.0263,0.4748,0.3263,0.9428,0.6165,A,0.28
114,0.50017,0.1,2,0.63355,0.55852,0.98367,114,3.20942,0.064,0.03334,0.53351,5,2D1U,1.0,False,0.341,10,False,left,0.25008,2.2509,3.0591,0.8082,0.3751,1.4007,1.0256,A,0.275
115,0.50017,0.1,1,0.29177,0.27509,0.75859,115,2.23409,-0.176,-0.0917,0.40847,5,1D2U,2.0,True,0.458,11,True,right,0.0,0.1536,0.8367,0.6832,1.4624,2.2372,0.7748,A,0.275
116,0.50017,1.2,1,0.21674,0.27509,0.72525,116,2.66757,0.9,0.45015,0.95032,5,lapse_rate,2.0,False,0.418,0,False,right,-0.16672,0.0721,1.3055,1.2334,1.9722,2.5887,0.6165,A,0.28
