,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys
90,90,0.5,0.1,1,0.35,0.4,0.9,90,2.5167,-0.26,-0.1333,0.3667,5,1D2U,1.0,False,0.857,2,False,left
91,91,0.5,0.1,2,0.4333,0.3167,0.6333,91,2.4166,0.06,0.0333,0.5333,5,2D1U,2.0,True,0.557,4,False,right
92,92,0.5,0.1,2,0.4167,0.2833,0.6667,92,2.2,-0.34,-0.1667,0.3333,5,1D3U,1.0,True,0.574,1,False,left
93,93,0.5,0.1,2,0.4167,0.45,0.6333,93,2.5167,0.02,0.0167,0.5167,5,2D1U,2.0,True,0.517,5,True,right
94,94,0.5,0.1,1,0.2667,0.2833,0.7,94,2.1,-0.3,-0.15,0.35,5,1D2U,2.0,True,1.099,3,True,right
95,95,0.5,0.1,2,0.4167,0.2167,0.4333,95,2.5167,0.9,0.45,0.95,5,3D1U,2.0,True,1.098,0,False,right
96,96,0.5,0.1,2,0.3167,0.2333,0.8167,96,2.8167,0.9,0.45,0.95,5,3D1U,2.0,True,0.466,0,False,right
97,97,0.5,0.1,2,0.45,0.4167,0.5667,97,2.4501,0.02,0.0167,0.5167,5,2D1U,1.0,False,1.951,5,True,left
98,98,0.5,0.1,1,0.3167,0.2833,0.7333,98,2.1666,-0.34,-0.1667,0.3333,5,1D3U,1.0,False,0.833,1,False,left
99,99,0.5,0.1,1,0.3667,0.25,0.45,99,2.5167,0.9,0.45,0.95,5,3D1U,1.0,True,1.034,0,False,left
100,100,0.5,0.1,1,0.4167,0.2333,0.7333,100,2.2333,-0.3,-0.15,0.35,5,1D2U,1.0,False,0.834,3,True,left
101,101,0.5,0.1,1,0.3833,0.3167,0.6667,101,2.4,0.06,0.0333,0.5333,5,2D1U,2.0,False,1.075,6,True,right
102,102,0.5,0.1,1,0.2,0.2833,0.9,102,2.4333,0.1,0.05,0.55,5,2D1U,1.0,True,0.65,6,False,left
103,103,0.5,0.1,1,0.3667,0.4,0.4833,103,2.0333,-0.42,-0.2167,0.2833,5,1D3U,2.0,True,0.568,1,False,right
104,104,0.5,0.1,2,0.2167,0.2167,0.6667,104,2.5168,0.82,0.4167,0.9167,5,3D1U,2.0,True,0.484,1,True,right
105,105,0.5,0.1,1,0.2833,0.35,0.9,105,2.95,0.82,0.4167,0.9167,5,3D1U,1.0,True,0.666,1,True,left
106,106,0.5,0.1,2,0.3833,0.3333,0.6333,106,2.1832,-0.34,-0.1667,0.3333,5,1D2U,1.0,True,0.65,3,False,left
107,107,0.5,0.1,2,0.3667,0.2833,0.6,107,2.3,0.1,0.05,0.55,5,2D1U,1.0,False,0.782,6,False,left
108,108,0.5,0.1,2,0.4333,0.3667,0.4833,108,2.7,0.82,0.4167,0.9167,5,3D1U,2.0,True,0.392,1,True,right
109,109,0.5,0.1,2,0.3333,0.2667,0.4333,109,1.8666,-0.34,-0.1667,0.3333,5,1D2U,1.0,True,0.934,3,False,left
110,110,0.5,0.1,1,0.3667,0.35,0.8667,110,2.4334,-0.3,-0.15,0.35,5,1D2U,1.0,False,0.983,4,True,left
111,111,0.5,0.1,1,0.3,0.2667,0.4667,111,1.8167,-0.42,-0.2167,0.2833,5,1D3U,1.0,False,2.633,1,False,left
112,112,0.5,0.1,1,0.2667,0.3333,0.5,112,1.9333,-0.34,-0.1667,0.3333,5,1D2U,2.0,True,0.525,5,True,right
113,113,0.5,0.1,2,0.2333,0.25,0.6333,113,1.8666,-0.5,-0.25,0.25,5,1D3U,1.0,True,0.683,1,False,left
114,114,0.5,0.1,1,0.4167,0.3333,0.8333,114,2.65,0.14,0.0667,0.5667,5,2D1U,1.0,True,0.466,6,False,left
115,115,0.5,0.1,2,0.35,0.25,0.8167,115,2.4834,0.14,0.0667,0.5667,5,2D1U,1.0,False,3.292,6,False,left
116,116,0.5,0.1,1,0.2667,0.3667,0.7333,116,2.7334,0.74,0.3667,0.8667,5,3D1U,1.0,True,0.441,1,False,left
117,117,0.5,0.1,2,0.4333,0.3833,0.6333,117,2.2832,-0.34,-0.1667,0.3333,5,1D2U,1.0,True,3.667,5,True,left
118,118,0.5,0.1,2,0.3,0.4167,0.5833,118,2.6667,0.74,0.3667,0.8667,5,3D1U,1.0,False,0.824,1,False,left
119,119,0.5,0.1,2,0.3,0.3167,0.9,119,2.2667,-0.5,-0.25,0.25,5,1D3U,1.0,True,0.573,1,False,left
120,120,0.5,0.1,1,0.2333,0.3333,0.65,120,2.2999,0.18,0.0833,0.5833,5,2D1U,1.0,True,0.401,6,False,left
121,121,0.5,0.1,2,0.3167,0.2167,0.7167,121,2.3334,0.18,0.0833,0.5833,5,2D1U,2.0,True,1.299,6,False,right
122,122,0.5,0.1,2,0.3333,0.3,0.7333,122,2.4333,0.14,0.0667,0.5667,5,2D1U,2.0,True,1.124,7,True,right
123,123,0.5,0.1,2,0.4,0.2333,0.45,123,1.8333,-0.5,-0.25,0.25,5,1D3U,1.0,True,0.625,1,False,left
124,124,0.5,0.1,2,0.3,0.3833,0.5,124,2.5666,0.78,0.3833,0.8833,5,3D1U,2.0,True,0.458,2,True,right
125,125,0.5,0.1,1,0.4167,0.2333,0.4667,125,2.5,0.78,0.3833,0.8833,5,3D1U,1.0,True,1.65,2,True,left
126,126,0.5,0.1,2,0.2167,0.3167,0.7667,126,2.1501,-0.3,-0.15,0.35,5,1D2U,1.0,True,0.566,6,True,left
127,127,0.5,0.1,2,0.4333,0.4333,0.4333,127,2.1499,-0.3,-0.15,0.35,5,1D2U,1.0,True,1.534,6,True,left
128,128,0.5,0.1,2,0.4333,0.4,0.8333,128,3.0499,0.78,0.3833,0.8833,5,3D1U,2.0,True,2.917,2,True,right
129,129,0.5,0.1,2,0.2333,0.4333,0.6333,129,2.6666,0.74,0.3667,0.8667,5,3D1U,2.0,True,3.916,3,True,right
130,130,0.5,0.1,2,0.3833,0.2333,0.7167,130,2.4,0.14,0.0667,0.5667,5,2D1U,1.0,False,0.682,7,True,left
131,131,0.5,0.1,1,0.3167,0.3,0.6333,131,2.0167,-0.46,-0.2333,0.2667,5,1D3U,1.0,False,0.558,2,True,left
132,132,0.5,0.1,2,0.3333,0.4167,0.7167,132,2.55,0.18,0.0833,0.5833,5,2D1U,1.0,False,0.758,8,True,left
133,133,0.5,0.1,2,0.3333,0.2,0.5667,133,2.2167,0.22,0.1167,0.6167,5,2D1U,2.0,True,0.85,8,False,right
134,134,0.5,0.1,1,0.4167,0.2,0.85,134,2.2167,-0.5,-0.25,0.25,5,1D3U,2.0,True,0.591,3,True,right
135,135,0.5,0.1,2,0.4,0.3167,0.5,135,2.5834,0.74,0.3667,0.8667,5,3D1U,2.0,True,0.499,3,True,right
