,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue,VisualPSE
56,0.49672,0.1,2,0.37254,0.22352,0.60434,56,1.74679,-0.9,-0.44704,0.04967,5,lapse_rate,1.0,True,0.483,0,False,left,0.16557,1.5718,999,997.4282,0.154,1.0959,0.9419,A,0.275
57,0.49672,1.2,1,0.39737,0.39737,0.80302,57,2.7816,0.38,0.19041,0.68712,5,2D1U,1.0,True,0.501,3,True,left,-0.08279,0.264,1.2299,0.9659,1.9461,2.6388,0.6927,A,0.27
58,0.49672,0.1,1,0.22352,0.21524,0.53811,58,1.7799,-0.38,-0.19041,0.30631,5,1D2U,2.0,True,0.824,2,False,right,0.16557,0.0926,0.6765,0.5839,1.0011,999,997.9989,A,0.275
59,0.49672,1.2,2,0.33114,0.32287,0.82786,59,2.93063,0.9,0.44704,0.95204,5,lapse_rate,2.0,True,0.326,0,False,right,-0.08279,1.632,2.7324,1.1004,0.2408,0.9329,0.6922,A,0.27
60,0.49672,0.1,2,0.27319,0.21524,0.72852,60,2.40079,0.38,0.19041,0.68712,5,2D1U,2.0,True,0.325,3,True,right,0.16557,1.6032,999,997.3968,0.0613,1.0027,0.9414,A,0.275
61,0.49672,1.2,2,0.43049,0.27319,0.50499,61,2.0117,-0.38,-0.19041,0.30631,5,1D2U,1.0,True,0.367,2,False,left,-0.08279,1.4095,1.86,0.4505,0.3435,1.0355,0.692,A,0.27
62,0.49672,1.2,2,0.36426,0.33942,0.65401,62,2.52498,0.34,0.17385,0.67057,5,2D1U,2.0,True,0.275,3,False,right,0.16557,1.6195,2.4358,0.8162,0.153,1.0939,0.9409,A,0.27
63,0.49672,0.1,2,0.22352,0.28147,0.82786,63,1.87924,-0.9,-0.44704,0.04967,5,lapse_rate,1.0,True,0.421,0,False,left,-0.08279,1.5219,1.7129,0.191,0.1304,0.8217,0.6913,A,0.275
64,0.49672,0.1,2,0.27319,0.33942,0.89409,64,2.33456,-0.34,-0.17385,0.33114,5,1D2U,1.0,True,0.675,2,False,left,0.16557,1.7681,2.2432,0.4751,0.0597,1.0017,0.9419,A,0.275
65,0.49672,1.2,2,0.41393,0.24836,0.67884,65,2.78989,0.9,0.44704,0.95204,5,lapse_rate,2.0,True,0.35,0,False,right,-0.08279,1.5653,2.6644,1.0991,0.3228,1.0153,0.6925,A,0.27
66,0.49672,0.1,2,0.32287,0.35598,0.82786,66,2.33457,-0.34,-0.17385,0.33114,5,1D2U,1.0,True,0.376,2,False,left,0.16557,1.7466,2.2217,0.4751,0.1048,1.0468,0.9421,A,0.275
67,0.49672,1.2,2,0.41393,0.30631,0.77819,67,2.66572,0.34,0.17385,0.67057,5,2D1U,1.0,False,0.8,3,False,left,-0.08279,1.6645,2.4819,0.8174,0.3231,1.0153,0.6922,A,0.27
68,0.49672,1.2,2,0.35598,0.43049,0.71196,68,2.34285,-0.3,-0.14901,0.3477,5,1D2U,2.0,False,0.299,2,False,right,0.16557,1.663,2.155,0.492,0.1383,1.0801,0.9417,A,0.27
69,0.49672,0.1,2,0.25664,0.42221,0.5795,69,1.80474,-0.9,-0.44704,0.04967,5,lapse_rate,1.0,True,0.367,0,False,left,-0.08279,1.3062,1.4978,0.1917,0.1644,0.8569,0.6925,A,0.275
70,0.49672,0.1,1,0.38909,0.44704,0.75335,70,2.77332,0.38,0.19041,0.68712,5,2D1U,1.0,True,0.276,4,True,left,0.16557,0.2598,1.2268,0.967,1.7683,2.7105,0.9421,A,0.275
71,0.49672,0.1,1,0.3477,0.31459,0.6954,71,1.90408,-0.9,-0.44704,0.04967,5,lapse_rate,2.0,True,0.376,0,False,right,-0.08279,0.2154,0.5405,0.3251,1.1482,1.8396,0.6914,A,0.275
72,0.49672,0.1,1,0.24008,0.33114,0.56294,72,1.96202,-0.34,-0.17385,0.33114,5,1D2U,2.0,True,0.386,3,True,right,0.16557,0.1049,0.7128,0.6079,1.0633,999,997.9367,A,0.275
73,0.49672,1.2,1,0.22352,0.32287,0.49672,73,2.22695,0.38,0.19041,0.68712,5,2D1U,1.0,True,0.384,4,True,left,-0.08279,0.0906,1.0572,0.9666,1.4658,2.1576,0.6919,A,0.27
74,0.49672,1.2,1,0.43049,0.38909,0.64573,74,2.29317,-0.34,-0.17385,0.33114,5,1D2U,2.0,True,0.476,3,True,right,0.16557,0.2972,0.9053,0.6081,1.3398,2.2808,0.941,A,0.27
75,0.49672,0.1,2,0.44704,0.42221,0.64573,75,2.68227,0.34,0.17385,0.67057,5,2D1U,2.0,True,0.284,5,True,right,-0.08279,1.5647,2.3813,0.8166,0.3561,1.0475,0.6914,A,0.275
76,0.49672,1.2,1,0.20696,0.25664,0.44704,76,1.45703,-0.9,-0.44704,0.04967,5,lapse_rate,2.0,True,0.317,0,False,right,0.16557,0.073,0.3982,0.3252,0.6316,999,998.3684,A,0.27
77,0.49672,0.1,2,0.43049,0.35598,0.39737,77,2.35113,0.34,0.17385,0.67057,5,2D1U,2.0,True,0.542,5,True,right,-0.08279,1.3024,2.1191,0.8167,0.3437,1.0359,0.6921,A,0.275
78,0.49672,0.1,1,0.43877,0.2318,0.72024,78,1.9372,-0.9,-0.44704,0.04967,5,lapse_rate,2.0,True,0.275,0,False,right,0.16557,0.3042,0.6289,0.3247,1.1373,999,997.8627,A,0.275
79,0.49672,1.2,2,0.33942,0.2318,0.87753,79,2.29317,-0.3,-0.14901,0.3477,5,1D2U,1.0,True,0.409,4,True,left,-0.08279,1.6905,2.1822,0.4917,0.2491,0.9406,0.6915,A,0.27
80,0.49672,1.2,1,0.20696,0.32287,0.50499,80,2.18555,0.3,0.14901,0.65401,5,2D1U,1.0,True,0.5,5,False,left,0.16557,0.0713,1.0044,0.9331,1.2962,999,997.7038,A,0.27
81,0.49672,0.1,2,0.42221,0.36426,0.87753,81,2.50842,-0.3,-0.14901,0.3477,5,1D2U,1.0,True,0.291,4,True,left,-0.08279,1.7768,2.2682,0.4914,0.3344,1.0267,0.6923,A,0.275
82,0.49672,0.1,2,0.24836,0.40565,0.52155,82,1.72195,-0.9,-0.44704,0.04967,5,lapse_rate,1.0,True,0.434,0,False,left,0.16557,1.3697,1.5615,0.1918,0.037,0.9785,0.9416,A,0.275
83,0.49672,0.1,1,0.3477,0.30631,0.57122,83,2.37596,0.3,0.14901,0.65401,5,2D1U,1.0,True,0.468,5,False,left,-0.08279,0.2153,1.1484,0.9331,1.6315,2.324,0.6925,A,0.275
84,0.49672,1.2,2,0.27319,0.43877,0.86925,84,2.1276,-0.9,-0.44704,0.04967,5,lapse_rate,1.0,True,0.442,0,False,left,0.16557,1.7414,1.9329,0.1914,0.0581,0.9992,0.9411,A,0.27
85,0.49672,1.2,1,0.33114,0.28147,0.68712,85,2.16899,-0.26,-0.13246,0.37254,5,1D2U,2.0,True,0.375,4,False,right,-0.08279,0.2035,0.8527,0.6492,1.4536,2.1455,0.6919,A,0.27
86,0.49672,1.2,2,0.40565,0.44704,0.53811,86,2.51669,0.26,0.13246,0.62917,5,2D1U,1.0,False,0.291,5,False,left,0.16557,1.5441,2.3192,0.7752,0.1934,1.1363,0.9429,A,0.27
87,0.49672,1.2,2,0.35598,0.21524,0.80302,87,2.823,0.9,0.44704,0.95204,5,lapse_rate,2.0,True,0.326,0,False,right,-0.08279,1.6356,2.7365,1.1009,0.2695,0.962,0.6925,A,0.27
88,0.49672,0.1,1,0.36426,0.40565,0.64573,88,2.2849,-0.26,-0.13246,0.37254,5,1D2U,2.0,True,0.299,4,False,right,0.16557,0.2311,0.8802,0.6491,1.3141,2.2557,0.9415,A,0.275
89,0.49672,0.1,1,0.2318,0.43877,0.79474,89,2.61604,0.3,0.14901,0.65401,5,2D1U,1.0,True,0.217,6,True,left,-0.08279,0.1005,1.0333,0.9328,1.7427,2.4333,0.6906,A,0.275
90,0.49672,1.2,2,0.44704,0.41393,0.79474,90,3.10447,0.9,0.44704,0.95204,5,lapse_rate,2.0,True,0.233,0,False,right,0.16557,1.8388,2.9389,1.1,0.2301,1.1718,0.9417,A,0.27
91,0.49672,1.2,1,0.36426,0.29803,0.62917,91,2.17727,-0.22,-0.10762,0.38909,5,1D2U,1.0,False,0.242,4,False,left,-0.08279,0.2339,0.9002,0.6664,1.4424,2.134,0.6915,A,0.27
92,0.49672,1.2,1,0.33114,0.24836,0.76163,92,2.49186,0.3,0.14901,0.65401,5,2D1U,1.0,True,0.426,6,True,left,0.16557,0.2014,1.1343,0.9329,1.6848,999,997.3152,A,0.27
93,0.49672,1.2,2,0.3477,0.24008,0.48844,93,1.62261,-0.9,-0.44704,0.04967,5,lapse_rate,1.0,True,0.583,0,False,left,-0.08279,1.3068,1.4984,0.1916,0.2564,0.9485,0.6921,A,0.27
94,0.49672,0.1,1,0.33114,0.43049,0.52155,94,2.15244,-0.26,-0.13246,0.37254,5,1D2U,2.0,True,0.305,5,True,right,0.16557,0.1978,0.8483,0.6505,1.1566,2.0978,0.9412,A,0.275
95,0.49672,0.1,2,0.39737,0.35598,0.77819,95,2.4008,-0.26,-0.13246,0.37254,5,1D2U,1.0,True,0.3,5,True,left,-0.08279,1.6514,2.1676,0.5162,0.3097,1.0012,0.6916,A,0.275
96,0.49672,1.2,2,0.39737,0.38082,0.89409,96,2.79817,0.26,0.13246,0.62917,5,2D1U,2.0,True,0.283,7,True,right,0.16557,1.8894,2.6648,0.7754,0.181,1.1229,0.9419,A,0.27
97,0.49672,0.1,1,0.39737,0.43049,0.45532,97,2.73194,0.9,0.44704,0.95204,5,lapse_rate,1.0,True,0.113,0,False,left,-0.08279,0.2694,1.5027,1.2333,1.8695,2.5614,0.6918,A,0.275
98,0.49672,1.2,1,0.35598,0.35598,0.48016,98,2.31801,0.26,0.13246,0.62917,5,2D1U,1.0,True,0.384,7,True,left,0.16557,0.2227,1.1309,0.9082,1.3977,999,997.6023,A,0.27
99,0.49672,0.1,2,0.19869,0.28147,0.57122,99,1.93719,-0.22,-0.10762,0.38909,5,1D2U,1.0,True,0.361,6,True,left,-0.08279,1.2404,1.7732,0.5328,0.1066,0.7983,0.6917,A,0.275
100,0.49672,0.1,1,0.33942,0.43877,0.58778,100,1.91236,-0.9,-0.44704,0.04967,5,lapse_rate,2.0,True,0.233,0,False,right,0.16557,0.2083,0.5339,0.3256,0.9083,1.8512,0.9429,A,0.275
101,0.49672,0.1,1,0.41393,0.43877,0.53811,101,2.27662,-0.22,-0.10762,0.38909,5,1D2U,2.0,True,1.292,6,True,right,-0.08279,0.2865,0.9524,0.6659,1.403,2.0946,0.6916,A,0.275
102,0.49672,1.2,1,0.24836,0.33114,0.78647,102,2.81473,0.9,0.44704,0.95204,5,lapse_rate,1.0,True,0.385,0,False,left,0.16557,0.1116,1.3451,1.2335,1.9205,999,997.0795,A,0.27
103,0.49672,1.2,1,0.22352,0.36426,0.70368,103,2.4008,0.22,0.10762,0.61262,5,2D1U,2.0,False,0.259,7,False,right,-0.08279,0.0929,0.9842,0.8913,1.6006,2.2919,0.6913,A,0.27
104,0.49672,1.2,2,0.27319,0.21524,0.72852,104,2.66571,0.9,0.44704,0.95204,5,lapse_rate,2.0,True,0.284,0,False,right,0.16557,1.6027,999,997.3973,0.0617,1.0022,0.9406,A,0.27
105,0.49672,1.2,1,0.42221,0.2318,0.72024,105,2.50014,0.26,0.13246,0.62917,5,2D1U,1.0,True,0.275,8,True,left,-0.08279,0.2894,1.1981,0.9087,1.832,999,997.168,A,0.27
106,0.49672,0.1,1,0.33114,0.22352,0.43877,106,1.90408,-0.18,-0.09106,0.41393,5,1D2U,1.0,False,0.576,6,False,left,0.16557,0.1974,0.8892,0.6918,1.1149,999,997.8851,A,0.275
107,0.49672,0.1,1,0.24008,0.24008,0.57122,107,1.93719,-0.22,-0.10762,0.38909,5,1D2U,2.0,True,0.36,7,True,right,-0.08279,0.1076,0.7742,0.6666,1.2574,1.9549,0.6975,A,0.275
108,0.49672,1.2,2,0.20696,0.21524,0.43049,108,2.30145,0.9,0.44704,0.95204,5,lapse_rate,1.0,False,0.623,0,False,left,0.16557,1.2316,999,997.7684,999,0.9314,-998.0686,A,0.27
109,0.49672,1.2,2,0.24836,0.28147,0.58778,109,2.2435,0.26,0.13246,0.62917,5,2D1U,2.0,True,0.316,8,True,right,-0.08279,1.308,2.0829,0.7749,0.1584,0.85,0.6916,A,0.27
110,0.49672,1.2,1,0.36426,0.2318,0.63745,110,1.7799,-0.9,-0.44704,0.04967,5,lapse_rate,2.0,True,0.392,0,False,right,0.16557,0.2368,0.5623,0.3254,0.9868,999,998.0132,A,0.27
111,0.49672,1.2,1,0.42221,0.39737,0.58778,111,2.29317,-0.22,-0.10762,0.38909,5,1D2U,2.0,True,0.384,7,True,right,-0.08279,0.2928,0.9594,0.6665,1.46,2.1511,0.6912,A,0.27
112,0.49672,0.1,1,0.20696,0.33114,0.52155,112,2.16899,0.22,0.10762,0.61262,5,2D1U,1.0,True,0.275,9,True,left,0.16557,0.0731,0.965,0.8919,1.2734,999,997.7266,A,0.275
113,0.49672,0.1,1,0.38909,0.2318,0.8113,113,2.34284,-0.18,-0.09106,0.41393,5,1D2U,2.0,True,0.649,8,True,right,-0.08279,0.2556,0.9477,0.692,1.6727,999,997.3273,A,0.275
114,0.49672,0.1,1,0.31459,0.28147,0.86097,114,2.90579,0.9,0.44704,0.95204,5,lapse_rate,1.0,True,0.309,0,False,left,0.16557,0.1833,1.4163,1.233,2.0675,999,996.9325,A,0.275
115,0.49672,1.2,1,0.24008,0.27319,0.41393,115,2.03654,0.22,0.10762,0.61262,5,2D1U,2.0,False,0.383,9,True,right,-0.08279,0.1104,1.0022,0.8918,1.3264,2.0192,0.6928,A,0.27
116,0.49672,1.2,1,0.40565,0.22352,0.66229,116,2.41735,0.26,0.13246,0.62917,5,2D1U,2.0,False,0.309,10,True,right,0.16557,0.2734,1.1817,0.9083,1.6318,999,997.3682,A,0.27
117,0.49672,0.1,1,0.20696,0.26491,0.71196,117,2.63259,0.9,0.44704,0.95204,5,lapse_rate,1.0,True,0.818,0,False,left,-0.08279,0.0753,1.3089,1.2336,1.9324,2.6244,0.6919,A,0.275
118,0.49672,0.1,1,0.36426,0.25664,0.78647,118,2.31802,-0.18,-0.09106,0.41393,5,1D2U,1.0,False,0.4,8,True,left,0.16557,0.2371,0.9295,0.6924,1.5028,999,997.4972,A,0.275
