,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
36,36,0.49853,0.1,2,0.39052,0.19941,0.59824,36,1.89442,-0.58,-0.29081,0.20772,5,1D3U,1.0,True,0.517,0,False,left,0.0,1.4899,1.6981,0.2082,0.3903,0.89,0.4997,V
37,37,0.49853,1.2,2,0.21603,0.38221,0.63147,37,2.17692,-0.1,-0.04985,0.44868,5,2D1U,1.0,True,0.542,0,False,left,0.0,1.3531,1.8022,0.4491,0.2192,0.7192,0.5,V
38,38,0.49853,0.1,1,0.23265,0.27419,0.70625,38,1.81964,-0.78,-0.39052,0.10802,5,1D2U,2.0,True,0.562,3,True,right,0.0,0.2296,0.3387,0.1091,1.0468,1.546,0.4992,A
39,39,0.49853,1.2,1,0.23265,0.42375,0.69794,39,1.90272,-0.9,-0.44868,0.04985,5,lapse_rate,2.0,True,1.307,0,False,right,0.0,0.2345,0.2845,0.05,0.9844,1.4844,0.5,A
40,40,0.49853,1.2,2,0.27419,0.31574,0.61486,40,2.23509,0.06,0.03324,0.53177,5,3D1U,1.0,False,0.665,0,False,left,0.0,1.3928,1.9262,0.5333,0.2762,0.7765,0.5003,V
41,41,0.49853,0.1,2,0.25757,0.42375,0.83089,41,2.21846,-0.58,-0.29081,0.20772,5,1D3U,1.0,True,0.45,0,False,left,0.0,1.588,1.7962,0.2082,0.2545,0.7547,0.5003,A
42,42,0.49853,1.2,1,0.20772,0.39883,0.61486,42,2.32649,0.22,0.10802,0.60655,5,3D1U,1.0,True,0.725,0,False,left,0.0,0.2098,0.8182,0.6084,1.4349,1.9351,0.5002,V
43,43,0.49853,1.2,1,0.29912,0.40713,0.54008,43,2.69207,0.9,0.44868,0.94721,5,lapse_rate,1.0,True,1.056,0,False,left,0.0,0.2945,1.2445,0.95,1.7863,2.2863,0.5,V
44,44,0.49853,0.1,1,0.3739,0.38221,0.78934,44,2.57575,0.06,0.03324,0.53177,5,2D1U,1.0,True,2.001,0,False,left,0.0,0.3765,0.9099,0.5334,1.7014,2.2015,0.5001,V
45,45,0.49853,1.2,2,0.44868,0.25757,0.45699,45,1.76979,-0.78,-0.39052,0.10802,5,1D2U,1.0,True,0.534,3,True,left,0.0,1.4062,1.5144,0.1082,0.4479,0.9478,0.4999,A
46,46,0.49853,0.1,1,0.24096,0.27419,0.7478,46,1.9692,-0.58,-0.29081,0.20772,5,1D3U,2.0,True,0.542,0,False,right,0.0,0.2409,0.4494,0.2086,1.1992,1.6993,0.5001,V
47,47,0.49853,1.2,1,0.43206,0.34897,0.78103,47,2.19353,-0.74,-0.3739,0.13294,5,1D2U,1.0,False,0.625,4,True,left,0.0,0.4286,0.5624,0.1337,1.3453,1.8456,0.5002,V
48,48,0.49853,0.1,2,0.29081,0.27419,0.64809,48,1.76147,-0.9,-0.44868,0.04985,5,lapse_rate,1.0,True,0.424,0,False,left,0.0,1.4404,1.4909,0.0505,0.291,0.7907,0.4997,A
49,49,0.49853,0.1,2,0.29081,0.21603,0.42375,49,1.71993,-0.42,-0.20772,0.29081,5,1D3U,1.0,True,0.45,0,False,left,0.0,1.2157,1.5075,0.2918,0.291,0.791,0.4999,A
50,50,0.49853,1.2,2,0.25757,0.42375,0.72287,50,2.50927,0.22,0.10802,0.60655,5,3D1U,1.0,False,2.217,0,False,left,0.0,1.4827,2.0908,0.6081,0.2575,0.7576,0.5001,V
51,51,0.49853,0.1,2,0.43206,0.31574,0.69794,51,2.47604,0.06,0.03324,0.53177,5,2D1U,1.0,False,3.259,0,False,left,0.0,1.6298,2.1622,0.5325,0.4287,0.9289,0.5002,V
52,52,0.49853,1.2,2,0.41544,0.21603,0.73118,52,1.9692,-0.78,-0.39052,0.10802,5,1D2U,1.0,True,0.445,5,True,left,0.0,1.6508,1.759,0.1082,0.4175,0.9179,0.5004,A
53,53,0.49853,0.1,1,0.38221,0.25757,0.42375,53,2.50927,0.9,0.44868,0.94721,5,lapse_rate,1.0,True,0.52,0,False,left,0.0,0.3816,1.332,0.9504,1.7562,2.2568,0.5007,V
54,54,0.49853,0.1,2,0.26588,0.23265,0.88905,54,2.57575,0.38,0.1911,0.68964,5,3D1U,1.0,False,3.44,0,False,left,0.0,1.6622,2.3529,0.6907,0.2699,0.7698,0.4999,V
55,55,0.49853,1.2,1,0.39052,0.39883,0.41544,55,2.30987,0.22,0.10802,0.60655,5,2D1U,1.0,True,0.542,0,False,left,0.0,0.3925,1.0006,0.6082,1.4176,1.9177,0.5001,V
56,56,0.49853,0.1,1,0.25757,0.29912,0.40713,56,1.75316,-0.42,-0.20772,0.29081,5,1D3U,2.0,True,0.574,0,False,right,0.0,0.2523,0.5443,0.2921,0.9528,1.4533,0.5005,V
57,57,0.49853,1.2,1,0.43206,0.34897,0.88074,57,2.93302,0.54,0.26588,0.77272,5,3D1U,1.0,True,0.705,0,False,left,0.0,0.431,1.2057,0.7747,2.0891,2.589,0.4999,V
58,58,0.49853,0.1,1,0.34897,0.32405,0.87243,58,2.33479,-0.42,-0.20772,0.29081,5,1D3U,2.0,True,0.628,0,False,right,0.0,0.3499,0.6413,0.2914,1.5162,2.0169,0.5006,A
59,59,0.49853,0.1,2,0.29912,0.27419,0.77272,59,1.89441,-0.9,-0.44868,0.04985,5,lapse_rate,1.0,True,0.458,0,False,left,0.0,1.5764,1.6263,0.0499,0.3016,0.8021,0.5005,A
60,60,0.49853,1.2,1,0.34897,0.24927,0.39883,60,2.10215,0.22,0.10802,0.60655,5,2D1U,1.0,True,0.533,0,False,left,0.0,0.3449,0.9536,0.6087,1.3538,1.8532,0.4994,A
61,61,0.49853,0.1,1,0.26588,0.43206,0.63147,61,1.93596,-0.78,-0.39052,0.10802,5,1D2U,2.0,True,0.41,5,True,right,0.0,0.2686,0.3769,0.1083,1.0103,1.5102,0.4999,A
62,62,0.49853,1.2,2,0.27419,0.27419,0.80596,62,1.98581,-0.74,-0.3739,0.13294,5,1D2U,1.0,True,1.184,6,True,left,0.0,1.586,1.7203,0.1342,0.2784,0.7782,0.4998,V
63,63,0.49853,0.1,2,0.44037,0.31574,0.60655,63,2.23509,-0.26,-0.13294,0.3739,5,1D3U,1.0,True,0.652,0,False,left,0.0,1.546,1.9208,0.3748,0.4374,0.9374,0.5,A
