,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
115,115,0.49814,0.1,2,0.32379,0.30719,0.77212,115,2.00917,-0.78,-0.39021,0.10793,5,1D2U,1.0,True,0.427,8,False,left,0.0,1.5989,1.7067,0.1078,0.3227,0.8235,0.5008,A
116,116,0.49814,0.1,2,0.357,0.37361,0.82193,116,2.10049,-0.9,-0.44833,0.04981,5,lapse_rate,1.0,True,0.341,0,False,left,0.0,1.6827,1.733,0.0503,0.3572,0.8571,0.5,A
117,117,0.49814,1.2,1,0.3653,0.40681,0.78872,117,2.63183,0.14,0.06642,0.57286,5,2D1U,2.0,False,1.185,6,False,right,0.0,0.3664,0.9419,0.5755,1.7339,2.2334,0.4995,V
118,118,0.49814,0.1,2,0.29888,0.20756,0.56456,118,2.24163,0.34,0.16605,0.67249,5,3D1U,2.0,True,0.359,2,False,right,0.0,1.3685,2.0441,0.6756,0.3014,0.8025,0.5011,A
119,119,0.49814,1.2,2,0.43172,0.42342,0.53965,119,2.04237,-0.7,-0.3487,0.14944,5,1D3U,2.0,False,0.559,3,False,right,0.0,1.4752,1.6253,0.15,0.4335,0.9339,0.5004,V
120,120,0.49814,1.2,1,0.357,0.33209,0.88005,120,2.11709,-0.9,-0.44833,0.04981,5,lapse_rate,1.0,False,0.439,0,False,left,0.0,0.355,0.4052,0.0502,1.2879,1.7877,0.4998,V
121,121,0.49814,0.1,1,0.40681,0.33209,0.68909,121,2.03406,-0.78,-0.39021,0.10793,5,1D2U,2.0,True,0.52,8,False,right,0.0,0.408,0.5165,0.1085,1.2092,1.7086,0.4994,A
122,122,0.49814,1.2,2,0.3653,0.20756,0.86344,122,2.60693,0.34,0.16605,0.67249,5,3D1U,2.0,True,2.159,2,False,right,0.0,1.7307,2.4053,0.6746,0.3635,0.8644,0.5009,A
123,123,0.49814,0.1,2,0.21586,0.37361,0.63098,123,2.30806,0.18,0.09133,0.58947,5,2D1U,2.0,True,0.571,6,False,right,0.0,1.3522,1.9439,0.5916,0.219,0.7191,0.5,V
124,124,0.49814,0.1,2,0.26567,0.26567,0.53965,124,2.5156,0.9,0.44833,0.94647,5,lapse_rate,2.0,True,0.242,0,False,right,0.0,1.3054,2.2553,0.9499,0.2638,0.7641,0.5003,V
125,125,0.49814,1.2,1,0.30719,0.38191,0.45663,125,1.77671,-0.74,-0.37361,0.13284,5,1D2U,2.0,True,0.623,8,False,right,0.0,0.3038,0.4373,0.1335,0.8957,1.3956,0.4998,V
126,126,0.49814,0.1,1,0.3487,0.20756,0.88005,126,2.06729,-0.74,-0.37361,0.13284,5,1D3U,2.0,True,0.617,4,True,right,0.0,0.3512,0.4843,0.1331,1.3684,1.8674,0.499,V
127,127,0.49814,1.2,2,0.29888,0.21586,0.51475,127,2.1171,0.18,0.09133,0.58947,5,2D1U,1.0,False,2.362,6,False,left,0.0,1.3119,1.9033,0.5914,0.2953,0.796,0.5007,V
128,128,0.49814,0.1,1,0.19926,0.44002,0.65588,128,1.92614,-0.74,-0.37361,0.13284,5,1D2U,2.0,True,0.306,8,False,right,0.0,0.1979,0.3314,0.1335,0.9891,1.4902,0.5012,V
129,129,0.49814,1.2,2,0.42342,0.3653,0.89665,129,2.856,0.34,0.16605,0.67249,5,3D1U,1.0,False,0.817,2,False,left,0.0,1.8282,2.5035,0.6754,0.4278,0.9275,0.4997,A
130,130,0.49814,0.1,1,0.32379,0.41512,0.86344,130,2.23333,-0.74,-0.37361,0.13284,5,1D3U,2.0,True,0.274,4,True,right,0.0,0.3254,0.4586,0.1332,1.3253,1.8255,0.5002,A
131,131,0.49814,0.1,2,0.40681,0.39021,0.44833,131,2.68996,0.9,0.44833,0.94647,5,lapse_rate,2.0,True,0.783,0,False,right,0.0,1.3553,2.3045,0.9492,0.4052,0.9052,0.5,V
132,132,0.49814,1.2,2,0.20756,0.29058,0.68909,132,2.29144,0.22,0.10793,0.60607,5,2D1U,2.0,True,1.79,6,False,right,0.0,1.3966,2.0047,0.6081,0.2049,0.7047,0.4998,A
133,133,0.49814,0.1,1,0.23247,0.31549,0.63928,133,2.37447,0.38,0.19095,0.68909,5,3D1U,1.0,True,0.484,2,False,left,0.0,0.2313,0.9231,0.6917,1.5643,2.0644,0.5,V
134,134,0.49814,1.2,2,0.26567,0.20756,0.63928,134,1.76009,-0.7,-0.3487,0.14944,5,1D2U,1.0,True,0.573,8,False,left,0.0,1.411,1.5604,0.1494,0.2694,0.7695,0.5001,V
135,135,0.49814,0.1,2,0.44833,0.24077,0.44002,135,1.7601,-0.74,-0.37361,0.13284,5,1D3U,1.0,True,0.402,4,True,left,0.0,1.3941,1.5279,0.1338,0.4529,0.9529,0.5,A
136,136,0.49814,1.2,2,0.3487,0.3404,0.60607,136,1.84312,-0.9,-0.44833,0.04981,5,lapse_rate,2.0,False,1.125,0,False,right,0.0,1.46,1.5101,0.0501,0.3519,0.8516,0.4997,V
137,137,0.49814,1.2,1,0.39851,0.40681,0.48984,137,1.94274,-0.7,-0.3487,0.14944,5,1D2U,2.0,True,0.431,8,False,right,0.0,0.3968,0.5473,0.1505,1.0388,1.5384,0.4995,V
138,138,0.49814,0.1,2,0.44002,0.3653,0.81363,138,2.26653,-0.7,-0.3487,0.14944,5,1D3U,1.0,True,0.478,5,True,left,0.0,1.7579,1.9081,0.1502,0.4414,0.9414,0.5,V
139,139,0.49814,1.2,2,0.39851,0.3487,0.51475,139,2.36617,0.22,0.10793,0.60607,5,2D1U,1.0,False,0.497,6,False,left,0.0,1.415,2.0232,0.6081,0.398,0.898,0.5,A
140,140,0.49814,1.2,1,0.38191,0.27398,0.84684,140,2.94734,0.9,0.44833,0.94647,5,lapse_rate,1.0,True,0.812,0,False,left,0.0,0.3812,1.3314,0.9502,2.1817,2.6822,0.5005,V
141,141,0.49814,0.1,1,0.24907,0.3653,0.6974,141,2.499,0.38,0.19095,0.68909,5,3D1U,1.0,True,0.751,2,False,left,0.0,0.2518,0.9436,0.6918,1.6432,2.1435,0.5003,A
142,142,0.49814,1.2,1,0.3653,0.23247,0.56456,142,1.80991,-0.7,-0.3487,0.14944,5,1D3U,1.0,False,1.742,5,True,left,0.0,0.3699,0.5203,0.1504,1.0871,1.5872,0.5001,V
143,143,0.49814,0.1,1,0.27398,0.41512,0.87175,143,2.74808,0.38,0.19095,0.68909,5,3D1U,1.0,True,0.846,2,False,left,0.0,0.2774,0.9694,0.6921,1.8441,2.3447,0.5007,A
144,144,0.49814,1.2,2,0.39021,0.30719,0.65588,144,2.52391,0.34,0.16605,0.67249,5,3D1U,1.0,False,0.48,3,True,left,0.0,1.5463,2.2212,0.6749,0.3876,0.8884,0.5007,A
145,145,0.49814,0.1,2,0.32379,0.32379,0.81363,145,2.59033,0.26,0.13284,0.63098,5,2D1U,2.0,True,0.405,6,False,right,0.0,1.6445,2.2782,0.6337,0.3284,0.8289,0.5005,V
146,146,0.49814,1.2,1,0.44833,0.33209,0.40681,146,1.85142,-0.66,-0.33209,0.16605,5,1D2U,2.0,True,1.834,8,False,right,0.0,0.45,0.6168,0.1668,1.0258,1.5259,0.5001,A
147,147,0.49814,0.1,1,0.29888,0.24077,0.62268,147,2.29145,0.26,0.13284,0.63098,5,2D1U,1.0,True,0.34,6,False,left,0.0,0.2964,0.9295,0.6331,1.5542,2.054,0.4998,A
148,148,0.49814,1.2,2,0.41512,0.44833,0.63098,148,2.15862,-0.66,-0.33209,0.16605,5,1D2U,1.0,True,0.534,8,False,left,0.0,1.5521,1.7191,0.167,0.4196,0.919,0.4994,V
149,149,0.49814,0.1,2,0.37361,0.42342,0.65588,149,2.142,-0.62,-0.30719,0.19095,5,1D2U,1.0,True,0.317,8,False,left,0.0,1.535,1.7261,0.191,0.3767,0.877,0.5004,A
150,150,0.49814,1.2,1,0.41512,0.33209,0.84684,150,2.22503,-0.74,-0.37361,0.13284,5,1D3U,1.0,False,0.389,6,True,left,0.0,0.414,0.5476,0.1335,1.397,1.8975,0.5005,V
151,151,0.49814,0.1,2,0.39021,0.24077,0.7223,151,2.54051,0.38,0.19095,0.68909,5,3D1U,2.0,True,0.342,4,True,right,0.0,1.619,2.3105,0.6915,0.3942,0.8933,0.4991,V
152,152,0.49814,1.2,1,0.43172,0.24907,0.56456,152,1.93444,-0.62,-0.30719,0.19095,5,1D2U,1.0,False,1.022,8,False,left,0.0,0.4291,0.6217,0.1926,1.1883,1.6875,0.4993,V
153,153,0.49814,0.1,1,0.29888,0.39851,0.56456,153,2.36616,0.22,0.10793,0.60607,5,2D1U,1.0,True,0.372,7,True,left,0.0,0.2999,0.9082,0.6082,1.4749,1.9747,0.4998,A
154,154,0.49814,1.2,1,0.3404,0.39021,0.65588,154,2.4907,0.22,0.10793,0.60607,5,2D1U,2.0,False,0.772,7,True,right,0.0,0.3373,0.9461,0.6088,1.6047,2.1045,0.4999,A
155,155,0.49814,0.1,1,0.42342,0.21586,0.57286,155,1.81821,-0.78,-0.39021,0.10793,5,1D3U,2.0,True,0.399,6,False,right,0.0,0.4237,0.532,0.1083,1.1073,1.6064,0.499,V
156,156,0.49814,1.2,2,0.25737,0.30719,0.50644,156,2.25823,0.38,0.19095,0.68909,5,3D1U,2.0,True,0.83,4,True,right,0.0,1.2666,1.9583,0.6917,0.2579,0.7588,0.5009,A
157,157,0.49814,0.1,1,0.39851,0.43172,0.714,157,2.1503,-0.78,-0.39021,0.10793,5,1D3U,2.0,True,0.322,6,False,right,0.0,0.3963,0.5052,0.1088,1.2213,1.7215,0.5002,A
158,158,0.49814,1.2,2,0.24907,0.28228,0.44002,158,1.63556,-0.66,-0.33209,0.16605,5,1D2U,1.0,True,0.616,9,True,left,0.0,1.1917,1.3593,0.1676,0.2509,0.7501,0.4992,A
159,159,0.49814,0.1,1,0.3487,0.42342,0.74721,159,2.70656,0.38,0.19095,0.68909,5,3D1U,1.0,True,0.232,4,True,left,0.0,0.3534,1.0445,0.6911,1.7951,2.2949,0.4999,A
160,160,0.49814,1.2,1,0.20756,0.33209,0.58947,160,2.25824,0.26,0.13284,0.63098,5,2D1U,1.0,True,0.666,8,True,left,0.0,0.2059,0.8391,0.6332,1.4311,1.9314,0.5003,A
161,161,0.49814,0.1,2,0.38191,0.28228,0.87175,161,2.66506,0.26,0.13284,0.63098,5,2D1U,2.0,True,0.968,8,True,right,0.0,1.7551,2.3886,0.6335,0.3804,0.8798,0.4994,V
162,162,0.49814,1.2,1,0.21586,0.33209,0.40681,162,2.05897,0.22,0.10793,0.60607,5,2D1U,1.0,True,0.858,9,True,left,0.0,0.2195,0.828,0.6086,1.2363,1.7375,0.5012,V
163,163,0.49814,0.1,2,0.32379,0.31549,0.63098,163,1.87633,-0.78,-0.39021,0.10793,5,1D3U,1.0,True,0.529,6,False,left,0.0,1.4549,1.5628,0.1079,0.3209,0.8211,0.5002,A
164,164,0.49814,1.2,1,0.32379,0.41512,0.76382,164,2.16692,-0.66,-0.33209,0.16605,5,1D2U,1.0,False,2.852,9,True,left,0.0,0.3243,0.4911,0.1669,1.258,1.758,0.5,A
165,165,0.49814,0.1,2,0.31549,0.41512,0.63098,165,2.53222,0.34,0.16605,0.67249,5,3D1U,2.0,True,0.314,5,True,right,0.0,1.4494,2.1247,0.6753,0.3169,0.8161,0.4992,A
166,166,0.49814,1.2,1,0.3404,0.27398,0.87175,166,2.59034,0.22,0.10793,0.60607,5,2D1U,1.0,True,0.39,9,True,left,0.0,0.3379,0.946,0.608,1.8207,2.3208,0.5001,V
167,167,0.49814,0.1,2,0.3653,0.28228,0.48154,167,2.29975,0.34,0.16605,0.67249,5,3D1U,2.0,True,0.383,5,True,right,0.0,1.3459,2.021,0.6751,0.3624,0.8624,0.5001,A
168,168,0.49814,1.2,1,0.26567,0.28228,0.6974,168,2.33296,0.18,0.09133,0.58947,5,2D1U,2.0,False,0.676,9,False,right,0.0,0.2663,0.8576,0.5913,1.5581,2.0582,0.5001,V
169,169,0.49814,0.1,1,0.44002,0.39851,0.87175,169,2.35786,-0.7,-0.3487,0.14944,5,1D2U,2.0,True,0.364,9,False,right,0.0,0.4388,0.5883,0.1495,1.4637,1.964,0.5004,A
170,170,0.49814,1.2,2,0.44002,0.39021,0.44002,170,1.90123,-0.74,-0.37361,0.13284,5,1D3U,1.0,True,0.508,7,True,left,0.0,1.3829,1.5174,0.1345,0.4415,0.9415,0.5,V
171,171,0.49814,0.1,1,0.27398,0.23247,0.51475,171,2.19183,0.34,0.16605,0.67249,5,3D1U,1.0,True,0.321,5,True,left,0.0,0.274,0.949,0.675,1.4655,1.9656,0.5001,A
172,172,0.49814,1.2,1,0.42342,0.42342,0.64758,172,2.142,-0.7,-0.3487,0.14944,5,1D2U,2.0,True,1.425,9,False,right,0.0,0.4258,0.5757,0.15,1.2255,1.7264,0.5008,V
173,173,0.49814,0.1,2,0.39851,0.43172,0.58947,173,2.52391,0.22,0.10793,0.60607,5,2D1U,2.0,True,0.548,10,True,right,0.0,1.4957,2.1036,0.6079,0.4036,0.9028,0.4992,V
174,174,0.49814,1.2,1,0.30719,0.22416,0.78872,174,2.46579,0.3,0.14944,0.64758,5,3D1U,1.0,True,0.501,5,False,left,0.0,0.307,0.9572,0.6502,1.749,2.2489,0.4999,V
175,175,0.49814,0.1,2,0.28228,0.43172,0.59777,175,2.45749,0.3,0.14944,0.64758,5,3D1U,2.0,True,0.609,5,False,right,0.0,1.3839,2.0342,0.6503,0.2848,0.7844,0.4996,V
176,176,0.49814,1.2,1,0.23247,0.22416,0.60607,176,1.69368,-0.74,-0.37361,0.13284,5,1D3U,2.0,True,1.538,7,True,right,0.0,0.2317,0.366,0.1343,0.9733,1.4734,0.5001,V
177,177,0.49814,0.1,2,0.44002,0.24077,0.56456,177,1.90954,-0.66,-0.33209,0.16605,5,1D2U,1.0,True,0.659,10,True,left,0.0,1.5067,1.6727,0.166,0.4392,0.9392,0.5,A
178,178,0.49814,1.2,2,0.31549,0.38191,0.714,178,2.51561,0.22,0.10793,0.60607,5,2D1U,1.0,False,0.662,10,True,left,0.0,1.5296,2.1367,0.6071,0.3122,0.8125,0.5003,A
179,179,0.49814,0.1,1,0.25737,0.31549,0.75551,179,1.95935,-0.74,-0.37361,0.13284,5,1D3U,2.0,True,0.385,7,True,right,0.0,0.2609,0.3943,0.1334,1.1526,1.6521,0.4995,A
180,180,0.49814,1.2,1,0.44002,0.19926,0.46493,180,2.24993,0.3,0.14944,0.64758,5,3D1U,1.0,True,0.366,5,False,left,0.0,0.4388,1.0886,0.6498,1.5556,2.055,0.4994,V
181,181,0.49814,0.1,1,0.44002,0.27398,0.63928,181,2.4824,0.26,0.13284,0.63098,5,3D1U,1.0,True,0.279,5,False,left,0.0,0.4375,1.071,0.6335,1.7125,2.2126,0.5001,V
182,182,0.49814,1.2,1,0.19926,0.20756,0.88835,182,2.42429,0.26,0.13284,0.63098,5,2D1U,1.0,True,0.508,10,False,left,0.0,0.2026,0.8357,0.633,1.728,2.2274,0.4994,A
183,183,0.49814,0.1,2,0.28228,0.21586,0.68909,183,2.31635,0.26,0.13284,0.63098,5,3D1U,1.0,False,0.348,5,False,left,0.0,1.4786,2.1119,0.6333,0.2868,0.787,0.5002,A
184,184,0.49814,1.2,2,0.25737,0.39851,0.74721,184,2.05067,-0.7,-0.3487,0.14944,5,1D3U,1.0,True,1.234,7,False,left,0.0,1.5081,1.6581,0.15,0.258,0.758,0.5,A
185,185,0.49814,0.1,1,0.24907,0.29888,0.74721,185,1.94274,-0.7,-0.3487,0.14944,5,1D3U,2.0,True,0.299,7,False,right,0.0,0.2491,0.3988,0.1497,1.1484,1.6491,0.5008,V
186,186,0.49814,1.2,1,0.44833,0.29058,0.45663,186,1.85973,-0.66,-0.33209,0.16605,5,1D2U,2.0,True,0.542,10,True,right,0.0,0.4505,0.6167,0.1662,1.0753,1.5751,0.4998,A
187,187,0.49814,0.1,2,0.3487,0.3487,0.60607,187,2.43259,0.26,0.13284,0.63098,5,2D1U,2.0,True,0.366,10,False,right,0.0,1.4565,2.0897,0.6332,0.3485,0.8474,0.499,A
188,188,0.49814,1.2,2,0.24077,0.3404,0.85514,188,2.08389,-0.7,-0.3487,0.14944,5,1D3U,1.0,True,0.588,7,False,left,0.0,1.596,1.7464,0.1504,0.2375,0.7382,0.5006,A
189,189,0.49814,0.1,2,0.42342,0.29888,0.61437,189,2.02576,-0.62,-0.30719,0.19095,5,1D2U,1.0,True,0.382,10,False,left,0.0,1.5447,1.736,0.1913,0.4273,0.9275,0.5003,V
190,190,0.49814,1.2,1,0.30719,0.37361,0.88005,190,2.70657,0.3,0.14944,0.64758,5,3D1U,1.0,True,1.363,6,True,left,0.0,0.3048,0.9545,0.6497,1.8376,2.3377,0.5001,V
191,191,0.49814,0.1,2,0.41512,0.22416,0.75551,191,2.499,0.22,0.10793,0.60607,5,2D1U,2.0,True,1.45,11,True,right,0.0,1.671,2.2789,0.6079,0.4126,0.9122,0.4996,V
192,192,0.49814,1.2,2,0.24907,0.44002,0.73891,192,2.09219,-0.66,-0.33209,0.16605,5,1D3U,1.0,True,0.273,7,False,left,0.0,1.4939,1.6607,0.1668,0.2515,0.7519,0.5004,V
193,193,0.49814,0.1,1,0.27398,0.26567,0.714,193,2.35786,0.22,0.10793,0.60607,5,2D1U,2.0,False,0.466,11,True,right,0.0,0.2747,0.8834,0.6087,1.5998,2.1001,0.5003,A
194,194,0.49814,1.2,1,0.3653,0.20756,0.50644,194,2.22502,0.3,0.14944,0.64758,5,3D1U,1.0,True,1.324,6,True,left,0.0,0.3629,1.013,0.6501,1.5213,2.0214,0.5,V
195,195,0.49814,0.1,1,0.21586,0.28228,0.52305,195,1.71028,-0.62,-0.30719,0.19095,5,1D2U,2.0,True,0.433,10,False,right,0.0,0.213,0.4047,0.1917,0.9304,1.4298,0.4994,A
196,196,0.49814,1.2,1,0.39021,0.26567,0.6974,196,2.05898,-0.58,-0.29058,0.20756,5,1D2U,2.0,True,1.383,10,False,right,0.0,0.3909,0.5995,0.2085,1.2986,1.7988,0.5002,V
197,197,0.49814,0.1,2,0.3487,0.30719,0.62268,197,1.94276,-0.66,-0.33209,0.16605,5,1D3U,1.0,True,0.421,7,False,left,0.0,1.4778,1.6439,0.1661,0.3516,0.8523,0.5006,A
198,198,0.49814,1.2,2,0.25737,0.39851,0.88005,198,2.66505,0.26,0.13284,0.63098,5,2D1U,2.0,True,0.333,12,True,right,0.0,1.6436,2.277,0.6334,0.2602,0.7596,0.4994,A
199,199,0.49814,0.1,1,0.29058,0.28228,0.87175,199,2.57373,0.26,0.13284,0.63098,5,2D1U,1.0,True,0.421,12,True,left,0.0,0.2874,0.921,0.6336,1.7961,2.2963,0.5003,A
200,200,0.49814,1.2,1,0.21586,0.22416,0.74721,200,2.33295,0.3,0.14944,0.64758,5,3D1U,2.0,False,0.7,6,True,right,0.0,0.2173,0.8679,0.6506,1.618,2.1179,0.5,V
201,201,0.49814,0.1,1,0.21586,0.22416,0.52305,201,1.66877,-0.58,-0.29058,0.20756,5,1D2U,2.0,True,0.411,10,False,right,0.0,0.2162,0.4253,0.209,0.9502,1.4504,0.5001,V
202,202,0.49814,1.2,1,0.29058,0.32379,0.48984,202,2.27484,0.34,0.16605,0.67249,5,3D1U,1.0,True,0.892,6,False,left,0.0,0.2955,0.9696,0.6741,1.4616,1.9611,0.4995,V
203,203,0.49814,0.1,2,0.21586,0.3487,0.6974,203,2.43259,0.34,0.16605,0.67249,5,3D1U,2.0,True,0.314,6,False,right,0.0,1.4125,2.0878,0.6753,0.2124,0.7123,0.4999,V
204,204,0.49814,1.2,1,0.31549,0.25737,0.49814,204,1.73519,-0.66,-0.33209,0.16605,5,1D3U,2.0,True,1.716,7,False,right,0.0,0.314,0.4803,0.1664,0.98,1.48,0.5,V
205,205,0.49814,0.1,1,0.30719,0.44833,0.66419,205,2.15032,-0.54,-0.27398,0.23247,5,1D2U,2.0,True,0.317,10,False,right,0.0,0.3094,0.5432,0.2338,1.2101,1.7096,0.4995,V
206,206,0.49814,1.2,2,0.42342,0.24907,0.78042,206,2.55712,0.22,0.10793,0.60607,5,2D1U,1.0,False,0.374,13,True,left,0.0,1.7108,2.3196,0.6088,0.4278,0.9276,0.4998,A
207,207,0.49814,0.1,2,0.44833,0.19926,0.78042,207,2.55713,0.26,0.13284,0.63098,5,2D1U,2.0,True,0.402,14,True,right,0.0,1.7291,2.3632,0.6341,0.4454,0.9456,0.5002,A
208,208,0.49814,1.2,2,0.25737,0.357,0.59777,208,1.94275,-0.54,-0.27398,0.23247,5,1D2U,1.0,True,0.486,10,False,left,0.0,1.3581,1.5909,0.2328,0.2578,0.7576,0.4998,V
209,209,0.49814,0.1,2,0.40681,0.24077,0.52305,209,2.34126,0.34,0.16605,0.67249,5,3D1U,2.0,True,0.259,6,False,right,0.0,1.4296,2.1042,0.6746,0.4049,0.9046,0.4996,V
210,210,0.49814,1.2,2,0.37361,0.24907,0.53965,210,2.30805,0.3,0.14944,0.64758,5,3D1U,1.0,False,0.692,7,True,left,0.0,1.4197,2.0694,0.6497,0.3776,0.8774,0.4998,V
211,211,0.49814,0.1,2,0.41512,0.40681,0.44002,211,1.95104,-0.62,-0.30719,0.19095,5,1D3U,1.0,True,0.359,7,False,left,0.0,1.361,1.5529,0.1919,0.4195,0.9193,0.4998,A
212,212,0.49814,1.2,1,0.41512,0.37361,0.78872,212,2.74808,0.34,0.16605,0.67249,5,3D1U,1.0,True,0.293,8,True,left,0.0,0.4188,1.0935,0.6747,1.8848,2.3854,0.5005,A
213,213,0.49814,0.1,1,0.32379,0.24907,0.39851,213,1.71858,-0.5,-0.24907,0.24907,5,1D2U,2.0,True,0.106,10,False,right,0.0,0.325,0.5753,0.2502,0.9752,1.4755,0.5004,A
214,214,0.49814,1.2,1,0.3404,0.23247,0.73891,214,2.05899,-0.5,-0.24907,0.24907,5,1D2U,2.0,True,0.45,10,False,right,0.0,0.3439,0.5931,0.2492,1.3356,1.836,0.5004,V
215,215,0.49814,0.1,1,0.3653,0.39851,0.57286,215,2.02576,-0.62,-0.30719,0.19095,5,1D3U,2.0,True,0.349,7,False,right,0.0,0.364,0.5554,0.1915,1.1306,1.6306,0.5,V
216,216,0.49814,1.2,1,0.25737,0.41512,0.48154,216,2.28315,0.26,0.13284,0.63098,5,2D1U,1.0,True,0.892,14,True,left,0.0,0.2575,0.8906,0.6331,1.3735,1.8737,0.5002,A
217,217,0.49814,0.1,1,0.26567,0.29888,0.88835,217,2.14199,-0.62,-0.30719,0.19095,5,1D3U,2.0,True,0.381,7,False,right,0.0,0.2658,0.4575,0.1917,1.3491,1.8493,0.5002,V
218,218,0.49814,1.2,2,0.40681,0.29058,0.714,218,2.5156,0.22,0.10793,0.60607,5,2D1U,1.0,False,1.274,15,True,left,0.0,1.6264,2.2346,0.6081,0.4094,0.9095,0.5001,V
219,219,0.49814,0.1,2,0.31549,0.22416,0.7223,219,2.43258,0.34,0.16605,0.67249,5,3D1U,2.0,True,0.825,8,True,right,0.0,1.5409,2.2161,0.6753,0.316,0.8155,0.4995,A
220,220,0.49814,1.2,2,0.41512,0.44002,0.63098,220,2.25824,-0.46,-0.23247,0.27398,5,1D2U,2.0,False,0.345,10,False,right,0.0,1.5467,1.8217,0.275,0.413,0.913,0.4999,V
221,221,0.49814,0.1,2,0.32379,0.38191,0.73061,221,2.14201,-0.58,-0.29058,0.20756,5,1D3U,1.0,True,0.679,7,False,left,0.0,1.5604,1.7683,0.2078,0.3265,0.826,0.4994,V
222,222,0.49814,1.2,1,0.21586,0.25737,0.45663,222,1.67707,-0.5,-0.24907,0.24907,5,1D2U,2.0,True,1.276,11,True,right,0.0,0.2196,0.4695,0.2499,0.9283,1.4282,0.4999,A
223,223,0.49814,0.1,1,0.21586,0.44002,0.57286,223,1.93444,-0.58,-0.29058,0.20756,5,1D3U,2.0,True,0.263,7,False,right,0.0,0.2174,0.4258,0.2084,1.0015,1.5014,0.4999,V
224,224,0.49814,1.2,2,0.3487,0.19926,0.52305,224,2.20013,0.26,0.13284,0.63098,5,2D1U,2.0,True,0.299,16,True,right,0.0,1.3751,2.0084,0.6332,0.35,0.8499,0.5,A
225,225,0.49814,0.1,1,0.31549,0.42342,0.64758,225,2.51561,0.26,0.13284,0.63098,5,2D1U,1.0,True,0.571,16,True,left,0.0,0.3167,0.9505,0.6338,1.5993,2.1005,0.5012,V
226,226,0.49814,1.2,1,0.19926,0.43172,0.88835,226,2.68996,0.34,0.16605,0.67249,5,3D1U,2.0,False,1.351,8,True,right,0.0,0.1976,0.8736,0.676,1.765,2.2648,0.4998,V
227,227,0.49814,0.1,1,0.41512,0.39851,0.88005,227,2.88091,0.38,0.19095,0.68909,5,3D1U,1.0,True,0.279,8,False,left,0.0,0.4153,1.107,0.6916,1.9909,2.4906,0.4998,A
228,228,0.49814,1.2,1,0.40681,0.23247,0.81363,228,2.15861,-0.58,-0.29058,0.20756,5,1D3U,2.0,True,0.318,7,False,right,0.0,0.4042,0.6128,0.2086,1.4298,1.9292,0.4994,V
229,229,0.49814,0.1,2,0.32379,0.25737,0.76382,229,2.44919,0.22,0.10793,0.60607,5,2D1U,2.0,True,0.401,17,True,right,0.0,1.5919,2.1994,0.6075,0.3249,0.8247,0.4998,V
230,230,0.49814,1.2,2,0.41512,0.43172,0.62268,230,2.57373,0.22,0.10793,0.60607,5,2D1U,2.0,True,1.241,17,True,right,0.0,1.5414,2.149,0.6076,0.4161,0.9166,0.5006,V
231,231,0.49814,0.1,2,0.26567,0.41512,0.58947,231,2.01747,-0.5,-0.24907,0.24907,5,1D2U,1.0,True,0.423,11,True,left,0.0,1.3542,1.6045,0.2502,0.2624,0.7621,0.4998,V
232,232,0.49814,1.2,1,0.3404,0.44833,0.44002,232,2.00087,-0.46,-0.23247,0.27398,5,1D2U,1.0,False,0.493,12,True,left,0.0,0.3409,0.6159,0.275,1.0578,1.5579,0.5001,A
233,233,0.49814,0.1,1,0.28228,0.25737,0.45663,233,2.18351,0.38,0.19095,0.68909,5,3D1U,1.0,True,0.329,8,False,left,0.0,0.2818,0.9732,0.6914,1.4311,1.9315,0.5003,V
234,234,0.49814,1.2,2,0.19926,0.20756,0.51475,234,2.1088,0.38,0.19095,0.68909,5,3D1U,2.0,True,0.312,8,False,right,0.0,1.2155,1.9076,0.6921,0.1991,0.6993,0.5002,V
235,235,0.49814,0.1,1,0.39021,0.29888,0.84684,235,2.26654,-0.54,-0.27398,0.23247,5,1D3U,2.0,True,0.352,7,False,right,0.0,0.3927,0.6258,0.233,1.4757,1.9763,0.5007,A
236,236,0.49814,1.2,2,0.27398,0.27398,0.79702,236,2.43259,0.18,0.09133,0.58947,5,2D1U,2.0,True,0.3,17,False,right,0.0,1.5719,2.1634,0.5915,0.2723,0.7716,0.4994,V
237,237,0.49814,0.1,2,0.44002,0.32379,0.62268,237,2.1337,-0.5,-0.24907,0.24907,5,1D2U,1.0,True,0.395,13,True,left,0.0,1.5682,1.8187,0.2504,0.443,0.943,0.4999,V
238,238,0.49814,1.2,2,0.39021,0.33209,0.58116,238,2.05067,-0.5,-0.24907,0.24907,5,1D2U,1.0,True,0.266,13,True,left,0.0,1.4722,1.7224,0.2502,0.3889,0.8884,0.4996,V
239,239,0.49814,0.1,2,0.24077,0.44002,0.81363,239,2.66505,0.34,0.16605,0.67249,5,3D1U,2.0,True,0.442,9,True,right,0.0,1.5579,2.2328,0.6749,0.2412,0.7409,0.4998,V
