,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
17,17,0.49635,1.2,2,0.43844,0.41362,0.88515,17,2.28319,-0.9,-0.44671,0.04963,5,1D3U,1.0,True,0.285,0,False,left,0.0,1.8332,1.8827,0.0495,0.4414,0.9421,0.5008,A
18,18,0.49635,0.1,1,0.41362,0.25645,0.67007,18,2.12603,-0.42,-0.20681,0.28954,5,2D1U,2.0,True,0.391,0,False,right,0.0,0.4169,0.7086,0.2917,1.383,1.883,0.5001,V
19,19,0.49635,1.2,2,0.23163,0.25645,0.53771,19,1.6545,-0.74,-0.37226,0.13236,5,1D2U,1.0,True,2.325,0,False,left,0.0,1.2704,1.4045,0.1341,0.2295,0.7289,0.4995,A
20,20,0.49635,0.1,1,0.22336,0.21508,0.71143,20,2.01848,-0.26,-0.13236,0.37226,5,3D1U,2.0,True,1.109,0,False,right,0.0,0.2262,0.6008,0.3745,1.3181,1.818,0.4998,A
21,21,0.49635,1.2,1,0.42189,0.33917,0.82724,21,2.13428,-0.9,-0.44671,0.04963,5,lapse_rate,2.0,True,0.751,0,False,right,0.0,0.423,0.4731,0.0501,1.3059,1.8067,0.5008,V
22,22,0.49635,1.2,1,0.25645,0.44671,0.65352,22,2.05984,-0.58,-0.28954,0.20681,5,1D2U,2.0,True,7.458,0,False,right,0.0,0.256,0.4638,0.2078,1.1222,1.6229,0.5007,V
23,23,0.49635,0.1,2,0.37226,0.31435,0.69488,23,2.32455,-0.1,-0.04963,0.44671,5,3D1U,1.0,True,3.259,0,False,left,0.0,1.5711,2.0208,0.4496,0.3706,0.8708,0.5002,V
24,24,0.49635,0.1,2,0.29781,0.28954,0.79415,24,2.82918,0.9,0.44671,0.95133,5,lapse_rate,2.0,True,0.441,0,False,right,0.0,1.6058,2.5615,0.9557,0.304,0.8043,0.5003,A
25,25,0.49635,1.2,1,0.2399,0.3309,0.83552,25,2.27493,-0.26,-0.13236,0.37226,5,2D1U,1.0,False,0.4,0,False,left,0.0,0.2383,0.6129,0.3746,1.4544,1.9553,0.5009,A
26,26,0.49635,0.1,2,0.32262,0.26472,0.53771,26,1.67103,-0.9,-0.44671,0.04963,5,1D3U,1.0,True,4.502,0,False,left,0.0,1.3646,1.4144,0.0498,0.3237,0.8234,0.4997,V
27,27,0.49635,1.2,1,0.40535,0.31435,0.63698,27,1.90266,-0.9,-0.44671,0.04963,5,1D3U,1.0,False,8.117,0,False,left,0.0,0.4063,0.4564,0.0501,1.0974,1.5982,0.5008,V
28,28,0.49635,0.1,1,0.32262,0.29781,0.52116,28,1.84475,-0.58,-0.28954,0.20681,5,1D2U,2.0,True,0.379,0,False,right,0.0,0.3213,0.5293,0.208,1.0549,1.5549,0.4999,V
29,29,0.49635,1.2,2,0.40535,0.28126,0.51289,29,2.06811,-0.26,-0.13236,0.37226,5,2D1U,1.0,True,1.008,0,False,left,0.0,1.4256,1.8005,0.3749,0.409,0.9095,0.5005,V
30,30,0.49635,1.2,2,0.31435,0.29781,0.77761,30,1.93575,-0.9,-0.44671,0.04963,5,lapse_rate,2.0,False,3.386,0,False,right,0.0,1.5949,1.6453,0.0503,0.3113,0.8119,0.5006,A
31,31,0.49635,0.1,2,0.33917,0.32262,0.80243,31,2.49001,0.06,0.03309,0.52944,5,3D1U,2.0,True,0.6,0,False,right,0.0,1.6528,2.1869,0.5342,0.3446,0.8454,0.5008,A
32,32,0.49635,1.2,1,0.37226,0.43844,0.77761,32,2.53137,-0.1,-0.04963,0.44671,5,2D1U,2.0,True,0.459,0,False,right,0.0,0.3745,0.825,0.4505,1.6087,2.1086,0.4999,A
33,33,0.49635,0.1,1,0.33917,0.21508,0.41362,33,1.75376,-0.42,-0.20681,0.28954,5,1D2U,2.0,True,0.286,0,False,right,0.0,0.3397,0.6307,0.291,1.047,1.5473,0.5003,A
34,34,0.49635,1.2,2,0.32262,0.20681,0.50462,34,2.05984,0.06,0.03309,0.52944,5,3D1U,1.0,False,0.66,0,False,left,0.0,1.3351,1.8687,0.5336,0.3262,0.8273,0.5012,A
35,35,0.49635,0.1,1,0.37226,0.34744,0.70316,35,1.96884,-0.9,-0.44671,0.04963,5,1D3U,2.0,True,0.108,0,False,right,0.0,0.3798,0.4294,0.0496,1.1375,1.6382,0.5006,A
36,36,0.49635,1.2,1,0.25645,0.35571,0.44671,36,1.60485,-0.9,-0.44671,0.04963,5,lapse_rate,2.0,True,1.417,0,False,right,0.0,0.2581,0.308,0.0498,0.7579,1.2583,0.5004,V
37,37,0.49635,1.2,2,0.24817,0.40535,0.53771,37,2.63891,0.9,0.44671,0.95133,5,lapse_rate,2.0,True,0.242,0,False,right,0.0,1.2911,2.2499,0.9588,0.2503,0.7496,0.4993,A
38,38,0.49635,1.2,1,0.2399,0.31435,0.46326,38,1.8034,-0.42,-0.20681,0.28954,5,1D2U,1.0,False,1.435,0,False,left,0.0,0.2387,0.5311,0.2924,0.9983,1.4979,0.4996,A
39,39,0.49635,0.1,1,0.27299,0.24817,0.49635,39,2.0433,0.06,0.03309,0.52944,5,2D1U,1.0,True,11.001,0,False,left,0.0,0.2724,0.8058,0.5335,1.3063,1.8059,0.4996,V
40,40,0.49635,1.2,1,0.26472,0.43017,0.41362,40,1.65449,-0.9,-0.44671,0.04963,5,1D3U,2.0,True,1.86,0,False,right,0.0,0.2636,0.3137,0.0501,0.7302,1.2309,0.5007,V
41,41,0.49635,0.1,1,0.32262,0.29781,0.74452,41,2.47346,0.22,0.10754,0.61216,5,3D1U,1.0,True,2.557,0,False,left,0.0,0.3254,0.9412,0.6158,1.6919,2.1921,0.5001,V
42,42,0.49635,1.2,2,0.25645,0.25645,0.84379,42,2.4652,0.22,0.10754,0.61216,5,3D1U,2.0,True,0.466,0,False,right,0.0,1.6095,2.2261,0.6166,0.259,0.7593,0.5003,V
43,43,0.49635,0.1,2,0.21508,0.28126,0.80243,43,2.74645,0.9,0.44671,0.95133,5,lapse_rate,2.0,True,0.201,0,False,right,0.0,1.5257,2.4838,0.9581,0.2179,0.7177,0.4998,V
44,44,0.49635,0.1,2,0.30608,0.32262,0.78588,44,2.1591,-0.5,-0.24817,0.24817,5,1D2U,1.0,True,0.683,1,True,left,0.0,1.5996,1.8503,0.2507,0.3073,0.8078,0.5004,A
45,45,0.49635,1.2,2,0.26472,0.3888,0.81897,45,2.01847,-0.9,-0.44671,0.04963,5,1D3U,2.0,False,2.483,0,False,right,0.0,1.5873,1.6365,0.0492,0.2616,0.7627,0.5011,V
46,46,0.49635,0.1,1,0.31435,0.39708,0.43844,46,2.17566,0.06,0.03309,0.52944,5,2D1U,1.0,True,0.425,0,False,left,0.0,0.3195,0.8532,0.5337,1.2945,1.7949,0.5004,V
47,47,0.49635,1.2,1,0.22336,0.33917,0.46326,47,2.01021,-0.02,-0.00827,0.48807,5,2D1U,2.0,True,1.543,1,True,right,0.0,0.2248,0.7169,0.492,1.1833,1.6837,0.5004,V
48,48,0.49635,0.1,1,0.3309,0.28126,0.81897,48,2.53964,0.22,0.10754,0.61216,5,3D1U,1.0,True,0.233,0,False,left,0.0,0.3341,0.9515,0.6174,1.7764,2.2771,0.5007,A
49,49,0.49635,0.1,2,0.38053,0.37226,0.43844,49,1.73721,-0.9,-0.44671,0.04963,5,lapse_rate,1.0,True,0.684,0,False,left,0.0,1.3223,1.373,0.0507,0.3808,0.8809,0.5001,V
50,50,0.49635,1.2,1,0.39708,0.31435,0.62043,50,1.87784,-0.9,-0.44671,0.04963,5,1D3U,2.0,True,1.746,0,False,right,0.0,0.3958,0.4465,0.0506,1.0715,1.5709,0.4994,V
51,51,0.49635,0.1,2,0.34744,0.3309,0.87688,51,2.29974,-0.5,-0.24817,0.24817,5,1D2U,1.0,True,0.607,1,True,left,0.0,1.7335,1.983,0.2495,0.3498,0.85,0.5002,V
52,52,0.49635,1.2,2,0.24817,0.44671,0.66179,52,2.42382,0.14,0.06618,0.5708,5,3D1U,2.0,True,6.168,1,True,right,0.0,1.418,1.992,0.574,0.2518,0.7511,0.4993,A
53,53,0.49635,0.1,2,0.43017,0.32262,0.51289,53,1.81166,-0.9,-0.44671,0.04963,5,1D3U,1.0,True,1.009,0,False,left,0.0,1.4542,1.5041,0.0499,0.4367,0.9376,0.5009,A
54,54,0.49635,1.2,2,0.43017,0.43844,0.64525,54,2.5231,0.02,0.00827,0.51289,5,2D1U,1.0,False,1.001,2,True,left,0.0,1.5839,2.0998,0.5159,0.4338,0.934,0.5002,V
55,55,0.49635,0.1,2,0.32262,0.28954,0.82724,55,2.20874,-0.46,-0.23163,0.27299,5,1D2U,1.0,True,0.674,2,True,left,0.0,1.6611,1.9365,0.2754,0.3274,0.8281,0.5006,V
56,56,0.49635,1.2,1,0.28126,0.30608,0.63698,56,1.7703,-0.9,-0.44671,0.04963,5,lapse_rate,2.0,True,1.409,0,False,right,0.0,0.2852,0.3345,0.0493,0.9763,1.4764,0.5001,V
57,57,0.49635,1.2,2,0.25645,0.26472,0.43844,57,1.50559,-0.9,-0.44671,0.04963,5,1D3U,1.0,True,0.75,0,False,left,0.0,1.2034,1.2539,0.0505,0.2619,0.7615,0.4996,V
58,58,0.49635,0.1,2,0.39708,0.33917,0.79415,58,2.29974,-0.46,-0.23163,0.27299,5,1D2U,1.0,True,0.384,2,True,left,0.0,1.7011,1.9761,0.275,0.4013,0.9012,0.4999,V
59,59,0.49635,1.2,1,0.24817,0.3309,0.50462,59,2.10948,0.06,0.03309,0.52944,5,2D1U,1.0,True,3.383,2,False,left,0.0,0.2526,0.786,0.5334,1.2943,1.7941,0.4997,V
60,60,0.49635,0.1,1,0.38053,0.41362,0.52944,60,2.77127,0.9,0.44671,0.95133,5,lapse_rate,1.0,True,3.109,0,False,left,0.0,0.3796,1.3382,0.9586,1.8712,2.3712,0.5,V
61,61,0.49635,0.1,2,0.25645,0.29781,0.6287,61,2.25011,0.14,0.06618,0.5708,5,3D1U,2.0,True,1.059,1,True,right,0.0,1.3933,1.9677,0.5744,0.261,0.7597,0.4987,V
62,62,0.49635,1.2,1,0.43017,0.25645,0.65352,62,1.92749,-0.82,-0.41362,0.091,5,1D3U,2.0,True,1.259,1,True,right,0.0,0.4353,0.5263,0.091,1.1846,1.6855,0.5009,A
63,63,0.49635,0.1,1,0.32262,0.29781,0.54598,63,1.71239,-0.9,-0.44671,0.04963,5,lapse_rate,2.0,True,0.21,0,False,right,0.0,0.3212,0.3714,0.0501,0.9208,1.4206,0.4998,V
64,64,0.49635,0.1,1,0.3309,0.25645,0.58734,64,2.20048,0.06,0.03309,0.52944,5,2D1U,1.0,True,0.867,2,False,left,0.0,0.3369,0.87,0.5331,1.461,1.9618,0.5008,A
65,65,0.49635,1.2,1,0.3888,0.24817,0.86033,65,2.56445,0.14,0.06618,0.5708,5,3D1U,2.0,False,1.409,1,True,right,0.0,0.3917,0.9662,0.5745,1.8344,2.3326,0.4982,V
66,66,0.49635,0.1,2,0.37226,0.32262,0.89342,66,2.37419,-0.42,-0.20681,0.28954,5,1D2U,1.0,True,0.791,2,False,left,0.0,1.7771,2.0695,0.2924,0.3765,0.8773,0.5008,V
67,67,0.49635,0.1,1,0.42189,0.42189,0.60389,67,1.99365,-0.9,-0.44671,0.04963,5,lapse_rate,2.0,True,0.104,0,False,right,0.0,0.423,0.4735,0.0505,1.0815,1.5814,0.4999,A
68,68,0.49635,1.2,2,0.22336,0.43017,0.82724,68,2.26666,-0.42,-0.20681,0.28954,5,1D2U,1.0,True,0.825,2,False,left,0.0,1.5609,1.8525,0.2917,0.2267,0.7268,0.5001,V
69,69,0.49635,0.1,2,0.2399,0.32262,0.88515,69,2.03502,-0.82,-0.41362,0.091,5,1D3U,1.0,True,0.785,1,True,left,0.0,1.6348,1.727,0.0923,0.2434,0.7436,0.5002,A
70,70,0.49635,1.2,1,0.36399,0.41362,0.59561,70,2.45691,0.18,0.091,0.58734,5,3D1U,2.0,False,3.392,2,True,right,0.0,0.3636,0.9556,0.592,1.5551,2.0557,0.5006,V
71,71,0.49635,0.1,2,0.26472,0.29781,0.57907,71,2.15084,0.02,0.00827,0.51289,5,2D1U,1.0,False,0.508,3,True,left,0.0,1.3511,1.8679,0.5169,0.2673,0.7682,0.5009,A
72,72,0.49635,1.2,2,0.32262,0.23163,0.80243,72,1.94403,-0.82,-0.41362,0.091,5,1D3U,1.0,True,0.793,1,True,left,0.0,1.6334,1.725,0.0916,0.3247,0.8248,0.5001,A
73,73,0.49635,0.1,2,0.34744,0.34744,0.55425,73,2.27492,0.06,0.03309,0.52944,5,2D1U,1.0,False,2.167,4,True,left,0.0,1.406,1.9391,0.5331,0.3475,0.8476,0.5001,A
74,74,0.49635,1.2,1,0.3888,0.24817,0.7197,74,2.46518,0.22,0.10754,0.61216,5,3D1U,1.0,True,0.559,2,False,left,0.0,0.3877,1.0043,0.6166,1.7292,2.2295,0.5004,V
75,75,0.49635,0.1,2,0.29781,0.35571,0.67834,75,2.13429,-0.38,-0.19027,0.30608,5,1D2U,1.0,True,0.359,2,False,left,0.0,1.4865,1.7947,0.3083,0.3028,0.8033,0.5004,A
76,76,0.49635,0.1,1,0.28126,0.19854,0.48807,76,2.41555,0.9,0.44671,0.95133,5,lapse_rate,1.0,True,0.599,0,False,left,0.0,0.2843,1.243,0.9587,1.7343,2.2345,0.5002,A
77,77,0.49635,1.2,1,0.20681,0.3888,0.55425,77,2.19219,0.1,0.04963,0.54598,5,2D1U,2.0,False,0.733,4,False,right,0.0,0.2095,0.7596,0.5501,1.3185,1.8182,0.4996,V
78,78,0.49635,0.1,1,0.44671,0.21508,0.74452,78,2.85399,0.9,0.44671,0.95133,5,lapse_rate,1.0,True,0.675,0,False,left,0.0,0.4512,1.4098,0.9586,2.159,2.6594,0.5004,A
79,79,0.49635,0.1,2,0.36399,0.34744,0.55425,79,2.37419,0.22,0.10754,0.61216,5,3D1U,2.0,True,0.417,2,False,right,0.0,1.4251,2.0427,0.6176,0.3673,0.8671,0.4998,A
80,80,0.49635,1.2,1,0.26472,0.34744,0.8107,80,2.05157,-0.74,-0.37226,0.13236,5,1D3U,2.0,True,0.467,1,False,right,0.0,0.2618,0.396,0.1342,1.2122,1.7121,0.4998,V
81,81,0.49635,0.1,2,0.27299,0.39708,0.75279,81,2.22529,-0.38,-0.19027,0.30608,5,1D2U,1.0,True,2.592,2,False,left,0.0,1.5329,1.8399,0.307,0.2742,0.7732,0.499,A
82,82,0.49635,1.2,2,0.44671,0.31435,0.85206,82,2.24183,-0.74,-0.37226,0.13236,5,1D3U,1.0,True,0.75,1,False,left,0.0,1.8038,1.9365,0.1328,0.445,0.9449,0.5,V
83,83,0.49635,0.1,1,0.28126,0.25645,0.60389,83,2.58928,0.9,0.44671,0.95133,5,lapse_rate,1.0,True,2.682,0,False,left,0.0,0.2858,1.2441,0.9583,1.8516,2.3521,0.5005,A
84,84,0.49635,0.1,2,0.40535,0.28954,0.80243,84,2.56447,0.14,0.06618,0.5708,5,2D1U,1.0,False,2.309,4,False,left,0.0,1.7116,2.287,0.5754,0.4035,0.904,0.5005,A
85,85,0.49635,1.2,1,0.3309,0.43017,0.46326,85,2.05158,-0.34,-0.17372,0.3309,5,1D2U,2.0,True,0.935,2,False,right,0.0,0.3315,0.6654,0.3339,1.1317,1.6314,0.4997,A
86,86,0.49635,0.1,2,0.3888,0.20681,0.43844,86,2.14256,0.22,0.10754,0.61216,5,3D1U,1.0,False,0.942,2,False,left,0.0,1.3325,1.9489,0.6164,0.3905,0.8902,0.4997,V
87,87,0.49635,1.2,2,0.27299,0.20681,0.84379,87,2.44864,0.26,0.13236,0.6287,5,3D1U,2.0,True,1.651,2,False,right,0.0,1.6235,2.2556,0.6321,0.2722,0.7726,0.5004,A
88,88,0.49635,0.1,1,0.42189,0.33917,0.86861,88,2.45692,-0.34,-0.17372,0.3309,5,1D2U,1.0,False,6.875,2,False,left,0.0,0.4266,0.7592,0.3326,1.6346,2.1351,0.5005,A
89,89,0.49635,1.2,2,0.40535,0.41362,0.88515,89,2.78781,0.18,0.091,0.58734,5,2D1U,1.0,False,2.067,4,False,left,0.0,1.7998,2.3919,0.5921,0.4084,0.9077,0.4993,V
90,90,0.49635,1.2,1,0.35571,0.27299,0.55425,90,1.72893,-0.9,-0.44671,0.04963,5,lapse_rate,2.0,True,1.058,0,False,right,0.0,0.3559,0.4061,0.0501,0.965,1.4652,0.5002,V
91,91,0.49635,0.1,2,0.35571,0.3309,0.82724,91,2.14256,-0.74,-0.37226,0.13236,5,1D3U,1.0,True,0.709,1,False,left,0.0,1.6873,1.82,0.1327,0.3544,0.8536,0.4991,A
92,92,0.49635,1.2,2,0.22336,0.37226,0.83552,92,2.23357,-0.38,-0.19027,0.30608,5,1D2U,1.0,True,0.507,3,True,left,0.0,1.5641,1.8725,0.3084,0.2228,0.7222,0.4994,V
93,93,0.49635,1.2,1,0.28954,0.42189,0.71143,93,2.87054,0.9,0.44671,0.95133,5,lapse_rate,2.0,False,2.033,0,False,right,0.0,0.2872,1.2456,0.9585,1.9623,2.4618,0.4995,V
94,94,0.49635,0.1,2,0.20681,0.30608,0.4798,94,2.1012,0.22,0.10754,0.61216,5,2D1U,1.0,False,1.91,4,False,left,0.0,1.1899,1.8064,0.6165,0.2067,0.7063,0.4997,V
95,95,0.49635,1.2,2,0.34744,0.26472,0.45498,95,2.19219,0.26,0.13236,0.6287,5,3D1U,2.0,True,0.476,2,False,right,0.0,1.3061,1.9398,0.6337,0.3482,0.8483,0.5002,A
96,96,0.49635,0.1,1,0.31435,0.41362,0.75279,96,2.15083,-0.66,-0.3309,0.17372,5,1D3U,2.0,True,3.491,1,False,right,0.0,0.3182,0.4935,0.1753,1.2521,1.7519,0.4998,V
97,97,0.49635,1.2,2,0.3888,0.43844,0.81897,97,2.44864,-0.38,-0.19027,0.30608,5,1D2U,1.0,True,0.283,3,True,left,0.0,1.7187,2.0264,0.3076,0.3929,0.8934,0.5005,A
98,98,0.49635,0.1,1,0.31435,0.33917,0.40535,98,1.60485,-0.9,-0.44671,0.04963,5,lapse_rate,2.0,True,0.167,0,False,right,0.0,0.3159,0.3667,0.0508,0.7753,1.2743,0.4991,A
99,99,0.49635,0.1,1,0.42189,0.39708,0.53771,99,2.48173,0.26,0.13236,0.6287,5,3D1U,1.0,True,0.825,2,False,left,0.0,0.424,1.0574,0.6334,1.5992,2.0991,0.5,A
100,100,0.49635,1.2,1,0.37226,0.43017,0.45498,100,1.92748,-0.66,-0.3309,0.17372,5,1D3U,2.0,True,0.464,1,False,right,0.0,0.3719,0.547,0.1751,1.0056,1.5057,0.5,A
101,101,0.49635,0.1,1,0.32262,0.24817,0.42189,101,2.11773,0.26,0.13236,0.6287,5,2D1U,2.0,False,3.975,4,False,right,0.0,0.3202,0.954,0.6338,1.3785,1.8788,0.5003,V
102,102,0.49635,1.2,2,0.3309,0.40535,0.5708,102,2.45692,0.3,0.1489,0.65352,5,2D1U,2.0,True,0.4,4,False,right,0.0,1.4047,2.0632,0.6586,0.3298,0.8302,0.5004,A
103,103,0.49635,0.1,2,0.25645,0.42189,0.57907,103,2.36592,0.22,0.10754,0.61216,5,3D1U,2.0,True,6.158,3,True,right,0.0,1.3417,1.9588,0.6171,0.2586,0.7589,0.5003,V
104,104,0.49635,1.2,2,0.38053,0.40535,0.47153,104,2.70509,0.9,0.44671,0.95133,5,lapse_rate,2.0,True,0.425,0,False,right,0.0,1.3596,2.3177,0.9581,0.3845,0.884,0.4995,V
105,105,0.49635,1.2,1,0.34744,0.44671,0.61216,105,2.07638,-0.66,-0.3309,0.17372,5,1D3U,2.0,True,0.857,1,False,right,0.0,0.3493,0.5253,0.176,1.1422,1.6419,0.4997,V
106,106,0.49635,0.1,2,0.25645,0.32262,0.76934,106,2.17566,-0.34,-0.17372,0.3309,5,1D2U,1.0,True,0.427,4,True,left,0.0,1.5308,1.8642,0.3334,0.2558,0.7554,0.4996,V
107,107,0.49635,1.2,1,0.32262,0.28126,0.70316,107,2.41555,0.22,0.10754,0.61216,5,3D1U,1.0,True,1.092,3,True,left,0.0,0.324,0.9407,0.6167,1.649,2.1484,0.4993,A
108,108,0.49635,0.1,2,0.40535,0.2399,0.7197,108,2.51482,0.3,0.1489,0.65352,5,2D1U,2.0,True,0.543,4,False,right,0.0,1.6301,2.2883,0.6582,0.4052,0.9043,0.4991,A
109,109,0.49635,1.2,2,0.2399,0.32262,0.89342,109,2.1591,-0.58,-0.28954,0.20681,5,1D3U,1.0,True,3.809,1,False,left,0.0,1.6415,1.8498,0.2083,0.241,0.742,0.501,V
110,110,0.49635,0.1,1,0.42189,0.22336,0.72797,110,2.20047,-0.34,-0.17372,0.3309,5,1D2U,2.0,True,1.417,4,True,right,0.0,0.4234,0.7576,0.3342,1.4901,1.9914,0.5013,A
111,111,0.49635,0.1,2,0.20681,0.25645,0.69488,111,1.70412,-0.9,-0.44671,0.04963,5,lapse_rate,1.0,True,0.598,0,False,left,0.0,1.4053,1.4543,0.0491,0.2053,0.705,0.4997,A
112,112,0.49635,1.2,2,0.39708,0.40535,0.80243,112,3.05254,0.9,0.44671,0.95133,5,lapse_rate,2.0,True,0.45,0,False,right,0.0,1.7117,2.6697,0.958,0.4034,0.9037,0.5003,V
113,113,0.49635,1.2,2,0.31435,0.23163,0.75279,113,2.40728,0.22,0.10754,0.61216,5,3D1U,1.0,False,0.832,3,True,left,0.0,1.5724,2.1891,0.6167,0.3134,0.8141,0.5007,A
114,114,0.49635,0.1,1,0.34744,0.3888,0.6287,114,2.48999,0.26,0.13236,0.6287,5,2D1U,1.0,True,8.307,5,True,left,0.0,0.3502,0.9841,0.634,1.6167,2.1165,0.4999,V
115,115,0.49635,1.2,1,0.21508,0.25645,0.59561,115,1.91093,-0.3,-0.1489,0.34744,5,1D2U,2.0,True,0.524,4,False,right,0.0,0.217,0.5674,0.3504,1.1669,1.6676,0.5007,V
116,116,0.49635,0.1,2,0.41362,0.26472,0.50462,116,1.88612,-0.58,-0.28954,0.20681,5,1D3U,1.0,True,0.877,1,False,left,0.0,1.422,1.6308,0.2088,0.413,0.9132,0.5002,A
117,117,0.49635,1.2,1,0.43017,0.19854,0.43844,117,2.1922,0.26,0.13236,0.6287,5,2D1U,2.0,False,1.908,5,True,right,0.0,0.4317,1.0656,0.6338,1.5073,2.0076,0.5003,V
118,118,0.49635,0.1,2,0.19854,0.28954,0.66179,118,2.27492,0.26,0.13236,0.6287,5,3D1U,2.0,True,0.851,4,True,right,0.0,1.3664,1.9998,0.6334,0.2003,0.7002,0.4999,V
119,119,0.49635,0.1,1,0.34744,0.43844,0.82724,119,2.1591,-0.9,-0.44671,0.04963,5,lapse_rate,2.0,True,0.11,0,False,right,0.0,0.3467,0.3967,0.0501,1.2302,1.7301,0.5,A
120,120,0.49635,1.2,1,0.28954,0.3309,0.40535,120,1.86958,-0.3,-0.1489,0.34744,5,1D2U,1.0,False,2.718,4,False,left,0.0,0.2929,0.6428,0.3498,1.0508,1.5509,0.5001,A
121,121,0.49635,0.1,1,0.39708,0.28954,0.76106,121,2.15084,-0.58,-0.28954,0.20681,5,1D3U,2.0,True,0.183,1,False,right,0.0,0.3966,0.6045,0.2079,1.3712,1.8709,0.4997,A
