,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue,VisualPSE
158,0.50024,0.1,2,0.40853,0.4252,0.71701,158,2.31777,-0.47,-0.23345,0.26679,5,1D2U,1.0,True,0.4,13,True,left,0.45022,1.8536,2.4039,0.5503,0.0452,1.2788,1.2335,A,0.2835
159,0.50024,1.2,2,0.26679,0.24178,0.6253,159,2.58457,0.9,0.45022,0.95046,5,lapse_rate,2.0,True,0.433,0,False,right,-0.45022,1.1674,2.4008,1.2333,0.3504,0.6839,0.3334,A,0.2795
160,0.50024,0.1,1,0.35851,0.44188,1.0505,160,2.99311,0.29,0.14173,0.64198,5,2D1U,1.0,True,0.374,15,True,left,0.45022,0.2189,1.1441,0.9252,1.8272,3.0606,1.2334,A,0.2835
161,0.50024,1.2,1,0.24178,0.22511,0.80038,161,1.79252,-0.95,-0.47523,0.02501,5,lapse_rate,2.0,True,0.492,0,False,right,-0.45022,0.0963,0.4052,0.3089,1.288,1.6217,0.3336,A,0.2795
162,0.50024,1.2,1,0.5586,0.35851,0.88376,162,2.5679,-0.47,-0.23345,0.26679,5,1D2U,2.0,True,0.408,13,True,right,0.45022,0.4148,0.9648,0.55,1.4814,2.7231,1.2417,A,0.2795
163,0.50024,1.2,1,0.28347,0.35017,0.73369,163,2.49287,0.25,0.12506,0.6253,5,2D1U,1.0,True,0.75,15,False,left,-0.45022,0.1404,1.048,0.9075,1.8651,2.1982,0.3331,A,0.2795
164,0.50024,0.1,1,0.4252,0.36684,0.73369,164,2.65127,0.25,0.12506,0.6253,5,2D1U,1.0,True,0.408,15,False,left,0.45022,0.281,1.1885,0.9075,1.5552,2.7887,1.2335,A,0.2835
165,0.50024,1.2,2,0.35017,0.30848,0.83373,165,2.94308,0.9,0.45022,0.95046,5,lapse_rate,2.0,True,0.425,0,False,right,-0.45022,1.4612,2.6941,1.2329,0.4357,0.7691,0.3334,A,0.2795
166,0.50024,0.1,2,0.50024,0.61696,0.85875,166,2.75966,-0.43,-0.21677,0.28347,5,1D2U,1.0,True,0.367,13,False,left,0.45022,2.0812,2.6479,0.5668,0.1312,1.3646,1.2335,A,0.2835
167,0.50024,1.2,1,0.26679,0.30014,0.59195,167,1.68413,-0.95,-0.47523,0.02501,5,lapse_rate,2.0,True,0.5,0,False,right,-0.45022,0.1234,0.4324,0.3089,1.1069,1.4406,0.3337,A,0.2795
168,0.50024,1.2,1,0.4252,0.6253,0.99214,168,3.15151,0.21,0.10839,0.60863,5,2D1U,2.0,False,0.424,15,False,right,0.45022,0.2822,1.1732,0.891,1.7981,3.0316,1.2335,A,0.2795
169,0.50024,1.2,1,0.37518,0.35017,0.6253,169,2.13436,-0.43,-0.21677,0.28347,5,1D2U,1.0,False,0.459,13,False,left,-0.45022,0.2315,0.7986,0.5671,1.5066,1.8397,0.3331,A,0.2795
170,0.50024,0.1,1,0.51692,0.40019,1.33397,170,3.01811,-0.47,-0.23345,0.26679,5,1D2U,2.0,True,0.35,14,True,right,0.45022,0.3746,0.9245,0.5499,1.8909,3.1326,1.2417,A,0.2835
171,0.50024,0.1,1,0.39185,0.33349,0.48357,171,1.97594,-0.47,-0.23345,0.26679,5,1D2U,2.0,True,0.491,14,True,right,-0.45022,0.2449,0.795,0.55,1.3619,1.6946,0.3327,A,0.2835
172,0.50024,1.2,1,0.33349,0.36684,0.80038,172,2.62625,0.25,0.12506,0.6253,5,2D1U,2.0,False,0.341,16,True,right,0.45022,0.1876,1.0962,0.9086,1.5291,2.7623,1.2332,A,0.2795
173,0.50024,1.2,1,0.44188,0.35851,0.45855,173,2.40116,0.29,0.14173,0.64198,5,2D1U,1.0,True,0.508,16,False,left,-0.45022,0.2963,1.2209,0.9246,1.763,2.0959,0.3329,A,0.2795
174,0.50024,0.1,1,0.45855,0.53359,1.33397,174,3.10982,-0.43,-0.21677,0.28347,5,1D2U,2.0,True,0.409,15,True,right,0.45022,0.3163,0.8823,0.566,1.849,3.0819,1.233,A,0.2835
175,0.50024,0.1,2,0.27513,0.30848,0.40019,175,1.76751,-0.43,-0.21677,0.28347,5,1D2U,1.0,True,0.5,15,True,left,-0.45022,0.9454,1.5122,0.5669,0.3535,0.687,0.3335,A,0.2835
176,0.50024,1.2,1,0.45855,0.57528,0.68366,176,2.85971,0.29,0.14173,0.64198,5,2D1U,2.0,False,0.375,16,False,right,0.45022,0.3139,1.2394,0.9255,1.5556,2.7892,1.2336,A,0.2795
177,0.50024,1.2,1,0.28347,0.24178,0.85041,177,2.54289,0.33,0.16675,0.66699,5,2D1U,1.0,True,0.341,16,False,left,-0.45022,0.144,1.0938,0.9497,2.0272,2.3609,0.3338,A,0.2795
178,0.50024,0.1,1,0.56694,0.45855,1.19224,178,3.02645,-0.39,-0.19176,0.30848,5,1D2U,2.0,True,0.4,15,False,right,0.45022,0.4219,1.0139,0.592,1.8379,3.0801,1.2422,A,0.2835
