,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetAudio,recordedOffsetAudio,recordedDurAudio,modalityPostCue
0,0.5,0.0,2,0.6,0.4917,0.1083,0,2.525,0.65,0.325,0.825,5,2D1U,2.0,True,0.913,0,False,right,0.0,1.9204108329722658,2.753614207962528,0.8332033749902621,0.9249120829626918,1.7594329999992624,0.8345209170365706,
