,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetAudio,recordedOffsetAudio,recordedDurAudio,modalityPostCue
0,0.5,0.0,1,0.5167,0.6417,0.6417,0,3.1251,0.65,0.325,0.825,5,3D1U,2.0,False,1.018,0,False,right,0.0,0.6931992910103872,1.5176202500006184,0.8244209589902312,2.1602215000020806,2.6767085829924326,0.5164870829903521,
1,0.5,0.0,2,0.55,0.4,0.5583,1,2.1833,-0.65,-0.325,0.175,5,2U1D,1.0,True,0.932,0,False,left,0.0,1.7461136670026463,1.9257896250055637,0.17967595800291747,0.692944082984468,1.1912395420076791,0.49829545902321115,
2,0.5,0.0,1,0.475,0.525,0.6667,2,3.0667,0.8,0.4,0.9,5,lapse_rate,2.0,False,0.281,0,False,right,0.0,0.6129047079884913,1.5164611660002265,0.9035564580117352,2.1985537500004284,2.69854345798376,0.49998970798333175,
3,0.5,0.0,2,0.5,0.4667,0.7083,3,2.35,-0.65,-0.325,0.175,5,2U1D,1.0,True,4.38,0,False,left,0.0,1.8452589999942575,2.024018750002142,0.17875975000788458,0.6422892910195515,1.1417144580045715,0.49942516698502004,
4,0.5,0.0,2,0.4167,0.4333,0.8167,4,2.9917,0.65,0.325,0.825,5,2D1U,2.0,True,0.633,0,False,right,0.0,1.8865056250069756,2.7198235830001067,0.8333179579931311,0.5695011249918025,1.0695855410012882,0.5000844160094857,
5,0.5,0.0,2,0.55,0.5,0.5917,5,3.0667,0.85,0.425,0.925,5,3D1U,2.0,True,0.597,0,False,right,0.0,1.776938125025481,2.707717875018716,0.9307797499932349,0.6905321670055855,1.1900130000140052,0.4994808330084197,
6,0.5,0.0,2,0.4167,0.65,0.8667,6,2.6084,-0.65,-0.325,0.175,5,3U1D,1.0,True,0.745,0,False,left,0.0,1.9296735840034671,2.1043632090149913,0.17468962501152419,0.5628671669983305,1.06315237499075,0.5002852079924196,
7,0.5,0.0,1,0.5917,0.4917,0.875,7,2.7334,-0.45,-0.225,0.275,5,2U1D,1.0,False,8.118,0,False,left,0.0,0.7326662080013193,1.0148566249990836,0.28219041699776426,1.900588082993636,2.40121216600528,0.500624083011644,
