,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
0,0.5,0.0,2,0.4667,0.45,0.7167,0,2.3084,-0.65,-0.325,0.175,5,3U1D,1.0,True,1.802,0,False,left,0.0,0,0,0,0,0,0,
1,0.5,0.0,2,0.425,0.525,0.6417,1,2.9167,0.65,0.325,0.825,5,2D1U,1.0,False,1.131,0,False,left,0.0,0,0,0,0,0,0,
2,0.5,0.0,1,0.6417,0.6083,0.8167,2,3.4917,0.85,0.425,0.925,5,2D1U,2.0,False,0.801,0,False,right,0.0,0,0,0,0,0,0,
3,0.5,0.0,2,0.5083,0.6167,0.8583,3,2.6583,-0.65,-0.325,0.175,5,3U1D,2.0,False,0.267,0,False,right,0.0,0,0,0,0,0,0,
4,0.5,0.0,1,0.5,0.55,0.7667,4,3.1417,0.65,0.325,0.825,5,3D1U,2.0,False,0.22,0,False,right,0.0,0,0,0,0,0,0,
5,0.5,0.0,2,0.45,0.4417,0.8167,5,3.1084,0.8,0.4,0.9,5,lapse_rate,2.0,True,0.154,0,False,right,0.0,0,0,0,0,0,0,
6,0.5,0.0,1,0.5667,0.6333,0.5083,6,2.3833,-0.65,-0.325,0.175,5,2U1D,2.0,True,0.155,0,False,right,0.0,0,0,0,0,0,0,
7,0.5,0.0,2,0.5083,0.525,0.5417,7,2.975,0.8,0.4,0.9,5,lapse_rate,2.0,True,0.154,0,False,right,0.0,0,0,0,0,0,0,
8,0.5,0.0,2,0.5917,0.4667,0.6917,8,2.3251,-0.85,-0.425,0.075,5,3U1D,1.0,True,0.922,0,False,left,0.0,0,0,0,0,0,0,
