,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
41,0.4989,0.1,2,0.3908,0.43238,0.88139,41,2.45292,-0.502,-0.24945,0.24945,5,2U1D,1.0,True,0.261,2,False,left,0.0,0.000627799890935421,2.4565917002037168,2.4559639003127813,0.3817865001037717,0.8819099003449082,0.5001234002411366,
42,0.4989,0.1,2,0.25776,0.34091,0.76498,42,1.91244,-0.9,-0.44901,0.04989,5,lapse_rate,1.0,True,0.258,0,False,left,0.0,0.0007788003422319889,1.9244180000387132,1.9236391996964812,0.24871159996837378,0.7492030998691916,0.5004914999008179,
43,0.4989,1.2,2,0.29934,0.21619,0.54047,43,2.02054,-0.074,-0.03326,0.46564,5,1U1D,2.0,False,0.249,2,True,right,0.0,0.0008152998052537441,2.0330242002382874,2.0322089004330337,0.2912070001475513,0.7914340002462268,0.5002270000986755,
44,0.4989,0.1,2,0.19956,0.44069,0.82318,44,2.78551,0.646,0.32428,0.82318,5,2D1U,2.0,True,0.224,3,False,right,0.0,0.0008942997083067894,2.791944900061935,2.7910506003536284,0.19210619991645217,0.6918989000841975,0.49979270016774535,
45,0.4989,1.2,2,0.3908,0.2245,0.57373,45,2.35313,0.338,0.1663,0.6652,5,1D1U,2.0,True,0.297,3,True,right,0.0,0.0007576998323202133,2.3581444998271763,2.357386799994856,0.3820469998754561,0.8828896000050008,0.5008426001295447,
46,0.4989,0.1,2,0.24113,0.37417,0.49058,46,2.05379,-0.11,-0.0582,0.44901,5,1U1D,1.0,True,0.358,3,True,left,0.0,0.0007601003162562847,2.0647705998271704,2.064010499510914,0.2310913000255823,0.7308945995755494,0.49980329954996705,
47,0.4989,1.2,2,0.20787,0.2245,0.44901,47,2.20346,0.646,0.32428,0.82318,5,2D1U,2.0,True,0.232,3,False,right,0.0,0.0007405001670122147,2.213752099778503,2.213011599611491,0.19701489992439747,0.6979863997548819,0.5009714998304844,
48,0.4989,1.2,2,0.34091,0.24945,0.78992,48,1.92907,-0.9,-0.44901,0.04989,5,lapse_rate,1.0,True,0.412,0,False,left,0.0,0.0007418002933263779,1.9319200003519654,1.931178200058639,0.33220320008695126,0.8316978001967072,0.499494600109756,
49,0.4989,0.1,2,0.26608,0.28271,0.48227,49,1.77941,-0.502,-0.24945,0.24945,5,2U1D,2.0,False,0.539,2,False,right,0.0,0.00026880018413066864,1.7812043000012636,1.780935499817133,0.25637179985642433,0.756400499958545,0.5000287001021206,
50,0.4989,1.2,1,0.24945,0.31597,0.49058,50,2.20347,0.302,0.14967,0.64857,5,1D1U,2.0,False,0.115,4,True,right,0.0,0.000822099857032299,2.214532000012696,2.2137099001556635,1.3808064996264875,1.8807286000810564,0.49992210045456886,
51,0.4989,0.1,1,0.34091,0.26608,0.42406,51,1.76277,-0.538,-0.26608,0.23282,5,2U1D,2.0,True,0.473,3,True,right,0.0,0.0007500997744500637,1.7740491000004113,1.7732990002259612,0.9900241997092962,1.490620699711144,0.5005965000018477,
52,0.4989,1.2,1,0.36586,0.34923,0.70677,52,2.72731,0.61,0.30765,0.80655,5,2D1U,2.0,False,0.108,4,True,right,0.0,0.000744599848985672,2.7313174000009894,2.7305728001520038,1.8738543996587396,2.373814799822867,0.49996040016412735,
53,0.4989,0.1,1,0.23282,0.43238,0.81487,53,2.64417,0.338,0.1663,0.6652,5,1D1U,2.0,False,0.225,5,True,right,0.0,0.0007254998199641705,2.648083300329745,2.6473578005097806,1.7069178000092506,2.206649800296873,0.4997320002876222,
54,0.4989,1.2,1,0.44069,0.27439,0.77329,54,2.45291,-0.074,-0.03326,0.46564,5,1U1D,2.0,True,0.232,4,True,right,0.0,0.0007175002247095108,2.4574027000926435,2.456685199867934,1.673687200061977,2.1735803997144103,0.4998931996524334,
55,0.4989,0.1,1,0.25776,0.44069,0.57373,55,2.71899,0.9,0.44901,0.94791,5,lapse_rate,2.0,False,0.154,0,False,right,0.0,0.00046289991587400436,2.7151089999824762,2.7146461000666022,1.7729531996883452,2.273184400051832,0.500231200363487,
56,0.4989,0.1,1,0.42406,0.3908,0.79824,56,2.59427,-0.038,-0.01663,0.48227,5,1U1D,2.0,True,0.136,4,False,right,0.0,0.0005572997033596039,2.5970674003474414,2.596510100644082,1.6966244000941515,2.196822199970484,0.5001977998763323,
57,0.4989,1.2,1,0.31597,0.35754,0.78992,57,2.78551,0.646,0.32428,0.82318,5,2D1U,2.0,False,0.226,5,True,right,0.0,0.0007891999557614326,2.7819882999174297,2.7811990999616683,1.923171500209719,2.4250336000695825,0.5018620998598635,
58,0.4989,0.1,1,0.32428,0.25776,0.78992,58,2.561,0.374,0.18293,0.69014,5,1D1U,2.0,False,0.233,5,False,right,0.0,0.0007366002537310123,2.565414199605584,2.564677599351853,1.7990504996851087,2.2983597996644676,0.4993092999793589,
59,0.4989,1.2,1,0.41575,0.34091,0.79824,59,2.10369,-0.9,-0.44901,0.04989,5,lapse_rate,1.0,False,0.458,0,False,left,0.0,0.0002828999422490597,2.116830099839717,2.116547199897468,1.258089100010693,1.7586762001737952,0.5005871001631021,
60,0.4989,1.2,2,0.3908,0.40743,0.83981,60,2.36976,-0.538,-0.26608,0.23282,5,2U1D,1.0,True,0.992,3,True,left,0.0,0.000761799979954958,2.380011399742216,2.379249599762261,0.38951539993286133,0.8896745997481048,0.5001591998152435,
61,0.4989,0.1,2,0.2245,0.41575,0.4989,61,2.13695,-0.002,0.0,0.4989,5,1U1D,2.0,False,0.262,4,False,right,0.0,0.0007552998140454292,2.1414418001659214,2.140686500351876,0.21729950001463294,0.7159808999858797,0.4986813999712467,
62,0.4989,1.2,2,0.24945,0.21619,0.63194,62,2.30325,0.41,0.20787,0.70677,5,1D1U,2.0,True,0.231,5,False,right,0.0,0.0007592998445034027,2.315550500061363,2.3147912002168596,0.24089440004900098,0.7408472001552582,0.4999528001062572,
63,0.4989,0.1,2,0.21619,0.21619,0.86476,63,2.74395,0.9,0.44901,0.94791,5,lapse_rate,2.0,True,0.169,0,False,right,0.0,0.0004036002792418003,2.747830499894917,2.747426899615675,0.20643219957128167,0.7060268996283412,0.4995947000570595,
64,0.4989,0.1,2,0.44069,0.25776,0.51553,64,1.96233,-0.502,-0.24945,0.24945,5,2U1D,1.0,True,0.284,4,True,left,0.0,0.0008148001506924629,1.972757099661976,1.9719422995112836,0.4310750998556614,0.9302241997793317,0.4991490999236703,
65,0.4989,1.2,2,0.25776,0.31597,0.83981,65,2.75225,0.682,0.34091,0.83981,5,2D1U,2.0,True,0.254,5,False,right,0.0,0.0007373001426458359,2.757554499898106,2.75681719975546,0.24891520012170076,0.7492758999578655,0.5003606998361647,
66,0.4989,0.1,2,0.24113,0.44069,0.59036,66,2.46122,0.374,0.18293,0.69014,5,1D1U,2.0,True,0.772,6,True,right,0.0,0.0002752002328634262,2.4658349002711475,2.465559700038284,0.2328236000612378,0.7323904000222683,0.4995667999610305,
67,0.4989,1.2,2,0.21619,0.27439,0.40743,67,1.64636,-0.502,-0.24945,0.24945,5,2U1D,1.0,True,0.45,4,True,left,0.0,0.0008040997199714184,1.6476969998329878,1.6468929001130164,0.2140811998397112,0.7141315997578204,0.5000503999181092,
68,0.4989,1.2,2,0.20787,0.39912,0.53216,68,2.58596,0.9,0.44901,0.94791,5,lapse_rate,2.0,True,0.263,0,False,right,0.0,0.0007699001580476761,2.589905499946326,2.5891355997882783,0.19878849992528558,0.6982801002450287,0.49949160031974316,
69,0.4989,0.1,2,0.25776,0.41575,0.85644,69,2.86866,0.682,0.34091,0.83981,5,2D1U,2.0,True,0.272,5,False,right,0.0,0.0004802001640200615,2.8648818996734917,2.8644016995094717,0.24847029987722635,0.7483110995963216,0.49984079971909523,
