,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetAudio,recordedOffsetAudio,recordedDurAudio,modalityPostCue
0,0.5,0.0,2,0.6417,0.6333,0.5417,0,2.4917,-0.65,-0.325,0.175,5,2U1D,2.0,False,4.791,0,False,right,0.0,2.5404988339869305,2.723844541993458,0.18334570800652727,1.0736442920169793,1.5900939169805497,0.5164496249635704,
1,0.5,0.0,1,0.575,0.4917,0.8333,1,3.225,0.65,0.325,0.825,5,3D1U,1.0,True,1.601,0,False,left,0.0,0.7348374160355888,1.56843691598624,0.8335994999506511,3.4013508750358596,4.3851121659972705,0.9837612909614109,
