,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
0,0.5,0.0,2,0.5,0.45,0.65,0,2.925,0.65,0.325,0.825,5,2D1U,1.0,False,1.546,0,False,left,0.0,1.8107147499977145,2.6362493749766145,0.8255346249789,0.6442599579750095,1.1607749169925228,0.5165149590175133,
