,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
0,0.49973,0.1,2,0.29151,0.42477,0.44975,0,2.61524,0.9,0.44975,0.94948,5,lapse_rate,2.0,True,8.906,0,False,right,0.0,0.00036460021510720253,2.623215099796653,2.6228504995815456,0.2813185998238623,0.7814755998551846,0.5001570000313222,
1,0.49973,1.2,2,0.29984,0.44975,0.63299,1,1.93228,-0.9,-0.44975,0.04997,5,lapse_rate,1.0,True,2.021,0,False,left,0.0,0.00025240005925297737,1.9335130997933447,1.9332606997340918,0.2917026998475194,0.7915684999898076,0.4998658001422882,
2,0.49973,1.2,2,0.35814,0.29984,0.83288,2,2.04056,-0.9,-0.44975,0.04997,5,lapse_rate,2.0,False,1.296,0,False,right,0.0,0.0002886001020669937,2.048517399933189,2.048228799831122,0.3485089996829629,0.8483452000655234,0.4998362003825605,
3,0.49973,0.1,2,0.31649,0.39145,0.59134,3,1.84898,-0.9,-0.44975,0.04997,5,lapse_rate,1.0,True,3.777,0,False,left,0.0,0.0003024996258318424,1.8499900000169873,1.8496875003911555,0.3086777999997139,0.8082706998102367,0.4995928998105228,
4,0.49973,0.1,2,0.35814,0.31649,0.48307,4,2.60691,0.9,0.44975,0.94948,5,lapse_rate,2.0,True,1.54,0,False,right,0.0,0.000300500076264143,2.6072626998648047,2.6069621997885406,0.3490138999186456,0.8493172996677458,0.5003033997491002,
5,0.49973,0.1,2,0.19989,0.21655,0.608,5,1.57414,-0.9,-0.44975,0.04997,5,lapse_rate,2.0,False,1.567,0,False,right,0.0,0.00027799978852272034,1.5819276999682188,1.581649700179696,0.19087109994143248,0.6910140998661518,0.5001429999247193,
6,0.49973,1.2,2,0.24986,0.29151,0.53304,6,2.52362,0.9,0.44975,0.94948,5,lapse_rate,2.0,True,5.094,0,False,right,0.0,0.0007323999889194965,2.5320945996791124,2.531362199690193,0.23991959961131215,0.7405876000411808,0.5006680004298687,
7,0.49973,1.2,2,0.39978,0.29151,0.65797,7,2.79847,0.9,0.44975,0.94948,5,lapse_rate,2.0,True,1.043,0,False,right,0.0,0.0002900003455579281,2.7994474000297487,2.7991573996841908,0.3917158003896475,0.8914815001189709,0.4997656997293234,
8,0.49973,1.2,2,0.21655,0.40811,0.59134,8,1.7657,-0.9,-0.44975,0.04997,5,lapse_rate,2.0,False,1.213,0,False,right,0.0,0.00030479999259114265,1.7669234001077712,1.76661860011518,0.208519599866122,0.7077562999911606,0.4992367001250386,
9,0.49973,1.2,2,0.35814,0.19989,0.48307,9,2.49031,0.9,0.44975,0.94948,5,lapse_rate,2.0,True,7.434,0,False,right,0.0,0.0003209998831152916,2.49874070007354,2.498419700190425,0.3488415000028908,0.8489518999122083,0.5001103999093175,
