,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
0,0.49963,1.2,2,0.41636,0.43301,0.63287,0,2.93117,0.9,0.44967,0.9493,5,lapse_rate,1.0,False,2.131,0,False,left,0.0,0.00035740016028285027,2.9402850000187755,2.9399275998584926,0.40647640032693744,0.9064429001882672,0.4999664998613298,
1,0.49963,1.2,2,0.20818,0.23316,0.60789,1,1.72373,-0.65,-0.32476,0.17487,5,2U1D,1.0,True,0.715,0,False,left,0.0,0.00028089992702007294,1.7312806001864374,1.7309997002594173,0.19780440023168921,0.6981032001785934,0.5002987999469042,
2,0.49963,0.1,2,0.37472,0.28313,0.44967,2,2.43154,0.65,0.32476,0.82439,5,2D1U,2.0,True,0.372,0,False,right,0.0,0.0005491003394126892,2.4324241001158953,2.4318749997764826,0.3656345000490546,0.8657260001637042,0.5000915001146495,
3,0.49963,1.2,2,0.35807,0.22483,0.6412,3,1.8986,-0.65,-0.32476,0.17487,5,1U1D,1.0,True,0.722,0,False,left,0.0,0.00028509972617030144,1.8985616997815669,1.8982766000553966,0.34865149995312095,0.8481267997995019,0.49947529984638095,
4,0.49963,1.2,2,0.30811,0.37472,0.51629,4,1.74871,-0.9,-0.44967,0.04996,5,lapse_rate,1.0,True,0.753,0,False,left,0.0,0.0006905999034643173,1.7562183998525143,1.75552779994905,0.29775500018149614,0.7978564999066293,0.5001014997251332,
5,0.49963,0.1,2,0.34974,0.35807,0.6412,5,2.67303,0.65,0.32476,0.82439,5,1D1U,2.0,True,0.315,0,False,right,0.0,0.0002510002814233303,2.680943800136447,2.6806927998550236,0.33912859996780753,0.8391857002861798,0.5000571003183722,
6,0.49963,1.2,2,0.39971,0.41636,0.66618,6,2.80627,0.65,0.32476,0.82439,5,2D1U,1.0,False,1.084,0,False,left,0.0,0.00035450002178549767,2.806182899978012,2.8058283999562263,0.38955309987068176,0.8891957998275757,0.4996426999568939,
7,0.49963,0.1,2,0.33309,0.37472,0.5829,7,2.56477,0.55,0.2748,0.77443,5,1D1U,2.0,True,0.312,0,False,right,0.0,0.0002811998128890991,2.5727029000408947,2.5724217002280056,0.32285849982872605,0.8228408000431955,0.49998230021446943,
8,0.49963,1.2,2,0.24149,0.23316,0.51629,8,1.66544,-0.65,-0.32476,0.17487,5,2U1D,1.0,True,0.493,0,False,left,0.0,0.000546600203961134,1.665465499740094,1.6649188995361328,0.23214659979566932,0.7323015998117626,0.5001550000160933,
9,0.49963,1.2,2,0.30811,0.34974,0.6745,9,2.78128,0.9,0.44967,0.9493,5,lapse_rate,1.0,False,1.659,0,False,left,0.0,0.00025379983708262444,2.7912937002256513,2.7910399003885686,0.2990683000534773,0.7995289000682533,0.500460600014776,
