,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetAudio,recordedOffsetAudio,recordedDurAudio,modalityPostCue
0,0.5,0.0,1,0.4917,0.475,0.1417,0,2.5584,0.9,0.45,0.95,5,2U1D,1.0,True,1.08,0,False,left,0.0,0.4841605410001648,1.434697041000618,0.9505365000004531,1.5840012500011653,2.0977826660018764,0.513781416000711,
1,0.5,0.0,2,0.6083,0.5167,0.0667,1,2.6417,0.9,0.45,0.95,5,1D1U,1.0,False,5.828,0,False,left,0.0,1.3413006660011888,2.2922878329991363,0.9509871669979475,0.7633876250001776,1.2752465830017172,0.5118589580015396,
2,0.5,0.0,2,0.4333,0.5417,0.8,2,3.225,0.9,0.45,0.95,5,1U1D,2.0,True,0.262,0,False,right,0.0,1.7906802500001504,2.74581520799984,0.9551349579996895,0.44005204099812545,0.939769458000228,0.4997174170021026,
