,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetAudio,recordedOffsetAudio,recordedDurAudio,modalityPostCue
0,0.5,0.0,1,0.4417,0.5667,0.5083,0,2.1917,-0.65,-0.325,0.175,5,2U1D,2.0,True,1.083,0,False,right,0.0,0.44735925004351884,0.6311827920144424,0.18382354197092354,1.248405417019967,1.76497283304343,0.516567416023463,
1,0.5,0.0,2,0.5083,0.625,0.7833,1,3.2416,0.65,0.325,0.825,5,3D1U,1.0,False,0.913,0,False,left,0.0,1.871169625024777,2.6909917080192827,0.8198220829945058,0.5052185000386089,1.0268130830372684,0.5215945829986595,
2,0.5,0.0,2,0.4083,0.5667,0.575,2,2.225,-0.65,-0.325,0.175,5,2U1D,1.0,True,0.74,0,False,left,0.0,1.55311062495457,1.7322791669867001,0.17916854203213006,0.4208333339774981,0.9366756670060568,0.5158423330285586,
