,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
0,0.5,1.2,2,0.26667,0.41667,0.50833,0,1.74167,-0.9,-0.45,0.05,5,1D1U,1.0,True,1.396,0,False,left,0.0,0.0005079580005258322,1.7448986670351587,1.744390709034633,0.3119315420044586,0.9017766670440324,0.5898451250395738,
1,0.5,0.1,2,0.38333,0.36667,0.66667,1,2.05,-0.74,-0.36667,0.13333,5,1D1U,1.0,True,0.881,0,False,left,0.0,0.00038991699693724513,2.053840250009671,2.0534503330127336,0.42137933301273733,1.071131166012492,0.6497518329997547,
2,0.5,1.2,2,0.38333,0.24167,0.71667,2,1.89167,-0.9,-0.45,0.05,5,1D2U,2.0,False,0.621,0,False,right,0.0,0.0003073749830946326,1.904395374993328,1.9040880000102334,0.4237469169893302,1.0329632090288214,0.6092162920394912,
3,0.5,0.1,2,0.23333,0.38333,0.88333,3,2.04999,-0.9,-0.45,0.05,5,lapse_rate,1.0,True,0.598,0,False,left,0.0,0.0003319589886814356,2.051489000034053,2.0511570410453714,0.25055308401351795,0.8171421250444837,0.5665890410309657,
4,0.5,0.1,2,0.25833,0.325,0.55,4,1.68333,-0.9,-0.45,0.05,5,1U1D,2.0,False,0.397,0,False,right,0.0,0.0003114159917458892,1.6983368329820223,1.6980254169902764,0.2829650419880636,0.8717990419827402,0.5888339999946766,
5,0.5,1.2,2,0.43333,0.39167,0.45,5,1.825,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.199,0,False,left,0.0,0.0003018329734914005,1.8358338339603506,1.8355320009868592,0.4703902919427492,1.0396344589535147,0.5692441670107655,
6,0.5,0.1,2,0.25,0.39167,0.85,6,2.125,-0.74,-0.36667,0.13333,5,1U1D,2.0,False,0.107,0,False,right,0.0,0.0003109159879386425,2.134077582973987,2.133766666986048,0.30077129101846367,0.8837232909863815,0.5829519999679178,
7,0.5,1.2,2,0.24167,0.25833,0.89167,7,2.1,-0.58,-0.29167,0.20833,5,1D1U,2.0,False,0.523,0,False,right,0.0,0.0003451249795034528,2.1005733750062063,2.100228250026703,0.26643054198939353,0.8187483749934472,0.5523178330040537,
8,0.5,0.1,2,0.325,0.26667,0.4,8,1.625,-0.74,-0.36667,0.13333,5,2D1U,1.0,True,0.644,0,False,left,0.0,0.0004047499969601631,1.6340472089941613,1.6336424589972012,0.3670250420109369,0.9330321250017732,0.5660070829908364,
9,0.5,1.2,2,0.25833,0.35833,0.675,9,1.84166,-0.9,-0.45,0.05,5,1D2U,2.0,False,1.366,0,False,right,0.0,0.0003147500101476908,1.845860083005391,1.8455453329952434,0.2787679999601096,0.8483600419713184,0.5695920420112088,
10,0.5,0.1,1,0.25833,0.31667,0.6,10,2.625,0.9,0.45,0.95,5,lapse_rate,2.0,False,0.65,0,False,right,0.0,0.00030291598523035645,2.6354638329939917,2.6351609170087613,2.1032515830011107,2.667529958009254,0.5642783750081435,
11,0.5,0.1,1,0.28333,0.4,0.88333,11,2.27499,-0.58,-0.29167,0.20833,5,1U1D,1.0,False,0.502,0,False,left,0.0,0.0002923749852925539,2.283434125012718,2.2831417500274256,1.606124166981317,2.217364375013858,0.611240208032541,
12,0.5,1.2,1,0.28333,0.41667,0.56667,12,1.93334,-0.66,-0.33333,0.16667,5,1D1U,2.0,True,0.678,1,True,right,0.0,0.0003778330283239484,1.9445326249697246,1.9441547919414006,1.1161074580159038,1.6826307500014082,0.5665232919855043,
13,0.5,0.1,1,0.28333,0.35833,0.68333,13,1.87499,-0.9,-0.45,0.05,5,1D2U,1.0,False,0.728,0,False,left,0.0,0.00028562499210238457,1.885490500018932,1.8852048750268295,1.120374416001141,1.7047231660108082,0.5843487500096671,
14,0.5,0.1,1,0.24167,0.36667,0.575,14,1.73334,-0.9,-0.45,0.05,5,lapse_rate,2.0,True,0.109,0,False,right,0.0,0.0004186670412309468,1.7513070419663563,1.7508883749251254,0.9631970420014113,1.5290961249847896,0.5658990829833783,
