,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetAudio,recordedOffsetAudio,recordedDurAudio,modalityPostCue
0,0.4955,0.0,2,0.4624,0.4294,0.7597,0,2.626,-0.05,-0.033,0.479,5,lapse_rate,2.0,False,0.794,0,False,right,0.0,1.328731624991633,1.8122523339698091,0.4835207089781761,0.2626002919860184,0.681172874988988,0.4185725830029696,
1,0.4955,0.0,2,0.578,0.4624,0.8423,1,2.9232,0.1,0.0495,0.545,5,lapse_rate,1.0,False,22.201,0,False,left,0.0,1.3889789590029977,1.940562333969865,0.5515833749668673,0.2891906669829041,0.7585731669678353,0.4693824999849312,
2,0.4955,0.0,1,0.578,0.6441,0.8588,2,3.171,0.2,0.0991,0.5946,5,lapse_rate,2.0,False,2.334,0,False,right,0.0,0.33080045896349475,0.9321278749848716,0.6013274160213768,1.4852436249493621,1.8142146669561043,0.3289710420067422,
3,0.4955,0.0,2,0.545,0.5946,0.5946,3,2.9234,0.4,0.1982,0.6937,5,lapse_rate,1.0,False,0.482,0,False,left,0.0,1.2602450830163434,1.9589973330148496,0.6987522499985062,0.29260483296820894,0.759969207982067,0.4673643750138581,
4,0.4955,0.0,2,0.4459,0.5285,0.4955,4,2.3618,-0.2,-0.0991,0.3964,5,lapse_rate,2.0,False,0.332,0,False,right,0.0,1.3125577920000069,1.7125079580000602,0.3999501660000533,0.4297965420410037,0.9305361669976264,0.5007396249566227,
5,0.4955,0.0,2,0.4129,0.512,0.4459,5,2.4609,0.2,0.0991,0.5946,5,lapse_rate,1.0,False,0.3,0,False,left,0.0,1.2439833750249818,1.8436802080250345,0.5996968330000527,0.3447843750473112,0.8464528750046156,0.5016684999573044,
