,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetAudio,recordedOffsetAudio,recordedDurAudio,modalityPostCue
0,0.5,0.0,2,0.3833,0.3167,0.75,0,2.125,-0.65,-0.325,0.175,5,2U1D,1.0,True,0.718,0,False,left,0.0,1.657093874993734,1.826393208000809,0.1692993330070749,0.37301425001351163,0.8949871670338325,0.5219729170203209,
1,0.5,0.0,1,0.3083,0.325,0.6667,1,1.9,-0.8,-0.4,0.1,5,lapse_rate,2.0,True,0.582,0,False,right,0.0,0.30587162502342835,0.40639808296691626,0.10052645794348791,1.086205333005637,1.5861835419782437,0.4999782089726068,
2,0.5,0.0,2,0.4583,0.3667,0.5333,2,2.0333,-0.65,-0.325,0.175,5,2U1D,1.0,True,2.002,0,False,left,0.0,1.5013837089645676,1.672584249987267,0.17120054102269933,0.45414841698948294,0.9676773339742795,0.5135289169847965,
3,0.5,0.0,2,0.5333,0.4667,0.5667,3,2.9667,0.8,0.4,0.9,5,lapse_rate,2.0,True,0.902,0,False,right,0.0,1.6126118329702877,2.512917624961119,0.9003057919908315,0.5320816249586642,1.0459074169630185,0.5138257920043543,
4,0.5,0.0,2,0.3083,0.4667,0.6167,4,2.0667,-0.65,-0.325,0.175,5,3U1D,1.0,True,0.881,0,False,left,0.0,1.433392625011038,1.603324124997016,0.169931499985978,0.3156700420076959,0.8154045839910395,0.49973454198334366,
