,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
15,0.49822,1.2,1,0.34045,0.35706,0.64769,15,2.06762,-0.55,-0.27402,0.2242,5,2U1D,2.0,True,1.004,0,False,right,0.0,0.0008511999621987343,2.0742147001437843,2.0733635001815856,1.2078406000509858,1.7073623999021947,0.4995217998512089,
16,0.49822,0.1,1,0.35706,0.2325,0.48992,16,2.34994,0.55,0.27402,0.77224,5,2D1U,1.0,True,0.111,0,False,left,0.0,0.0008543999865651131,2.3567288001067936,2.3558744001202285,1.6156968004070222,2.1153098000213504,0.49961299961432815,
17,0.49822,1.2,1,0.43179,0.2325,0.81376,17,2.23368,-0.49,-0.24911,0.25741,5,1U1D,1.0,False,0.576,1,True,left,0.0,0.0004883999936282635,2.2309470996260643,2.230458699632436,1.4978526998311281,1.9973326995968819,0.49947999976575375,
18,0.49822,0.1,1,0.44009,0.36536,0.66429,18,2.19216,-0.55,-0.27402,0.2242,5,2U1D,1.0,False,0.612,0,False,left,0.0,0.0007557999342679977,2.1982954000122845,2.1975396000780165,1.3233709996566176,1.8232002998702228,0.49982930021360517,
19,0.49822,0.1,1,0.33215,0.20759,0.4484,19,2.43298,0.9,0.4484,0.94662,5,lapse_rate,1.0,True,0.533,0,False,left,0.0,0.0012511000968515873,2.4464434003457427,2.445192300248891,1.7298905001953244,2.2301754001528025,0.500284899957478,
20,0.49822,1.2,2,0.27402,0.34875,0.47331,20,2.14234,0.1,0.04982,0.54804,5,1D1U,2.0,True,6.462,0,False,right,0.0,0.0007378999143838882,2.150994800031185,2.1502569001168013,0.26674749981611967,0.7668311996385455,0.5000836998224258,
21,0.49822,0.1,2,0.25741,0.40688,0.79715,21,2.90628,0.9,0.4484,0.94662,5,lapse_rate,2.0,True,0.112,0,False,right,0.0,0.0007759998552501202,2.915602400433272,2.914826400578022,0.2489798003807664,0.7490052003413439,0.5000253999605775,
22,0.49822,0.1,2,0.29063,0.41518,0.47331,22,2.37485,0.4,0.19929,0.69751,5,2D1U,2.0,True,0.834,0,False,right,0.0,0.0007229000329971313,2.373927100095898,2.373204200062901,0.289903299883008,0.790050100069493,0.500146800186485,
23,0.49822,1.2,2,0.20759,0.37367,0.6892,23,1.97627,-0.58,-0.29063,0.20759,5,1U1D,2.0,False,4.34,1,False,right,0.0,0.0007386999204754829,1.9738799002952874,1.9731412003748119,0.1982455002143979,0.6975895999930799,0.499344099778682,
24,0.49822,0.1,2,0.41518,0.42349,0.70581,24,2.51601,-0.05,-0.02491,0.47331,5,1D1U,2.0,False,3.874,0,False,right,0.0,0.0008126003667712212,2.5299927997402847,2.5291801993735135,0.4140446996316314,0.9141917997039855,0.5001471000723541,
25,0.49822,1.2,2,0.29893,0.28232,0.40688,25,1.66903,-0.64,-0.32384,0.18268,5,2U1D,1.0,True,1.263,1,True,left,0.0,0.0003442000597715378,1.6718338998034596,1.671489699743688,0.2889451999217272,0.7884255000390112,0.49948030011728406,
26,0.49822,0.1,2,0.33215,0.28232,0.83867,26,2.13404,-0.64,-0.32384,0.18268,5,2U1D,1.0,True,0.762,1,True,left,0.0,0.0007305997423827648,2.1319129997864366,2.131182400044054,0.3233157997019589,0.8231752999126911,0.4998595002107322,
27,0.49822,1.2,2,0.19929,0.41518,0.8968,27,2.707,0.4,0.19929,0.69751,5,2D1U,2.0,True,0.113,0,False,right,0.0,0.0006182002834975719,2.6980848000384867,2.697466599754989,0.1896635997109115,0.6898419000208378,0.5001783003099263,
28,0.49822,0.1,2,0.29063,0.28232,0.44009,28,2.45788,0.9,0.4484,0.94662,5,lapse_rate,2.0,True,0.123,0,False,right,0.0,0.0007258998230099678,2.4663259997032583,2.4656000998802483,0.28250439977273345,0.7823164998553693,0.4998121000826359,
29,0.49822,0.1,2,0.32384,0.44009,0.57295,29,2.00117,-0.67,-0.33215,0.16607,5,1U1D,1.0,True,2.054,1,False,left,0.0,0.000626599881798029,2.006299499887973,2.005672900006175,0.31460070004686713,0.8144235997460783,0.4998228996992111,
30,0.49822,1.2,1,0.20759,0.39027,0.53974,30,2.06761,-0.14,-0.06643,0.43179,5,1D1U,2.0,True,11.197,1,True,right,0.0,0.0007722997106611729,2.0818292000330985,2.0810569003224373,1.1733054998330772,1.6736262999475002,0.500320800114423,
31,0.49822,0.1,1,0.20759,0.33215,0.77224,31,2.00118,-0.616,-0.30724,0.19098,5,1U1D,2.0,True,1.067,2,True,right,0.0,0.00035159988328814507,1.9982943995855749,1.9979427997022867,1.1654641996137798,1.665238999761641,0.49977480014786124,
32,0.49822,1.2,1,0.20759,0.29893,0.66429,32,2.12573,-0.086,-0.04152,0.4567,5,1D1U,1.0,False,1.446,2,True,left,0.0,0.000529599841684103,2.139428500086069,2.138898900244385,1.3232368002645671,1.8233795003034174,0.5001427000388503,
33,0.49822,0.1,1,0.2325,0.2159,0.74733,33,2.31673,0.25,0.12456,0.62278,5,2D1U,1.0,True,0.3,0,False,left,0.0,0.0007486003451049328,2.3150583002716303,2.3143096999265254,1.598349000327289,2.0979321002960205,0.4995830999687314,
34,0.49822,0.1,1,0.42349,0.28232,0.87189,34,2.12574,-0.9,-0.4484,0.04982,5,lapse_rate,1.0,False,1.302,0,False,left,0.0,0.0007910998538136482,2.140830500051379,2.1400394001975656,1.3402038998901844,1.8407743000425398,0.5005704001523554,
35,0.49822,1.2,1,0.43179,0.2325,0.81376,35,2.18386,-0.586,-0.29063,0.20759,5,2U1D,2.0,True,0.33,2,True,right,0.0,0.0007717004045844078,2.1904226997867227,2.1896509993821383,1.4488733997568488,1.9483574000187218,0.499484000261873,
36,0.49822,0.1,1,0.29893,0.31554,0.42349,36,1.75208,-0.562,-0.28232,0.2159,5,1U1D,1.0,False,1.607,2,False,left,0.0,0.0004340996965765953,1.7652757000178099,1.7648416003212333,0.9314069002866745,1.4322573998942971,0.5008504996076226,
37,0.49822,1.2,1,0.36536,0.31554,0.63108,37,2.43298,0.25,0.12456,0.62278,5,2D1U,1.0,True,0.197,0,False,left,0.0,0.0007476001046597958,2.440341499634087,2.4395938995294273,1.6155628999695182,2.1146784997545183,0.4991155997850001,
38,0.49822,0.1,1,0.37367,0.41518,0.44009,38,1.93475,-0.586,-0.29063,0.20759,5,2U1D,2.0,True,0.658,2,True,right,0.0,0.0007472997531294823,1.9412148999981582,1.9404676002450287,1.0157751999795437,1.5159784997813404,0.5002032998017967,
39,0.49822,1.2,1,0.19929,0.25741,0.69751,39,1.70225,-0.9,-0.4484,0.04982,5,lapse_rate,2.0,True,0.781,0,False,right,0.0,0.0005021002143621445,1.6975862002000213,1.6970840999856591,0.9395198998972774,1.4397578001953661,0.5002379002980888,
40,0.49822,1.2,2,0.28232,0.2325,0.83037,40,2.2752,-0.14,-0.06643,0.43179,5,1D1U,1.0,True,0.59,3,True,left,0.0,0.0006283000111579895,2.283013999927789,2.282385699916631,0.2742914999835193,0.7741157999262214,0.49982429994270205,
41,0.49822,0.1,2,0.20759,0.32384,0.51483,41,2.09252,0.1,0.04982,0.54804,5,2D1U,2.0,True,3.32,0,False,right,0.0,0.0005916999652981758,2.1063224002718925,2.1057307003065944,0.1987455002963543,0.698386600241065,0.49964109994471073,
42,0.49822,1.2,2,0.29063,0.40688,0.49822,42,1.92645,-0.532,-0.26572,0.2325,5,2U1D,1.0,True,0.436,2,False,left,0.0,0.0007529999129474163,1.9235487999394536,1.9227958000265062,0.28158520022407174,0.7819958999752998,0.5004106997512281,
43,0.49822,0.1,2,0.40688,0.32384,0.59786,43,2.01778,-0.616,-0.30724,0.19098,5,1U1D,2.0,False,0.592,3,True,right,0.0,0.0007643001154065132,2.014252500142902,2.0134882000274956,0.398271800018847,0.897893600165844,0.499621800146997,
44,0.49822,1.2,2,0.29063,0.39858,0.87189,44,2.10914,-0.9,-0.4484,0.04982,5,lapse_rate,1.0,True,0.364,0,False,left,0.0,0.0006058001890778542,2.123172600287944,2.1225668000988662,0.28170640021562576,0.7808726001530886,0.4991661999374628,
45,0.49822,1.2,2,0.41518,0.28232,0.48992,45,2.14234,-0.086,-0.04152,0.4567,5,1D1U,1.0,True,0.878,4,True,left,0.0,0.0005268999375402927,2.15729339979589,2.1567664998583496,0.4073832998983562,0.9076777999289334,0.5002945000305772,
46,0.49822,0.1,2,0.2242,0.34045,0.57295,46,2.11743,-0.032,-0.01661,0.48161,5,1D1U,2.0,False,0.559,4,False,right,0.0,0.0003581000491976738,2.121712099760771,2.121353999711573,0.21291289990767837,0.7137408996932209,0.5008279997855425,
47,0.49822,1.2,2,0.26572,0.42349,0.54804,47,2.28351,0.1,0.04982,0.54804,5,2D1U,2.0,True,0.315,0,False,right,0.0,0.0006287000142037868,2.298545000143349,2.2979163001291454,0.25608120020478964,0.756260999944061,0.5001797997392714,
48,0.49822,0.1,2,0.36536,0.34875,0.72242,48,2.16725,-0.532,-0.26572,0.2325,5,2U1D,1.0,True,0.7,2,False,left,0.0,0.0007675997912883759,2.172564800363034,2.1717972005717456,0.35632590018212795,0.8566395002417266,0.5003136000595987,
49,0.49822,1.2,2,0.24081,0.32384,0.58126,49,1.8102,-0.67,-0.33215,0.16607,5,1U1D,1.0,True,0.452,3,False,left,0.0,0.0007571997120976448,1.8226022003218532,1.8218450006097555,0.23141860030591488,0.7312669004313648,0.4998483001254499,
50,0.49822,0.1,1,0.33215,0.24081,0.83867,50,2.85647,0.9,0.4484,0.94662,5,lapse_rate,1.0,True,0.184,0,False,left,0.0,0.0002780999056994915,2.8746633999980986,2.874385300092399,2.1158672999590635,2.61609570030123,0.5002284003421664,
51,0.49822,0.1,1,0.24081,0.30724,0.72242,51,1.95967,-0.616,-0.30724,0.19098,5,1U1D,2.0,True,0.113,4,True,right,0.0,0.0005140001885592937,1.957912199664861,1.9573981994763017,1.1489423997700214,1.6495276000350714,0.5005852002650499,
52,0.49822,1.2,1,0.28232,0.35706,0.86358,52,2.45788,-0.086,-0.04152,0.4567,5,1D1U,1.0,False,0.488,5,True,left,0.0,0.0007708999328315258,2.4566596001386642,2.4558887002058327,1.598933500237763,2.0991616998799145,0.5002281996421516,
53,0.49822,0.1,1,0.29893,0.38197,0.76394,53,2.20047,-0.478,-0.24081,0.25741,5,2U1D,2.0,True,0.109,2,False,right,0.0,0.0006059003062546253,2.207593100145459,2.2069871998392045,1.3150066998787224,1.81529980013147,0.5002931002527475,
54,0.49822,1.2,1,0.31554,0.26572,0.66429,54,2.69039,0.9,0.4484,0.94662,5,lapse_rate,1.0,True,0.126,0,False,left,0.0,0.0007458003237843513,2.691018700134009,2.6902728998102248,1.9238407998345792,2.4240741999819875,0.5002334001474082,
55,0.49822,1.2,1,0.39027,0.36536,0.62278,55,2.34994,-0.05,-0.02491,0.47331,5,2D1U,2.0,True,0.719,0,False,right,0.0,0.0007285997271537781,2.3492846000008285,2.3485560002736747,1.482534300070256,1.9825295000337064,0.49999519996345043,
56,0.49822,0.1,1,0.26572,0.42349,0.72242,56,2.34164,-0.14,-0.06643,0.43179,5,1D1U,1.0,False,0.347,5,False,left,0.0,0.0007794001139700413,2.340642999857664,2.339863599743694,1.4158034999854863,1.9157120999880135,0.49990860000252724,
57,0.49822,1.2,1,0.44009,0.38197,0.43179,57,2.00948,-0.478,-0.24081,0.25741,5,2U1D,2.0,True,1.961,2,False,right,0.0,0.0008041001856327057,2.0142866000533104,2.0134824998676777,1.1307798000052571,1.6301040002144873,0.4993242002092302,
58,0.49822,0.1,1,0.35706,0.35706,0.6809,58,2.10914,-0.562,-0.28232,0.2159,5,1U1D,2.0,True,0.263,4,False,right,0.0,0.0002617998979985714,2.1243205000646412,2.1240587001666427,1.2494359002448618,1.7485616002231836,0.4991256999783218,
59,0.49822,1.2,1,0.39858,0.2242,0.6809,59,2.27521,-0.05,-0.02491,0.47331,5,2D1U,1.0,False,0.151,0,False,left,0.0,0.0002676001749932766,2.273000399582088,2.2727327994070947,1.5487795998342335,2.048809299711138,0.5000296998769045,
60,0.49822,1.2,2,0.41518,0.34045,0.63108,60,1.93475,-0.9,-0.4484,0.04982,5,lapse_rate,1.0,True,1.475,0,False,left,0.0,0.0005916999652981758,1.955342700239271,1.9547510002739727,0.4049686002545059,0.9071654002182186,0.5021967999637127,
61,0.49822,0.1,2,0.29893,0.4484,0.49822,61,2.0344,-0.424,-0.2159,0.29063,5,2U1D,1.0,True,0.926,2,False,left,0.0,0.0007267999462783337,2.041186800226569,2.040460000280291,0.2907695001922548,0.7911896002478898,0.500420100055635,
62,0.49822,1.2,2,0.2242,0.29063,0.51483,62,1.77699,-0.508,-0.25741,0.24911,5,1U1D,2.0,False,0.693,4,False,right,0.0,0.0003101998008787632,1.772046399768442,1.7717361999675632,0.21444140002131462,0.7142198998481035,0.4997784998267889,
63,0.49822,0.1,2,0.39858,0.28232,0.6726,63,2.2586,-0.194,-0.09964,0.40688,5,1D1U,2.0,False,0.725,5,False,right,0.0,0.0007780999876558781,2.2555157002061605,2.2547376002185047,0.38910310016945004,0.8889294001273811,0.49982629995793104,
64,0.49822,1.2,2,0.31554,0.2242,0.55635,64,2.54093,0.9,0.4484,0.94662,5,lapse_rate,2.0,True,0.156,0,False,right,0.0,0.0007692002691328526,2.5396980000659823,2.5389287997968495,0.3060687002725899,0.806218400131911,0.5001496998593211,
65,0.49822,1.2,2,0.42349,0.2159,0.53143,65,2.10083,-0.14,-0.06643,0.43179,5,2D1U,1.0,True,0.59,1,True,left,0.0,0.0007501998916268349,2.1054578996263444,2.1047076997347176,0.4139988999813795,0.9141621999442577,0.5001632999628782,
66,0.49822,1.2,2,0.37367,0.41518,0.6809,66,2.01779,-0.9,-0.4484,0.04982,5,lapse_rate,2.0,False,1.537,0,False,right,0.0,0.0006454000249505043,2.01508059957996,2.0144351995550096,0.3648561998270452,0.8659090995788574,0.5010528997518122,
67,0.49822,0.1,2,0.39027,0.24081,0.79715,67,2.30012,-0.248,-0.12456,0.37367,5,1D1U,2.0,False,0.8,5,False,right,0.0,0.0006577000021934509,2.2913477001711726,2.290690000168979,0.3827888001687825,0.8828086000867188,0.5000197999179363,
68,0.49822,1.2,2,0.31554,0.42349,0.58956,68,2.11744,-0.424,-0.2159,0.29063,5,2U1D,2.0,False,0.509,2,False,right,0.0,0.0005414998158812523,2.115200700238347,2.114659200422466,0.30653540045022964,0.8065351000986993,0.4999996996484697,
69,0.49822,0.1,2,0.26572,0.43179,0.54804,69,1.95967,-0.562,-0.28232,0.2159,5,1U1D,2.0,False,0.489,5,True,right,0.0,0.0007457002066075802,1.9662056998349726,1.965459999628365,0.2575745000503957,0.7571935001760721,0.4996190001256764,
70,0.49822,1.2,1,0.29063,0.29893,0.70581,70,2.22538,-0.14,-0.06643,0.43179,5,2D1U,2.0,True,0.49,1,True,right,0.0,0.00030060019344091415,2.2236155001446605,2.2233148999512196,1.4231953998096287,1.9236995000392199,0.5005041002295911,
71,0.49822,0.1,1,0.29063,0.28232,0.88019,71,2.30011,-0.302,-0.14947,0.34875,5,1D1U,1.0,False,0.846,5,False,left,0.0,0.0002758000046014786,2.3063493999652565,2.306073599960655,1.514814999885857,2.0152541999705136,0.5004392000846565,
72,0.49822,1.2,1,0.41518,0.26572,0.51483,72,2.15065,-0.086,-0.04152,0.4567,5,2D1U,1.0,False,1.737,2,True,left,0.0,0.0006438000127673149,2.1744370004162192,2.173793200403452,1.3828138001263142,1.8823034004308283,0.49948960030451417,
73,0.49822,0.1,1,0.41518,0.30724,0.81376,73,2.29181,-0.478,-0.24081,0.25741,5,2U1D,2.0,True,1.001,3,True,right,0.0,0.0006630998104810715,2.3061060002073646,2.3054429003968835,1.4800734999589622,1.980959199834615,0.5008856998756528,
74,0.49822,1.2,1,0.34045,0.40688,0.47331,74,2.66548,0.9,0.4484,0.94662,5,lapse_rate,2.0,False,0.407,0,False,right,0.0,0.00026220036670565605,2.657544699963182,2.6572824995964766,1.75768329994753,2.2574586998671293,0.4997753999195993,
75,0.49822,1.2,1,0.2325,0.4484,0.86358,75,2.23368,-0.616,-0.30724,0.19098,5,1U1D,1.0,False,1.705,5,False,left,0.0,0.0006595999002456665,2.2329414999112487,2.232281900011003,1.2827619998715818,1.7819910999387503,0.4992291000671685,
76,0.49822,1.2,1,0.26572,0.29893,0.51483,76,1.62752,-0.9,-0.4484,0.04982,5,lapse_rate,2.0,True,0.481,0,False,right,0.0,0.0004197000525891781,1.6231250003911555,1.6227053003385663,0.823176700156182,1.324271600227803,0.5010949000716209,
77,0.49822,0.1,1,0.34045,0.41518,0.41518,77,1.92644,-0.478,-0.24081,0.25741,5,2U1D,2.0,True,1.353,3,True,right,0.0,0.0007909997366368771,1.931358200032264,1.9305672002956271,1.0059321001172066,1.506937799975276,0.5010056998580694,
78,0.49822,1.2,1,0.43179,0.40688,0.40688,78,2.06761,-0.356,-0.17438,0.32384,5,1D1U,2.0,True,1.016,5,False,right,0.0,0.0007523996755480766,2.07272050017491,2.0719681004993618,1.1564744003117085,1.6565354000777006,0.5000609997659922,
79,0.49822,0.1,1,0.2159,0.29893,0.74733,79,1.92645,-0.67,-0.33215,0.16607,5,1U1D,2.0,True,0.112,5,False,right,0.0,0.0009102998301386833,1.922887200023979,1.9219769001938403,1.1223945999518037,1.6224595000967383,0.5000649001449347,
80,0.49822,1.2,2,0.44009,0.2159,0.78054,80,2.36654,-0.14,-0.06643,0.43179,5,2D1U,2.0,False,1.222,3,True,right,0.0,0.0002827998250722885,2.3720732000656426,2.3717904002405703,0.4306624000892043,0.9303883002139628,0.4997259001247585,
81,0.49822,0.1,2,0.38197,0.30724,0.53974,81,1.91815,-0.616,-0.30724,0.19098,5,1U1D,1.0,True,0.332,6,True,left,0.0,0.0004172995686531067,1.9234359003603458,1.9230186007916927,0.37373040011152625,0.8736401000060141,0.49990969989448786,
82,0.49822,1.2,2,0.24081,0.33215,0.88019,82,2.35825,-0.194,-0.09964,0.40688,5,2D1U,2.0,False,0.37,3,False,right,0.0,0.000444900244474411,2.357106300070882,2.3566613998264074,0.23285569995641708,0.7321569002233446,0.4993012002669275,
83,0.49822,0.1,2,0.30724,0.31554,0.53143,83,1.94306,-0.424,-0.2159,0.29063,5,2U1D,1.0,True,0.331,4,True,left,0.0,0.0006285998970270157,1.9481635000556707,1.9475349001586437,0.29767580004408956,0.7985173999331892,0.5008415998890996,
84,0.49822,1.2,2,0.25741,0.28232,0.4567,84,1.54447,-0.9,-0.4484,0.04982,5,lapse_rate,1.0,True,2.168,0,False,left,0.0,0.0007242001593112946,1.5487822997383773,1.548058099579066,0.24823059979826212,0.7478833999484777,0.4996528001502156,
85,0.49822,1.2,2,0.2242,0.19929,0.56465,85,1.83511,-0.302,-0.14947,0.34875,5,1D1U,1.0,True,1.653,6,True,left,0.0,0.0005510998889803886,1.8551452001556754,1.854594100266695,0.21378340013325214,0.713459599763155,0.49967619962990284,
86,0.49822,0.1,2,0.42349,0.34875,0.4484,86,2.00949,-0.424,-0.2159,0.29063,5,2U1D,2.0,False,1.209,4,True,right,0.0,0.0007106000557541847,2.0147343003191054,2.014023700263351,0.4147709999233484,0.9143671002238989,0.49959610030055046,
87,0.49822,1.2,2,0.44009,0.24911,0.63108,87,2.76512,0.9,0.4484,0.94662,5,lapse_rate,2.0,True,0.283,0,False,right,0.0,0.0004867999814450741,2.7559676999226213,2.755480899941176,0.43177480017766356,0.931324599776417,0.49954979959875345,
88,0.49822,1.2,2,0.42349,0.32384,0.49822,88,2.11744,-0.248,-0.12456,0.37367,5,2D1U,2.0,False,1.037,3,False,right,0.0,0.0007978999055922031,2.12263030000031,2.1218324000947177,0.4142270004376769,0.9142119004391134,0.49998490000143647,
89,0.49822,0.1,2,0.20759,0.29063,0.70581,89,1.91815,-0.562,-0.28232,0.2159,5,1U1D,1.0,True,0.307,6,False,left,0.0,0.0007789996452629566,1.9065940002910793,1.9058150006458163,0.19787769997492433,0.6982108000665903,0.500333100091666,
90,0.49822,1.2,1,0.36536,0.43179,0.43179,90,2.10083,-0.248,-0.12456,0.37367,5,1D1U,2.0,True,0.976,6,False,right,0.0,0.0002896999940276146,2.105967399664223,2.1056776996701956,1.1649082996882498,1.6646795999258757,0.49977130023762584,
91,0.49822,0.1,1,0.43179,0.36536,0.83867,91,2.54092,-0.194,-0.09964,0.40688,5,1D1U,1.0,False,0.111,6,False,left,0.0,0.0007475996389985085,2.549641099758446,2.5488935001194477,1.6746345995925367,2.1747137997299433,0.5000792001374066,
92,0.49822,1.2,1,0.39027,0.39858,0.53974,92,2.08422,-0.478,-0.24081,0.25741,5,2U1D,2.0,True,0.858,5,True,right,0.0,0.0004281001165509224,2.0905247000046074,2.0900965998880565,1.182934199925512,1.6832419000566006,0.5003077001310885,
93,0.49822,0.1,1,0.25741,0.24911,0.4484,93,1.80189,-0.302,-0.14947,0.34875,5,2D1U,2.0,True,0.589,3,False,right,0.0,0.0008021998219192028,1.8056915001943707,1.8048893003724515,1.0475997002795339,1.5474133002571762,0.4998135999776423,
94,0.49822,1.2,1,0.29063,0.41518,0.58956,94,2.0427,-0.508,-0.25741,0.24911,5,1U1D,2.0,True,0.677,6,False,right,0.0,0.0008657998405396938,2.0577634000219405,2.0568976001814008,1.1237631002441049,1.6238343003205955,0.5000712000764906,
95,0.49822,0.1,1,0.24911,0.39858,0.76394,95,2.85647,0.9,0.4484,0.94662,5,lapse_rate,1.0,True,0.46,0,False,left,0.0,0.000725999940186739,2.864313299767673,2.8635872998274863,1.956556299701333,2.4562757997773588,0.4997195000760257,
96,0.49822,0.1,1,0.43179,0.27402,0.66429,96,2.24199,-0.248,-0.12456,0.37367,5,1D1U,2.0,True,0.733,7,True,right,0.0,0.0007654000073671341,2.2559018000029027,2.2551363999955356,1.4726861999370158,1.9721840997226536,0.49949789978563786,
97,0.49822,0.1,1,0.24911,0.34045,0.59786,97,1.73546,-0.9,-0.4484,0.04982,5,lapse_rate,2.0,True,1.284,0,False,right,0.0,0.0006440998986363411,1.7392454999499023,1.738601400051266,0.889561700168997,1.3892975999042392,0.49973589973524213,
98,0.49822,1.2,1,0.29063,0.27402,0.4567,98,1.79359,-0.454,-0.2242,0.27402,5,1U1D,2.0,True,0.645,6,False,right,0.0,0.0007378002628684044,1.797917400021106,1.7971795997582376,1.0151328998617828,1.5149753000587225,0.4998424001969397,
99,0.49822,0.1,1,0.33215,0.27402,0.73903,99,2.10083,-0.478,-0.24081,0.25741,5,2U1D,2.0,True,1.298,5,True,right,0.0,0.0007564998231828213,2.105894900392741,2.105138400569558,1.322647400200367,1.8230175003409386,0.5003701001405716,
100,0.49822,1.2,2,0.26572,0.35706,0.71412,100,2.18387,-0.302,-0.14947,0.34875,5,2D1U,2.0,False,1.007,3,False,right,0.0,0.0002701999619603157,2.1989672002382576,2.1986970002762973,0.25707050040364265,0.7570891003124416,0.5000185999087989,
101,0.49822,0.1,2,0.35706,0.20759,0.4484,101,1.91815,-0.194,-0.09964,0.40688,5,1D1U,2.0,False,0.347,8,True,right,0.0,0.0007356996648013592,1.9239326999522746,1.9231970002874732,0.34905869979411364,0.8491147998720407,0.5000561000779271,
