,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetAudio,recordedOffsetAudio,recordedDurAudio,modalityPostCue
0,0.5,0.0,1,0.475,0.525,0.5167,0,2.1917,-0.65,-0.325,0.175,5,2U1D,2.0,True,5.571,0,False,right,0.0,0.4767453330277931,0.646955666015856,0.17021033298806287,1.1633247080026194,1.6806954160274472,0.5173707080248278,
1,0.5,0.0,2,0.6167,0.4083,0.75,1,2.375,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,5.917,0,False,left,0.0,1.8955668749986216,1.992836833000183,0.09726995800156146,0.6090499999991152,1.128412207996007,0.5193622079968918,
2,0.5,0.0,1,0.4333,0.6083,0.825,2,2.5416,-0.65,-0.325,0.175,5,2U1D,1.0,False,0.746,0,False,left,0.0,0.4229878330079373,0.6035135420097504,0.18052570900181308,1.440138375008246,1.952734499995131,0.5125961249868851,
3,0.5,0.0,1,0.5167,0.5667,0.8,3,3.2084,0.65,0.325,0.825,5,2D1U,1.0,True,0.833,0,False,left,0.0,0.5132871670066379,1.3428905839973595,0.8296034169907216,2.1629280420020223,2.6767782919923775,0.5138502499903552,
4,0.5,0.0,2,0.5917,0.5333,0.675,4,3.125,0.65,0.325,0.825,5,3D1U,1.0,False,42.749,0,False,left,0.0,1.7951849170203786,2.625463792006485,0.8302788749861065,0.5764301250164863,1.1250570840202272,0.5486269590037409,
5,0.5,0.0,2,0.5333,0.6083,0.8667,5,2.6833,-0.65,-0.325,0.175,5,3U1D,1.0,True,0.746,0,False,left,0.0,1.8989516669826116,2.0789532079943456,0.18000154101173393,0.5287376249907538,1.027374166995287,0.4986365420045331,
6,0.5,0.0,1,0.65,0.4083,0.7667,6,2.425,-0.8,-0.4,0.1,5,lapse_rate,1.0,False,0.33,0,False,left,0.0,0.6457817500049714,0.7454629169951659,0.09968116699019447,1.529020166984992,2.0284633330011275,0.49944316601613536,
7,0.5,0.0,2,0.5917,0.55,0.8083,7,2.525,-0.85,-0.425,0.075,5,2U1D,2.0,False,0.68,0,False,right,0.0,1.897633707994828,1.9687823750136886,0.07114866701886058,0.5825277919939253,1.0873720830131788,0.5048442910192534,
