,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
37,0.50267,1.2,2,0.25971,0.25971,0.50267,37,2.49659,0.95,0.47754,0.97183,5,3D1U,2.0,True,0.11,0,False,right,0.0,1.2652,2.2318,0.9666,0.2652,0.7658,0.5006,A
38,0.50267,0.1,2,0.28485,0.21782,0.58645,38,1.96879,-0.25,-0.12567,0.377,5,2U1D,1.0,True,1.9,0,False,left,0.0,1.3692,1.7445,0.3753,0.2861,0.7855,0.4995,V
39,0.50267,1.2,1,0.24296,0.33512,0.53618,39,2.4631,0.69,0.34349,0.84617,5,2D1U,1.0,True,0.226,3,True,left,0.0,0.2514,1.0938,0.8423,1.6272,2.1263,0.4991,V
40,0.50267,0.1,2,0.34349,0.377,0.89643,40,2.31228,-0.61,-0.3016,0.19269,5,3U1D,1.0,True,0.592,1,True,left,0.0,1.7439,1.9356,0.1917,0.3512,0.8512,0.4999,V
41,0.50267,1.2,2,0.3016,0.42727,0.49429,41,2.67253,0.9,0.45241,0.9467,5,lapse_rate,2.0,True,0.118,0,False,right,0.0,1.2989,2.2406,0.9417,0.3074,0.8082,0.5008,V
42,0.50267,1.2,2,0.3016,0.28485,0.82941,42,1.9688,-0.9,-0.45241,0.05027,5,lapse_rate,1.0,True,0.65,0,False,left,0.0,1.6341,1.6853,0.0511,0.3096,0.8104,0.5009,V
43,0.50267,1.2,2,0.377,0.25971,0.75401,43,2.27039,-0.25,-0.12567,0.377,5,2U1D,2.0,False,1.766,0,False,right,0.0,1.6284,2.003,0.3746,0.3774,0.8783,0.5008,V
44,0.50267,0.1,1,0.377,0.23458,0.49429,44,1.81799,-0.574,-0.28485,0.20945,5,3U1D,2.0,True,0.159,2,True,right,0.0,0.3797,0.5887,0.2089,1.079,1.5798,0.5009,A
45,0.50267,1.2,1,0.41052,0.36025,0.41052,45,2.53013,0.69,0.34349,0.84617,5,2D1U,2.0,False,4.283,3,True,right,0.0,0.4115,1.2532,0.8417,1.6615,2.1615,0.5,A
46,0.50267,0.1,1,0.36863,0.41052,0.46078,46,2.71443,0.95,0.47754,0.97183,5,3D1U,1.0,True,1.083,0,False,left,0.0,0.3716,1.3382,0.9665,1.7964,2.2974,0.501,A
47,0.50267,1.2,2,0.33512,0.31836,0.77914,47,2.27878,-0.31,-0.15918,0.34349,5,2U1D,2.0,False,0.402,1,True,right,0.0,1.6157,1.9558,0.3401,0.3398,0.8392,0.4994,A
