,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
0,0.49814,1.2,2,0.39851,0.33209,0.67249,0,2.8477,0.9,0.44833,0.94647,5,lapse_rate,2.0,True,5.041,0,False,right,0.0,0.0006794999353587627,2.849152499809861,2.8484729998745024,0.3914052997715771,0.8912182999774814,0.49981300020590425,
1,0.49814,1.2,2,0.42342,0.3487,0.54796,1,2.64015,0.65,0.32379,0.82193,5,1D1U,2.0,True,1.384,0,False,right,0.0,0.0007497998885810375,2.657792900223285,2.657043100334704,0.4161137999035418,0.9151361999101937,0.4990224000066519,
2,0.49814,0.1,2,0.26568,0.28228,0.80533,2,2.7979,0.9,0.44833,0.94647,5,lapse_rate,2.0,True,0.518,0,False,right,0.0,0.0007430003024637699,2.796927500050515,2.796184499748051,0.2563965003937483,0.7553346999920905,0.4989381995983422,
3,0.49814,0.1,2,0.27398,0.37361,0.77212,3,2.73978,0.65,0.32379,0.82193,5,2D1U,2.0,True,0.323,0,False,right,0.0,0.00046090036630630493,2.7501988001167774,2.749737899750471,0.26627760007977486,0.7659037001430988,0.499626100063324,
4,0.49814,1.2,2,0.3404,0.42342,0.87175,4,2.30806,-0.65,-0.32379,0.17435,5,2U1D,1.0,True,1.438,0,False,left,0.0,0.000732900109142065,2.3150732000358403,2.314340299926698,0.33270430006086826,0.8321994002908468,0.49949510022997856,
5,0.49814,0.1,2,0.39851,0.44002,0.78042,5,2.29144,-0.65,-0.32379,0.17435,5,1U1D,1.0,True,0.433,0,False,left,0.0,0.0007674000225961208,2.2998136999085546,2.2990462998859584,0.39035499980673194,0.8914502998813987,0.5010953000746667,
6,0.49814,1.2,2,0.357,0.41512,0.73061,6,2.77299,0.55,0.27398,0.77212,5,1D1U,1.0,False,4.207,0,False,left,0.0,0.0006523998454213142,2.7828191998414695,2.782166799996048,0.3484172997996211,0.8484977995976806,0.5000804997980595,
7,0.49814,1.2,2,0.41512,0.39851,0.52305,7,1.88463,-0.9,-0.44833,0.04981,5,lapse_rate,1.0,True,11.925,0,False,left,0.0,0.0008032997138798237,1.8895771000534296,1.8887738003395498,0.40542729990556836,0.9058520998805761,0.5004247999750078,
8,0.49814,0.1,2,0.3404,0.21586,0.79703,8,2.02578,-0.65,-0.32379,0.17435,5,2U1D,1.0,True,30.574,0,False,left,0.0,0.0007274998351931572,2.0255098999477923,2.024782400112599,0.3330878997221589,0.8325014999136329,0.49941360019147396,
9,0.49814,1.2,2,0.31549,0.33209,0.59777,9,2.56542,0.65,0.32379,0.82193,5,2D1U,2.0,True,2.093,0,False,right,0.0,0.0009089000523090363,2.572818700224161,2.571909800171852,0.30540559999644756,0.8063525999896228,0.5009469999931753,
10,0.49814,0.1,1,0.3653,0.32379,0.60607,10,2.01746,-0.55,-0.27398,0.22416,5,1U1D,2.0,True,0.256,0,False,right,0.0,0.00042850011959671974,2.0236356002278626,2.023207100108266,1.191160500049591,1.691473700106144,0.5003132000565529,
11,0.49814,1.2,1,0.26568,0.29888,0.63098,11,2.49901,0.61,0.30719,0.80533,5,1D1U,2.0,False,8.219,1,True,right,0.0,0.0008088001050055027,2.5080039999447763,2.507195199839771,1.6994119002483785,2.1996695999987423,0.5002576997503638,
12,0.49814,0.1,1,0.33209,0.24907,0.51475,12,1.81821,-0.55,-0.27398,0.22416,5,2U1D,2.0,True,2.124,0,False,right,0.0,0.0008219997398555279,1.8218908999115229,1.8210689001716673,1.0641451999545097,1.5647201002575457,0.500574900303036,
13,0.49814,0.1,1,0.44002,0.41512,0.43172,13,1.83481,-0.9,-0.44833,0.04981,5,lapse_rate,2.0,True,0.528,0,False,right,0.0,0.0006861002184450626,1.8399213999509811,1.839235299732536,0.9144505998119712,1.4146217997185886,0.5001711999066174,
14,0.49814,1.2,1,0.25737,0.41512,0.52305,14,1.96766,-0.45,-0.22416,0.27398,5,1U1D,2.0,True,8.434,0,False,right,0.0,0.0007436997257173061,1.974055599886924,1.9733119001612067,1.0490439999848604,1.5488297999836504,0.49978579999879,
15,0.49814,0.1,1,0.29058,0.21586,0.40682,15,2.18352,0.55,0.27398,0.77212,5,2D1U,1.0,True,5.52,0,False,left,0.0,0.0007575000636279583,2.191059300210327,2.190301800146699,1.4658886999823153,1.965113100130111,0.4992244001477957,
16,0.49814,1.2,1,0.29888,0.23247,0.76382,16,2.63185,0.67,0.33209,0.83854,5,1D1U,2.0,False,6.529,1,False,right,0.0,0.0006595999002456665,2.6413238998502493,2.6406642999500036,1.8996665999293327,2.3994603999890387,0.499793800059706,
