,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
138,0.4997,0.0,2,0.5663,0.558,0.3748,138,2.6484,0.292,0.1499,0.6496,5,2D1U,2.0,True,0.858,3,False,right,0.0,1.4334379999781959,2.075428500014823,0.641990500036627,0.5586094000027515,1.0584381999797188,0.4998287999769673,
139,0.4997,0.0,2,0.4913,0.5413,0.8911,139,2.9231,-0.004,0.0,0.4997,5,1U1D,2.0,False,1.299,16,True,right,0.0,1.8750064000487328,2.374810000008438,0.499803599959705,0.483258799999021,0.9831415000371635,0.4998827000381425,
140,0.4997,0.0,2,0.4247,0.4997,0.8494,140,2.8565,0.172,0.0833,0.583,5,1D1U,2.0,True,0.375,9,False,right,0.0,1.7654974000179209,2.349065200018231,0.5835678000003099,0.4160825000144541,0.9156020999653265,0.49951959995087236,
141,0.4997,0.0,1,0.4081,0.458,0.533,141,2.4484,0.1,0.05,0.5496,5,1D1U,2.0,False,0.417,10,True,right,0.0,0.3995563999633305,0.9495143999811262,0.5499580000177957,1.491133399948012,1.9908994999714196,0.4997661000234075,
142,0.4997,0.0,1,0.5663,0.6246,0.4913,142,2.5733,-0.22,-0.1083,0.3914,5,2U1D,2.0,True,0.8,8,False,right,0.0,0.5564265999710187,0.9482031000079587,0.39177650003694,1.4399220999912359,1.9397953000152484,0.4998732000240125,
143,0.4997,0.0,2,0.4497,0.458,0.3498,143,2.3651,0.22,0.1083,0.6079,5,2D1U,1.0,False,0.775,3,False,left,0.0,1.2910612000268884,1.8998719000373967,0.6088107000105083,0.4414629000239074,0.9414602000033483,0.49999729997944087,
144,0.4997,0.0,1,0.4913,0.4081,0.5496,144,2.5983,0.292,0.1499,0.6496,5,2D1U,1.0,True,0.683,4,True,left,0.0,0.48218079999787733,1.131697200005874,0.6495164000079967,1.6903538999613374,2.1897613999899477,0.49940750002861023,
145,0.4997,0.0,1,0.4414,0.583,0.7662,145,2.8733,0.172,0.0833,0.583,5,1D1U,2.0,False,0.157,11,True,right,0.0,0.43226899998262525,1.0161353999865241,0.5838664000038989,1.7822115999879315,2.282502599991858,0.5002910000039265,
146,0.4997,0.0,2,0.5413,0.4664,0.6746,146,2.64,-0.076,-0.0416,0.458,5,1U1D,1.0,True,1.883,17,True,left,0.0,1.7077410999918357,2.166155500046443,0.45841440005460754,0.5330175000126474,1.0330527000478469,0.5000352000351995,
147,0.4997,0.0,2,0.6412,0.458,0.0583,147,2.1569,-0.004,0.0,0.4997,5,1U1D,1.0,False,0.508,18,True,left,0.0,1.1902340999804437,1.6901686999481171,0.4999345999676734,0.6321897999732755,1.1316309999674559,0.49944119999418035,
148,0.4997,0.0,2,0.4913,0.3997,0.558,148,2.5733,0.244,0.1249,0.6246,5,1D1U,2.0,True,1.258,11,False,right,0.0,1.5399155999766663,2.1649347000056878,0.6250191000290215,0.4815981999854557,0.9817750999936834,0.5001769000082277,
149,0.4997,0.0,1,0.4414,0.4081,0.8744,149,2.8732,0.292,0.1499,0.6496,5,2D1U,1.0,True,1.291,4,True,left,0.0,0.43327829998452216,1.0834094999590889,0.6501311999745667,1.966705099970568,2.4664008999825455,0.49969580001197755,
