,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
19,0.49741,1.2,1,0.37306,0.43109,0.86218,19,2.33783,-0.648,-0.32332,0.17409,5,1U1D,2.0,True,0.272,2,True,right,0.0,0.0007507000118494034,2.33921069977805,2.338459999766201,1.40596739994362,1.9057255000807345,0.4997581001371145,
20,0.49741,0.1,2,0.2487,0.33161,0.73782,20,2.0145,-0.6,-0.29845,0.19896,5,2U1D,1.0,True,0.339,0,False,left,0.0,0.0006081000901758671,2.0232788999564946,2.0226707998663187,0.23939350014552474,0.7391416002064943,0.4997481000609696,
21,0.49741,1.2,2,0.3399,0.39793,0.73782,21,2.92643,0.9,0.44767,0.95337,5,lapse_rate,2.0,True,0.408,0,False,right,0.0,0.000730899628251791,2.940834099892527,2.940103200264275,0.3322029998525977,0.8323555998504162,0.5001525999978185,
22,0.49741,1.2,2,0.38135,0.41451,0.46425,22,2.6197,0.72,0.35648,0.86218,5,2D1U,2.0,True,0.337,1,True,right,0.0,0.00045159971341490746,2.6323220003396273,2.6318704006262124,0.3729838002473116,0.8730335999280214,0.5000497996807098,
23,0.49741,0.1,2,0.4228,0.31503,0.62176,23,2.52021,0.32,0.15751,0.66321,5,1D1U,2.0,True,0.348,1,True,right,0.0,0.0007430999539792538,2.523696799762547,2.5229536998085678,0.4150487999431789,0.9154901998117566,0.5004413998685777,
24,0.49741,1.2,2,0.39793,0.38135,0.77927,24,2.35441,-0.4,-0.19896,0.29845,5,2U1D,1.0,True,0.341,0,False,left,0.0,0.00031749997287988663,2.373045399785042,2.372727899812162,0.38950239960104227,0.8894323999993503,0.49993000039830804,
25,0.49741,0.1,2,0.32332,0.43938,0.56373,25,2.03938,-0.576,-0.29016,0.21554,5,1U1D,1.0,True,0.346,2,False,left,0.0,0.0007715001702308655,2.0411905995570123,2.0404190993867815,0.3159274999052286,0.8161164997145534,0.5001889998093247,
26,0.49741,1.2,2,0.32332,0.40622,0.72124,26,2.81037,0.72,0.35648,0.86218,5,2D1U,2.0,True,0.428,1,True,right,0.0,0.0002560000866651535,2.8319433997385204,2.8316873996518552,0.3158788997679949,0.815675700083375,0.4997968003153801,
27,0.49741,1.2,2,0.39793,0.27357,0.6715,27,1.89015,-0.9,-0.44767,0.04974,5,lapse_rate,1.0,True,0.454,0,False,left,0.0,0.0006840000860393047,1.8914900999516249,1.8908060998655856,0.3921230002306402,0.8917876002378762,0.499664600007236,
28,0.49741,0.1,2,0.19896,0.24041,0.82072,28,2.37926,0.248,0.12435,0.62176,5,1D1U,2.0,True,0.484,2,True,right,0.0,0.0007752999663352966,2.398681200109422,2.397905900143087,0.18992270017042756,0.6906078001484275,0.5006850999779999,
