,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
27,0.49844,1.2,2,0.39044,0.29906,0.73104,27,2.59187,0.35,0.17445,0.67289,5,2D1U,2.0,True,0.443,0,False,right,0.0,1.6345,2.3098,0.6753,0.4007,0.901,0.5003,V
28,0.49844,0.1,1,0.40706,0.29076,0.68951,28,2.01869,-0.726,-0.36552,0.13292,5,3U1D,2.0,True,0.385,2,True,right,0.0,0.4194,0.5525,0.1332,1.2441,1.7441,0.5,A
29,0.49844,1.2,1,0.40706,0.39044,0.86396,29,3.10693,0.9,0.44859,0.94703,5,lapse_rate,2.0,False,0.633,0,False,right,0.0,0.4174,1.368,0.9506,2.2363,2.7353,0.499,V
30,0.49844,1.2,1,0.42367,0.2243,0.83904,30,2.25959,-0.45,-0.2243,0.27414,5,2U1D,2.0,True,0.341,0,False,right,0.0,0.4342,0.7096,0.2754,1.5508,2.0512,0.5004,A
31,0.49844,0.1,2,0.28245,0.24922,0.65628,31,2.45897,0.55,0.27414,0.77258,5,3D1U,2.0,True,0.316,0,False,right,0.0,1.4487,2.2233,0.7746,0.2899,0.7898,0.5,V
32,0.49844,1.2,2,0.21599,0.31568,0.49013,32,1.84423,-0.35,-0.17445,0.32399,5,2U1D,2.0,False,0.434,0,False,right,0.0,1.2113,1.5359,0.3246,0.2201,0.72,0.4999,V
33,0.49844,1.2,1,0.38214,0.39875,0.4569,33,1.78607,-0.9,-0.44859,0.04984,5,lapse_rate,2.0,True,0.392,0,False,right,0.0,0.3899,0.4401,0.0502,0.8973,1.3989,0.5016,V
34,0.49844,0.1,2,0.25753,0.24922,0.53998,34,2.26791,0.45,0.2243,0.72274,5,3D1U,2.0,True,0.35,0,False,right,0.0,1.3045,2.0303,0.7258,0.2633,0.7627,0.4994,V
35,0.49844,1.2,1,0.32399,0.41537,0.83904,35,2.20976,-0.726,-0.36552,0.13292,5,3U1D,2.0,True,0.293,2,True,right,0.0,0.3311,0.4643,0.1332,1.3058,1.8053,0.4995,A
36,0.49844,0.1,1,0.24091,0.44029,0.44859,36,2.30112,0.35,0.17445,0.67289,5,2D1U,1.0,True,0.342,0,False,left,0.0,0.2509,0.9253,0.6744,1.3757,1.876,0.5003,A
37,0.49844,1.2,2,0.28245,0.40706,0.40706,37,1.89407,-0.41,-0.20768,0.29906,5,2U1D,1.0,True,0.467,1,True,left,0.0,1.1992,1.4984,0.2992,0.2903,0.7911,0.5008,A
38,0.49844,1.2,1,0.37383,0.26583,0.53998,38,2.62511,0.9,0.44859,0.94703,5,lapse_rate,1.0,True,0.333,0,False,left,0.0,0.3824,1.3328,0.9504,1.8737,2.3745,0.5007,V
39,0.49844,0.1,2,0.21599,0.29906,0.58982,39,1.76115,-0.69,-0.34891,0.15784,5,3U1D,1.0,True,0.409,3,True,left,0.0,1.3116,1.4705,0.1589,0.2209,0.7207,0.4998,V
40,0.49844,1.2,1,0.24922,0.37383,0.83904,40,2.58358,0.25,0.12461,0.62305,5,2D1U,1.0,True,0.525,0,False,left,0.0,0.2578,0.8826,0.6248,1.7251,2.2245,0.4994,A
41,0.49844,0.1,2,0.19938,0.44029,0.66458,41,2.52543,0.45,0.2243,0.72274,5,3D1U,2.0,True,0.266,0,False,right,0.0,1.3715,2.0959,0.7244,0.2039,0.7045,0.5007,V
42,0.49844,1.2,2,0.35721,0.43198,0.84735,42,2.29282,-0.69,-0.34891,0.15784,5,3U1D,1.0,True,0.358,3,True,left,0.0,1.7131,1.8712,0.158,0.3618,0.8618,0.5,V
43,0.49844,0.1,1,0.37383,0.43198,0.52336,43,1.87745,-0.9,-0.44859,0.04984,5,lapse_rate,2.0,True,0.19,0,False,right,0.0,0.3813,0.4311,0.0498,0.9559,1.4572,0.5013,V
44,0.49844,0.1,1,0.42367,0.20768,0.46521,44,1.89406,-0.41,-0.20768,0.29906,5,2U1D,2.0,True,0.316,1,True,right,0.0,0.4305,0.7307,0.3002,1.197,1.6977,0.5007,V
45,0.49844,1.2,1,0.28245,0.42367,0.46521,45,2.29282,0.25,0.12461,0.62305,5,2D1U,2.0,False,0.333,0,False,right,0.0,0.2934,0.9191,0.6257,1.3858,1.8854,0.4996,V
46,0.49844,0.1,1,0.39044,0.39875,0.52336,46,2.53373,0.45,0.2243,0.72274,5,3D1U,1.0,True,0.25,0,False,left,0.0,0.3957,1.1217,0.726,1.6456,2.1462,0.5006,V
47,0.49844,1.2,2,0.31568,0.42367,0.78089,47,2.33436,-0.374,-0.19107,0.31568,5,2U1D,1.0,True,0.275,2,True,left,0.0,1.6067,1.9239,0.3173,0.3221,0.822,0.4999,V
48,0.49844,0.1,1,0.26583,0.42367,0.6812,48,2.54203,0.35,0.17445,0.67289,5,3D1U,1.0,True,0.342,0,False,left,0.0,0.2741,0.9503,0.6761,1.6325,2.1338,0.5013,A
49,0.49844,1.2,2,0.32399,0.38214,0.78089,49,2.93249,0.9,0.44859,0.94703,5,lapse_rate,2.0,True,0.267,0,False,right,0.0,1.6122,2.5624,0.9503,0.3289,0.8288,0.4999,V
50,0.49844,1.2,1,0.29076,0.24091,0.53998,50,2.22637,0.31,0.15784,0.65628,5,2D1U,1.0,True,0.425,1,True,left,0.0,0.2954,0.9527,0.6573,1.4951,1.9947,0.4996,A
51,0.49844,0.1,2,0.27414,0.26583,0.6812,51,1.87745,-0.69,-0.34891,0.15784,5,3U1D,1.0,True,0.534,3,True,left,0.0,1.4643,1.6226,0.1583,0.2804,0.7804,0.5,V
52,0.49844,1.2,2,0.31568,0.2243,0.68951,52,1.90238,-0.654,-0.32399,0.17445,5,3U1D,1.0,True,0.425,3,False,left,0.0,1.5119,1.6856,0.1736,0.3185,0.8197,0.5012,A
53,0.49844,0.1,1,0.33229,0.43198,0.63136,53,2.55035,0.31,0.15784,0.65628,5,2D1U,2.0,False,0.559,1,True,right,0.0,0.3377,0.9966,0.6589,1.6297,2.1293,0.4995,A
54,0.49844,1.2,2,0.39875,0.34891,0.87227,54,2.79126,0.35,0.17445,0.67289,5,3D1U,1.0,False,0.409,0,False,left,0.0,1.7773,2.4524,0.6751,0.4023,0.9025,0.5002,A
55,0.49844,1.2,2,0.37383,0.34891,0.44029,55,1.71131,-0.9,-0.44859,0.04984,5,lapse_rate,1.0,True,0.608,0,False,left,0.0,1.3248,1.3752,0.0503,0.3833,0.8842,0.5009,A
56,0.49844,0.1,2,0.38214,0.43198,0.84735,56,2.47559,-0.374,-0.19107,0.31568,5,2U1D,1.0,True,0.275,2,True,left,0.0,1.742,2.0595,0.3175,0.3927,0.8922,0.4995,V
57,0.49844,1.2,2,0.2326,0.39044,0.68951,57,2.14328,-0.338,-0.16615,0.33229,5,2U1D,1.0,True,0.275,2,False,left,0.0,1.4302,1.7625,0.3323,0.2382,0.7381,0.4999,A
58,0.49844,0.1,1,0.30737,0.33229,0.78919,58,2.60849,0.37,0.18276,0.6812,5,2D1U,2.0,False,0.283,1,False,right,0.0,0.3181,1.0016,0.6835,1.7927,2.2925,0.4998,A
59,0.49844,1.2,1,0.28245,0.2326,0.61474,59,2.33435,0.41,0.20768,0.70612,5,3D1U,2.0,False,1.009,1,True,right,0.0,0.2906,0.9984,0.7078,1.6153,2.1153,0.5001,V
60,0.49844,1.2,2,0.29906,0.38214,0.43198,60,1.66146,-0.9,-0.44859,0.04984,5,lapse_rate,1.0,True,0.408,0,False,left,0.0,1.2441,1.2935,0.0494,0.3094,0.8099,0.5004,V
61,0.49844,0.1,1,0.40706,0.35721,0.82242,61,2.25958,-0.654,-0.32399,0.17445,5,3U1D,2.0,True,0.233,3,False,right,0.0,0.415,0.5886,0.1736,1.4155,1.9149,0.4995,A
62,0.49844,1.2,2,0.39044,0.44859,0.40706,62,2.47557,0.47,0.2326,0.73104,5,3D1U,2.0,True,0.301,1,False,right,0.0,1.3046,2.037,0.7323,0.3965,0.8953,0.4988,V
63,0.49844,0.1,2,0.40706,0.2326,0.63136,63,2.48389,0.43,0.21599,0.71443,5,2D1U,2.0,True,0.275,1,False,right,0.0,1.5534,2.2692,0.7158,0.4196,0.9197,0.5001,V
64,0.49844,0.1,1,0.31568,0.30737,0.73104,64,2.79956,0.9,0.44859,0.94703,5,lapse_rate,1.0,True,0.399,0,False,left,0.0,0.3198,1.2701,0.9504,2.0021,2.5045,0.5024,V
65,0.49844,1.2,1,0.38214,0.19938,0.69781,65,1.95222,-0.654,-0.32399,0.17445,5,3U1D,2.0,True,0.309,3,False,right,0.0,0.3945,0.5691,0.1746,1.2696,1.7689,0.4993,V
66,0.49844,0.1,2,0.42367,0.44859,0.80581,66,2.5088,-0.338,-0.16615,0.33229,5,2U1D,1.0,True,0.301,2,False,left,0.0,1.7414,2.0746,0.3331,0.4327,0.933,0.5003,A
67,0.49844,1.2,1,0.28245,0.2326,0.46521,67,2.19313,0.43,0.21599,0.71443,5,2D1U,1.0,True,0.684,1,False,left,0.0,0.2922,1.0084,0.7162,1.4755,1.9746,0.4991,A
68,0.49844,0.1,2,0.28245,0.2326,0.83073,68,2.79125,0.9,0.44859,0.94703,5,lapse_rate,2.0,True,0.259,0,False,right,0.0,1.6273,2.5776,0.9503,0.2938,0.7945,0.5007,A
69,0.49844,0.1,2,0.41537,0.32399,0.78919,69,2.21806,-0.618,-0.30737,0.19107,5,3U1D,1.0,True,0.375,3,False,left,0.0,1.7181,1.9097,0.1916,0.4259,0.9262,0.5003,V
70,0.49844,1.2,2,0.24091,0.27414,0.43198,70,1.79438,-0.302,-0.14953,0.34891,5,2U1D,1.0,True,0.301,2,False,left,0.0,1.1834,1.5327,0.3493,0.2488,0.7505,0.5016,V
71,0.49844,0.1,1,0.35721,0.32399,0.63136,71,2.54204,0.47,0.2326,0.73104,5,3D1U,1.0,True,0.376,1,False,left,0.0,0.3604,1.0941,0.7337,1.7275,2.228,0.5004,V
72,0.49844,1.2,2,0.32399,0.27414,0.7975,72,2.08514,-0.618,-0.30737,0.19107,5,3U1D,1.0,True,0.576,3,False,left,0.0,1.6327,1.8254,0.1927,0.3327,0.834,0.5013,A
73,0.49844,0.1,1,0.40706,0.28245,0.44859,73,1.68638,-0.9,-0.44859,0.04984,5,lapse_rate,2.0,True,0.118,0,False,right,0.0,0.4159,0.4672,0.0513,0.9161,1.417,0.5009,A
