,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
0,0.5,0.1,2,0.30833,0.225,0.60833,0,1.69166,-0.9,-0.45,0.05,5,lapse_rate,1.0,True,0.755,0,False,left,0.0,0.00023283297196030617,1.6950900410301983,1.694857208058238,0.317341124988161,0.8172154580242932,0.49987433303613216,
1,0.5,1.2,2,0.325,0.33333,0.425,1,2.48333,0.8,0.4,0.9,5,2D1U,1.0,False,3.062,0,False,left,0.0,0.00022166699636727571,2.483989124884829,2.4837674578884616,0.38492849993053824,1.3695915839634836,0.9846630840329453,
2,0.5,0.1,2,0.23333,0.40833,0.70833,2,1.94999,-0.8,-0.4,0.1,5,2U1D,1.0,True,1.556,0,False,left,0.0,0.00021008297335356474,1.9511509999865666,1.950940917013213,0.23428874998353422,0.7348735419800505,0.5005847919965163,
3,0.5,0.1,2,0.29167,0.25833,0.5,3,2.5,0.9,0.45,0.95,5,lapse_rate,2.0,True,0.277,0,False,right,0.0,0.0002342079533264041,2.501063709030859,2.5008295010775328,0.35150529199745506,1.3514228750718758,0.9999175830744207,
4,0.5,1.2,2,0.275,0.34167,0.7,4,2.71667,0.8,0.4,0.9,5,1D1U,2.0,True,0.532,0,False,right,0.0,0.00024179206229746342,2.7211611249949783,2.720919332932681,0.33294029207900167,1.2336315830470994,0.9006912909680977,
5,0.5,0.1,2,0.35833,0.30833,0.69167,5,1.95833,-0.8,-0.4,0.1,5,1U1D,2.0,False,0.497,0,False,right,0.0,0.00034395791590213776,1.9678845420712605,1.9675405841553584,0.3564513339661062,0.884622749988921,0.5281714160228148,
6,0.5,1.2,2,0.30833,0.25833,0.6,6,1.71666,-0.9,-0.45,0.05,5,1U1D,1.0,True,2.295,0,False,left,0.0,0.00021595798898488283,1.718093500006944,1.717877542017959,0.45171979209408164,1.2170533330645412,0.7653335409704596,
7,0.5,1.2,2,0.275,0.23333,0.41667,7,2.375,0.9,0.45,0.95,5,lapse_rate,1.0,False,0.929,0,False,left,0.0,0.00020925002172589302,2.3843585830181837,2.384149332996458,0.2725139999529347,0.7731354580027983,0.5006214580498636,
8,0.5,0.1,2,0.26667,0.375,0.825,8,2.96667,1.0,0.5,1.0,5,2D1U,2.0,True,0.342,0,False,right,0.0,0.0002203340409323573,2.9678049579961225,2.96758462395519,0.26646512490697205,0.7676697499118745,0.5012046250049025,
9,0.5,1.2,2,0.21667,0.35833,0.40833,9,2.28333,0.6,0.3,0.8,5,1D1U,2.0,True,0.573,0,False,right,0.0,0.00020091701298952103,2.2840833340305835,2.283882417017594,0.21611558401491493,0.7162917091045529,0.5001761250896379,
