,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetAudio,recordedOffsetAudio,recordedDurAudio,modalityPostCue
0,0.5,0.0,1,0.4167,0.4333,0.6833,0,2.2083,-0.65,-0.325,0.175,5,3U1D,1.0,False,1.267,0,False,left,0.0,0.6001847499865107,0.7836873750202358,0.18350262503372505,2.051535208011046,2.8105792080168612,0.7590440000058152,
1,0.5,0.0,1,0.5,0.6333,0.5583,1,3.0166,0.65,0.325,0.825,5,2D1U,1.0,True,0.716,0,False,left,0.0,0.547775583982002,1.3767878339858726,0.8290122500038706,2.5752370840054937,3.210334958974272,0.6350978749687783,
