,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys
0,0.5,0.1,1,0.2833,0.4,0.4333,0,2.5166,0.8,0.4,0.9,5,lapse_rate,2.0,False,0.955,0,False,right
1,0.5,0.1,1,0.3667,0.4,0.7,1,2.0167,-0.9,-0.45,0.05,5,2D1U,1.0,False,0.363,0,False,left
2,0.5,0.1,2,0.3833,0.3,0.5,2,1.7333,-0.9,-0.45,0.05,5,3D1U,2.0,False,0.5,0,False,right
3,0.5,0.1,1,0.2,0.3833,0.5833,3,1.7666,-0.8,-0.4,0.1,5,lapse_rate,2.0,True,0.613,0,False,right
4,0.5,0.1,2,0.2167,0.3167,0.7,4,1.7834,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.334,0,False,left
5,0.5,0.1,2,0.25,0.3833,0.8667,5,2.05,-0.9,-0.45,0.05,5,1D3U,2.0,False,0.867,0,False,right
6,0.5,0.1,1,0.3167,0.2167,0.55,6,1.6334,-0.9,-0.45,0.05,5,2D1U,1.0,False,0.818,0,False,left
