,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys
0,0.5,0.1,2,0.4,0.3,0.7833,0,2.4833,0.8,0.4,0.5,5,lapse_rate,1.0,False,1.379,0,False,left
1,0.5,0.1,1,0.4,0.3,0.5667,1,2.2667,-0.9,-0.45,0.5,5,1D2U,2.0,False,1.348,0,False,right
2,0.5,0.1,2,0.2333,0.4167,0.6667,2,2.3167,-0.9,-0.45,0.5,5,2D1U,1.0,False,1.327,0,False,left
