,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
119,0.49991,1.2,2,0.23329,0.44158,0.49991,119,2.62451,0.9,0.44992,0.94982,5,lapse_rate,2.0,True,0.609,0,False,right,0.0,1.2438,2.1932,0.9494,0.2433,0.743,0.4997,V
120,0.49991,0.1,2,0.28328,0.35827,0.82485,120,2.39123,-0.158,-0.07499,0.42492,5,2U1D,1.0,True,0.316,4,False,left,0.0,1.6161,2.0411,0.425,0.2909,0.7906,0.4998,A
121,0.49991,1.2,2,0.34993,0.21663,0.79985,121,2.6745,0.618,0.30828,0.80818,5,2D1U,2.0,True,0.2,4,False,right,0.0,1.6581,2.4663,0.8082,0.3589,0.8591,0.5003,A
122,0.49991,1.2,2,0.33327,0.29161,0.49991,122,2.57452,0.9,0.44992,0.94982,5,lapse_rate,2.0,True,0.109,0,False,right,0.0,1.3365,2.2861,0.9496,0.3359,0.8354,0.4995,V
123,0.49991,0.1,2,0.37493,0.42492,0.67487,123,2.25791,-0.438,-0.21663,0.28328,5,3U1D,1.0,True,0.127,4,True,left,0.0,1.5554,1.8375,0.2821,0.3799,0.8791,0.4992,A
124,0.49991,1.2,1,0.44158,0.43325,0.71653,124,2.77448,0.362,0.1833,0.68321,5,3D1U,1.0,True,1.474,2,False,left,0.0,0.4461,1.1298,0.6837,1.8462,2.3457,0.4995,V
125,0.49991,0.1,2,0.35827,0.3666,0.8915,125,2.5412,-0.158,-0.07499,0.42492,5,2U1D,1.0,True,1.29,4,False,left,0.0,1.7519,2.1782,0.4263,0.3614,0.8603,0.4989,V
126,0.49991,1.2,1,0.39993,0.30828,0.63322,126,2.63286,0.582,0.29161,0.79152,5,2D1U,1.0,True,0.542,4,False,left,0.0,0.4032,1.1953,0.7921,1.8278,2.3287,0.5009,V
127,0.49991,1.2,2,0.40826,0.34993,0.68321,127,1.9913,-0.9,-0.44992,0.04999,5,lapse_rate,2.0,False,0.616,0,False,right,0.0,1.5975,1.6483,0.0508,0.4144,0.9154,0.501,V
128,0.49991,0.1,2,0.24995,0.23329,0.5499,128,2.32457,0.582,0.29161,0.79152,5,2D1U,1.0,False,1.243,4,False,left,0.0,1.3033,2.0951,0.7918,0.253,0.7523,0.4993,V
129,0.49991,1.2,2,0.20829,0.28328,0.47491,129,2.1496,0.362,0.1833,0.68321,5,3D1U,2.0,True,0.392,2,False,right,0.0,1.1881,1.8714,0.6833,0.2136,0.7131,0.4994,A
130,0.49991,0.1,1,0.26662,0.3416,0.74153,130,2.29124,-0.122,-0.05832,0.44158,5,2U1D,1.0,False,0.4,4,False,left,0.0,0.2739,0.7162,0.4424,1.4581,1.9574,0.4992,V
131,0.49991,1.2,2,0.44992,0.44992,0.65821,131,2.34124,-0.438,-0.21663,0.28328,5,3U1D,1.0,True,0.108,4,True,left,0.0,1.6139,1.8976,0.2836,0.4552,0.956,0.5008,V
132,0.49991,0.1,1,0.44158,0.21663,0.56656,132,2.1496,-0.158,-0.07499,0.42492,5,2U1D,2.0,True,1.216,5,True,right,0.0,0.4524,0.8765,0.4241,1.4442,1.943,0.4988,A
133,0.49991,1.2,1,0.41659,0.38326,0.63322,133,2.59952,0.326,0.16664,0.66654,5,3D1U,1.0,True,0.784,2,False,left,0.0,0.427,1.0947,0.6677,1.7279,2.2266,0.4988,A
134,0.49991,0.1,1,0.44158,0.29161,0.88317,134,2.92445,0.618,0.30828,0.80818,5,2D1U,1.0,True,0.208,5,True,left,0.0,0.4496,1.2595,0.8099,2.1418,2.6409,0.4991,A
135,0.49991,0.1,1,0.21663,0.29161,0.44992,135,2.40789,0.9,0.44992,0.94982,5,lapse_rate,1.0,True,0.225,0,False,left,0.0,0.2258,1.1751,0.9493,1.6255,2.1245,0.499,A
136,0.49991,1.2,1,0.34993,0.24995,0.72486,136,2.10793,-0.438,-0.21663,0.28328,5,3U1D,2.0,True,0.201,4,True,right,0.0,0.357,0.6405,0.2835,1.3654,1.8668,0.5013,A
137,0.49991,0.1,2,0.29994,0.33327,0.75819,137,2.31623,-0.158,-0.07499,0.42492,5,2U1D,1.0,True,0.243,5,True,left,0.0,1.5624,1.9858,0.4234,0.3036,0.8037,0.5001,A
138,0.49991,1.2,2,0.29161,0.35827,0.44992,138,2.26625,0.326,0.16664,0.66654,5,3D1U,1.0,False,0.684,2,False,left,0.0,1.2447,1.9111,0.6665,0.2946,0.795,0.5004,V
139,0.49991,0.1,2,0.25829,0.41659,0.72486,139,2.70783,0.618,0.30828,0.80818,5,2D1U,2.0,True,0.267,5,True,right,0.0,1.4873,2.2949,0.8076,0.2614,0.7625,0.5011,A
140,0.49991,1.2,2,0.32494,0.40826,0.85817,140,2.39122,-0.402,-0.19996,0.29994,5,3U1D,1.0,True,0.634,4,False,left,0.0,1.6867,1.9867,0.3,0.3293,0.8295,0.5001,A
141,0.49991,0.1,1,0.39159,0.44158,0.8915,141,2.66616,-0.122,-0.05832,0.44158,5,2U1D,2.0,True,0.309,6,True,right,0.0,0.4014,0.8428,0.4413,1.7354,2.2356,0.5002,V
142,0.49991,1.2,1,0.30828,0.39159,0.64988,142,2.29124,-0.122,-0.05832,0.44158,5,2U1D,2.0,True,0.308,6,True,right,0.0,0.312,0.7534,0.4414,1.4038,1.9036,0.4998,A
143,0.49991,0.1,2,0.35827,0.34993,0.86651,143,2.75783,0.362,0.1833,0.68321,5,3D1U,2.0,True,1.4,3,True,right,0.0,1.7308,2.4147,0.6838,0.3644,0.8639,0.4995,V
144,0.49991,1.2,2,0.32494,0.27495,0.41659,144,2.30791,0.582,0.29161,0.79152,5,2D1U,1.0,False,0.741,6,True,left,0.0,1.2503,2.0425,0.7922,0.3342,0.8338,0.4996,V
145,0.49991,0.1,1,0.32494,0.25829,0.5249,145,1.90798,-0.402,-0.19996,0.29994,5,3U1D,2.0,True,0.317,4,False,right,0.0,0.3313,0.6321,0.3008,1.1573,1.6571,0.4998,A
146,0.49991,1.2,2,0.29994,0.26662,0.85817,146,2.38289,-0.086,-0.04166,0.45825,5,2U1D,1.0,True,1.358,6,False,left,0.0,1.6655,2.1238,0.4583,0.3074,0.8074,0.5,V
147,0.49991,0.1,2,0.39993,0.32494,0.60822,147,2.64118,0.618,0.30828,0.80818,5,2D1U,2.0,True,0.273,7,True,right,0.0,1.5146,2.3229,0.8082,0.4058,0.9059,0.5001,V
148,0.49991,1.2,2,0.27495,0.25829,0.69154,148,2.02463,-0.402,-0.19996,0.29994,5,3U1D,1.0,True,0.417,4,False,left,0.0,1.4744,1.7749,0.3004,0.2825,0.7825,0.4999,A
149,0.49991,0.1,2,0.22496,0.3666,0.59989,149,2.00797,-0.366,-0.1833,0.31661,5,3U1D,1.0,True,0.968,4,False,left,0.0,1.3329,1.6507,0.3178,0.2329,0.7341,0.5013,V
150,0.49991,1.2,2,0.37493,0.28328,0.64988,150,2.49121,0.362,0.1833,0.68321,5,3D1U,2.0,True,0.151,3,True,right,0.0,1.5349,2.2182,0.6833,0.3866,0.8855,0.4989,A
151,0.49991,0.1,2,0.42492,0.21663,0.45825,151,2.05796,-0.086,-0.04166,0.45825,5,2U1D,2.0,False,0.457,6,False,right,0.0,1.3912,1.8503,0.4592,0.4327,0.9338,0.5011,A
152,0.49991,1.2,2,0.23329,0.21663,0.86651,152,2.49955,0.362,0.1833,0.68321,5,3D1U,1.0,False,1.174,3,True,left,0.0,1.6088,2.292,0.6832,0.2421,0.7415,0.4994,A
153,0.49991,0.1,2,0.20829,0.20829,0.74986,153,2.36622,0.398,0.19996,0.69987,5,3D1U,2.0,True,1.893,3,False,right,0.0,1.4683,2.1686,0.7003,0.2188,0.7186,0.4998,V
154,0.49991,1.2,1,0.40826,0.3416,0.79985,154,2.4912,-0.122,-0.05832,0.44158,5,2U1D,2.0,True,0.81,7,True,right,0.0,0.4115,0.854,0.4426,1.6541,2.154,0.4999,V
155,0.49991,0.1,2,0.40826,0.25829,0.84151,155,2.81615,0.618,0.30828,0.80818,5,2D1U,2.0,True,1.694,7,True,right,0.0,1.7551,2.5631,0.808,0.4131,0.9122,0.4991,A
156,0.49991,1.2,1,0.38326,0.34993,0.72486,156,2.27457,-0.366,-0.1833,0.31661,5,3U1D,1.0,False,0.593,4,False,left,0.0,0.392,0.7098,0.3177,1.4349,1.9347,0.4998,A
157,0.49991,0.1,1,0.33327,0.33327,0.40826,157,2.27458,0.398,0.19996,0.69987,5,3D1U,1.0,True,0.593,3,False,left,0.0,0.3391,1.0405,0.7013,1.4484,1.9475,0.4992,V
158,0.49991,1.2,1,0.28328,0.43325,0.63322,158,2.64118,0.582,0.29161,0.79152,5,2D1U,1.0,True,0.876,8,True,left,0.0,0.2883,1.08,0.7917,1.7142,2.2132,0.499,A
159,0.49991,0.1,1,0.39993,0.25829,0.43325,159,1.89132,-0.402,-0.19996,0.29994,5,3U1D,2.0,True,1.009,5,True,right,0.0,0.4076,0.7083,0.3007,1.1418,1.6418,0.5,A
160,0.49991,1.2,1,0.3666,0.27495,0.79985,160,2.38289,-0.122,-0.05832,0.44158,5,2U1D,2.0,True,1.008,7,True,right,0.0,0.3744,0.8173,0.4429,1.6162,2.1173,0.5011,V
161,0.49991,0.1,2,0.33327,0.44158,0.53323,161,2.50786,0.398,0.19996,0.69987,5,3D1U,1.0,False,0.334,3,False,left,0.0,1.3696,2.0693,0.6997,0.3358,0.8354,0.4995,A
162,0.49991,1.2,2,0.19996,0.3416,0.61655,162,2.44954,0.582,0.29161,0.79152,5,2D1U,2.0,True,1.81,8,True,right,0.0,1.3282,2.1188,0.7906,0.2108,0.7102,0.4994,A
163,0.49991,0.1,1,0.28328,0.34993,0.78319,163,2.21625,-0.402,-0.19996,0.29994,5,3U1D,2.0,True,0.833,5,True,right,0.0,0.289,0.5899,0.3009,1.3724,1.8727,0.5002,A
164,0.49991,1.2,1,0.26662,0.30828,0.74153,164,2.27459,-0.086,-0.04166,0.45825,5,2U1D,2.0,True,0.326,8,True,right,0.0,0.2713,0.7299,0.4585,1.4717,1.9715,0.4998,A
165,0.49991,0.1,2,0.24995,0.3416,0.59989,165,2.40788,0.434,0.21663,0.71653,5,3D1U,1.0,False,1.275,3,False,left,0.0,1.359,2.0757,0.7168,0.2589,0.7594,0.5005,A
166,0.49991,1.2,1,0.35827,0.29994,0.59156,166,2.48288,0.47,0.23329,0.7332,5,3D1U,1.0,True,0.275,3,False,left,0.0,0.3663,1.0997,0.7334,1.6911,2.1916,0.5005,V
167,0.49991,0.1,1,0.35827,0.40826,0.88317,167,2.88281,0.47,0.23329,0.7332,5,3D1U,1.0,True,2.657,3,False,left,0.0,0.3639,1.0981,0.7342,1.9815,2.4805,0.499,A
168,0.49991,1.2,2,0.25829,0.24162,0.8915,168,2.34957,-0.086,-0.04166,0.45825,5,2U1D,2.0,False,1.242,8,True,right,0.0,1.6598,2.1165,0.4566,0.2668,0.7677,0.5009,A
169,0.49991,0.1,2,0.41659,0.35827,0.5499,169,2.12461,-0.402,-0.19996,0.29994,5,3U1D,1.0,True,1.135,5,True,left,0.0,1.4709,1.7709,0.3,0.4212,0.9199,0.4987,V
170,0.49991,1.2,2,0.25829,0.33327,0.71653,170,2.58286,0.546,0.27495,0.77486,5,2D1U,2.0,True,0.393,8,False,right,0.0,1.4831,2.2597,0.7766,0.2677,0.7664,0.4987,V
171,0.49991,0.1,2,0.43325,0.44992,0.88317,171,2.99945,0.47,0.23329,0.7332,5,3D1U,2.0,True,0.382,3,False,right,0.0,1.8227,2.5552,0.7325,0.4385,0.9394,0.5009,A
172,0.49991,1.2,2,0.38326,0.20829,0.84151,172,2.70783,0.546,0.27495,0.77486,5,2D1U,1.0,False,0.692,8,False,left,0.0,1.7387,2.5144,0.7756,0.3901,0.8973,0.5072,V
173,0.49991,0.1,1,0.27495,0.3416,0.56656,173,1.99963,-0.366,-0.1833,0.31661,5,3U1D,2.0,True,0.233,6,True,right,0.0,0.2791,0.5965,0.3174,1.1623,1.6633,0.501,A
174,0.49991,1.2,2,0.44158,0.33327,0.84151,174,2.8328,0.434,0.21663,0.71653,5,3D1U,2.0,True,0.109,4,True,right,0.0,1.7919,2.5083,0.7165,0.4504,0.9493,0.4989,V
175,0.49991,0.1,1,0.25829,0.19996,0.83318,175,2.23292,-0.122,-0.05832,0.44158,5,2U1D,1.0,False,0.308,9,True,left,0.0,0.2651,0.7072,0.4421,1.541,2.0401,0.4991,A
176,0.49991,1.2,2,0.39993,0.3666,0.42492,176,2.11628,-0.158,-0.07499,0.42492,5,2U1D,1.0,True,0.459,9,False,left,0.0,1.3287,1.754,0.4252,0.4033,0.9032,0.4999,V
177,0.49991,0.1,2,0.44158,0.43325,0.61655,177,2.70782,0.434,0.21663,0.71653,5,3D1U,2.0,True,0.417,4,True,right,0.0,1.5609,2.2775,0.7166,0.4438,0.9448,0.501,A
178,0.49991,1.2,1,0.23329,0.23329,0.55823,178,1.94964,-0.158,-0.07499,0.42492,5,2U1D,2.0,True,0.816,9,False,right,0.0,0.2399,0.6655,0.4256,1.2233,1.724,0.5007,A
179,0.49991,0.1,2,0.23329,0.32494,0.59989,179,1.97464,-0.366,-0.1833,0.31661,5,3U1D,1.0,True,1.534,6,True,left,0.0,1.3395,1.6562,0.3167,0.2384,0.7388,0.5004,V
180,0.49991,1.2,1,0.24995,0.24162,0.84151,180,2.62451,0.582,0.29161,0.79152,5,2D1U,1.0,True,3.716,9,True,left,0.0,0.2589,1.0514,0.7925,1.8924,2.3924,0.5001,V
181,0.49991,0.1,2,0.26662,0.28328,0.84151,181,2.60785,0.434,0.21663,0.71653,5,3D1U,2.0,True,0.3,4,True,right,0.0,1.6113,2.3278,0.7165,0.2694,0.7686,0.4992,A
182,0.49991,1.2,2,0.23329,0.33327,0.53323,182,2.04128,-0.122,-0.05832,0.44158,5,2U1D,1.0,True,2.017,10,True,left,0.0,1.2694,1.7102,0.4407,0.2359,0.7354,0.4994,A
183,0.49991,0.1,2,0.3416,0.20829,0.80818,183,2.17459,-0.366,-0.1833,0.31661,5,3U1D,1.0,True,0.242,6,True,left,0.0,1.6597,1.9764,0.3167,0.3524,0.8522,0.4998,A
184,0.49991,1.2,1,0.40826,0.25829,0.61655,184,2.11628,-0.33,-0.16664,0.33327,5,3U1D,2.0,True,0.126,6,False,right,0.0,0.4124,0.7459,0.3335,1.3619,1.8614,0.4995,A
185,0.49991,0.1,1,0.31661,0.43325,0.54157,185,2.58286,0.582,0.29161,0.79152,5,2D1U,1.0,True,0.11,9,True,left,0.0,0.3196,1.1126,0.793,1.6541,2.1542,0.5001,A
186,0.49991,1.2,2,0.37493,0.30828,0.87484,186,2.75783,0.398,0.19996,0.69987,5,3D1U,2.0,True,0.325,4,False,right,0.0,1.7579,2.4568,0.6988,0.3826,0.8827,0.5001,A
187,0.49991,0.1,2,0.44158,0.27495,0.44992,187,1.99963,-0.33,-0.16664,0.33327,5,3U1D,1.0,True,0.366,6,False,left,0.0,1.3936,1.728,0.3344,0.4448,0.944,0.4992,A
188,0.49991,1.2,2,0.33327,0.35827,0.80818,188,2.77449,0.546,0.27495,0.77486,5,2D1U,1.0,False,0.61,10,True,left,0.0,1.6474,2.4229,0.7755,0.339,0.8394,0.5004,V
189,0.49991,0.1,2,0.40826,0.23329,0.59989,189,2.53287,0.582,0.29161,0.79152,5,2D1U,2.0,True,0.699,11,True,right,0.0,1.5139,2.3054,0.7915,0.4143,0.9137,0.4994,A
190,0.49991,1.2,2,0.35827,0.24995,0.49158,190,2.04129,-0.122,-0.05832,0.44158,5,2U1D,2.0,False,1.517,10,True,right,0.0,1.3549,1.7964,0.4415,0.3634,0.8627,0.4994,A
191,0.49991,0.1,1,0.25829,0.28328,0.88317,191,2.62452,0.398,0.19996,0.69987,5,3D1U,2.0,False,0.783,4,False,right,0.0,0.2643,0.9641,0.6998,1.8469,2.3481,0.5012,V
192,0.49991,1.2,1,0.27495,0.40826,0.7082,192,2.31624,-0.158,-0.07499,0.42492,5,2U1D,1.0,False,1.251,11,True,left,0.0,0.2818,0.7076,0.4258,1.4153,1.9154,0.5001,A
193,0.49991,0.1,2,0.21663,0.28328,0.76652,193,2.55786,0.582,0.29161,0.79152,5,2D1U,2.0,True,1.059,11,True,right,0.0,1.4919,2.2839,0.792,0.2256,0.7251,0.4994,V
194,0.49991,1.2,2,0.19996,0.21663,0.56656,194,2.19959,0.434,0.21663,0.71653,5,3D1U,1.0,False,0.334,5,True,left,0.0,1.2696,1.9865,0.7169,0.203,0.702,0.4989,A
195,0.49991,0.1,2,0.35827,0.23329,0.7082,195,2.13294,-0.33,-0.16664,0.33327,5,3U1D,1.0,True,0.833,6,False,left,0.0,1.5771,1.9095,0.3324,0.3682,0.8688,0.5005,V
196,0.49991,1.2,2,0.23329,0.41659,0.49158,196,1.9913,-0.294,-0.14997,0.34993,5,3U1D,2.0,False,0.659,6,False,right,0.0,1.2318,1.5824,0.3505,0.2406,0.7399,0.4993,A
197,0.49991,0.1,2,0.20829,0.31661,0.49991,197,1.92465,-0.194,-0.09998,0.39993,5,2U1D,1.0,True,0.526,11,False,left,0.0,1.2147,1.6146,0.4,0.214,0.715,0.501,A
198,0.49991,1.2,2,0.33327,0.21663,0.79985,198,2.58286,0.47,0.23329,0.7332,5,3D1U,2.0,True,0.434,5,False,right,0.0,1.6426,2.3758,0.7332,0.3424,0.843,0.5006,V
199,0.49991,0.1,1,0.24162,0.37493,0.77486,199,2.62452,0.47,0.23329,0.7332,5,3D1U,2.0,False,1.742,5,False,right,0.0,0.25,0.9836,0.7336,1.7597,2.2581,0.4985,A
200,0.49991,1.2,2,0.37493,0.31661,0.62488,200,2.59119,0.546,0.27495,0.77486,5,2D1U,1.0,False,0.316,12,True,left,0.0,1.5028,2.2776,0.7748,0.3791,0.8791,0.5,A
201,0.49991,0.1,2,0.41659,0.40826,0.45825,201,2.11628,-0.33,-0.16664,0.33327,5,3U1D,1.0,True,1.359,7,True,left,0.0,1.3841,1.7187,0.3345,0.4259,0.926,0.5002,A
202,0.49991,1.2,1,0.24995,0.29161,0.61655,202,2.40788,0.506,0.24995,0.74986,5,3D1U,1.0,True,0.399,5,False,left,0.0,0.2533,1.0025,0.7492,1.6197,2.12,0.5003,A
203,0.49991,0.1,1,0.40826,0.44158,0.75819,203,2.8578,0.506,0.24995,0.74986,5,3D1U,1.0,True,0.8,5,False,left,0.0,0.4122,1.1623,0.7501,1.9213,2.4208,0.4995,V
204,0.49991,1.2,2,0.24162,0.26662,0.84151,204,2.24959,-0.194,-0.09998,0.39993,5,2U1D,2.0,False,0.567,11,False,right,0.0,1.5911,1.9917,0.4005,0.2495,0.7505,0.501,A
205,0.49991,0.1,1,0.31661,0.23329,0.46658,205,2.30791,0.582,0.29161,0.79152,5,2D1U,2.0,False,1.259,13,True,right,0.0,0.3198,1.1119,0.7921,1.5774,2.0771,0.4997,V
206,0.49991,1.2,1,0.43325,0.21663,0.5499,206,2.03296,-0.33,-0.16664,0.33327,5,3U1D,2.0,True,0.544,7,True,right,0.0,0.4402,0.7741,0.3339,1.3231,1.8236,0.5005,V
207,0.49991,0.1,2,0.31661,0.29161,0.66654,207,2.58285,0.618,0.30828,0.80818,5,2D1U,2.0,True,0.916,13,False,right,0.0,1.4865,2.2937,0.8071,0.3188,0.8198,0.501,A
208,0.49991,1.2,2,0.27495,0.23329,0.79985,208,2.19126,-0.23,-0.11664,0.38326,5,2U1D,1.0,True,0.641,11,False,left,0.0,1.5777,1.9612,0.3836,0.2784,0.7774,0.4991,A
