,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
0,0.50068,1.2,2,0.30041,0.37551,0.64254,0,2.77043,0.9,0.45061,0.95129,5,lapse_rate,1.0,False,3.77,0,False,left,0.0,1.4495,2.4001,0.9505,0.308,0.8084,0.5004,A
1,0.50068,1.2,1,0.242,0.40054,0.51737,1,1.71066,-0.9,-0.45061,0.05007,5,lapse_rate,2.0,True,3.575,0,False,right,0.0,0.2488,0.2978,0.049,0.8148,1.3142,0.4994,V
